Time,Step,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,Q_Err,DQ_Norm,Reached
6.067000,2,-29.869715,19.936046,70.052116,-44.837074,119.915283,-89.444064,0.605448,1.689872,0
6.068000,2,-29.870079,19.936226,70.051969,-44.837531,119.915521,-89.445609,0.603763,1.685239,0
6.069000,2,-29.870443,19.936405,70.051823,-44.837986,119.915759,-89.447150,0.602082,1.680618,0
6.070000,2,-29.870805,19.936584,70.051677,-44.838441,119.915996,-89.448687,0.600406,1.676010,0
6.071000,2,-29.871166,19.936762,70.051531,-44.838894,119.916233,-89.450219,0.598735,1.671414,0
6.072000,2,-29.871527,19.936940,70.051386,-44.839346,119.916468,-89.451748,0.597068,1.666830,0
6.073000,2,-29.871886,19.937117,70.051241,-44.839797,119.916704,-89.453272,0.595406,1.662259,0
6.074000,2,-29.872244,19.937293,70.051097,-44.840246,119.916938,-89.454792,0.593748,1.657700,0
6.075000,2,-29.872602,19.937470,70.050953,-44.840694,119.917172,-89.456308,0.592095,1.653153,0
6.076000,2,-29.872958,19.937645,70.050809,-44.841141,119.917405,-89.457820,0.590446,1.648618,0
6.077000,2,-29.873313,19.937821,70.050666,-44.841587,119.917638,-89.459327,0.588802,1.644096,0
6.078000,2,-29.873668,19.937995,70.050523,-44.842031,119.917870,-89.460831,0.587163,1.639586,0
6.079000,2,-29.874021,19.938170,70.050381,-44.842474,119.918101,-89.462330,0.585528,1.635088,0
6.080000,2,-29.874374,19.938344,70.050239,-44.842916,119.918331,-89.463825,0.583897,1.630602,0
6.081000,2,-29.874725,19.938517,70.050097,-44.843357,119.918561,-89.465317,0.582271,1.626128,0
6.082000,2,-29.875076,19.938690,70.049956,-44.843797,119.918791,-89.466804,0.580649,1.621666,0
6.083000,2,-29.875425,19.938862,70.049815,-44.844235,119.919019,-89.468287,0.579032,1.617216,0
6.084000,2,-29.875774,19.939034,70.049675,-44.844672,119.919248,-89.469765,0.577419,1.612778,0
6.085000,2,-29.876121,19.939205,70.049534,-44.845108,119.919475,-89.471240,0.575811,1.608352,0
6.086000,2,-29.876468,19.939376,70.049395,-44.845542,119.919702,-89.472711,0.574207,1.603938,0
6.087000,2,-29.876814,19.939547,70.049256,-44.845976,119.919928,-89.474178,0.572607,1.599536,0
6.088000,2,-29.877159,19.939717,70.049117,-44.846408,119.920153,-89.475641,0.571012,1.595146,0
6.089000,2,-29.877502,19.939886,70.048978,-44.846839,119.920378,-89.477100,0.569422,1.590767,0
6.090000,2,-29.877845,19.940055,70.048840,-44.847269,119.920603,-89.478554,0.567835,1.586401,0
6.091000,2,-29.878187,19.940224,70.048702,-44.847698,119.920826,-89.480005,0.566253,1.582046,0
6.092000,2,-29.878528,19.940392,70.048565,-44.848125,119.921049,-89.481452,0.564675,1.577702,0
6.093000,2,-29.878868,19.940559,70.048428,-44.848552,119.921272,-89.482895,0.563102,1.573371,0
6.094000,2,-29.879207,19.940727,70.048292,-44.848977,119.921493,-89.484334,0.561533,1.569051,0
6.095000,2,-29.879545,19.940893,70.048155,-44.849401,119.921715,-89.485769,0.559968,1.564743,0
6.096000,2,-29.879883,19.941060,70.048020,-44.849824,119.921935,-89.487200,0.558408,1.560446,0
6.097000,2,-29.880219,19.941225,70.047884,-44.850245,119.922155,-89.488627,0.556852,1.556161,0
6.098000,2,-29.880554,19.941391,70.047749,-44.850666,119.922374,-89.490050,0.555300,1.551888,0
6.099000,2,-29.880889,19.941555,70.047614,-44.851085,119.922593,-89.491469,0.553752,1.547626,0
6.100000,2,-29.881222,19.941720,70.047480,-44.851503,119.922811,-89.492885,0.552209,1.543375,0
6.101000,2,-29.881555,19.941884,70.047346,-44.851920,119.923029,-89.494296,0.550670,1.539136,0
6.102000,2,-29.881886,19.942047,70.047213,-44.852336,119.923246,-89.495704,0.549135,1.534908,0
6.103000,2,-29.882217,19.942210,70.047079,-44.852750,119.923462,-89.497108,0.547604,1.530692,0
6.104000,2,-29.882547,19.942373,70.046947,-44.853164,119.923678,-89.498508,0.546078,1.526487,0
6.105000,2,-29.882876,19.942535,70.046814,-44.853576,119.923893,-89.499904,0.544555,1.522293,0
6.106000,2,-29.883204,19.942697,70.046682,-44.853987,119.924107,-89.501296,0.543037,1.518111,0
6.107000,2,-29.883531,19.942858,70.046550,-44.854397,119.924321,-89.502684,0.541523,1.513940,0
6.108000,2,-29.883857,19.943019,70.046419,-44.854806,119.924534,-89.504069,0.540014,1.509780,0
6.109000,2,-29.884182,19.943179,70.046288,-44.855214,119.924747,-89.505450,0.538508,1.505632,0
6.110000,2,-29.884507,19.943339,70.046157,-44.855621,119.924959,-89.506827,0.537006,1.501494,0
6.111000,2,-29.884830,19.943498,70.046027,-44.856026,119.925171,-89.508200,0.535509,1.497368,0
6.112000,2,-29.885153,19.943657,70.045897,-44.856431,119.925381,-89.509570,0.534016,1.493253,0
6.113000,2,-29.885475,19.943816,70.045768,-44.856834,119.925592,-89.510935,0.532527,1.489149,0
6.114000,2,-29.885795,19.943974,70.045639,-44.857236,119.925802,-89.512297,0.531042,1.485056,0
6.115000,2,-29.886115,19.944132,70.045510,-44.857637,119.926011,-89.513656,0.529561,1.480974,0
6.116000,2,-29.886434,19.944289,70.045381,-44.858037,119.926219,-89.515010,0.528084,1.476903,0
6.117000,2,-29.886753,19.944446,70.045253,-44.858436,119.926427,-89.516361,0.526611,1.472843,0
6.118000,2,-29.887070,19.944602,70.045126,-44.858834,119.926635,-89.517708,0.525142,1.468794,0
6.119000,2,-29.887386,19.944758,70.044998,-44.859230,119.926842,-89.519052,0.523677,1.464756,0
6.120000,2,-29.887702,19.944913,70.044871,-44.859626,119.927048,-89.520391,0.522217,1.460729,0
6.121000,2,-29.888016,19.945068,70.044745,-44.860020,119.927254,-89.521727,0.520760,1.456712,0
6.122000,2,-29.888330,19.945223,70.044618,-44.860414,119.927459,-89.523060,0.519307,1.452707,0
6.123000,2,-29.888643,19.945377,70.044492,-44.860806,119.927663,-89.524389,0.517859,1.448712,0
6.124000,2,-29.888955,19.945531,70.044367,-44.861197,119.927867,-89.525714,0.516414,1.444728,0
6.125000,2,-29.889266,19.945684,70.044242,-44.861587,119.928071,-89.527035,0.514973,1.440755,0
6.126000,2,-29.889577,19.945837,70.044117,-44.861976,119.928273,-89.528353,0.513536,1.436793,0
6.127000,2,-29.889886,19.945990,70.043992,-44.862364,119.928476,-89.529667,0.512103,1.432841,0
6.128000,2,-29.890195,19.946142,70.043868,-44.862751,119.928677,-89.530978,0.510675,1.428900,0
6.129000,2,-29.890503,19.946293,70.043744,-44.863136,119.928879,-89.532285,0.509250,1.424970,0
6.130000,2,-29.890810,19.946445,70.043621,-44.863521,119.929079,-89.533588,0.507829,1.421050,0
6.131000,2,-29.891116,19.946595,70.043498,-44.863905,119.929279,-89.534888,0.506411,1.417141,0
6.132000,2,-29.891421,19.946746,70.043375,-44.864287,119.929479,-89.536184,0.504998,1.413242,0
6.133000,2,-29.891725,19.946896,70.043252,-44.864669,119.929677,-89.537477,0.503589,1.409354,0
6.134000,2,-29.892029,19.947045,70.043130,-44.865049,119.929876,-89.538766,0.502183,1.405476,0
6.135000,2,-29.892331,19.947194,70.043008,-44.865428,119.930074,-89.540052,0.500782,1.401609,0
6.136000,2,-29.892633,19.947343,70.042887,-44.865807,119.930271,-89.541334,0.499384,1.397752,0
6.137000,2,-29.892934,19.947491,70.042766,-44.866184,119.930468,-89.542612,0.497990,1.393906,0
6.138000,2,-29.893234,19.947639,70.042645,-44.866560,119.930664,-89.543887,0.496600,1.390070,0
6.139000,2,-29.893534,19.947787,70.042525,-44.866935,119.930859,-89.545159,0.495214,1.386244,0
6.140000,2,-29.893832,19.947934,70.042404,-44.867309,119.931054,-89.546427,0.493831,1.382429,0
6.141000,2,-29.894130,19.948080,70.042285,-44.867683,119.931249,-89.547691,0.492453,1.378624,0
6.142000,2,-29.894427,19.948227,70.042165,-44.868055,119.931443,-89.548952,0.491078,1.374829,0
6.143000,2,-29.894723,19.948373,70.042046,-44.868426,119.931636,-89.550210,0.489707,1.371045,0
6.144000,2,-29.895018,19.948518,70.041927,-44.868796,119.931829,-89.551464,0.488340,1.367271,0
6.145000,2,-29.895313,19.948663,70.041809,-44.869165,119.932022,-89.552715,0.486976,1.363507,0
6.146000,2,-29.895606,19.948808,70.041691,-44.869532,119.932213,-89.553962,0.485616,1.359753,0
6.147000,2,-29.895899,19.948952,70.041573,-44.869899,119.932405,-89.555206,0.484260,1.356009,0
6.148000,2,-29.896191,19.949096,70.041456,-44.870265,119.932595,-89.556447,0.482908,1.352275,0
6.149000,2,-29.896482,19.949239,70.041339,-44.870630,119.932786,-89.557684,0.481560,1.348552,0
6.150000,2,-29.896773,19.949382,70.041222,-44.870994,119.932975,-89.558917,0.480215,1.344839,0
6.151000,2,-29.897062,19.949525,70.041105,-44.871357,119.933164,-89.560147,0.478874,1.341135,0
6.152000,2,-29.897351,19.949667,70.040989,-44.871719,119.933353,-89.561374,0.477536,1.337442,0
6.153000,2,-29.897639,19.949809,70.040873,-44.872079,119.933541,-89.562598,0.476202,1.333758,0
6.154000,2,-29.897926,19.949950,70.040758,-44.872439,119.933729,-89.563818,0.474872,1.330085,0
6.155000,2,-29.898212,19.950091,70.040643,-44.872798,119.933916,-89.565035,0.473546,1.326421,0
6.156000,2,-29.898498,19.950232,70.040528,-44.873156,119.934102,-89.566248,0.472223,1.322768,0
6.157000,2,-29.898783,19.950372,70.040413,-44.873513,119.934288,-89.567458,0.470904,1.319124,0
6.158000,2,-29.899067,19.950512,70.040299,-44.873869,119.934474,-89.568665,0.469589,1.315490,0
6.159000,2,-29.899350,19.950651,70.040185,-44.874224,119.934659,-89.569868,0.468277,1.311866,0
6.160000,2,-29.899632,19.950790,70.040072,-44.874577,119.934843,-89.571068,0.466969,1.308252,0
6.161000,2,-29.899914,19.950929,70.039959,-44.874930,119.935027,-89.572265,0.465664,1.304648,0
6.162000,2,-29.900195,19.951067,70.039846,-44.875282,119.935211,-89.573459,0.464363,1.301053,0
6.163000,2,-29.900475,19.951205,70.039733,-44.875633,119.935394,-89.574649,0.463065,1.297468,0
6.164000,2,-29.900754,19.951343,70.039621,-44.875983,119.935576,-89.575836,0.461771,1.293893,0
6.165000,2,-29.901033,19.951480,70.039509,-44.876332,119.935758,-89.577020,0.460481,1.290327,0
6.166000,2,-29.901310,19.951617,70.039397,-44.876680,119.935939,-89.578200,0.459194,1.286771,0
6.167000,2,-29.901587,19.951753,70.039286,-44.877027,119.936120,-89.579377,0.457911,1.283225,0
6.168000,2,-29.901864,19.951889,70.039175,-44.877373,119.936300,-89.580551,0.456632,1.279688,0
6.169000,2,-29.902139,19.952025,70.039064,-44.877718,119.936480,-89.581722,0.455355,1.276161,0
6.170000,2,-29.902414,19.952160,70.038954,-44.878062,119.936660,-89.582889,0.454083,1.272643,0
6.171000,2,-29.902688,19.952295,70.038844,-44.878406,119.936839,-89.584054,0.452814,1.269135,0
6.172000,2,-29.902961,19.952429,70.038734,-44.878748,119.937017,-89.585215,0.451548,1.265637,0
6.173000,2,-29.903233,19.952564,70.038624,-44.879089,119.937195,-89.586373,0.450286,1.262147,0
6.174000,2,-29.903505,19.952697,70.038515,-44.879429,119.937372,-89.587527,0.449027,1.258668,0
6.175000,2,-29.903776,19.952831,70.038406,-44.879769,119.937549,-89.588679,0.447772,1.255197,0
6.176000,2,-29.904046,19.952964,70.038298,-44.880107,119.937725,-89.589827,0.446520,1.251737,0
6.177000,2,-29.904315,19.953096,70.038189,-44.880445,119.937901,-89.590972,0.445272,1.248285,0
6.178000,2,-29.904584,19.953229,70.038081,-44.880781,119.938077,-89.592115,0.444027,1.244843,0
6.179000,2,-29.904852,19.953361,70.037974,-44.881117,119.938252,-89.593253,0.442786,1.241410,0
6.180000,2,-29.905119,19.953492,70.037866,-44.881452,119.938426,-89.594389,0.441548,1.237987,0
6.181000,2,-29.905386,19.953623,70.037759,-44.881785,119.938600,-89.595522,0.440313,1.234572,0
6.182000,2,-29.905651,19.953754,70.037652,-44.882118,119.938773,-89.596651,0.439082,1.231167,0
6.183000,2,-29.905916,19.953884,70.037546,-44.882450,119.938946,-89.597778,0.437854,1.227772,0
6.184000,2,-29.906180,19.954015,70.037440,-44.882781,119.939119,-89.598901,0.436630,1.224385,0
6.185000,2,-29.906444,19.954144,70.037334,-44.883111,119.939291,-89.600021,0.435409,1.221008,0
6.186000,2,-29.906707,19.954274,70.037228,-44.883440,119.939462,-89.601138,0.434191,1.217639,0
6.187000,2,-29.906969,19.954403,70.037123,-44.883769,119.939633,-89.602252,0.432977,1.214280,0
6.188000,2,-29.907230,19.954531,70.037018,-44.884096,119.939804,-89.603363,0.431766,1.210930,0
6.189000,2,-29.907491,19.954659,70.036913,-44.884422,119.939974,-89.604471,0.430558,1.207589,0
6.190000,2,-29.907750,19.954787,70.036809,-44.884748,119.940144,-89.605576,0.429354,1.204257,0
6.191000,2,-29.908010,19.954915,70.036705,-44.885072,119.940313,-89.606678,0.428153,1.200934,0
6.192000,2,-29.908268,19.955042,70.036601,-44.885396,119.940481,-89.607777,0.426956,1.197621,0
6.193000,2,-29.908526,19.955169,70.036497,-44.885719,119.940650,-89.608873,0.425761,1.194316,0
6.194000,2,-29.908783,19.955295,70.036394,-44.886041,119.940817,-89.609965,0.424570,1.191020,0
6.195000,2,-29.909039,19.955422,70.036291,-44.886362,119.940985,-89.611055,0.423383,1.187733,0
6.196000,2,-29.909294,19.955547,70.036189,-44.886682,119.941151,-89.612142,0.422198,1.184455,0
6.197000,2,-29.909549,19.955673,70.036086,-44.887001,119.941318,-89.613226,0.421017,1.181185,0
6.198000,2,-29.909803,19.955798,70.035984,-44.887319,119.941484,-89.614306,0.419839,1.177925,0
6.199000,2,-29.910057,19.955923,70.035882,-44.887637,119.941649,-89.615384,0.418664,1.174674,0
6.200000,2,-29.910310,19.956047,70.035781,-44.887953,119.941814,-89.616459,0.417493,1.171431,0
6.201000,2,-29.910562,19.956171,70.035680,-44.888269,119.941978,-89.617531,0.416325,1.168197,0
6.202000,2,-29.910813,19.956295,70.035579,-44.888584,119.942142,-89.618600,0.415160,1.164972,0
6.203000,2,-29.911064,19.956418,70.035478,-44.888898,119.942306,-89.619666,0.413998,1.161756,0
6.204000,2,-29.911314,19.956541,70.035378,-44.889211,119.942469,-89.620729,0.412840,1.158548,0
6.205000,2,-29.911563,19.956664,70.035278,-44.889523,119.942632,-89.621789,0.411684,1.155349,0
6.206000,2,-29.911811,19.956786,70.035178,-44.889834,119.942794,-89.622846,0.410532,1.152159,0
6.207000,2,-29.912059,19.956908,70.035078,-44.890145,119.942955,-89.623900,0.409383,1.148977,0
6.208000,2,-29.912306,19.957030,70.034979,-44.890454,119.943117,-89.624951,0.408237,1.145804,0
6.209000,2,-29.912553,19.957151,70.034880,-44.890763,119.943278,-89.626000,0.407095,1.142640,0
6.210000,2,-29.912799,19.957272,70.034781,-44.891071,119.943438,-89.627045,0.405955,1.139484,0
6.211000,2,-29.913044,19.957392,70.034683,-44.891378,119.943598,-89.628088,0.404819,1.136337,0
6.212000,2,-29.913288,19.957513,70.034585,-44.891684,119.943757,-89.629128,0.403686,1.133198,0
6.213000,2,-29.913532,19.957633,70.034487,-44.891989,119.943916,-89.630165,0.402556,1.130068,0
6.214000,2,-29.913775,19.957752,70.034389,-44.892293,119.944075,-89.631199,0.401429,1.126947,0
6.215000,2,-29.914017,19.957872,70.034292,-44.892597,119.944233,-89.632230,0.400305,1.123833,0
6.216000,2,-29.914259,19.957990,70.034195,-44.892900,119.944391,-89.633258,0.399184,1.120729,0
6.217000,2,-29.914500,19.958109,70.034098,-44.893202,119.944548,-89.634284,0.398066,1.117632,0
6.218000,2,-29.914741,19.958227,70.034001,-44.893503,119.944705,-89.635307,0.396952,1.114545,0
6.219000,2,-29.914980,19.958345,70.033905,-44.893803,119.944861,-89.636326,0.395840,1.111465,0
6.220000,2,-29.915219,19.958463,70.033809,-44.894102,119.945017,-89.637343,0.394732,1.108394,0
6.221000,2,-29.915458,19.958580,70.033713,-44.894401,119.945173,-89.638358,0.393627,1.105331,0
6.222000,2,-29.915695,19.958697,70.033618,-44.894698,119.945328,-89.639369,0.392524,1.102277,0
6.223000,2,-29.915933,19.958814,70.033523,-44.894995,119.945482,-89.640378,0.391425,1.099230,0
6.224000,2,-29.916169,19.958930,70.033428,-44.895291,119.945637,-89.641384,0.390329,1.096193,0
6.225000,2,-29.916405,19.959046,70.033333,-44.895587,119.945790,-89.642387,0.389236,1.093163,0
6.226000,2,-29.916640,19.959162,70.033239,-44.895881,119.945944,-89.643387,0.388146,1.090141,0
6.227000,2,-29.916874,19.959277,70.033145,-44.896175,119.946097,-89.644385,0.387059,1.087128,0
6.228000,2,-29.917108,19.959392,70.033051,-44.896467,119.946249,-89.645380,0.385974,1.084123,0
6.229000,2,-29.917341,19.959507,70.032957,-44.896759,119.946401,-89.646372,0.384893,1.081126,0
6.230000,2,-29.917574,19.959621,70.032864,-44.897050,119.946553,-89.647361,0.383815,1.078138,0
6.231000,2,-29.917806,19.959735,70.032771,-44.897341,119.946704,-89.648348,0.382740,1.075157,0
6.232000,2,-29.918037,19.959849,70.032678,-44.897630,119.946855,-89.649331,0.381668,1.072184,0
6.233000,2,-29.918267,19.959962,70.032586,-44.897919,119.947005,-89.650313,0.380599,1.069220,0
6.234000,2,-29.918497,19.960075,70.032493,-44.898207,119.947155,-89.651291,0.379532,1.066264,0
6.235000,2,-29.918727,19.960188,70.032401,-44.898494,119.947304,-89.652267,0.378469,1.063315,0
6.236000,2,-29.918955,19.960301,70.032310,-44.898780,119.947454,-89.653240,0.377409,1.060375,0
6.237000,2,-29.919183,19.960413,70.032218,-44.899066,119.947602,-89.654210,0.376351,1.057443,0
6.238000,2,-29.919411,19.960525,70.032127,-44.899350,119.947751,-89.655178,0.375297,1.054518,0
6.239000,2,-29.919637,19.960636,70.032036,-44.899634,119.947898,-89.656143,0.374245,1.051602,0
6.240000,2,-29.919863,19.960747,70.031945,-44.899917,119.948046,-89.657105,0.373196,1.048693,0
6.241000,2,-29.920089,19.960858,70.031855,-44.900200,119.948193,-89.658065,0.372151,1.045793,0
6.242000,2,-29.920314,19.960969,70.031764,-44.900481,119.948339,-89.659022,0.371108,1.042900,0
6.243000,2,-29.920538,19.961079,70.031674,-44.900762,119.948486,-89.659977,0.370068,1.040015,0
6.244000,2,-29.920762,19.961189,70.031585,-44.901042,119.948631,-89.660928,0.369031,1.037138,0
6.245000,2,-29.920985,19.961299,70.031495,-44.901321,119.948777,-89.661877,0.367996,1.034269,0
6.246000,2,-29.921207,19.961408,70.031406,-44.901599,119.948922,-89.662824,0.366965,1.031408,0
6.247000,2,-29.921429,19.961517,70.031317,-44.901877,119.949066,-89.663768,0.365936,1.028554,0
6.248000,2,-29.921650,19.961626,70.031228,-44.902154,119.949210,-89.664709,0.364911,1.025709,0
6.249000,2,-29.921870,19.961735,70.031140,-44.902430,119.949354,-89.665648,0.363888,1.022871,0
6.250000,2,-29.922090,19.961843,70.031052,-44.902705,119.949498,-89.666584,0.362868,1.020040,0
6.251000,2,-29.922310,19.961950,70.030964,-44.902980,119.949641,-89.667518,0.361851,1.017218,0
6.252000,2,-29.922528,19.962058,70.030876,-44.903254,119.949783,-89.668448,0.360836,1.014403,0
6.253000,2,-29.922746,19.962165,70.030788,-44.903527,119.949925,-89.669377,0.359825,1.011595,0
6.254000,2,-29.922964,19.962272,70.030701,-44.903799,119.950067,-89.670303,0.358816,1.008796,0
6.255000,2,-29.923181,19.962379,70.030614,-44.904070,119.950208,-89.671226,0.357810,1.006004,0
6.256000,2,-29.923397,19.962485,70.030527,-44.904341,119.950349,-89.672147,0.356807,1.003219,0
6.257000,2,-29.923613,19.962591,70.030441,-44.904611,119.950490,-89.673065,0.355806,1.000442,0
6.258000,2,-29.923828,19.962697,70.030355,-44.904880,119.950630,-89.673980,0.354809,0.997673,0
6.259000,2,-29.924042,19.962802,70.030269,-44.905149,119.950770,-89.674893,0.353814,0.994911,0
6.260000,2,-29.924256,19.962908,70.030183,-44.905416,119.950909,-89.675804,0.352821,0.992157,0
6.261000,2,-29.924469,19.963012,70.030097,-44.905683,119.951048,-89.676712,0.351832,0.989410,0
6.262000,2,-29.924682,19.963117,70.030012,-44.905950,119.951187,-89.677618,0.350845,0.986671,0
6.263000,2,-29.924894,19.963221,70.029927,-44.906215,119.951325,-89.678521,0.349861,0.983939,0
6.264000,2,-29.925105,19.963325,70.029842,-44.906480,119.951463,-89.679421,0.348880,0.981215,0
6.265000,2,-29.925316,19.963429,70.029757,-44.906744,119.951600,-89.680319,0.347902,0.978498,0
6.266000,2,-29.925527,19.963532,70.029673,-44.907007,119.951737,-89.681215,0.346926,0.975788,0
6.267000,2,-29.925736,19.963636,70.029589,-44.907270,119.951874,-89.682108,0.345953,0.973086,0
6.268000,2,-29.925946,19.963738,70.029505,-44.907531,119.952010,-89.682998,0.344983,0.970391,0
6.269000,2,-29.926154,19.963841,70.029421,-44.907793,119.952146,-89.683887,0.344015,0.967704,0
6.270000,2,-29.926362,19.963943,70.029338,-44.908053,119.952282,-89.684772,0.343050,0.965024,0
6.271000,2,-29.926569,19.964045,70.029255,-44.908312,119.952417,-89.685656,0.342087,0.962351,0
6.272000,2,-29.926776,19.964147,70.029172,-44.908571,119.952552,-89.686536,0.341128,0.959685,0
6.273000,2,-29.926983,19.964248,70.029089,-44.908830,119.952686,-89.687415,0.340171,0.957027,0
6.274000,2,-29.927188,19.964349,70.029007,-44.909087,119.952820,-89.688291,0.339216,0.954376,0
6.275000,2,-29.927393,19.964450,70.028925,-44.909344,119.952954,-89.689164,0.338265,0.951732,0
6.276000,2,-29.927598,19.964551,70.028843,-44.909600,119.953087,-89.690035,0.337316,0.949095,0
6.277000,2,-29.927802,19.964651,70.028761,-44.909855,119.953220,-89.690904,0.336369,0.946466,0
6.278000,2,-29.928005,19.964751,70.028679,-44.910110,119.953352,-89.691770,0.335425,0.943843,0
6.279000,2,-29.928208,19.964851,70.028598,-44.910363,119.953485,-89.692634,0.334484,0.941228,0
6.280000,2,-29.928410,19.964950,70.028517,-44.910617,119.953616,-89.693496,0.333545,0.938620,0
6.281000,2,-29.928612,19.965049,70.028436,-44.910869,119.953748,-89.694355,0.332609,0.936019,0
6.282000,2,-29.928813,19.965148,70.028355,-44.911121,119.953879,-89.695212,0.331676,0.933426,0
6.283000,2,-29.929014,19.965247,70.028275,-44.911372,119.954010,-89.696066,0.330745,0.930839,0
6.284000,2,-29.929214,19.965345,70.028195,-44.911622,119.954140,-89.696918,0.329817,0.928259,0
6.285000,2,-29.929413,19.965443,70.028115,-44.911872,119.954270,-89.697768,0.328891,0.925686,0
6.286000,2,-29.929612,19.965541,70.028035,-44.912121,119.954399,-89.698615,0.327968,0.923121,0
6.287000,2,-29.929810,19.965638,70.027955,-44.912369,119.954529,-89.699460,0.327048,0.920562,0
6.288000,2,-29.930008,19.965736,70.027876,-44.912617,119.954657,-89.700302,0.326130,0.918010,0
6.289000,2,-29.930206,19.965832,70.027797,-44.912863,119.954786,-89.701143,0.325214,0.915466,0
6.290000,2,-29.930402,19.965929,70.027718,-44.913110,119.954914,-89.701981,0.324301,0.912928,0
6.291000,2,-29.930598,19.966026,70.027640,-44.913355,119.955042,-89.702816,0.323391,0.910397,0
6.292000,2,-29.930794,19.966122,70.027561,-44.913600,119.955169,-89.703650,0.322483,0.907873,0
6.293000,2,-29.930989,19.966218,70.027483,-44.913844,119.955296,-89.704481,0.321578,0.905356,0
6.294000,2,-29.931184,19.966313,70.027405,-44.914087,119.955423,-89.705309,0.320675,0.902846,0
6.295000,2,-29.931378,19.966409,70.027327,-44.914330,119.955549,-89.706136,0.319774,0.900342,0
6.296000,2,-29.931571,19.966504,70.027250,-44.914572,119.955675,-89.706960,0.318876,0.897846,0
6.297000,2,-29.931764,19.966598,70.027173,-44.914814,119.955801,-89.707782,0.317981,0.895356,0
6.298000,2,-29.931956,19.966693,70.027095,-44.915054,119.955926,-89.708601,0.317088,0.892873,0
6.299000,2,-29.932148,19.966787,70.027019,-44.915294,119.956051,-89.709419,0.316198,0.890397,0
6.300000,2,-29.932339,19.966881,70.026942,-44.915534,119.956176,-89.710234,0.315310,0.887928,0
6.301000,2,-29.932530,19.966975,70.026865,-44.915772,119.956300,-89.711046,0.314424,0.885465,0
6.302000,2,-29.932720,19.967068,70.026789,-44.916010,119.956424,-89.711857,0.313541,0.883009,0
6.303000,2,-29.932910,19.967162,70.026713,-44.916248,119.956547,-89.712665,0.312661,0.880560,0
6.304000,2,-29.933099,19.967255,70.026637,-44.916485,119.956671,-89.713471,0.311783,0.878117,0
6.305000,2,-29.933288,19.967347,70.026562,-44.916721,119.956793,-89.714275,0.310907,0.875681,0
6.306000,2,-29.933476,19.967440,70.026486,-44.916956,119.956916,-89.715077,0.310034,0.873252,0
6.307000,2,-29.933663,19.967532,70.026411,-44.917191,119.957038,-89.715876,0.309163,0.870830,0
6.308000,2,-29.933851,19.967624,70.026336,-44.917425,119.957160,-89.716673,0.308295,0.868414,0
6.309000,2,-29.934037,19.967715,70.026262,-44.917658,119.957281,-89.717468,0.307429,0.866004,0
6.310000,2,-29.934223,19.967807,70.026187,-44.917891,119.957402,-89.718261,0.306565,0.863601,0
6.311000,2,-29.934409,19.967898,70.026113,-44.918123,119.957523,-89.719051,0.305704,0.861205,0
6.312000,2,-29.934594,19.967989,70.026039,-44.918355,119.957644,-89.719840,0.304845,0.858815,0
6.313000,2,-29.934778,19.968080,70.025965,-44.918585,119.957764,-89.720626,0.303989,0.856432,0
6.314000,2,-29.934962,19.968170,70.025891,-44.918816,119.957883,-89.721410,0.303135,0.854056,0
6.315000,2,-29.935145,19.968260,70.025818,-44.919045,119.958003,-89.722192,0.302283,0.851685,0
6.316000,2,-29.935328,19.968350,70.025744,-44.919274,119.958122,-89.722971,0.301434,0.849322,0
6.317000,2,-29.935511,19.968440,70.025671,-44.919502,119.958241,-89.723749,0.300587,0.846964,0
6.318000,2,-29.935693,19.968529,70.025598,-44.919730,119.958359,-89.724524,0.299742,0.844614,0
6.319000,2,-29.935874,19.968618,70.025526,-44.919957,119.958477,-89.725297,0.298900,0.842269,0
6.320000,2,-29.936055,19.968707,70.025453,-44.920183,119.958595,-89.726069,0.298060,0.839931,0
6.321000,2,-29.936235,19.968796,70.025381,-44.920409,119.958713,-89.726837,0.297222,0.837600,0
6.322000,2,-29.936415,19.968884,70.025309,-44.920634,119.958830,-89.727604,0.296387,0.835274,0
6.323000,2,-29.936595,19.968972,70.025237,-44.920858,119.958946,-89.728369,0.295554,0.832955,0
6.324000,2,-29.936774,19.969060,70.025165,-44.921082,119.959063,-89.729131,0.294723,0.830643,0
6.325000,2,-29.936952,19.969148,70.025094,-44.921305,119.959179,-89.729892,0.293895,0.828337,0
6.326000,2,-29.937130,19.969235,70.025023,-44.921528,119.959295,-89.730650,0.293069,0.826037,0
6.327000,2,-29.937307,19.969322,70.024952,-44.921750,119.959410,-89.731406,0.292245,0.823743,0
6.328000,2,-29.937484,19.969409,70.024881,-44.921971,119.959525,-89.732160,0.291424,0.821456,0
6.329000,2,-29.937661,19.969496,70.024810,-44.922192,119.959640,-89.732912,0.290605,0.819175,0
6.330000,2,-29.937836,19.969582,70.024740,-44.922412,119.959755,-89.733662,0.289788,0.816900,0
6.331000,2,-29.938012,19.969668,70.024669,-44.922631,119.959869,-89.734410,0.288973,0.814631,0
6.332000,2,-29.938187,19.969754,70.024599,-44.922850,119.959983,-89.735156,0.288161,0.812369,0
6.333000,2,-29.938361,19.969840,70.024530,-44.923068,119.960096,-89.735900,0.287351,0.810112,0
