Time,Step,Target_X,Target_Y,Target_Z,Actual_X,Actual_Y,Actual_Z,Q_Error,Exec_us
3.6110,2,0.6052,0.0345,0.6052,0,0,0,0.0059,0.0670
3.6120,2,0.6052,0.0345,0.6052,0,0,0,0.0058,0.0650
3.6130,2,0.6052,0.0345,0.6052,0,0,0,0.0058,0.0640
3.6140,2,0.6052,0.0345,0.6052,0,0,0,0.0057,0.0660
3.6150,2,0.6052,0.0345,0.6052,0,0,0,0.0057,0.0660
3.6160,2,0.6052,0.0345,0.6052,0,0,0,0.0056,0.0650
3.6170,2,0.6052,0.0345,0.6052,0,0,0,0.0056,0.0640
3.6180,2,0.6052,0.0345,0.6052,0,0,0,0.0056,0.0660
3.6190,2,0.6052,0.0345,0.6052,0,0,0,0.0056,0.0670
3.6200,2,0.6052,0.0345,0.6052,0,0,0,0.0055,0.0640
3.6210,2,0.6052,0.0345,0.6052,0,0,0,0.0055,0.0640
3.6220,2,0.6052,0.0345,0.6052,0,0,0,0.0054,0.0660
3.6230,2,0.6052,0.0345,0.6052,0,0,0,0.0054,0.0660
3.6240,2,0.6052,0.0345,0.6052,0,0,0,0.0053,0.0650
3.6250,2,0.6052,0.0345,0.6052,0,0,0,0.0053,0.4370
3.6260,2,0.6052,0.0345,0.6052,0,0,0,0.0052,0.0640
3.6270,2,0.6052,0.0345,0.6052,0,0,0,0.0047,0.0660
3.6280,2,0.6052,0.0345,0.6052,0,0,0,0.0046,0.0650
3.6290,2,0.6052,0.0345,0.6052,0,0,0,0.0045,0.0660
3.6300,2,0.6052,0.0345,0.6052,0,0,0,0.0045,0.0660
3.6310,2,0.6052,0.0345,0.6052,0,0,0,0.0044,0.0980
3.6320,2,0.6052,0.0345,0.6052,0,0,0,0.0049,0.7660
3.6330,2,0.6052,0.0345,0.6052,0,0,0,0.0049,0.5160
3.6340,2,0.6052,0.0345,0.6052,0,0,0,0.0049,0.0670
3.6350,2,0.6052,0.0345,0.6052,0,0,0,0.0049,0.0630
3.6360,2,0.6052,0.0345,0.6052,0,0,0,0.0048,0.0630
3.6370,2,0.6052,0.0345,0.6052,0,0,0,0.0048,0.0630
3.6380,2,0.6052,0.0345,0.6052,0,0,0,0.0047,0.4540
3.6390,2,0.6052,0.0345,0.6052,0,0,0,0.0046,0.0660
3.6400,2,0.6052,0.0345,0.6052,0,0,0,0.0046,0.0660
3.6410,2,0.6052,0.0345,0.6052,0,0,0,0.0047,0.0640
3.6420,2,0.6052,0.0345,0.6052,0,0,0,0.0046,0.0660
3.6430,2,0.6052,0.0345,0.6052,0,0,0,0.0046,0.0630
3.6440,2,0.6052,0.0345,0.6052,0,0,0,0.0046,0.0660
3.6450,2,0.6052,0.0345,0.6052,0,0,0,0.0045,0.0640
3.6460,2,0.6052,0.0345,0.6052,0,0,0,0.0045,0.0640
3.6470,2,0.6052,0.0345,0.6052,0,0,0,0.0045,0.0670
3.6480,2,0.6052,0.0345,0.6052,0,0,0,0.0044,0.0640
3.6490,2,0.6052,0.0345,0.6052,0,0,0,0.0045,0.0650
3.6500,2,0.6052,0.0345,0.6052,0,0,0,0.0045,0.0660
3.6510,2,0.6052,0.0345,0.6052,0,0,0,0.0045,0.0990
3.6520,2,0.6052,0.0345,0.6052,0,0,0,0.0045,0.6650
3.6530,2,0.6052,0.0345,0.6052,0,0,0,0.0045,0.0640
3.6540,2,0.6052,0.0345,0.6052,0,0,0,0.0046,0.0640
3.6550,2,0.6052,0.0345,0.6052,0,0,0,0.0046,0.0660
3.6560,2,0.6052,0.0345,0.6052,0,0,0,0.0046,0.0640
3.6570,2,0.6052,0.0345,0.6052,0,0,0,0.0046,0.0660
3.6580,2,0.6052,0.0345,0.6052,0,0,0,0.0046,0.0640
3.6590,2,0.6052,0.0345,0.6052,0,0,0,0.0046,0.0640
3.6600,2,0.6052,0.0345,0.6052,0,0,0,0.0046,0.0640
3.6610,2,0.6052,0.0345,0.6052,0,0,0,0.0047,0.0650
3.6620,2,0.6052,0.0345,0.6052,0,0,0,0.0047,0.0650
3.6630,2,0.6052,0.0345,0.6052,0,0,0,0.0048,0.0630
3.6640,2,0.6052,0.0345,0.6052,0,0,0,0.0049,0.0630
3.6650,2,0.6052,0.0345,0.6052,0,0,0,0.0050,0.0630
3.6660,2,0.6052,0.0345,0.6052,0,0,0,0.0049,0.0620
3.6670,2,0.6052,0.0345,0.6052,0,0,0,0.0050,0.0610
3.6680,2,0.6052,0.0345,0.6052,0,0,0,0.0051,0.0640
3.6690,2,0.6052,0.0345,0.6052,0,0,0,0.0051,0.0650
3.6700,2,0.6052,0.0345,0.6052,0,0,0,0.0051,0.0640
3.6710,2,0.6052,0.0345,0.6052,0,0,0,0.0052,0.4750
3.6720,2,0.6052,0.0345,0.6052,0,0,0,0.0053,0.0640
3.6730,2,0.6052,0.0345,0.6052,0,0,0,0.0053,0.1150
3.6740,2,0.6052,0.0345,0.6052,0,0,0,0.0054,0.0680
3.6750,2,0.6052,0.0345,0.6052,0,0,0,0.0054,0.0620
3.6760,2,0.6052,0.0345,0.6052,0,0,0,0.0054,0.0650
3.6770,2,0.6052,0.0345,0.6052,0,0,0,0.0055,0.0620
3.6780,2,0.6052,0.0345,0.6052,0,0,0,0.0055,0.0610
3.6790,2,0.6052,0.0345,0.6052,0,0,0,0.0056,0.0620
3.6800,2,0.6052,0.0345,0.6052,0,0,0,0.0057,0.0650
3.6810,2,0.6052,0.0345,0.6052,0,0,0,0.0057,0.0610
3.6820,2,0.6052,0.0345,0.6052,0,0,0,0.0057,0.0610
3.6830,2,0.6052,0.0345,0.6052,0,0,0,0.0057,0.0640
3.6840,2,0.6052,0.0345,0.6052,0,0,0,0.0057,0.0650
3.6850,2,0.6052,0.0345,0.6052,0,0,0,0.0057,0.0640
3.6860,2,0.6052,0.0345,0.6052,0,0,0,0.0057,0.0630
3.6870,2,0.6052,0.0345,0.6052,0,0,0,0.0057,0.0640
3.6880,2,0.6052,0.0345,0.6052,0,0,0,0.0058,0.0620
4.6890,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.2780
4.6900,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.1490
4.6910,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.0650
4.6920,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.0640
4.6930,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.0650
4.6940,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.1250
4.6950,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.1310
4.6960,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.0690
4.6970,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.0660
4.6980,3,0.4552,0.0345,0.4552,0,0,0,0.0021,0.0950
4.6990,3,0.4552,0.0345,0.4552,0,0,0,0.0021,0.1400
4.7000,3,0.4552,0.0345,0.4552,0,0,0,0.0021,0.0690
4.7010,3,0.4552,0.0345,0.4552,0,0,0,0.0021,0.0630
4.7020,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.0630
4.7030,3,0.4552,0.0345,0.4552,0,0,0,0.0021,0.1090
4.7040,3,0.4552,0.0345,0.4552,0,0,0,0.0021,0.0650
4.7050,3,0.4552,0.0345,0.4552,0,0,0,0.0021,0.0610
4.7060,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.1640
4.7070,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.1760
4.7080,3,0.4552,0.0345,0.4552,0,0,0,0.0021,0.0710
4.7090,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.0700
4.7100,3,0.4552,0.0345,0.4552,0,0,0,0.0022,0.0660
4.7110,3,0.4552,0.0345,0.4552,0,0,0,0.0023,0.2430
4.7120,3,0.4552,0.0345,0.4552,0,0,0,0.0024,0.0780
4.7130,3,0.4552,0.0345,0.4552,0,0,0,0.0026,0.0720
4.7140,3,0.4552,0.0345,0.4552,0,0,0,0.0028,0.0650
4.7150,3,0.4552,0.0345,0.4552,0,0,0,0.0030,0.0690
4.7160,3,0.4552,0.0345,0.4552,0,0,0,0.0033,0.1060
4.7170,3,0.4552,0.0345,0.4552,0,0,0,0.0037,0.1010
4.7180,3,0.4552,0.0345,0.4552,0,0,0,0.0041,0.0660
4.7190,3,0.4552,0.0345,0.4552,0,0,0,0.0045,0.0660
4.7200,3,0.4552,0.0345,0.4552,0,0,0,0.0050,0.0690
4.7210,3,0.4552,0.0345,0.4552,0,0,0,0.0056,0.2180
4.7220,3,0.4552,0.0345,0.4552,0,0,0,0.0062,0.0690
4.7230,3,0.4552,0.0345,0.4552,0,0,0,0.0069,0.0740
4.7240,3,0.4552,0.0345,0.4552,0,0,0,0.0077,0.1360
4.7250,3,0.4552,0.0345,0.4552,0,0,0,0.0084,0.0700
4.7260,3,0.4552,0.0345,0.4552,0,0,0,0.0093,0.1380
4.7270,3,0.4552,0.0345,0.4552,0,0,0,0.0102,0.4730
4.7280,3,0.4552,0.0345,0.4552,0,0,0,0.0112,0.1600
4.7290,3,0.4552,0.0345,0.4552,0,0,0,0.0122,0.1380
4.7300,3,0.4552,0.0345,0.4552,0,0,0,0.0134,0.0640
4.7310,3,0.4552,0.0345,0.4552,0,0,0,0.0146,0.1470
4.7320,3,0.4552,0.0345,0.4552,0,0,0,0.0158,0.2130
4.7330,3,0.4552,0.0345,0.4552,0,0,0,0.0171,0.1390
4.7340,3,0.4552,0.0345,0.4552,0,0,0,0.0185,0.1010
4.7350,3,0.4552,0.0345,0.4552,0,0,0,0.0199,0.0990
4.7360,3,0.4552,0.0345,0.4552,0,0,0,0.0215,0.0970
4.7370,3,0.4552,0.0345,0.4552,0,0,0,0.0231,0.1000
4.7380,3,0.4552,0.0345,0.4552,0,0,0,0.0248,0.1020
4.7390,3,0.4552,0.0345,0.4552,0,0,0,0.0267,0.1070
4.7400,3,0.4552,0.0345,0.4552,0,0,0,0.0284,0.1030
4.7410,3,0.4552,0.0345,0.4552,0,0,0,0.0304,0.0660
4.7420,3,0.4552,0.0345,0.4552,0,0,0,0.0324,0.0690
4.7430,3,0.4552,0.0345,0.4552,0,0,0,0.0345,0.0620
4.7440,3,0.4552,0.0345,0.4552,0,0,0,0.0364,0.0680
4.7450,3,0.4552,0.0345,0.4552,0,0,0,0.0386,0.0650
4.7460,3,0.4552,0.0345,0.4552,0,0,0,0.0409,0.0650
4.7470,3,0.4552,0.0345,0.4552,0,0,0,0.0433,0.0820
4.7480,3,0.4552,0.0345,0.4552,0,0,0,0.0458,0.0660
4.7490,3,0.4552,0.0345,0.4552,0,0,0,0.0483,0.0660
4.7500,3,0.4552,0.0345,0.4552,0,0,0,0.0509,0.1320
4.7510,3,0.4552,0.0345,0.4552,0,0,0,0.0535,0.0770
4.7520,3,0.4552,0.0345,0.4552,0,0,0,0.0563,0.0970
4.7530,3,0.4552,0.0345,0.4552,0,0,0,0.0591,0.0630
4.7540,3,0.4552,0.0345,0.4552,0,0,0,0.0628,0.0400
4.7550,3,0.4552,0.0345,0.4552,0,0,0,0.0659,0.0630
4.7560,3,0.4552,0.0345,0.4552,0,0,0,0.0689,0.0620
4.7570,3,0.4552,0.0345,0.4552,0,0,0,0.0720,0.0830
4.7580,3,0.4552,0.0345,0.4552,0,0,0,0.0750,0.0760
4.7590,3,0.4552,0.0345,0.4552,0,0,0,0.0781,0.0930
4.7600,3,0.4552,0.0345,0.4552,0,0,0,0.0813,0.0730
4.7610,3,0.4552,0.0345,0.4552,0,0,0,0.0845,0.0730
4.7620,3,0.4552,0.0345,0.4552,0,0,0,0.0878,0.0710
4.7630,3,0.4552,0.0345,0.4552,0,0,0,0.0911,0.0720
4.7640,3,0.4552,0.0345,0.4552,0,0,0,0.0944,0.0710
4.7650,3,0.4552,0.0345,0.4552,0,0,0,0.0978,0.1380
4.7660,3,0.4552,0.0345,0.4552,0,0,0,0.1013,0.1510
4.7670,3,0.4552,0.0345,0.4552,0,0,0,0.1048,0.0750
4.7680,3,0.4552,0.0345,0.4552,0,0,0,0.1082,0.1860
4.7690,3,0.4552,0.0345,0.4552,0,0,0,0.1118,0.1440
4.7700,3,0.4552,0.0345,0.4552,0,0,0,0.1126,0.1100
4.7710,3,0.4552,0.0345,0.4552,0,0,0,0.1160,0.0640
4.7720,3,0.4552,0.0345,0.4552,0,0,0,0.1195,0.0660
4.7730,3,0.4552,0.0345,0.4552,0,0,0,0.1231,0.0640
4.7740,3,0.4552,0.0345,0.4552,0,0,0,0.1266,0.0640
4.7750,3,0.4552,0.0345,0.4552,0,0,0,0.1301,0.0710
4.7760,3,0.4552,0.0345,0.4552,0,0,0,0.1335,0.0620
4.7770,3,0.4552,0.0345,0.4552,0,0,0,0.1372,0.0690
4.7780,3,0.4552,0.0345,0.4552,0,0,0,0.1408,0.0680
4.7790,3,0.4552,0.0345,0.4552,0,0,0,0.1445,0.0730
4.7800,3,0.4552,0.0345,0.4552,0,0,0,0.1481,0.0680
4.7810,3,0.4552,0.0345,0.4552,0,0,0,0.1561,0.0720
4.7820,3,0.4552,0.0345,0.4552,0,0,0,0.1553,0.0780
4.7830,3,0.4552,0.0345,0.4552,0,0,0,0.1588,0.1000
4.7840,3,0.4552,0.0345,0.4552,0,0,0,0.1674,0.0390
4.7850,3,0.4552,0.0345,0.4552,0,0,0,0.1712,0.0680
4.7860,3,0.4552,0.0345,0.4552,0,0,0,0.1751,0.0640
4.7870,3,0.4552,0.0345,0.4552,0,0,0,0.1789,0.0670
4.7880,3,0.4552,0.0345,0.4552,0,0,0,0.1828,1.8830
4.7890,3,0.4552,0.0345,0.4552,0,0,0,0.1866,0.0600
4.7900,3,0.4552,0.0345,0.4552,0,0,0,0.1902,0.0660
4.7910,3,0.4552,0.0345,0.4552,0,0,0,0.1940,0.0730
4.7920,3,0.4552,0.0345,0.4552,0,0,0,0.1979,0.0620
4.7930,3,0.4552,0.0345,0.4552,0,0,0,0.2017,0.0650
4.7940,3,0.4552,0.0345,0.4552,0,0,0,0.2056,0.0630
4.7950,3,0.4552,0.0345,0.4552,0,0,0,0.2093,0.0740
4.7960,3,0.4552,0.0345,0.4552,0,0,0,0.2129,0.0820
4.7970,3,0.4552,0.0345,0.4552,0,0,0,0.2165,0.0660
4.7980,3,0.4552,0.0345,0.4552,0,0,0,0.2203,0.0690
4.7990,3,0.4552,0.0345,0.4552,0,0,0,0.2239,0.0800
4.8000,3,0.4552,0.0345,0.4552,0,0,0,0.2194,0.0660
4.8010,3,0.4552,0.0345,0.4552,0,0,0,0.2230,0.0660
4.8020,3,0.4552,0.0345,0.4552,0,0,0,0.2264,0.0650
4.8030,3,0.4552,0.0345,0.4552,0,0,0,0.2299,0.0650
4.8040,3,0.4552,0.0345,0.4552,0,0,0,0.2331,0.0630
4.8050,3,0.4552,0.0345,0.4552,0,0,0,0.2366,0.0630
4.8060,3,0.4552,0.0345,0.4552,0,0,0,0.2402,0.0660
4.8070,3,0.4552,0.0345,0.4552,0,0,0,0.2529,0.0370
4.8080,3,0.4552,0.0345,0.4552,0,0,0,0.2564,0.0650
4.8090,3,0.4552,0.0345,0.4552,0,0,0,0.2601,1.8880
4.8100,3,0.4552,0.0345,0.4552,0,0,0,0.2638,0.0610
4.8110,3,0.4552,0.0345,0.4552,0,0,0,0.2674,0.0390
4.8120,3,0.4552,0.0345,0.4552,0,0,0,0.2710,0.0640
4.8130,3,0.4552,0.0345,0.4552,0,0,0,0.2746,0.0630
4.8140,3,0.4552,0.0345,0.4552,0,0,0,0.2782,0.1010
4.8150,3,0.4552,0.0345,0.4552,0,0,0,0.2710,0.0740
4.8160,3,0.4552,0.0345,0.4552,0,0,0,0.2744,0.0840
4.8170,3,0.4552,0.0345,0.4552,0,0,0,0.2776,0.0670
4.8180,3,0.4552,0.0345,0.4552,0,0,0,0.2808,0.0650
4.8190,3,0.4552,0.0345,0.4552,0,0,0,0.2843,0.0650
4.8200,3,0.4552,0.0345,0.4552,0,0,0,0.2876,0.0650
4.8210,3,0.4552,0.0345,0.4552,0,0,0,0.2911,0.0630
4.8220,3,0.4552,0.0345,0.4552,0,0,0,0.3064,0.0390
4.8230,3,0.4552,0.0345,0.4552,0,0,0,0.2980,0.0650
4.8240,3,0.4552,0.0345,0.4552,0,0,0,0.3137,0.0400
4.8250,3,0.4552,0.0345,0.4552,0,0,0,0.3174,0.0590
4.8260,3,0.4552,0.0345,0.4552,0,0,0,0.3213,0.0650
4.8270,3,0.4552,0.0345,0.4552,0,0,0,0.3248,0.0660
4.8280,3,0.4552,0.0345,0.4552,0,0,0,0.3286,0.0640
4.8290,3,0.4552,0.0345,0.4552,0,0,0,0.3322,0.0660
4.8300,3,0.4552,0.0345,0.4552,0,0,0,0.3357,0.0640
4.8310,3,0.4552,0.0345,0.4552,0,0,0,0.3393,0.0640
4.8320,3,0.4552,0.0345,0.4552,0,0,0,0.3428,0.0340
4.8330,3,0.4552,0.0345,0.4552,0,0,0,0.3467,0.1430
4.8340,3,0.4552,0.0345,0.4552,0,0,0,0.3502,0.1140
4.8350,3,0.4552,0.0345,0.4552,0,0,0,0.3396,0.0950
4.8360,3,0.4552,0.0345,0.4552,0,0,0,0.3430,0.0690
4.8370,3,0.4552,0.0345,0.4552,0,0,0,0.3464,0.0940
4.8380,3,0.4552,0.0345,0.4552,0,0,0,0.3497,0.0700
4.8390,3,0.4552,0.0345,0.4552,0,0,0,0.3530,0.0670
4.8400,3,0.4552,0.0345,0.4552,0,0,0,0.3563,0.0680
4.8410,3,0.4552,0.0345,0.4552,0,0,0,0.3596,0.0740
4.8420,3,0.4552,0.0345,0.4552,0,0,0,0.3630,0.0650
4.8430,3,0.4552,0.0345,0.4552,0,0,0,0.3821,0.0710
4.8440,3,0.4552,0.0345,0.4552,0,0,0,0.3697,0.0920
4.8450,3,0.4552,0.0345,0.4552,0,0,0,0.3730,0.1430
4.8460,3,0.4552,0.0345,0.4552,0,0,0,0.3926,0.1840
4.8470,3,0.4552,0.0345,0.4552,0,0,0,0.3962,0.0790
4.8480,3,0.4552,0.0345,0.4552,0,0,0,0.3996,0.1020
4.8490,3,0.4552,0.0345,0.4552,0,0,0,0.4029,0.0680
4.8500,3,0.4552,0.0345,0.4552,0,0,0,0.4063,0.0700
4.8510,3,0.4552,0.0345,0.4552,0,0,0,0.4095,0.0750
4.8520,3,0.4552,0.0345,0.4552,0,0,0,0.4126,0.0860
4.8530,3,0.4552,0.0345,0.4552,0,0,0,0.4158,0.0720
4.8540,3,0.4552,0.0345,0.4552,0,0,0,0.4189,0.0710
4.8550,3,0.4552,0.0345,0.4552,0,0,0,0.4040,0.0730
4.8560,3,0.4552,0.0345,0.4552,0,0,0,0.4071,0.0690
4.8570,3,0.4552,0.0345,0.4552,0,0,0,0.4100,0.0760
4.8580,3,0.4552,0.0345,0.4552,0,0,0,0.4130,0.0900
4.8590,3,0.4552,0.0345,0.4552,0,0,0,0.4158,0.0700
4.8600,3,0.4552,0.0345,0.4552,0,0,0,0.4188,0.0730
4.8610,3,0.4552,0.0345,0.4552,0,0,0,0.4409,0.1410
4.8620,3,0.4552,0.0345,0.4552,0,0,0,0.4442,0.0620
4.8630,3,0.4552,0.0345,0.4552,0,0,0,0.4471,0.0590
4.8640,3,0.4552,0.0345,0.4552,0,0,0,0.4503,0.0620
4.8650,3,0.4552,0.0345,0.4552,0,0,0,0.4531,0.0620
4.8660,3,0.4552,0.0345,0.4552,0,0,0,0.4562,0.0650
4.8670,3,0.4552,0.0345,0.4552,0,0,0,0.4592,0.0610
4.8680,3,0.4552,0.0345,0.4552,0,0,0,0.4621,0.0620
4.8690,3,0.4552,0.0345,0.4552,0,0,0,0.4651,0.0650
4.8700,3,0.4552,0.0345,0.4552,0,0,0,0.4678,0.1640
4.8710,3,0.4552,0.0345,0.4552,0,0,0,0.4706,0.0650
4.8720,3,0.4552,0.0345,0.4552,0,0,0,0.4735,0.1520
4.8730,3,0.4552,0.0345,0.4552,0,0,0,0.4761,0.0640
4.8740,3,0.4552,0.0345,0.4552,0,0,0,0.4788,0.1570
4.8750,3,0.4552,0.0345,0.4552,0,0,0,0.4813,0.0660
4.8760,3,0.4552,0.0345,0.4552,0,0,0,0.4838,0.1340
4.8770,3,0.4552,0.0345,0.4552,0,0,0,0.4866,0.0650
4.8780,3,0.4552,0.0345,0.4552,0,0,0,0.4893,0.0660
4.8790,3,0.4552,0.0345,0.4552,0,0,0,0.4694,0.1360
4.8800,3,0.4552,0.0345,0.4552,0,0,0,0.4716,0.0630
4.8810,3,0.4552,0.0345,0.4552,0,0,0,0.4740,0.1330
4.8820,3,0.4552,0.0345,0.4552,0,0,0,0.4764,0.0650
4.8830,3,0.4552,0.0345,0.4552,0,0,0,0.4788,0.1300
4.8840,3,0.4552,0.0345,0.4552,0,0,0,0.4812,0.0650
4.8850,3,0.4552,0.0345,0.4552,0,0,0,0.5072,0.1150
4.8860,3,0.4552,0.0345,0.4552,0,0,0,0.5098,0.0640
4.8870,3,0.4552,0.0345,0.4552,0,0,0,0.5122,0.1330
4.8880,3,0.4552,0.0345,0.4552,0,0,0,0.5147,0.0710
4.8890,3,0.4552,0.0345,0.4552,0,0,0,0.5173,0.1130
4.8900,3,0.4552,0.0345,0.4552,0,0,0,0.5195,0.0950
4.8910,3,0.4552,0.0345,0.4552,0,0,0,0.5219,0.0660
4.8920,3,0.4552,0.0345,0.4552,0,0,0,0.5244,0.0640
4.8930,3,0.4552,0.0345,0.4552,0,0,0,0.5268,0.0620
4.8940,3,0.4552,0.0345,0.4552,0,0,0,0.5293,0.0680
4.8950,3,0.4552,0.0345,0.4552,0,0,0,0.5315,0.1350
4.8960,3,0.4552,0.0345,0.4552,0,0,0,0.5339,0.1050
4.8970,3,0.4552,0.0345,0.4552,0,0,0,0.5363,0.1010
4.8980,3,0.4552,0.0345,0.4552,0,0,0,0.5385,0.1120
4.8990,3,0.4552,0.0345,0.4552,0,0,0,0.5409,0.2350
4.9000,3,0.4552,0.0345,0.4552,0,0,0,0.5432,0.1230
4.9010,3,0.4552,0.0345,0.4552,0,0,0,0.5458,0.0630
4.9020,3,0.4552,0.0345,0.4552,0,0,0,0.5482,0.1450
4.9030,3,0.4552,0.0345,0.4552,0,0,0,0.5505,0.0930
4.9040,3,0.4552,0.0345,0.4552,0,0,0,0.5529,0.0920
4.9050,3,0.4552,0.0345,0.4552,0,0,0,0.5550,0.0810
4.9060,3,0.4552,0.0345,0.4552,0,0,0,0.5573,0.0900
4.9070,3,0.4552,0.0345,0.4552,0,0,0,0.5327,0.0910
4.9080,3,0.4552,0.0345,0.4552,0,0,0,0.5348,0.0720
4.9090,3,0.4552,0.0345,0.4552,0,0,0,0.5368,0.0740
4.9100,3,0.4552,0.0345,0.4552,0,0,0,0.5389,0.0870
4.9110,3,0.4552,0.0345,0.4552,0,0,0,0.5409,0.0770
4.9120,3,0.4552,0.0345,0.4552,0,0,0,0.5430,0.0920
4.9130,3,0.4552,0.0345,0.4552,0,0,0,0.5729,0.0660
4.9140,3,0.4552,0.0345,0.4552,0,0,0,0.5751,0.0830
4.9150,3,0.4552,0.0345,0.4552,0,0,0,0.5491,0.0670
4.9160,3,0.4552,0.0345,0.4552,0,0,0,0.5794,0.0980
4.9170,3,0.4552,0.0345,0.4552,0,0,0,0.5817,0.0620
4.9180,3,0.4552,0.0345,0.4552,0,0,0,0.5840,0.0400
4.9190,3,0.4552,0.0345,0.4552,0,0,0,0.5862,0.0630
4.9200,3,0.4552,0.0345,0.4552,0,0,0,0.5882,0.0540
4.9210,3,0.4552,0.0345,0.4552,0,0,0,0.5902,0.0650
4.9220,3,0.4552,0.0345,0.4552,0,0,0,0.5924,0.0650
4.9230,3,0.4552,0.0345,0.4552,0,0,0,0.5947,0.1390
4.9240,3,0.4552,0.0345,0.4552,0,0,0,0.5968,0.0630
4.9250,3,0.4552,0.0345,0.4552,0,0,0,0.5989,0.1320
4.9260,3,0.4552,0.0345,0.4552,0,0,0,0.6009,0.0630
4.9270,3,0.4552,0.0345,0.4552,0,0,0,0.6030,0.1600
4.9280,3,0.4552,0.0345,0.4552,0,0,0,0.6051,0.0620
4.9290,3,0.4552,0.0345,0.4552,0,0,0,0.6070,0.0670
4.9300,3,0.4552,0.0345,0.4552,0,0,0,0.6091,0.0660
4.9310,3,0.4552,0.0345,0.4552,0,0,0,0.6111,0.1650
4.9320,3,0.4552,0.0345,0.4552,0,0,0,0.6131,0.0740
4.9330,3,0.4552,0.0345,0.4552,0,0,0,0.6152,0.0630
4.9340,3,0.4552,0.0345,0.4552,0,0,0,0.6172,0.0620
4.9350,3,0.4552,0.0345,0.4552,0,0,0,0.6192,0.0650
4.9360,3,0.4552,0.0345,0.4552,0,0,0,0.5903,0.1580
4.9370,3,0.4552,0.0345,0.4552,0,0,0,0.5921,0.0630
4.9380,3,0.4552,0.0345,0.4552,0,0,0,0.5936,0.1670
4.9390,3,0.4552,0.0345,0.4552,0,0,0,0.5951,0.0660
4.9400,3,0.4552,0.0345,0.4552,0,0,0,0.6279,0.1190
4.9410,3,0.4552,0.0345,0.4552,0,0,0,0.6297,0.0620
4.9420,3,0.4552,0.0345,0.4552,0,0,0,0.6002,0.1360
4.9430,3,0.4552,0.0345,0.4552,0,0,0,0.6332,0.0640
4.9440,3,0.4552,0.0345,0.4552,0,0,0,0.6346,0.1940
4.9450,3,0.4552,0.0345,0.4552,0,0,0,0.6361,0.0620
4.9460,3,0.4552,0.0345,0.4552,0,0,0,0.6375,0.1760
4.9470,3,0.4552,0.0345,0.4552,0,0,0,0.6390,0.0670
4.9480,3,0.4552,0.0345,0.4552,0,0,0,0.6402,0.0660
4.9490,3,0.4552,0.0345,0.4552,0,0,0,0.6415,0.1370
4.9500,3,0.4552,0.0345,0.4552,0,0,0,0.6430,0.0640
4.9510,3,0.4552,0.0345,0.4552,0,0,0,0.6442,0.1500
4.9520,3,0.4552,0.0345,0.4552,0,0,0,0.6452,0.0680
4.9530,3,0.4552,0.0345,0.4552,0,0,0,0.6462,0.0730
4.9540,3,0.4552,0.0345,0.4552,0,0,0,0.6473,0.1350
4.9550,3,0.4552,0.0345,0.4552,0,0,0,0.6480,0.0660
4.9560,3,0.4552,0.0345,0.4552,0,0,0,0.6490,0.1320
4.9570,3,0.4552,0.0345,0.4552,0,0,0,0.6502,0.0650
4.9580,3,0.4552,0.0345,0.4552,0,0,0,0.6512,0.1330
4.9590,3,0.4552,0.0345,0.4552,0,0,0,0.6522,0.0620
4.9600,3,0.4552,0.0345,0.4552,0,0,0,0.6531,0.1640
4.9610,3,0.4552,0.0345,0.4552,0,0,0,0.6203,0.0630
4.9620,3,0.4552,0.0345,0.4552,0,0,0,0.6210,0.1520
4.9630,3,0.4552,0.0345,0.4552,0,0,0,0.6217,0.0670
4.9640,3,0.4552,0.0345,0.4552,0,0,0,0.6560,0.1120
4.9650,3,0.4552,0.0345,0.4552,0,0,0,0.6568,0.0650
4.9660,3,0.4552,0.0345,0.4552,0,0,0,0.6573,0.1580
4.9670,3,0.4552,0.0345,0.4552,0,0,0,0.6579,0.0910
4.9680,3,0.4552,0.0345,0.4552,0,0,0,0.6586,0.1460
4.9690,3,0.4552,0.0345,0.4552,0,0,0,0.6591,0.0700
4.9700,3,0.4552,0.0345,0.4552,0,0,0,0.6596,0.1320
4.9710,3,0.4552,0.0345,0.4552,0,0,0,0.6602,0.0660
4.9720,3,0.4552,0.0345,0.4552,0,0,0,0.6607,0.1630
4.9730,3,0.4552,0.0345,0.4552,0,0,0,0.6610,0.0640
4.9740,3,0.4552,0.0345,0.4552,0,0,0,0.6616,0.1390
4.9750,3,0.4552,0.0345,0.4552,0,0,0,0.6619,0.0680
4.9760,3,0.4552,0.0345,0.4552,0,0,0,0.6622,0.1520
