Time,Step,J1,J2,J3,J4,J5,J6,Q_Error,Exec_us,Reached
3.6550,3,0.0000,0.0000,16.4866,0.0000,0.0000,0.0000,73.5134,0.2170,0
3.6560,3,0.0000,0.0000,16.5637,0.0000,0.0000,0.0000,73.4363,0.2170,0
3.6570,3,0.0000,0.0000,16.6410,0.0000,0.0000,0.0000,73.3590,0.2180,0
3.6580,3,0.0000,0.0000,16.7185,0.0000,0.0000,0.0000,73.2815,0.2180,0
3.6590,3,0.0000,0.0000,16.7962,0.0000,0.0000,0.0000,73.2038,0.2170,0
3.6600,3,0.0000,0.0000,16.8740,0.0000,0.0000,0.0000,73.1260,0.2150,0
3.6610,3,0.0000,0.0000,16.9520,0.0000,0.0000,0.0000,73.0480,0.2220,0
3.6620,3,0.0000,0.0000,17.0303,0.0000,0.0000,0.0000,72.9697,0.2120,0
3.6630,3,0.0000,0.0000,17.1086,0.0000,0.0000,0.0000,72.8914,0.2130,0
3.6640,3,0.0000,0.0000,17.1872,0.0000,0.0000,0.0000,72.8128,0.2110,0
3.6650,3,0.0000,0.0000,17.2660,0.0000,0.0000,0.0000,72.7340,0.2150,0
3.6660,3,0.0000,0.0000,17.3449,0.0000,0.0000,0.0000,72.6551,0.2120,0
3.6670,3,0.0000,0.0000,17.4240,0.0000,0.0000,0.0000,72.5760,0.2130,0
3.6680,3,0.0000,0.0000,17.5033,0.0000,0.0000,0.0000,72.4967,0.2140,0
3.6690,3,0.0000,0.0000,17.5828,0.0000,0.0000,0.0000,72.4172,0.2150,0
3.6700,3,0.0000,0.0000,17.6624,0.0000,0.0000,0.0000,72.3376,0.2170,0
3.6710,3,0.0000,0.0000,17.7422,0.0000,0.0000,0.0000,72.2578,0.2170,0
3.6720,3,0.0000,0.0000,17.8223,0.0000,0.0000,0.0000,72.1777,0.2130,0
3.6730,3,0.0000,0.0000,17.9024,0.0000,0.0000,0.0000,72.0976,0.2140,0
3.6740,3,0.0000,0.0000,17.9828,0.0000,0.0000,0.0000,72.0172,0.2140,0
3.6750,3,0.0000,0.0000,18.0634,0.0000,0.0000,0.0000,71.9366,0.2120,0
3.6760,3,0.0000,0.0000,18.1441,0.0000,0.0000,0.0000,71.8559,0.2140,0
3.6770,3,0.0000,0.0000,18.2250,0.0000,0.0000,0.0000,71.7750,0.2150,0
3.6780,3,0.0000,0.0000,18.3061,0.0000,0.0000,0.0000,71.6939,0.2140,0
3.6790,3,0.0000,0.0000,18.3874,0.0000,0.0000,0.0000,71.6126,0.2130,0
3.6800,3,0.0000,0.0000,18.4688,0.0000,0.0000,0.0000,71.5312,0.2130,0
3.6810,3,0.0000,0.0000,18.5504,0.0000,0.0000,0.0000,71.4496,0.2150,0
3.6820,3,0.0000,0.0000,18.6323,0.0000,0.0000,0.0000,71.3677,0.2120,0
3.6830,3,0.0000,0.0000,18.7142,0.0000,0.0000,0.0000,71.2858,0.2140,0
3.6840,3,0.0000,0.0000,18.7964,0.0000,0.0000,0.0000,71.2036,0.2140,0
3.6850,3,0.0000,0.0000,18.8788,0.0000,0.0000,0.0000,71.1212,0.2120,0
3.6860,3,0.0000,0.0000,18.9613,0.0000,0.0000,0.0000,71.0387,0.2130,0
3.6870,3,0.0000,0.0000,19.0440,0.0000,0.0000,0.0000,70.9560,0.2150,0
3.6880,3,0.0000,0.0000,19.1269,0.0000,0.0000,0.0000,70.8731,0.2140,0
3.6890,3,0.0000,0.0000,19.2100,0.0000,0.0000,0.0000,70.7900,0.2160,0
3.6900,3,0.0000,0.0000,19.2932,0.0000,0.0000,0.0000,70.7068,0.2120,0
3.6910,3,0.0000,0.0000,19.3766,0.0000,0.0000,0.0000,70.6234,0.2150,0
3.6920,3,0.0000,0.0000,19.4603,0.0000,0.0000,0.0000,70.5397,0.2130,0
3.6930,3,0.0000,0.0000,19.5440,0.0000,0.0000,0.0000,70.4560,0.2130,0
3.6940,3,0.0000,0.0000,19.6280,0.0000,0.0000,0.0000,70.3720,0.2120,0
3.6950,3,0.0000,0.0000,19.7122,0.0000,0.0000,0.0000,70.2878,0.2140,0
3.6960,3,0.0000,0.0000,19.7965,0.0000,0.0000,0.0000,70.2035,0.2140,0
3.6970,3,0.0000,0.0000,19.8810,0.0000,0.0000,0.0000,70.1190,0.2120,0
3.6980,3,0.0000,0.0000,19.9657,0.0000,0.0000,0.0000,70.0343,0.2140,0
3.6990,3,0.0000,0.0000,20.0506,0.0000,0.0000,0.0000,69.9494,0.2140,0
3.7000,3,0.0000,0.0000,20.1356,0.0000,0.0000,0.0000,69.8644,0.2130,0
3.7010,3,0.0000,0.0000,20.2208,0.0000,0.0000,0.0000,69.7792,0.2120,0
3.7020,3,0.0000,0.0000,20.3063,0.0000,0.0000,0.0000,69.6937,0.2120,0
3.7030,3,0.0000,0.0000,20.3918,0.0000,0.0000,0.0000,69.6082,0.2120,0
3.7040,3,0.0000,0.0000,20.4776,0.0000,0.0000,0.0000,69.5224,0.2170,0
3.7050,3,0.0000,0.0000,20.5636,0.0000,0.0000,0.0000,69.4364,0.2130,0
3.7060,3,0.0000,0.0000,20.6497,0.0000,0.0000,0.0000,69.3503,0.2130,0
3.7070,3,0.0000,0.0000,20.7360,0.0000,0.0000,0.0000,69.2640,0.2140,0
3.7080,3,0.0000,0.0000,20.8225,0.0000,0.0000,0.0000,69.1775,0.2160,0
3.7090,3,0.0000,0.0000,20.9092,0.0000,0.0000,0.0000,69.0908,0.2140,0
3.7100,3,0.0000,0.0000,20.9960,0.0000,0.0000,0.0000,69.0040,0.2160,0
3.7110,3,0.0000,0.0000,21.0830,0.0000,0.0000,0.0000,68.9170,0.2150,0
3.7120,3,0.0000,0.0000,21.1703,0.0000,0.0000,0.0000,68.8297,0.2170,0
3.7130,3,0.0000,0.0000,21.2576,0.0000,0.0000,0.0000,68.7424,0.2170,0
3.7140,3,0.0000,0.0000,21.3452,0.0000,0.0000,0.0000,68.6548,0.2130,0
3.7150,3,0.0000,0.0000,21.4330,0.0000,0.0000,0.0000,68.5670,0.2180,0
3.7160,3,0.0000,0.0000,21.5209,0.0000,0.0000,0.0000,68.4791,0.2160,0
3.7170,3,0.0000,0.0000,21.6090,0.0000,0.0000,0.0000,68.3910,0.2150,0
3.7180,3,0.0000,0.0000,21.6973,0.0000,0.0000,0.0000,68.3027,0.2140,0
3.7190,3,0.0000,0.0000,21.7858,0.0000,0.0000,0.0000,68.2142,0.2370,0
3.7200,3,0.0000,0.0000,21.8744,0.0000,0.0000,0.0000,68.1256,0.2160,0
3.7210,3,0.0000,0.0000,21.9632,0.0000,0.0000,0.0000,68.0368,0.2160,0
3.7220,3,0.0000,0.0000,22.0523,0.0000,0.0000,0.0000,67.9477,0.2150,0
3.7230,3,0.0000,0.0000,22.1414,0.0000,0.0000,0.0000,67.8586,0.2150,0
3.7240,3,0.0000,0.0000,22.2308,0.0000,0.0000,0.0000,67.7692,0.2140,0
3.7250,3,0.0000,0.0000,22.3204,0.0000,0.0000,0.0000,67.6796,0.2170,0
3.7260,3,0.0000,0.0000,22.4101,0.0000,0.0000,0.0000,67.5899,0.2150,0
3.7270,3,0.0000,0.0000,22.5000,0.0000,0.0000,0.0000,67.5000,0.2190,0
3.7280,3,0.0000,0.0000,22.5901,0.0000,0.0000,0.0000,67.4099,0.2320,0
3.7290,3,0.0000,0.0000,22.6804,0.0000,0.0000,0.0000,67.3196,0.2140,0
3.7300,3,0.0000,0.0000,22.7708,0.0000,0.0000,0.0000,67.2292,0.2150,0
3.7310,3,0.0000,0.0000,22.8614,0.0000,0.0000,0.0000,67.1386,0.2170,0
3.7320,3,0.0000,0.0000,22.9523,0.0000,0.0000,0.0000,67.0477,0.2130,0
3.7330,3,0.0000,0.0000,23.0432,0.0000,0.0000,0.0000,66.9568,0.2130,0
3.7340,3,0.0000,0.0000,23.1344,0.0000,0.0000,0.0000,66.8656,0.2110,0
3.7350,3,0.0000,0.0000,23.2258,0.0000,0.0000,0.0000,66.7742,0.2130,0
3.7360,3,0.0000,0.0000,23.3173,0.0000,0.0000,0.0000,66.6827,0.2150,0
3.7370,3,0.0000,0.0000,23.4090,0.0000,0.0000,0.0000,66.5910,0.2150,0
3.7380,3,0.0000,0.0000,23.5009,0.0000,0.0000,0.0000,66.4991,0.2140,0
3.7390,3,0.0000,0.0000,23.5930,0.0000,0.0000,0.0000,66.4070,0.2140,0
3.7400,3,0.0000,0.0000,23.6852,0.0000,0.0000,0.0000,66.3148,0.2120,0
3.7410,3,0.0000,0.0000,23.7776,0.0000,0.0000,0.0000,66.2224,0.2110,0
3.7420,3,0.0000,0.0000,23.8703,0.0000,0.0000,0.0000,66.1297,0.2130,0
3.7430,3,0.0000,0.0000,23.9630,0.0000,0.0000,0.0000,66.0370,0.2150,0
3.7440,3,0.0000,0.0000,24.0560,0.0000,0.0000,0.0000,65.9440,0.2120,0
3.7450,3,0.0000,0.0000,24.1492,0.0000,0.0000,0.0000,65.8508,0.2150,0
3.7460,3,0.0000,0.0000,24.2425,0.0000,0.0000,0.0000,65.7575,0.2110,0
3.7470,3,0.0000,0.0000,24.3360,0.0000,0.0000,0.0000,65.6640,0.2150,0
3.7480,3,0.0000,0.0000,24.4297,0.0000,0.0000,0.0000,65.5703,0.2150,0
3.7490,3,0.0000,0.0000,24.5236,0.0000,0.0000,0.0000,65.4764,0.2250,0
3.7500,3,0.0000,0.0000,24.6176,0.0000,0.0000,0.0000,65.3824,0.2180,0
3.7510,3,0.0000,0.0000,24.7118,0.0000,0.0000,0.0000,65.2882,0.2180,0
3.7520,3,0.0000,0.0000,24.8063,0.0000,0.0000,0.0000,65.1937,0.2140,0
3.7530,3,0.0000,0.0000,24.9008,0.0000,0.0000,0.0000,65.0992,0.2180,0
3.7540,3,0.0000,0.0000,24.9956,0.0000,0.0000,0.0000,65.0044,0.2200,0
3.7550,3,0.0000,0.0000,25.0906,0.0000,0.0000,0.0000,64.9094,0.2180,0
3.7560,3,0.0000,0.0000,25.1857,0.0000,0.0000,0.0000,64.8143,0.2170,0
3.7570,3,0.0000,0.0000,25.2810,0.0000,0.0000,0.0000,64.7190,0.2180,0
3.7580,3,0.0000,0.0000,25.3765,0.0000,0.0000,0.0000,64.6235,0.2150,0
3.7590,3,0.0000,0.0000,25.4722,0.0000,0.0000,0.0000,64.5278,0.2140,0
3.7600,3,0.0000,0.0000,25.5680,0.0000,0.0000,0.0000,64.4320,0.2140,0
3.7610,3,0.0000,0.0000,25.6640,0.0000,0.0000,0.0000,64.3360,0.2130,0
3.7620,3,0.0000,0.0000,25.7603,0.0000,0.0000,0.0000,64.2397,0.2120,0
3.7630,3,0.0000,0.0000,25.8566,0.0000,0.0000,0.0000,64.1434,0.2120,0
3.7640,3,0.0000,0.0000,25.9532,0.0000,0.0000,0.0000,64.0468,0.2100,0
3.7650,3,0.0000,0.0000,26.0500,0.0000,0.0000,0.0000,63.9500,0.2120,0
3.7660,3,0.0000,0.0000,26.1469,0.0000,0.0000,0.0000,63.8531,0.2130,0
3.7670,3,0.0000,0.0000,26.2440,0.0000,0.0000,0.0000,63.7560,0.2110,0
3.7680,3,0.0000,0.0000,26.3413,0.0000,0.0000,0.0000,63.6587,0.2120,0
3.7690,3,0.0000,0.0000,26.4388,0.0000,0.0000,0.0000,63.5612,0.2110,0
3.7700,3,0.0000,0.0000,26.5364,0.0000,0.0000,0.0000,63.4636,0.2130,0
3.7710,3,0.0000,0.0000,26.6342,0.0000,0.0000,0.0000,63.3658,0.2130,0
3.7720,3,0.0000,0.0000,26.7323,0.0000,0.0000,0.0000,63.2677,0.2170,0
3.7730,3,0.0000,0.0000,26.8304,0.0000,0.0000,0.0000,63.1696,0.2140,0
3.7740,3,0.0000,0.0000,26.9288,0.0000,0.0000,0.0000,63.0712,0.2120,0
3.7750,3,0.0000,0.0000,27.0274,0.0000,0.0000,0.0000,62.9726,0.2120,0
3.7760,3,0.0000,0.0000,27.1261,0.0000,0.0000,0.0000,62.8739,0.2130,0
3.7770,3,0.0000,0.0000,27.2250,0.0000,0.0000,0.0000,62.7750,0.2140,0
3.7780,3,0.0000,0.0000,27.3241,0.0000,0.0000,0.0000,62.6759,0.2120,0
3.7790,3,0.0000,0.0000,27.4234,0.0000,0.0000,0.0000,62.5766,0.2130,0
3.7800,3,0.0000,0.0000,27.5228,0.0000,0.0000,0.0000,62.4772,0.2130,0
3.7810,3,0.0000,0.0000,27.6224,0.0000,0.0000,0.0000,62.3776,0.2120,0
3.7820,3,0.0000,0.0000,27.7223,0.0000,0.0000,0.0000,62.2777,0.2130,0
3.7830,3,0.0000,0.0000,27.8222,0.0000,0.0000,0.0000,62.1778,0.2120,0
3.7840,3,0.0000,0.0000,27.9224,0.0000,0.0000,0.0000,62.0776,0.2120,0
3.7850,3,0.0000,0.0000,28.0228,0.0000,0.0000,0.0000,61.9772,0.2120,0
3.7860,3,0.0000,0.0000,28.1233,0.0000,0.0000,0.0000,61.8767,0.2120,0
3.7870,3,0.0000,0.0000,28.2240,0.0000,0.0000,0.0000,61.7760,0.2260,0
3.7880,3,0.0000,0.0000,28.3249,0.0000,0.0000,0.0000,61.6751,0.2120,0
3.7890,3,0.0000,0.0000,28.4260,0.0000,0.0000,0.0000,61.5740,0.2120,0
3.7900,3,0.0000,0.0000,28.5272,0.0000,0.0000,0.0000,61.4728,0.2130,0
3.7910,3,0.0000,0.0000,28.6286,0.0000,0.0000,0.0000,61.3714,0.2170,0
3.7920,3,0.0000,0.0000,28.7303,0.0000,0.0000,0.0000,61.2697,0.2140,0
3.7930,3,0.0000,0.0000,28.8320,0.0000,0.0000,0.0000,61.1680,0.2130,0
3.7940,3,0.0000,0.0000,28.9340,0.0000,0.0000,0.0000,61.0660,0.2130,0
3.7950,3,0.0000,0.0000,29.0362,0.0000,0.0000,0.0000,60.9638,0.2140,0
3.7960,3,0.0000,0.0000,29.1385,0.0000,0.0000,0.0000,60.8615,0.2110,0
3.7970,3,0.0000,0.0000,29.2410,0.0000,0.0000,0.0000,60.7590,0.2130,0
3.7980,3,0.0000,0.0000,29.3437,0.0000,0.0000,0.0000,60.6563,0.2130,0
3.7990,3,0.0000,0.0000,29.4466,0.0000,0.0000,0.0000,60.5534,0.2130,0
3.8000,3,0.0000,0.0000,29.5496,0.0000,0.0000,0.0000,60.4504,0.2140,0
3.8010,3,0.0000,0.0000,29.6528,0.0000,0.0000,0.0000,60.3472,0.2110,0
3.8020,3,0.0000,0.0000,29.7563,0.0000,0.0000,0.0000,60.2437,0.2160,0
3.8030,3,0.0000,0.0000,29.8598,0.0000,0.0000,0.0000,60.1402,0.2120,0
3.8040,3,0.0000,0.0000,29.9636,0.0000,0.0000,0.0000,60.0364,0.2120,0
3.8050,3,0.0000,0.0000,30.0676,0.0000,0.0000,0.0000,59.9324,0.2150,0
3.8060,3,0.0000,0.0000,30.1717,0.0000,0.0000,0.0000,59.8283,0.2130,0
3.8070,3,0.0000,0.0000,30.2760,0.0000,0.0000,0.0000,59.7240,0.2160,0
3.8080,3,0.0000,0.0000,30.3805,0.0000,0.0000,0.0000,59.6195,0.2150,0
3.8090,3,0.0000,0.0000,30.4852,0.0000,0.0000,0.0000,59.5148,0.2140,0
3.8100,3,0.0000,0.0000,30.5900,0.0000,0.0000,0.0000,59.4100,0.2120,0
3.8110,3,0.0000,0.0000,30.6950,0.0000,0.0000,0.0000,59.3050,0.2160,0
3.8120,3,0.0000,0.0000,30.8003,0.0000,0.0000,0.0000,59.1997,0.2110,0
3.8130,3,0.0000,0.0000,30.9056,0.0000,0.0000,0.0000,59.0944,0.2130,0
3.8140,3,0.0000,0.0000,31.0112,0.0000,0.0000,0.0000,58.9888,0.2170,0
3.8150,3,0.0000,0.0000,31.1170,0.0000,0.0000,0.0000,58.8830,0.2120,0
3.8160,3,0.0000,0.0000,31.2229,0.0000,0.0000,0.0000,58.7771,0.2100,0
3.8170,3,0.0000,0.0000,31.3290,0.0000,0.0000,0.0000,58.6710,0.2130,0
3.8180,3,0.0000,0.0000,31.4353,0.0000,0.0000,0.0000,58.5647,0.2120,0
3.8190,3,0.0000,0.0000,31.5418,0.0000,0.0000,0.0000,58.4582,0.2120,0
3.8200,3,0.0000,0.0000,31.6484,0.0000,0.0000,0.0000,58.3516,0.2120,0
3.8210,3,0.0000,0.0000,31.7552,0.0000,0.0000,0.0000,58.2448,0.2170,0
3.8220,3,0.0000,0.0000,31.8623,0.0000,0.0000,0.0000,58.1377,0.2120,0
3.8230,3,0.0000,0.0000,31.9694,0.0000,0.0000,0.0000,58.0306,0.2170,0
3.8240,3,0.0000,0.0000,32.0768,0.0000,0.0000,0.0000,57.9232,0.2110,0
3.8250,3,0.0000,0.0000,32.1844,0.0000,0.0000,0.0000,57.8156,0.2140,0
3.8260,3,0.0000,0.0000,32.2921,0.0000,0.0000,0.0000,57.7079,0.2130,0
3.8270,3,0.0000,0.0000,32.4000,0.0000,0.0000,0.0000,57.6000,0.2130,0
3.8280,3,0.0000,0.0000,32.5081,0.0000,0.0000,0.0000,57.4919,0.2120,0
3.8290,3,0.0000,0.0000,32.6164,0.0000,0.0000,0.0000,57.3836,0.2340,0
3.8300,3,0.0000,0.0000,32.7248,0.0000,0.0000,0.0000,57.2752,0.2190,0
3.8310,3,0.0000,0.0000,32.8334,0.0000,0.0000,0.0000,57.1666,0.2170,0
3.8320,3,0.0000,0.0000,32.9423,0.0000,0.0000,0.0000,57.0577,0.2180,0
3.8330,3,0.0000,0.0000,33.0512,0.0000,0.0000,0.0000,56.9488,0.2170,0
3.8340,3,0.0000,0.0000,33.1604,0.0000,0.0000,0.0000,56.8396,0.2120,0
3.8350,3,0.0000,0.0000,33.2698,0.0000,0.0000,0.0000,56.7302,0.2150,0
3.8360,3,0.0000,0.0000,33.3793,0.0000,0.0000,0.0000,56.6207,0.2120,0
3.8370,3,0.0000,0.0000,33.4890,0.0000,0.0000,0.0000,56.5110,0.2130,0
3.8380,3,0.0000,0.0000,33.5989,0.0000,0.0000,0.0000,56.4011,0.2150,0
3.8390,3,0.0000,0.0000,33.7090,0.0000,0.0000,0.0000,56.2910,0.4050,0
3.8400,3,0.0000,0.0000,33.8192,0.0000,0.0000,0.0000,56.1808,0.2630,0
3.8410,3,0.0000,0.0000,33.9296,0.0000,0.0000,0.0000,56.0704,0.2640,0
3.8420,3,0.0000,0.0000,34.0403,0.0000,0.0000,0.0000,55.9597,0.2690,0
3.8430,3,0.0000,0.0000,34.1510,0.0000,0.0000,0.0000,55.8490,0.2170,0
3.8440,3,0.0000,0.0000,34.2620,0.0000,0.0000,0.0000,55.7380,0.2210,0
3.8450,3,0.0000,0.0000,34.3732,0.0000,0.0000,0.0000,55.6268,0.2170,0
3.8460,3,0.0000,0.0000,34.4845,0.0000,0.0000,0.0000,55.5155,0.2130,0
3.8470,3,0.0000,0.0000,34.5960,0.0000,0.0000,0.0000,55.4040,0.2120,0
3.8480,3,0.0000,0.0000,34.7077,0.0000,0.0000,0.0000,55.2923,0.2120,0
3.8490,3,0.0000,0.0000,34.8196,0.0000,0.0000,0.0000,55.1804,0.2130,0
3.8500,3,0.0000,0.0000,34.9316,0.0000,0.0000,0.0000,55.0684,0.2170,0
3.8510,3,0.0000,0.0000,35.0438,0.0000,0.0000,0.0000,54.9562,0.2170,0
3.8520,3,0.0000,0.0000,35.1563,0.0000,0.0000,0.0000,54.8437,0.2170,0
3.8530,3,0.0000,0.0000,35.2688,0.0000,0.0000,0.0000,54.7312,0.2120,0
3.8540,3,0.0000,0.0000,35.3816,0.0000,0.0000,0.0000,54.6184,0.2130,0
3.8550,3,0.0000,0.0000,35.4946,0.0000,0.0000,0.0000,54.5054,0.2170,0
3.8560,3,0.0000,0.0000,35.6077,0.0000,0.0000,0.0000,54.3923,0.2180,0
3.8570,3,0.0000,0.0000,35.7210,0.0000,0.0000,0.0000,54.2790,0.2140,0
3.8580,3,0.0000,0.0000,35.8345,0.0000,0.0000,0.0000,54.1655,0.2160,0
3.8590,3,0.0000,0.0000,35.9482,0.0000,0.0000,0.0000,54.0518,0.2160,0
3.8600,3,0.0000,0.0000,36.0620,0.0000,0.0000,0.0000,53.9380,0.2170,0
3.8610,3,0.0000,0.0000,36.1760,0.0000,0.0000,0.0000,53.8240,0.2140,0
3.8620,3,0.0000,0.0000,36.2903,0.0000,0.0000,0.0000,53.7097,0.2140,0
3.8630,3,0.0000,0.0000,36.4046,0.0000,0.0000,0.0000,53.5954,0.2140,0
3.8640,3,0.0000,0.0000,36.5192,0.0000,0.0000,0.0000,53.4808,0.2140,0
3.8650,3,0.0000,0.0000,36.6340,0.0000,0.0000,0.0000,53.3660,0.2130,0
3.8660,3,0.0000,0.0000,36.7489,0.0000,0.0000,0.0000,53.2511,0.2140,0
3.8670,3,0.0000,0.0000,36.8640,0.0000,0.0000,0.0000,53.1360,0.2130,0
3.8680,3,0.0000,0.0000,36.9793,0.0000,0.0000,0.0000,53.0207,0.2270,0
3.8690,3,0.0000,0.0000,37.0948,0.0000,0.0000,0.0000,52.9052,0.2180,0
3.8700,3,0.0000,0.0000,37.2104,0.0000,0.0000,0.0000,52.7896,0.2190,0
3.8710,3,0.0000,0.0000,37.3262,0.0000,0.0000,0.0000,52.6738,0.2190,0
3.8720,3,0.0000,0.0000,37.4423,0.0000,0.0000,0.0000,52.5577,0.2200,0
3.8730,3,0.0000,0.0000,37.5584,0.0000,0.0000,0.0000,52.4416,0.2160,0
3.8740,3,0.0000,0.0000,37.6748,0.0000,0.0000,0.0000,52.3252,0.2190,0
3.8750,3,0.0000,0.0000,37.7914,0.0000,0.0000,0.0000,52.2086,0.2120,0
3.8760,3,0.0000,0.0000,37.9081,0.0000,0.0000,0.0000,52.0919,0.2150,0
3.8770,3,0.0000,0.0000,38.0250,0.0000,0.0000,0.0000,51.9750,0.2140,0
3.8780,3,0.0000,0.0000,38.1421,0.0000,0.0000,0.0000,51.8579,0.2160,0
3.8790,3,0.0000,0.0000,38.2594,0.0000,0.0000,0.0000,51.7406,0.2250,0
3.8800,3,0.0000,0.0000,38.3768,0.0000,0.0000,0.0000,51.6232,0.2160,0
3.8810,3,0.0000,0.0000,38.4944,0.0000,0.0000,0.0000,51.5056,0.2160,0
3.8820,3,0.0000,0.0000,38.6123,0.0000,0.0000,0.0000,51.3877,0.2160,0
3.8830,3,0.0000,0.0000,38.7302,0.0000,0.0000,0.0000,51.2698,0.2120,0
3.8840,3,0.0000,0.0000,38.8484,0.0000,0.0000,0.0000,51.1516,0.2130,0
3.8850,3,0.0000,0.0000,38.9668,0.0000,0.0000,0.0000,51.0332,0.2140,0
3.8860,3,0.0000,0.0000,39.0853,0.0000,0.0000,0.0000,50.9147,0.3190,0
3.8870,3,0.0000,0.0000,39.2040,0.0000,0.0000,0.0000,50.7960,0.3110,0
3.8880,3,0.0000,0.0000,39.3229,0.0000,0.0000,0.0000,50.6771,0.2860,0
3.8890,3,0.0000,0.0000,39.4420,0.0000,0.0000,0.0000,50.5580,0.3040,0
3.8900,3,0.0000,0.0000,39.5612,0.0000,0.0000,0.0000,50.4388,0.3130,0
3.8910,3,0.0000,0.0000,39.6806,0.0000,0.0000,0.0000,50.3194,0.3160,0
3.8920,3,0.0000,0.0000,39.8003,0.0000,0.0000,0.0000,50.1997,0.3170,0
3.8930,3,0.0000,0.0000,39.9200,0.0000,0.0000,0.0000,50.0800,0.3640,0
3.8940,3,0.0000,0.0000,40.0400,0.0000,0.0000,0.0000,49.9600,0.3690,0
3.8950,3,0.0000,0.0000,40.1602,0.0000,0.0000,0.0000,49.8398,0.3380,0
3.8960,3,0.0000,0.0000,40.2805,0.0000,0.0000,0.0000,49.7195,0.2900,0
3.8970,3,0.0000,0.0000,40.4010,0.0000,0.0000,0.0000,49.5990,0.3820,0
3.8980,3,0.0000,0.0000,40.5217,0.0000,0.0000,0.0000,49.4783,0.3930,0
3.8990,3,0.0000,0.0000,40.6426,0.0000,0.0000,0.0000,49.3574,0.4200,0
3.9000,3,0.0000,0.0000,40.7636,0.0000,0.0000,0.0000,49.2364,0.2380,0
3.9010,3,0.0000,0.0000,40.8848,0.0000,0.0000,0.0000,49.1152,0.2150,0
3.9020,3,0.0000,0.0000,41.0063,0.0000,0.0000,0.0000,48.9937,0.2130,0
3.9030,3,0.0000,0.0000,41.1278,0.0000,0.0000,0.0000,48.8722,0.2140,0
3.9040,3,0.0000,0.0000,41.2496,0.0000,0.0000,0.0000,48.7504,0.5470,0
3.9050,3,0.0000,0.0000,41.3716,0.0000,0.0000,0.0000,48.6284,0.2910,0
3.9060,3,0.0000,0.0000,41.4937,0.0000,0.0000,0.0000,48.5063,0.2980,0
3.9070,3,0.0000,0.0000,41.6160,0.0000,0.0000,0.0000,48.3840,0.2770,0
3.9080,3,0.0000,0.0000,41.7385,0.0000,0.0000,0.0000,48.2615,0.3190,0
3.9090,3,0.0000,0.0000,41.8612,0.0000,0.0000,0.0000,48.1388,0.3530,0
3.9100,3,0.0000,0.0000,41.9840,0.0000,0.0000,0.0000,48.0160,0.3230,0
3.9110,3,0.0000,0.0000,42.1070,0.0000,0.0000,0.0000,47.8930,0.3130,0
3.9120,3,0.0000,0.0000,42.2303,0.0000,0.0000,0.0000,47.7697,0.3510,0
3.9130,3,0.0000,0.0000,42.3536,0.0000,0.0000,0.0000,47.6464,0.3760,0
3.9140,3,0.0000,0.0000,42.4772,0.0000,0.0000,0.0000,47.5228,0.2400,0
3.9150,3,0.0000,0.0000,42.6010,0.0000,0.0000,0.0000,47.3990,0.2190,0
3.9160,3,0.0000,0.0000,42.7249,0.0000,0.0000,0.0000,47.2751,0.2190,0
3.9170,3,0.0000,0.0000,42.8490,0.0000,0.0000,0.0000,47.1510,0.2190,0
3.9180,3,0.0000,0.0000,42.9733,0.0000,0.0000,0.0000,47.0267,0.2190,0
3.9190,3,0.0000,0.0000,43.0978,0.0000,0.0000,0.0000,46.9022,0.2180,0
3.9200,3,0.0000,0.0000,43.2224,0.0000,0.0000,0.0000,46.7776,0.2150,0
3.9210,3,0.0000,0.0000,43.3472,0.0000,0.0000,0.0000,46.6528,0.2140,0
3.9220,3,0.0000,0.0000,43.4723,0.0000,0.0000,0.0000,46.5277,0.2170,0
3.9230,3,0.0000,0.0000,43.5974,0.0000,0.0000,0.0000,46.4026,0.2130,0
3.9240,3,0.0000,0.0000,43.7228,0.0000,0.0000,0.0000,46.2772,0.2140,0
3.9250,3,0.0000,0.0000,43.8484,0.0000,0.0000,0.0000,46.1516,0.2120,0
3.9260,3,0.0000,0.0000,43.9741,0.0000,0.0000,0.0000,46.0259,0.2140,0
3.9270,3,0.0000,0.0000,44.1000,0.0000,0.0000,0.0000,45.9000,0.2120,0
3.9280,3,0.0000,0.0000,44.2261,0.0000,0.0000,0.0000,45.7739,0.2250,0
3.9290,3,0.0000,0.0000,44.3524,0.0000,0.0000,0.0000,45.6476,0.2120,0
3.9300,3,0.0000,0.0000,44.4788,0.0000,0.0000,0.0000,45.5212,0.2150,0
3.9310,3,0.0000,0.0000,44.6054,0.0000,0.0000,0.0000,45.3946,0.2120,0
3.9320,3,0.0000,0.0000,44.7323,0.0000,0.0000,0.0000,45.2677,0.2160,0
3.9330,3,0.0000,0.0000,44.8592,0.0000,0.0000,0.0000,45.1408,0.2160,0
3.9340,3,0.0000,0.0000,44.9864,0.0000,0.0000,0.0000,45.0136,0.2160,0
3.9350,3,0.0000,0.0000,45.1136,0.0000,0.0000,0.0000,44.8864,0.2420,0
3.9360,3,0.0000,0.0000,45.2406,0.0000,0.0000,0.0000,44.7594,0.2390,0
3.9370,3,0.0000,0.0000,45.3675,0.0000,0.0000,0.0000,44.6325,0.2260,0
3.9380,3,0.0000,0.0000,45.4942,0.0000,0.0000,0.0000,44.5058,0.2270,0
