Time,Step,Target_J1,Target_J2,Target_J3,Target_J4,Target_J5,Target_J6,Actual_J1,Actual_J2,Actual_J3,Actual_J4,Actual_J5,Actual_J6,Q_Error,Exec_us
0.9620,1,0.0000,0.0000,56.6580,0.0000,26.2628,0.0000,-0.0006,0.0092,54.4233,-0.0013,24.6082,0.0008,2.7806,0.1250
0.9630,1,0.0000,0.0000,56.6926,0.0000,26.2921,0.0000,-0.0006,0.0091,54.4682,-0.0013,24.6375,0.0008,2.7723,0.0670
0.9640,1,0.0000,0.0000,56.7270,0.0000,26.3214,0.0000,-0.0006,0.0089,54.5129,-0.0013,24.6671,0.0008,2.7639,0.0660
0.9650,1,0.0000,0.0000,56.7612,0.0000,26.3507,0.0000,-0.0006,0.0088,54.5578,-0.0013,24.6967,0.0008,2.7551,0.0670
0.9660,1,0.0000,0.0000,56.7953,0.0000,26.3800,0.0000,-0.0005,0.0086,54.6025,-0.0014,24.7262,0.0008,2.7465,0.0710
0.9670,1,0.0000,0.0000,56.8292,0.0000,26.4092,0.0000,-0.0005,0.0084,54.6471,-0.0014,24.7556,0.0008,2.7379,0.0670
0.9680,1,0.0000,0.0000,56.8629,0.0000,26.4385,0.0000,-0.0005,0.0083,54.6915,-0.0014,24.7852,0.0008,2.7291,0.0670
0.9690,1,0.0000,0.0000,56.8964,0.0000,26.4678,0.0000,-0.0005,0.0082,54.7358,-0.0014,24.8148,0.0008,2.7204,0.0610
0.9700,1,0.0000,0.0000,56.9297,0.0000,26.4971,0.0000,-0.0005,0.0080,54.7800,-0.0014,24.8446,0.0008,2.7114,0.0590
0.9710,1,0.0000,0.0000,56.9629,0.0000,26.5264,0.0000,-0.0005,0.0079,54.8241,-0.0014,24.8743,0.0008,2.7025,0.1410
0.9720,1,0.0000,0.0000,56.9958,0.0000,26.5556,0.0000,-0.0005,0.0076,54.8680,-0.0014,24.9040,0.0008,2.6937,0.0690
0.9730,1,0.0000,0.0000,57.0286,0.0000,26.5849,0.0000,-0.0005,0.0075,54.9118,-0.0014,24.9336,0.0008,2.6848,0.0680
0.9740,1,0.0000,0.0000,57.0613,0.0000,26.6142,0.0000,-0.0005,0.0073,54.9552,-0.0014,24.9632,0.0008,2.6761,0.1040
0.9750,1,0.0000,0.0000,57.0937,0.0000,26.6435,0.0000,-0.0005,0.0073,54.9552,-0.0014,24.9632,0.0008,2.7197,0.0440
0.9760,1,0.0000,0.0000,57.1260,0.0000,26.6728,0.0000,-0.0005,0.0072,54.9987,-0.0014,24.9929,0.0008,2.7105,0.0670
0.9770,1,0.0000,0.0000,57.1580,0.0000,26.7020,0.0000,-0.0005,0.0071,55.0849,-0.0015,25.0517,0.0008,2.6498,0.0620
0.9780,1,0.0000,0.0000,57.1899,0.0000,26.7313,0.0000,-0.0005,0.0070,55.1279,-0.0015,25.0814,0.0008,2.6408,0.0660
0.9790,1,0.0000,0.0000,57.2216,0.0000,26.7606,0.0000,-0.0005,0.0071,55.1707,-0.0015,25.1112,0.0008,2.6319,0.0650
0.9800,1,0.0000,0.0000,57.2532,0.0000,26.7899,0.0000,-0.0005,0.0070,55.2129,-0.0015,25.1408,0.0008,2.6234,0.0650
0.9810,1,0.0000,0.0000,57.2845,0.0000,26.8192,0.0000,-0.0005,0.0070,55.2547,-0.0015,25.1701,0.0008,2.6152,0.0660
0.9820,1,0.0000,0.0000,57.3157,0.0000,26.8484,0.0000,-0.0005,0.0070,55.2965,-0.0015,25.1997,0.0008,2.6069,0.0660
0.9830,1,0.0000,0.0000,57.3467,0.0000,26.8777,0.0000,-0.0005,0.0070,55.3378,-0.0014,25.2293,0.0008,2.5986,0.0690
0.9840,1,0.0000,0.0000,57.3775,0.0000,26.9070,0.0000,-0.0006,0.0070,55.3787,-0.0014,25.2586,0.0008,2.5908,0.0680
0.9850,1,0.0000,0.0000,57.4082,0.0000,26.9363,0.0000,-0.0006,0.0072,55.4192,-0.0014,25.2885,0.0008,2.5828,0.0670
0.9860,1,0.0000,0.0000,57.4386,0.0000,26.9656,0.0000,-0.0006,0.0072,55.4597,-0.0013,25.3183,0.0008,2.5748,0.0670
0.9870,1,0.0000,0.0000,57.4689,0.0000,26.9949,0.0000,-0.0006,0.0072,55.4997,-0.0013,25.3473,0.0008,2.5675,0.0700
0.9880,1,0.0000,0.0000,57.4990,0.0000,27.0241,0.0000,-0.0006,0.0072,55.5393,-0.0011,25.3766,0.0008,2.5602,0.0680
0.9890,1,0.0000,0.0000,57.5289,0.0000,27.0534,0.0000,-0.0006,0.0072,55.5787,-0.0011,25.4059,0.0008,2.5530,0.0640
0.9900,1,0.0000,0.0000,57.5586,0.0000,27.0827,0.0000,-0.0006,0.0072,55.6178,-0.0010,25.4348,0.0008,2.5461,0.0600
0.9910,1,0.0000,0.0000,57.5882,0.0000,27.1120,0.0000,-0.0006,0.0073,55.6569,-0.0009,25.4638,0.0008,2.5390,0.0670
0.9920,1,0.0000,0.0000,57.6176,0.0000,27.1413,0.0000,-0.0006,0.0073,55.6959,-0.0007,25.4931,0.0008,2.5317,0.0690
0.9930,1,0.0000,0.0000,57.6468,0.0000,27.1705,0.0000,-0.0006,0.0073,55.7348,-0.0007,25.5223,0.0008,2.5244,0.0630
0.9940,1,0.0000,0.0000,57.6758,0.0000,27.1998,0.0000,-0.0006,0.0073,55.7733,-0.0006,25.5514,0.0008,2.5173,0.0650
0.9950,1,0.0000,0.0000,57.7046,0.0000,27.2291,0.0000,-0.0006,0.0073,55.8118,-0.0004,25.5806,0.0008,2.5100,0.0670
0.9960,1,0.0000,0.0000,57.7333,0.0000,27.2584,0.0000,-0.0006,0.0073,55.8501,-0.0005,25.6099,0.0008,2.5028,0.0660
0.9970,1,0.0000,0.0000,57.7617,0.0000,27.2877,0.0000,-0.0006,0.0072,55.8885,-0.0003,25.6389,0.0008,2.4955,0.0660
0.9980,1,0.0000,0.0000,57.7900,0.0000,27.3169,0.0000,-0.0006,0.0073,55.9267,-0.0003,25.6681,0.0008,2.4882,0.0660
0.9990,1,0.0000,0.0000,57.8182,0.0000,27.3462,0.0000,-0.0006,0.0072,55.9648,-0.0003,25.6973,0.0008,2.4807,0.0650
1.0000,1,0.0000,0.0000,57.8461,0.0000,27.3755,0.0000,-0.0006,0.0071,56.0028,-0.0003,25.7263,0.0008,2.4734,0.0680
1.0010,1,0.0000,0.0000,57.8739,0.0000,27.4048,0.0000,-0.0006,0.0071,56.0028,-0.0003,25.7263,0.0008,2.5137,0.0640
1.0020,1,0.0000,0.0000,57.9014,0.0000,27.4341,0.0000,-0.0006,0.0067,56.0783,-0.0002,25.7846,0.0008,2.4586,0.0680
1.0030,1,0.0000,0.0000,57.9288,0.0000,27.4633,0.0000,-0.0006,0.0066,56.1159,-0.0002,25.8139,0.0008,2.4510,0.0650
1.0040,1,0.0000,0.0000,57.9560,0.0000,27.4926,0.0000,-0.0006,0.0064,56.1536,-0.0002,25.8431,0.0008,2.4433,0.0670
1.0050,1,0.0000,0.0000,57.9831,0.0000,27.5219,0.0000,-0.0006,0.0064,56.1536,-0.0002,25.8431,0.0008,2.4830,0.0420
1.0060,1,0.0000,0.0000,58.0099,0.0000,27.5512,0.0000,-0.0005,0.0063,56.1911,-0.0002,25.8721,0.0008,2.4754,0.0480
1.0070,1,0.0000,0.0000,58.0366,0.0000,27.5805,0.0000,-0.0005,0.0062,56.2285,-0.0002,25.9014,0.0008,2.4675,0.0650
1.0080,1,0.0000,0.0000,58.0631,0.0000,27.6097,0.0000,-0.0005,0.0059,56.3034,-0.0003,25.9596,0.0008,2.4124,0.0660
1.0090,1,0.0000,0.0000,58.0894,0.0000,27.6390,0.0000,-0.0005,0.0057,56.3403,-0.0003,25.9887,0.0008,2.4048,0.0660
1.0100,1,0.0000,0.0000,58.1156,0.0000,27.6683,0.0000,-0.0005,0.0056,56.3774,-0.0003,26.0179,0.0008,2.3969,0.0630
1.0110,1,0.0000,0.0000,58.1415,0.0000,27.6976,0.0000,-0.0005,0.0054,56.4140,-0.0003,26.0468,0.0008,2.3895,0.0670
1.0120,1,0.0000,0.0000,58.1673,0.0000,27.7269,0.0000,-0.0005,0.0052,56.4506,-0.0003,26.0759,0.0008,2.3817,0.1510
1.0130,1,0.0000,0.0000,58.1929,0.0000,27.7562,0.0000,-0.0005,0.0050,56.4870,-0.0003,26.1049,0.0008,2.3741,0.1690
1.0140,1,0.0000,0.0000,58.2183,0.0000,27.7854,0.0000,-0.0005,0.0049,56.5232,-0.0003,26.1338,0.0008,2.3667,0.0680
1.0150,1,0.0000,0.0000,58.2435,0.0000,27.8147,0.0000,-0.0005,0.0048,56.5591,-0.0003,26.1625,0.0008,2.3595,0.0860
1.0160,1,0.0000,0.0000,58.2686,0.0000,27.8440,0.0000,-0.0005,0.0047,56.5948,-0.0003,26.1917,0.0008,2.3520,0.0680
1.0170,1,0.0000,0.0000,58.2935,0.0000,27.8733,0.0000,-0.0005,0.0046,56.6302,-0.0003,26.2208,0.0008,2.3446,0.0690
1.0180,1,0.0000,0.0000,58.3182,0.0000,27.9026,0.0000,-0.0005,0.0045,56.6653,-0.0003,26.2497,0.0008,2.3375,0.0700
1.0190,1,0.0000,0.0000,58.3427,0.0000,27.9318,0.0000,-0.0005,0.0044,56.7003,-0.0003,26.2786,0.0008,2.3304,0.0690
1.0200,1,0.0000,0.0000,58.3670,0.0000,27.9611,0.0000,-0.0005,0.0044,56.7347,-0.0004,26.3077,0.0008,2.3234,0.0680
1.0210,1,0.0000,0.0000,58.3912,0.0000,27.9904,0.0000,-0.0005,0.0044,56.7691,-0.0004,26.3366,0.0008,2.3165,0.0670
1.0220,1,0.0000,0.0000,58.4152,0.0000,28.0197,0.0000,-0.0005,0.0044,56.8032,-0.0004,26.3656,0.0008,2.3096,0.0680
1.0230,1,0.0000,0.0000,58.4389,0.0000,28.0490,0.0000,-0.0005,0.0044,56.8371,-0.0004,26.3946,0.0008,2.3027,0.0690
1.0240,1,0.0000,0.0000,58.4626,0.0000,28.0782,0.0000,-0.0005,0.0045,56.8710,-0.0004,26.4238,0.0008,2.2957,0.0690
1.0250,1,0.0000,0.0000,58.4860,0.0000,28.1075,0.0000,-0.0005,0.0045,56.9043,-0.0004,26.4528,0.0008,2.2890,0.0670
1.0260,1,0.0000,0.0000,58.5093,0.0000,28.1366,0.0000,-0.0006,0.0045,56.9375,-0.0004,26.4818,0.0008,2.2822,0.0640
1.0270,1,0.0000,0.0000,58.5323,0.0000,28.1654,0.0000,-0.0006,0.0045,56.9705,-0.0004,26.5108,0.0008,2.2753,0.0910
1.0280,1,0.0000,0.0000,58.5552,0.0000,28.1940,0.0000,-0.0006,0.0046,57.0032,-0.0004,26.5400,0.0008,2.2682,0.0660
1.0290,1,0.0000,0.0000,58.5779,0.0000,28.2224,0.0000,-0.0006,0.0046,57.0358,-0.0004,26.5691,0.0008,2.2609,0.0740
1.0300,1,0.0000,0.0000,58.6005,0.0000,28.2506,0.0000,-0.0006,0.0046,57.0358,-0.0004,26.5691,0.0008,2.2969,0.0440
1.0310,1,0.0000,0.0000,58.6228,0.0000,28.2785,0.0000,-0.0006,0.0046,57.0680,-0.0004,26.5983,0.0008,2.2892,0.0720
1.0320,1,0.0000,0.0000,58.6450,0.0000,28.3063,0.0000,-0.0006,0.0048,57.1001,-0.0003,26.6276,0.0008,2.2813,0.0690
1.0330,1,0.0000,0.0000,58.6670,0.0000,28.3338,0.0000,-0.0006,0.0048,57.1320,-0.0003,26.6568,0.0008,2.2734,0.0660
1.0340,1,0.0000,0.0000,58.6888,0.0000,28.3610,0.0000,-0.0006,0.0049,57.1952,-0.0003,26.7156,0.0008,2.2223,0.0650
1.0350,1,0.0000,0.0000,58.7105,0.0000,28.3881,0.0000,-0.0006,0.0051,57.2264,-0.0003,26.7449,0.0008,2.2142,0.0660
1.0360,1,0.0000,0.0000,58.7319,0.0000,28.4149,0.0000,-0.0006,0.0051,57.2575,-0.0002,26.7740,0.0008,2.2060,0.0660
1.0370,1,0.0000,0.0000,58.7532,0.0000,28.4415,0.0000,-0.0006,0.0051,57.2887,-0.0002,26.8033,0.0008,2.1973,0.0730
1.0380,1,0.0000,0.0000,58.7743,0.0000,28.4679,0.0000,-0.0006,0.0051,57.3195,-0.0002,26.8328,0.0008,2.1886,0.0670
1.0390,1,0.0000,0.0000,58.7952,0.0000,28.4940,0.0000,-0.0006,0.0050,57.3505,-0.0002,26.8621,0.0008,2.1795,0.0690
1.0400,1,0.0000,0.0000,58.8159,0.0000,28.5199,0.0000,-0.0006,0.0050,57.3810,-0.0002,26.8911,0.0008,2.1707,0.0670
1.0410,1,0.0000,0.0000,58.8365,0.0000,28.5456,0.0000,-0.0006,0.0050,57.4115,-0.0001,26.9204,0.0008,2.1615,0.0680
1.0420,1,0.0000,0.0000,58.8569,0.0000,28.5711,0.0000,-0.0006,0.0049,57.4422,-0.0001,26.9496,0.0008,2.1519,0.0680
1.0430,1,0.0000,0.0000,58.8771,0.0000,28.5963,0.0000,-0.0006,0.0048,57.4725,-0.0001,26.9787,0.0008,2.1423,0.1030
1.0440,1,0.0000,0.0000,58.8971,0.0000,28.6214,0.0000,-0.0006,0.0047,57.5030,-0.0001,27.0079,0.0008,2.1323,0.0670
1.0450,1,0.0000,0.0000,58.9169,0.0000,28.6462,0.0000,-0.0006,0.0046,57.5331,-0.0001,27.0374,0.0008,2.1221,0.0670
1.0460,1,0.0000,0.0000,58.9366,0.0000,28.6707,0.0000,-0.0006,0.0045,57.5631,-0.0001,27.0667,0.0008,2.1117,0.0690
1.0470,1,0.0000,0.0000,58.9561,0.0000,28.6951,0.0000,-0.0006,0.0044,57.5933,-0.0001,27.0960,0.0008,2.1010,0.0670
1.0480,1,0.0000,0.0000,58.9753,0.0000,28.7192,0.0000,-0.0005,0.0042,57.6231,-0.0001,27.1254,0.0008,2.0901,0.0660
1.0490,1,0.0000,0.0000,58.9945,0.0000,28.7431,0.0000,-0.0005,0.0041,57.6529,-0.0001,27.1548,0.0008,2.0791,0.0660
1.0500,1,0.0000,0.0000,59.0134,0.0000,28.7668,0.0000,-0.0005,0.0039,57.6827,-0.0001,27.1841,0.0008,2.0678,0.0640
1.0510,1,0.0000,0.0000,59.0322,0.0000,28.7902,0.0000,-0.0005,0.0038,57.7121,-0.0001,27.2135,0.0008,2.0563,0.0660
1.0520,1,0.0000,0.0000,59.0507,0.0000,28.8134,0.0000,-0.0005,0.0036,57.7413,-0.0001,27.2430,0.0008,2.0447,0.0660
1.0530,1,0.0000,0.0000,59.0691,0.0000,28.8364,0.0000,-0.0005,0.0034,57.7706,-0.0001,27.2723,0.0008,2.0329,0.0670
1.0540,1,0.0000,0.0000,59.0873,0.0000,28.8592,0.0000,-0.0005,0.0033,57.7994,-0.0001,27.3016,0.0008,2.0211,0.0690
1.0550,1,0.0000,0.0000,59.1054,0.0000,28.8817,0.0000,-0.0005,0.0033,57.7994,-0.0001,27.3016,0.0008,2.0500,0.0660
1.0560,1,0.0000,0.0000,59.1232,0.0000,28.9040,0.0000,-0.0005,0.0031,57.8281,-0.0001,27.3312,0.0008,2.0375,0.0660
1.0570,1,0.0000,0.0000,59.1409,0.0000,28.9261,0.0000,-0.0005,0.0030,57.8565,-0.0002,27.3608,0.0008,2.0248,0.0650
1.0580,1,0.0000,0.0000,59.1584,0.0000,28.9480,0.0000,-0.0005,0.0028,57.8847,-0.0002,27.3904,0.0008,2.0121,0.0680
1.0590,1,0.0000,0.0000,59.1757,0.0000,28.9697,0.0000,-0.0005,0.0027,57.9128,-0.0002,27.4200,0.0008,1.9991,0.0690
1.0600,1,0.0000,0.0000,59.1929,0.0000,28.9911,0.0000,-0.0005,0.0025,57.9408,-0.0002,27.4498,0.0008,1.9858,0.0990
1.0610,1,0.0000,0.0000,59.2098,0.0000,29.0123,0.0000,-0.0005,0.0023,57.9683,-0.0002,27.4795,0.0008,1.9725,0.0690
1.0620,1,0.0000,0.0000,59.2266,0.0000,29.0332,0.0000,-0.0005,0.0022,57.9957,-0.0002,27.5093,0.0008,1.9590,0.0690
1.0630,1,0.0000,0.0000,59.2432,0.0000,29.0540,0.0000,-0.0005,0.0021,58.0231,-0.0002,27.5393,0.0008,1.9450,0.0700
1.0640,1,0.0000,0.0000,59.2596,0.0000,29.0745,0.0000,-0.0005,0.0020,58.0769,-0.0002,27.5988,0.0008,1.8912,0.0640
1.0650,1,0.0000,0.0000,59.2758,0.0000,29.0948,0.0000,-0.0005,0.0019,58.1034,-0.0002,27.6286,0.0008,1.8773,0.0600
1.0660,1,0.0000,0.0000,59.2919,0.0000,29.1149,0.0000,-0.0005,0.0018,58.1295,-0.0002,27.6585,0.0008,1.8634,0.0580
1.0670,1,0.0000,0.0000,59.3078,0.0000,29.1347,0.0000,-0.0005,0.0016,58.1556,-0.0002,27.6881,0.0008,1.8494,0.0670
1.0680,1,0.0000,0.0000,59.3235,0.0000,29.1543,0.0000,-0.0005,0.0017,58.1814,-0.0002,27.7177,0.0008,1.8353,0.0700
1.0690,1,0.0000,0.0000,59.3390,0.0000,29.1737,0.0000,-0.0005,0.0015,58.2070,-0.0002,27.7475,0.0008,1.8209,0.0680
1.0700,1,0.0000,0.0000,59.3543,0.0000,29.1929,0.0000,-0.0005,0.0014,58.2325,-0.0002,27.7772,0.0008,1.8063,0.0700
1.0710,1,0.0000,0.0000,59.3695,0.0000,29.2118,0.0000,-0.0005,0.0014,58.2577,-0.0002,27.8068,0.0008,1.7917,0.0680
1.0720,1,0.0000,0.0000,59.3845,0.0000,29.2306,0.0000,-0.0005,0.0015,58.2826,-0.0002,27.8364,0.0008,1.7770,0.0680
1.0730,1,0.0000,0.0000,59.3993,0.0000,29.2491,0.0000,-0.0005,0.0015,58.3073,-0.0002,27.8659,0.0008,1.7623,0.0680
1.0740,1,0.0000,0.0000,59.4139,0.0000,29.2673,0.0000,-0.0005,0.0015,58.3319,-0.0003,27.8950,0.0008,1.7475,0.0660
1.0750,1,0.0000,0.0000,59.4283,0.0000,29.2854,0.0000,-0.0005,0.0015,58.3562,-0.0003,27.9247,0.0008,1.7323,0.0670
1.0760,1,0.0000,0.0000,59.4426,0.0000,29.3032,0.0000,-0.0005,0.0015,58.3804,-0.0003,27.9540,0.0008,1.7172,0.0650
1.0770,1,0.0000,0.0000,59.4566,0.0000,29.3208,0.0000,-0.0005,0.0015,58.4043,-0.0003,27.9831,0.0008,1.7020,0.0650
1.0780,1,0.0000,0.0000,59.4705,0.0000,29.3382,0.0000,-0.0005,0.0015,58.4281,-0.0003,28.0121,0.0008,1.6867,0.0990
1.0790,1,0.0000,0.0000,59.4842,0.0000,29.3553,0.0000,-0.0005,0.0015,58.4516,-0.0003,28.0413,0.0008,1.6712,0.0700
1.0800,1,0.0000,0.0000,59.4978,0.0000,29.3722,0.0000,-0.0005,0.0015,58.4516,-0.0003,28.0413,0.0008,1.6929,0.0770
1.0810,1,0.0000,0.0000,59.5111,0.0000,29.3889,0.0000,-0.0005,0.0015,58.4987,-0.0003,28.0989,0.0007,1.6399,0.0660
1.0820,1,0.0000,0.0000,59.5243,0.0000,29.4054,0.0000,-0.0005,0.0015,58.4987,-0.0003,28.0989,0.0007,1.6610,0.0650
1.0830,1,0.0000,0.0000,59.5373,0.0000,29.4216,0.0000,-0.0005,0.0017,58.5218,-0.0003,28.1275,0.0007,1.6451,0.0660
1.0840,1,0.0000,0.0000,59.5501,0.0000,29.4377,0.0000,-0.0005,0.0017,58.5448,-0.0003,28.1560,0.0007,1.6289,0.0660
1.0850,1,0.0000,0.0000,59.5628,0.0000,29.4535,0.0000,-0.0005,0.0017,58.5679,-0.0003,28.1844,0.0007,1.6125,0.0620
1.0860,1,0.0000,0.0000,59.5752,0.0000,29.4690,0.0000,-0.0005,0.0018,58.5909,-0.0002,28.2127,0.0007,1.5960,0.0700
1.0870,1,0.0000,0.0000,59.5875,0.0000,29.4844,0.0000,-0.0005,0.0018,58.6136,-0.0002,28.2408,0.0007,1.5795,0.0660
1.0880,1,0.0000,0.0000,59.5996,0.0000,29.4995,0.0000,-0.0005,0.0018,58.6363,-0.0002,28.2688,0.0007,1.5629,0.0670
1.0890,1,0.0000,0.0000,59.6115,0.0000,29.5144,0.0000,-0.0005,0.0018,58.6588,-0.0002,28.2965,0.0007,1.5463,0.0590
1.0900,1,0.0000,0.0000,59.6232,0.0000,29.5291,0.0000,-0.0005,0.0018,58.6812,-0.0002,28.3242,0.0007,1.5295,0.0670
1.0910,1,0.0000,0.0000,59.6348,0.0000,29.5435,0.0000,-0.0005,0.0019,58.7032,-0.0002,28.3516,0.0007,1.5128,0.0680
1.0920,1,0.0000,0.0000,59.6462,0.0000,29.5577,0.0000,-0.0005,0.0019,58.7472,-0.0002,28.4053,0.0007,1.4616,0.0690
1.0930,1,0.0000,0.0000,59.6574,0.0000,29.5717,0.0000,-0.0005,0.0020,58.7691,-0.0002,28.4321,0.0007,1.4449,0.0670
1.0940,1,0.0000,0.0000,59.6684,0.0000,29.5855,0.0000,-0.0005,0.0020,58.7902,-0.0002,28.4587,0.0007,1.4286,0.0660
1.0950,1,0.0000,0.0000,59.6792,0.0000,29.5990,0.0000,-0.0005,0.0020,58.8117,-0.0002,28.4851,0.0007,1.4119,0.0690
1.0960,1,0.0000,0.0000,59.6899,0.0000,29.6124,0.0000,-0.0005,0.0020,58.8329,-0.0002,28.5111,0.0007,1.3954,0.0690
1.0970,1,0.0000,0.0000,59.7004,0.0000,29.6254,0.0000,-0.0005,0.0020,58.8537,-0.0002,28.5369,0.0007,1.3790,0.0640
1.0980,1,0.0000,0.0000,59.7107,0.0000,29.6383,0.0000,-0.0005,0.0020,58.8745,-0.0002,28.5629,0.0007,1.3622,0.0690
1.0990,1,0.0000,0.0000,59.7208,0.0000,29.6510,0.0000,-0.0005,0.0020,58.8952,-0.0002,28.5886,0.0007,1.3455,0.0690
1.1000,1,0.0000,0.0000,59.7307,0.0000,29.6634,0.0000,-0.0005,0.0021,58.9157,-0.0002,28.6139,0.0007,1.3288,0.0680
1.1010,1,0.0000,0.0000,59.7405,0.0000,29.6756,0.0000,-0.0005,0.0019,58.9359,-0.0002,28.6390,0.0007,1.3122,0.0660
1.1020,1,0.0000,0.0000,59.7500,0.0000,29.6875,0.0000,-0.0005,0.0020,58.9558,-0.0002,28.6641,0.0007,1.2955,0.0580
1.1030,1,0.0000,0.0000,59.7594,0.0000,29.6993,0.0000,-0.0005,0.0020,58.9756,-0.0002,28.6888,0.0007,1.2789,0.0640
1.1040,1,0.0000,0.0000,59.7687,0.0000,29.7108,0.0000,-0.0005,0.0020,58.9952,-0.0002,28.7130,0.0007,1.2624,0.0660
1.1050,1,0.0000,0.0000,59.7777,0.0000,29.7221,0.0000,-0.0005,0.0020,59.0146,-0.0002,28.7375,0.0007,1.2457,0.0660
1.1060,1,0.0000,0.0000,59.7865,0.0000,29.7332,0.0000,-0.0005,0.0020,59.0338,-0.0002,28.7616,0.0007,1.2291,0.0640
1.1070,1,0.0000,0.0000,59.7952,0.0000,29.7440,0.0000,-0.0005,0.0019,59.0528,-0.0003,28.7856,0.0007,1.2123,0.0660
1.1080,1,0.0000,0.0000,59.8037,0.0000,29.7546,0.0000,-0.0005,0.0019,59.0718,-0.0003,28.8094,0.0007,1.1955,0.0780
1.1090,1,0.0000,0.0000,59.8120,0.0000,29.7650,0.0000,-0.0005,0.0019,59.0718,-0.0003,28.8094,0.0007,1.2088,0.0650
1.1100,1,0.0000,0.0000,59.8202,0.0000,29.7752,0.0000,-0.0005,0.0019,59.0904,-0.0003,28.8331,0.0007,1.1917,0.0670
1.1110,1,0.0000,0.0000,59.8281,0.0000,29.7852,0.0000,-0.0005,0.0019,59.1088,-0.0003,28.8565,0.0007,1.1747,0.0650
1.1120,1,0.0000,0.0000,59.8359,0.0000,29.7949,0.0000,-0.0005,0.0018,59.1270,-0.0003,28.8794,0.0007,1.1578,0.0660
1.1130,1,0.0000,0.0000,59.8435,0.0000,29.8044,0.0000,-0.0005,0.0017,59.1454,-0.0003,28.9024,0.0007,1.1406,0.0690
1.1140,1,0.0000,0.0000,59.8509,0.0000,29.8136,0.0000,-0.0005,0.0016,59.1633,-0.0003,28.9250,0.0007,1.1236,0.0680
1.1150,1,0.0000,0.0000,59.8581,0.0000,29.8227,0.0000,-0.0005,0.0016,59.1812,-0.0003,28.9477,0.0007,1.1063,0.0700
1.1160,1,0.0000,0.0000,59.8652,0.0000,29.8315,0.0000,-0.0005,0.0014,59.1988,-0.0003,28.9700,0.0007,1.0891,0.0690
1.1170,1,0.0000,0.0000,59.8721,0.0000,29.8401,0.0000,-0.0005,0.0013,59.2163,-0.0003,28.9921,0.0007,1.0720,0.0660
1.1180,1,0.0000,0.0000,59.8788,0.0000,29.8485,0.0000,-0.0005,0.0013,59.2338,-0.0003,29.0137,0.0007,1.0549,0.0760
1.1190,1,0.0000,0.0000,59.8853,0.0000,29.8566,0.0000,-0.0005,0.0012,59.2511,-0.0003,29.0355,0.0007,1.0375,0.0660
1.1200,1,0.0000,0.0000,59.8916,0.0000,29.8645,0.0000,-0.0005,0.0011,59.2682,-0.0003,29.0568,0.0007,1.0204,0.0690
1.1210,1,0.0000,0.0000,59.8978,0.0000,29.8722,0.0000,-0.0005,0.0010,59.2849,-0.0003,29.0781,0.0007,1.0032,0.0590
1.1220,1,0.0000,0.0000,59.9038,0.0000,29.8797,0.0000,-0.0005,0.0010,59.3015,-0.0003,29.0990,0.0007,0.9861,0.0660
1.1230,1,0.0000,0.0000,59.9096,0.0000,29.8869,0.0000,-0.0005,0.0008,59.3339,-0.0002,29.1398,0.0007,0.9432,0.0660
1.1240,1,0.0000,0.0000,59.9152,0.0000,29.8940,0.0000,-0.0005,0.0008,59.3498,-0.0002,29.1599,0.0007,0.9265,0.0670
1.1250,1,0.0000,0.0000,59.9206,0.0000,29.9008,0.0000,-0.0005,0.0007,59.3657,-0.0002,29.1799,0.0007,0.9097,0.0650
1.1260,1,0.0000,0.0000,59.9259,0.0000,29.9073,0.0000,-0.0005,0.0007,59.3815,-0.0002,29.1996,0.0007,0.8929,0.0670
1.1270,1,0.0000,0.0000,59.9309,0.0000,29.9137,0.0000,-0.0005,0.0006,59.3970,-0.0002,29.2189,0.0007,0.8763,0.0680
1.1280,1,0.0000,0.0000,59.9358,0.0000,29.9198,0.0000,-0.0005,0.0006,59.4123,-0.0002,29.2378,0.0007,0.8598,0.0610
1.1290,1,0.0000,0.0000,59.9406,0.0000,29.9257,0.0000,-0.0005,0.0005,59.4272,-0.0002,29.2568,0.0007,0.8432,0.0580
1.1300,1,0.0000,0.0000,59.9451,0.0000,29.9314,0.0000,-0.0005,0.0004,59.4423,-0.0002,29.2757,0.0007,0.8263,0.0620
1.1310,1,0.0000,0.0000,59.9494,0.0000,29.9368,0.0000,-0.0005,0.0004,59.4571,-0.0002,29.2941,0.0007,0.8097,0.0670
1.1320,1,0.0000,0.0000,59.9536,0.0000,29.9420,0.0000,-0.0005,0.0002,59.4718,-0.0002,29.3126,0.0007,0.7927,0.0720
1.1330,1,0.0000,0.0000,59.9576,0.0000,29.9470,0.0000,-0.0005,0.0002,59.4718,-0.0002,29.3126,0.0007,0.7991,0.0630
1.1340,1,0.0000,0.0000,59.9614,0.0000,29.9518,0.0000,-0.0005,0.0003,59.4862,-0.0002,29.3308,0.0007,0.7820,0.0680
1.1350,1,0.0000,0.0000,59.9651,0.0000,29.9563,0.0000,-0.0005,0.0001,59.5003,-0.0002,29.3485,0.0007,0.7651,0.0660
1.1360,1,0.0000,0.0000,59.9685,0.0000,29.9607,0.0000,-0.0005,0.0001,59.5141,-0.0002,29.3661,0.0007,0.7483,0.0660
1.1370,1,0.0000,0.0000,59.9718,0.0000,29.9648,0.0000,-0.0005,0.0000,59.5279,-0.0002,29.3835,0.0007,0.7314,0.0620
