time,q1,q2,q3,q4,q5,q6,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6
4.6610,0.002114,-0.522257,1.568636,-1.048586,0.001966,0.000331,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000073,0.034500,0.152500,-0.309351,0.033846,0.689851,0.174527,0.034869,0.969747,0.174527,0.034869,0.969747,0.279326,0.034884,1.030230
4.6620,0.002116,-0.522256,1.568634,-1.048588,0.001968,0.000332,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000073,0.034500,0.152500,-0.309351,0.033845,0.689852,0.174527,0.034869,0.969748,0.174527,0.034869,0.969748,0.279326,0.034885,1.030231
4.6630,0.002118,-0.522254,1.568632,-1.048590,0.001969,0.000333,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000073,0.034500,0.152500,-0.309350,0.033845,0.689852,0.174528,0.034870,0.969749,0.174528,0.034870,0.969749,0.279327,0.034885,1.030232
4.6640,0.002120,-0.522253,1.568630,-1.048592,0.001971,0.000334,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000073,0.034500,0.152500,-0.309350,0.033844,0.689852,0.174528,0.034870,0.969749,0.174528,0.034870,0.969749,0.279327,0.034885,1.030232
4.6650,0.002122,-0.522252,1.568629,-1.048594,0.001973,0.000335,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000073,0.034500,0.152500,-0.309349,0.033844,0.689853,0.174528,0.034870,0.969750,0.174528,0.034870,0.969750,0.279327,0.034886,1.030233
4.6660,0.002123,-0.522251,1.568627,-1.048596,0.001974,0.000336,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000073,0.034500,0.152500,-0.309349,0.033843,0.689853,0.174529,0.034871,0.969751,0.174529,0.034871,0.969751,0.279328,0.034886,1.030234
4.6670,0.002125,-0.522250,1.568625,-1.048598,0.001976,0.000337,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000073,0.034500,0.152500,-0.309348,0.033843,0.689853,0.174529,0.034871,0.969752,0.174529,0.034871,0.969752,0.279328,0.034886,1.030234
4.6680,0.002127,-0.522249,1.568623,-1.048600,0.001978,0.000338,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000073,0.034500,0.152500,-0.309347,0.033842,0.689854,0.174529,0.034871,0.969752,0.174529,0.034871,0.969752,0.279328,0.034887,1.030235
4.6690,0.002129,-0.522247,1.568621,-1.048602,0.001979,0.000339,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000073,0.034500,0.152500,-0.309347,0.033842,0.689854,0.174530,0.034872,0.969753,0.174530,0.034872,0.969753,0.279329,0.034887,1.030236
4.6700,0.002131,-0.522246,1.568619,-1.048604,0.001981,0.000340,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309346,0.033841,0.689855,0.174530,0.034872,0.969754,0.174530,0.034872,0.969754,0.279329,0.034887,1.030236
4.6710,0.002132,-0.522245,1.568617,-1.048606,0.001983,0.000341,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309346,0.033840,0.689855,0.174531,0.034872,0.969754,0.174531,0.034872,0.969754,0.279330,0.034888,1.030237
4.6720,0.002134,-0.522244,1.568615,-1.048608,0.001984,0.000342,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309345,0.033840,0.689855,0.174531,0.034873,0.969755,0.174531,0.034873,0.969755,0.279330,0.034888,1.030238
4.6730,0.002136,-0.522243,1.568614,-1.048609,0.001986,0.000343,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309345,0.033839,0.689856,0.174531,0.034873,0.969756,0.174531,0.034873,0.969756,0.279330,0.034888,1.030238
4.6740,0.002138,-0.522242,1.568612,-1.048611,0.001988,0.000344,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309344,0.033839,0.689856,0.174532,0.034873,0.969756,0.174532,0.034873,0.969756,0.279331,0.034889,1.030239
4.6750,0.002140,-0.522240,1.568610,-1.048613,0.001989,0.000345,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309343,0.033838,0.689856,0.174532,0.034873,0.969757,0.174532,0.034873,0.969757,0.279331,0.034889,1.030240
4.6760,0.002141,-0.522239,1.568608,-1.048615,0.001991,0.000347,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309343,0.033838,0.689857,0.174532,0.034874,0.969758,0.174532,0.034874,0.969758,0.279331,0.034889,1.030241
4.6770,0.002143,-0.522238,1.568606,-1.048617,0.001993,0.000348,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309342,0.033837,0.689857,0.174533,0.034874,0.969759,0.174533,0.034874,0.969759,0.279332,0.034890,1.030241
4.6780,0.002145,-0.522237,1.568604,-1.048619,0.001994,0.000349,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309342,0.033837,0.689857,0.174533,0.034874,0.969759,0.174533,0.034874,0.969759,0.279332,0.034890,1.030242
4.6790,0.002147,-0.522236,1.568602,-1.048621,0.001996,0.000350,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309341,0.033836,0.689858,0.174533,0.034875,0.969760,0.174533,0.034875,0.969760,0.279332,0.034890,1.030243
4.6800,0.002148,-0.522235,1.568601,-1.048623,0.001998,0.000351,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309341,0.033835,0.689858,0.174534,0.034875,0.969761,0.174534,0.034875,0.969761,0.279333,0.034891,1.030243
4.6810,0.002150,-0.522234,1.568599,-1.048625,0.001999,0.000352,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309340,0.033835,0.689858,0.174534,0.034875,0.969761,0.174534,0.034875,0.969761,0.279333,0.034891,1.030244
4.6820,0.002152,-0.522232,1.568597,-1.048627,0.002001,0.000353,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309340,0.033834,0.689859,0.174534,0.034876,0.969762,0.174534,0.034876,0.969762,0.279334,0.034891,1.030245
4.6830,0.002154,-0.522231,1.568595,-1.048629,0.002003,0.000354,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309339,0.033834,0.689859,0.174535,0.034876,0.969763,0.174535,0.034876,0.969763,0.279334,0.034892,1.030245
4.6840,0.002156,-0.522230,1.568593,-1.048631,0.002005,0.000355,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309338,0.033833,0.689860,0.174535,0.034876,0.969763,0.174535,0.034876,0.969763,0.279334,0.034892,1.030246
4.6850,0.002157,-0.522229,1.568591,-1.048633,0.002006,0.000356,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309338,0.033833,0.689860,0.174536,0.034877,0.969764,0.174536,0.034877,0.969764,0.279335,0.034892,1.030247
4.6860,0.002159,-0.522228,1.568589,-1.048635,0.002008,0.000357,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000074,0.034500,0.152500,-0.309337,0.033832,0.689860,0.174536,0.034877,0.969765,0.174536,0.034877,0.969765,0.279335,0.034893,1.030247
4.6870,0.002161,-0.522227,1.568587,-1.048637,0.002010,0.000358,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309337,0.033832,0.689861,0.174536,0.034877,0.969766,0.174536,0.034877,0.969766,0.279335,0.034893,1.030248
4.6880,0.002163,-0.522225,1.568586,-1.048639,0.002011,0.000359,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309336,0.033831,0.689861,0.174537,0.034878,0.969766,0.174537,0.034878,0.969766,0.279336,0.034893,1.030249
4.6890,0.002165,-0.522224,1.568584,-1.048641,0.002013,0.000360,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309336,0.033830,0.689861,0.174537,0.034878,0.969767,0.174537,0.034878,0.969767,0.279336,0.034894,1.030249
4.6900,0.002166,-0.522223,1.568582,-1.048643,0.002015,0.000362,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309335,0.033830,0.689862,0.174537,0.034878,0.969768,0.174537,0.034878,0.969768,0.279337,0.034894,1.030250
4.6910,0.002168,-0.522222,1.568580,-1.048645,0.002016,0.000363,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309335,0.033829,0.689862,0.174538,0.034879,0.969768,0.174538,0.034879,0.969768,0.279337,0.034894,1.030251
4.6920,0.002170,-0.522221,1.568578,-1.048647,0.002018,0.000364,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309334,0.033829,0.689862,0.174538,0.034879,0.969769,0.174538,0.034879,0.969769,0.279337,0.034895,1.030252
4.6930,0.002172,-0.522220,1.568576,-1.048649,0.002020,0.000365,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309333,0.033828,0.689863,0.174538,0.034879,0.969770,0.174538,0.034879,0.969770,0.279338,0.034895,1.030252
4.6940,0.002174,-0.522218,1.568574,-1.048651,0.002021,0.000366,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309333,0.033828,0.689863,0.174539,0.034879,0.969770,0.174539,0.034879,0.969770,0.279338,0.034895,1.030253
4.6950,0.002175,-0.522217,1.568573,-1.048653,0.002023,0.000367,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309332,0.033827,0.689863,0.174539,0.034880,0.969771,0.174539,0.034880,0.969771,0.279338,0.034896,1.030254
4.6960,0.002177,-0.522216,1.568571,-1.048655,0.002025,0.000368,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309332,0.033827,0.689864,0.174540,0.034880,0.969772,0.174540,0.034880,0.969772,0.279339,0.034896,1.030254
4.6970,0.002179,-0.522215,1.568569,-1.048657,0.002026,0.000369,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309331,0.033826,0.689864,0.174540,0.034880,0.969773,0.174540,0.034880,0.969773,0.279339,0.034896,1.030255
4.6980,0.002181,-0.522214,1.568567,-1.048659,0.002028,0.000370,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309331,0.033825,0.689865,0.174540,0.034881,0.969773,0.174540,0.034881,0.969773,0.279339,0.034897,1.030256
4.6990,0.002183,-0.522213,1.568565,-1.048661,0.002030,0.000371,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309330,0.033825,0.689865,0.174541,0.034881,0.969774,0.174541,0.034881,0.969774,0.279340,0.034897,1.030256
4.7000,0.002184,-0.522212,1.568563,-1.048663,0.002031,0.000372,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309329,0.033824,0.689865,0.174541,0.034881,0.969775,0.174541,0.034881,0.969775,0.279340,0.034897,1.030257
4.7010,0.002186,-0.522210,1.568561,-1.048665,0.002033,0.000374,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309329,0.033824,0.689866,0.174541,0.034882,0.969775,0.174541,0.034882,0.969775,0.279341,0.034898,1.030258
4.7020,0.002188,-0.522209,1.568559,-1.048667,0.002035,0.000375,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000075,0.034500,0.152500,-0.309328,0.033823,0.689866,0.174542,0.034882,0.969776,0.174542,0.034882,0.969776,0.279341,0.034898,1.030258
4.7030,0.002190,-0.522208,1.568558,-1.048669,0.002036,0.000376,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309328,0.033823,0.689866,0.174542,0.034882,0.969777,0.174542,0.034882,0.969777,0.279341,0.034898,1.030259
4.7040,0.002192,-0.522207,1.568556,-1.048671,0.002038,0.000377,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309327,0.033822,0.689867,0.174542,0.034883,0.969777,0.174542,0.034883,0.969777,0.279342,0.034899,1.030260
4.7050,0.002193,-0.522206,1.568554,-1.048673,0.002040,0.000378,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309327,0.033822,0.689867,0.174543,0.034883,0.969778,0.174543,0.034883,0.969778,0.279342,0.034899,1.030261
4.7060,0.002195,-0.522205,1.568552,-1.048675,0.002041,0.000379,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309326,0.033821,0.689867,0.174543,0.034883,0.969779,0.174543,0.034883,0.969779,0.279342,0.034899,1.030261
4.7070,0.002197,-0.522203,1.568550,-1.048677,0.002043,0.000380,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309326,0.033820,0.689868,0.174544,0.034884,0.969780,0.174544,0.034884,0.969780,0.279343,0.034900,1.030262
4.7080,0.002199,-0.522202,1.568548,-1.048679,0.002045,0.000381,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309325,0.033820,0.689868,0.174544,0.034884,0.969780,0.174544,0.034884,0.969780,0.279343,0.034900,1.030263
4.7090,0.002201,-0.522201,1.568546,-1.048681,0.002047,0.000382,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309324,0.033819,0.689868,0.174544,0.034884,0.969781,0.174544,0.034884,0.969781,0.279344,0.034900,1.030263
4.7100,0.002202,-0.522200,1.568545,-1.048683,0.002048,0.000383,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309324,0.033819,0.689869,0.174545,0.034885,0.969782,0.174545,0.034885,0.969782,0.279344,0.034900,1.030264
4.7110,0.002204,-0.522199,1.568543,-1.048685,0.002050,0.000385,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309323,0.033818,0.689869,0.174545,0.034885,0.969782,0.174545,0.034885,0.969782,0.279344,0.034901,1.030265
4.7120,0.002206,-0.522198,1.568541,-1.048687,0.002052,0.000386,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309323,0.033818,0.689870,0.174545,0.034885,0.969783,0.174545,0.034885,0.969783,0.279345,0.034901,1.030265
4.7130,0.002208,-0.522196,1.568539,-1.048689,0.002053,0.000387,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309322,0.033817,0.689870,0.174546,0.034885,0.969784,0.174546,0.034885,0.969784,0.279345,0.034901,1.030266
4.7140,0.002210,-0.522195,1.568537,-1.048691,0.002055,0.000388,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309322,0.033817,0.689870,0.174546,0.034886,0.969784,0.174546,0.034886,0.969784,0.279345,0.034902,1.030267
4.7150,0.002211,-0.522194,1.568535,-1.048693,0.002057,0.000389,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309321,0.033816,0.689871,0.174546,0.034886,0.969785,0.174546,0.034886,0.969785,0.279346,0.034902,1.030267
4.7160,0.002213,-0.522193,1.568533,-1.048695,0.002058,0.000390,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309320,0.033816,0.689871,0.174547,0.034886,0.969786,0.174547,0.034886,0.969786,0.279346,0.034902,1.030268
4.7170,0.002215,-0.522192,1.568531,-1.048697,0.002060,0.000391,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309320,0.033815,0.689871,0.174547,0.034887,0.969787,0.174547,0.034887,0.969787,0.279346,0.034903,1.030269
4.7180,0.002217,-0.522191,1.568530,-1.048699,0.002062,0.000392,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000076,0.034500,0.152500,-0.309319,0.033814,0.689872,0.174547,0.034887,0.969787,0.174547,0.034887,0.969787,0.279347,0.034903,1.030269
4.7190,0.002219,-0.522190,1.568528,-1.048701,0.002063,0.000393,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309319,0.033814,0.689872,0.174548,0.034887,0.969788,0.174548,0.034887,0.969788,0.279347,0.034903,1.030270
4.7200,0.002220,-0.522188,1.568526,-1.048703,0.002065,0.000395,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309318,0.033813,0.689872,0.174548,0.034888,0.969789,0.174548,0.034888,0.969789,0.279348,0.034904,1.030271
4.7210,0.002222,-0.522187,1.568524,-1.048705,0.002067,0.000396,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309318,0.033813,0.689873,0.174549,0.034888,0.969789,0.174549,0.034888,0.969789,0.279348,0.034904,1.030272
4.7220,0.002224,-0.522186,1.568522,-1.048707,0.002068,0.000397,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309317,0.033812,0.689873,0.174549,0.034888,0.969790,0.174549,0.034888,0.969790,0.279348,0.034904,1.030272
4.7230,0.002226,-0.522185,1.568520,-1.048709,0.002070,0.000398,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309317,0.033812,0.689874,0.174549,0.034889,0.969791,0.174549,0.034889,0.969791,0.279349,0.034905,1.030273
4.7240,0.002228,-0.522184,1.568518,-1.048711,0.002072,0.000399,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309316,0.033811,0.689874,0.174550,0.034889,0.969792,0.174550,0.034889,0.969792,0.279349,0.034905,1.030274
4.7250,0.002229,-0.522183,1.568517,-1.048713,0.002073,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309315,0.033811,0.689874,0.174550,0.034889,0.969792,0.174550,0.034889,0.969792,0.279349,0.034905,1.030274
4.7260,0.002231,-0.522181,1.568515,-1.048715,0.002075,0.000401,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309315,0.033810,0.689875,0.174550,0.034890,0.969793,0.174550,0.034890,0.969793,0.279350,0.034906,1.030275
4.7270,0.002233,-0.522180,1.568513,-1.048717,0.002077,0.000402,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309314,0.033809,0.689875,0.174551,0.034890,0.969794,0.174551,0.034890,0.969794,0.279350,0.034906,1.030276
4.7280,0.002235,-0.522179,1.568511,-1.048719,0.002078,0.000404,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309314,0.033809,0.689875,0.174551,0.034890,0.969794,0.174551,0.034890,0.969794,0.279351,0.034906,1.030276
4.7290,0.002237,-0.522178,1.568509,-1.048721,0.002080,0.000405,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309313,0.033808,0.689876,0.174551,0.034890,0.969795,0.174551,0.034890,0.969795,0.279351,0.034907,1.030277
4.7300,0.002238,-0.522177,1.568507,-1.048723,0.002082,0.000406,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309313,0.033808,0.689876,0.174552,0.034891,0.969796,0.174552,0.034891,0.969796,0.279351,0.034907,1.030278
4.7310,0.002240,-0.522176,1.568505,-1.048725,0.002083,0.000407,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309312,0.033807,0.689876,0.174552,0.034891,0.969796,0.174552,0.034891,0.969796,0.279352,0.034907,1.030278
4.7320,0.002242,-0.522175,1.568503,-1.048727,0.002085,0.000408,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309312,0.033807,0.689877,0.174553,0.034891,0.969797,0.174553,0.034891,0.969797,0.279352,0.034908,1.030279
4.7330,0.002244,-0.522173,1.568502,-1.048729,0.002087,0.000409,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309311,0.033806,0.689877,0.174553,0.034892,0.969798,0.174553,0.034892,0.969798,0.279352,0.034908,1.030280
4.7340,0.002246,-0.522172,1.568500,-1.048731,0.002089,0.000410,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000077,0.034500,0.152500,-0.309310,0.033806,0.689877,0.174553,0.034892,0.969799,0.174553,0.034892,0.969799,0.279353,0.034908,1.030280
4.7350,0.002247,-0.522171,1.568498,-1.048733,0.002090,0.000412,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309310,0.033805,0.689878,0.174554,0.034892,0.969799,0.174554,0.034892,0.969799,0.279353,0.034909,1.030281
4.7360,0.002249,-0.522170,1.568496,-1.048735,0.002092,0.000413,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309309,0.033804,0.689878,0.174554,0.034893,0.969800,0.174554,0.034893,0.969800,0.279353,0.034909,1.030282
4.7370,0.002251,-0.522169,1.568494,-1.048737,0.002094,0.000414,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309309,0.033804,0.689879,0.174554,0.034893,0.969801,0.174554,0.034893,0.969801,0.279354,0.034909,1.030283
4.7380,0.002253,-0.522168,1.568492,-1.048740,0.002095,0.000415,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309308,0.033803,0.689879,0.174555,0.034893,0.969801,0.174555,0.034893,0.969801,0.279354,0.034910,1.030283
4.7390,0.002254,-0.522166,1.568490,-1.048742,0.002097,0.000416,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309308,0.033803,0.689879,0.174555,0.034894,0.969802,0.174555,0.034894,0.969802,0.279355,0.034910,1.030284
4.7400,0.002256,-0.522165,1.568489,-1.048744,0.002099,0.000417,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309307,0.033802,0.689880,0.174555,0.034894,0.969803,0.174555,0.034894,0.969803,0.279355,0.034910,1.030285
4.7410,0.002258,-0.522164,1.568487,-1.048746,0.002100,0.000418,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309306,0.033802,0.689880,0.174556,0.034894,0.969803,0.174556,0.034894,0.969803,0.279355,0.034911,1.030285
4.7420,0.002260,-0.522163,1.568485,-1.048748,0.002102,0.000420,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309306,0.033801,0.689880,0.174556,0.034895,0.969804,0.174556,0.034895,0.969804,0.279356,0.034911,1.030286
4.7430,0.002262,-0.522162,1.568483,-1.048750,0.002104,0.000421,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309305,0.033801,0.689881,0.174556,0.034895,0.969805,0.174556,0.034895,0.969805,0.279356,0.034911,1.030287
4.7440,0.002263,-0.522161,1.568481,-1.048752,0.002105,0.000422,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309305,0.033800,0.689881,0.174557,0.034895,0.969806,0.174557,0.034895,0.969806,0.279356,0.034912,1.030287
4.7450,0.002265,-0.522159,1.568479,-1.048754,0.002107,0.000423,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309304,0.033799,0.689881,0.174557,0.034896,0.969806,0.174557,0.034896,0.969806,0.279357,0.034912,1.030288
4.7460,0.002267,-0.522158,1.568477,-1.048756,0.002109,0.000424,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309304,0.033799,0.689882,0.174558,0.034896,0.969807,0.174558,0.034896,0.969807,0.279357,0.034912,1.030289
4.7470,0.002269,-0.522157,1.568475,-1.048758,0.002110,0.000425,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309303,0.033798,0.689882,0.174558,0.034896,0.969808,0.174558,0.034896,0.969808,0.279358,0.034913,1.030289
4.7480,0.002271,-0.522156,1.568474,-1.048760,0.002112,0.000426,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309303,0.033798,0.689882,0.174558,0.034896,0.969808,0.174558,0.034896,0.969808,0.279358,0.034913,1.030290
4.7490,0.002272,-0.522155,1.568472,-1.048762,0.002114,0.000428,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309302,0.033797,0.689883,0.174559,0.034897,0.969809,0.174559,0.034897,0.969809,0.279358,0.034913,1.030291
4.7500,0.002274,-0.522154,1.568470,-1.048764,0.002115,0.000429,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000078,0.034500,0.152500,-0.309301,0.033797,0.689883,0.174559,0.034897,0.969810,0.174559,0.034897,0.969810,0.279359,0.034914,1.030291
4.7510,0.002276,-0.522153,1.568468,-1.048766,0.002117,0.000430,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000079,0.034500,0.152500,-0.309301,0.033796,0.689884,0.174559,0.034897,0.969810,0.174559,0.034897,0.969810,0.279359,0.034914,1.030292
4.7520,0.002278,-0.522151,1.568466,-1.048768,0.002119,0.000431,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000079,0.034500,0.152500,-0.309300,0.033796,0.689884,0.174560,0.034898,0.969811,0.174560,0.034898,0.969811,0.279359,0.034914,1.030293
4.7530,0.002280,-0.522150,1.568464,-1.048770,0.002120,0.000432,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000079,0.034500,0.152500,-0.309300,0.033795,0.689884,0.174560,0.034898,0.969812,0.174560,0.034898,0.969812,0.279360,0.034915,1.030294
4.7540,0.002281,-0.522149,1.568462,-1.048772,0.002122,0.000433,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000079,0.034500,0.152500,-0.309299,0.033794,0.689885,0.174560,0.034898,0.969813,0.174560,0.034898,0.969813,0.279360,0.034915,1.030294
4.7550,0.002283,-0.522148,1.568461,-1.048774,0.002124,0.000435,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000079,0.034500,0.152500,-0.309299,0.033794,0.689885,0.174561,0.034899,0.969813,0.174561,0.034899,0.969813,0.279360,0.034915,1.030295
4.7560,0.002285,-0.522147,1.568459,-1.048776,0.002125,0.000436,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000079,0.034500,0.152500,-0.309298,0.033793,0.689885,0.174561,0.034899,0.969814,0.174561,0.034899,0.969814,0.279361,0.034916,1.030296
