Time,Mode,Q1,Q2,Q3,Q4,Q5,Q6,X,Y,Z
1.471,TRAPJ,83.7367,0,0,0,0,0,-0.0342941,0.00376386,1.4525
1.472,TRAPJ,83.768,0,0,0,0,0,-0.0342961,0.00374512,1.4525
1.473,TRAPJ,83.7992,0,0,0,0,0,-0.0342982,0.00372645,1.4525
1.474,TRAPJ,83.8303,0,0,0,0,0,-0.0343002,0.00370785,1.4525
1.475,TRAPJ,83.8612,0,0,0,0,0,-0.0343022,0.00368932,1.4525
1.476,TRAPJ,83.8921,0,0,0,0,0,-0.0343042,0.00367086,1.4525
1.477,TRAPJ,83.9228,0,0,0,0,0,-0.0343061,0.00365248,1.4525
1.478,TRAPJ,83.9534,0,0,0,0,0,-0.0343081,0.00363416,1.4525
1.479,TRAPJ,83.9838,0,0,0,0,0,-0.03431,0.00361591,1.4525
1.48,TRAPJ,84.0142,0,0,0,0,0,-0.0343119,0.00359774,1.4525
1.481,TRAPJ,84.0444,0,0,0,0,0,-0.0343138,0.00357963,1.4525
1.482,TRAPJ,84.0745,0,0,0,0,0,-0.0343157,0.0035616,1.4525
1.483,TRAPJ,84.1045,0,0,0,0,0,-0.0343175,0.00354363,1.4525
1.484,TRAPJ,84.1344,0,0,0,0,0,-0.0343194,0.00352574,1.4525
1.485,TRAPJ,84.1641,0,0,0,0,0,-0.0343212,0.00350792,1.4525
1.486,TRAPJ,84.1938,0,0,0,0,0,-0.034323,0.00349017,1.4525
1.487,TRAPJ,84.2233,0,0,0,0,0,-0.0343248,0.00347249,1.4525
1.488,TRAPJ,84.2527,0,0,0,0,0,-0.0343266,0.00345488,1.4525
1.489,TRAPJ,84.282,0,0,0,0,0,-0.0343283,0.00343734,1.4525
1.49,TRAPJ,84.3111,0,0,0,0,0,-0.0343301,0.00341987,1.4525
1.491,TRAPJ,84.3402,0,0,0,0,0,-0.0343318,0.00340247,1.4525
1.492,TRAPJ,84.3691,0,0,0,0,0,-0.0343335,0.00338515,1.4525
1.493,TRAPJ,84.3979,0,0,0,0,0,-0.0343352,0.00336789,1.4525
1.494,TRAPJ,84.4265,0,0,0,0,0,-0.0343369,0.00335071,1.4525
1.495,TRAPJ,84.4551,0,0,0,0,0,-0.0343386,0.00333359,1.4525
1.496,TRAPJ,84.4835,0,0,0,0,0,-0.0343402,0.00331655,1.4525
1.497,TRAPJ,84.5118,0,0,0,0,0,-0.0343419,0.00329958,1.4525
1.498,TRAPJ,84.54,0,0,0,0,0,-0.0343435,0.00328268,1.4525
1.499,TRAPJ,84.5681,0,0,0,0,0,-0.0343451,0.00326585,1.4525
1.5,TRAPJ,84.5961,0,0,0,0,0,-0.0343467,0.00324909,1.4525
1.501,TRAPJ,84.6239,0,0,0,0,0,-0.0343482,0.0032324,1.4525
1.502,TRAPJ,84.6516,0,0,0,0,0,-0.0343498,0.00321578,1.4525
1.503,TRAPJ,84.6792,0,0,0,0,0,-0.0343513,0.00319924,1.4525
1.504,TRAPJ,84.7067,0,0,0,0,0,-0.0343529,0.00318276,1.4525
1.505,TRAPJ,84.7341,0,0,0,0,0,-0.0343544,0.00316636,1.4525
1.506,TRAPJ,84.7613,0,0,0,0,0,-0.0343559,0.00315003,1.4525
1.507,TRAPJ,84.7884,0,0,0,0,0,-0.0343574,0.00313377,1.4525
1.508,TRAPJ,84.8154,0,0,0,0,0,-0.0343589,0.00311758,1.4525
1.509,TRAPJ,84.8423,0,0,0,0,0,-0.0343603,0.00310146,1.4525
1.51,TRAPJ,84.8691,0,0,0,0,0,-0.0343618,0.00308541,1.4525
1.511,TRAPJ,84.8957,0,0,0,0,0,-0.0343632,0.00306943,1.4525
1.512,TRAPJ,84.9222,0,0,0,0,0,-0.0343646,0.00305353,1.4525
1.513,TRAPJ,84.9486,0,0,0,0,0,-0.034366,0.00303769,1.4525
1.514,TRAPJ,84.9749,0,0,0,0,0,-0.0343674,0.00302193,1.4525
1.515,TRAPJ,85.0011,0,0,0,0,0,-0.0343688,0.00300623,1.4525
1.516,TRAPJ,85.0271,0,0,0,0,0,-0.0343701,0.00299061,1.4525
1.517,TRAPJ,85.053,0,0,0,0,0,-0.0343715,0.00297506,1.4525
1.518,TRAPJ,85.0788,0,0,0,0,0,-0.0343728,0.00295959,1.4525
1.519,TRAPJ,85.1045,0,0,0,0,0,-0.0343741,0.00294418,1.4525
1.52,TRAPJ,85.1301,0,0,0,0,0,-0.0343755,0.00292884,1.4525
1.521,TRAPJ,85.1555,0,0,0,0,0,-0.0343768,0.00291358,1.4525
1.522,TRAPJ,85.1808,0,0,0,0,0,-0.034378,0.00289838,1.4525
1.523,TRAPJ,85.206,0,0,0,0,0,-0.0343793,0.00288326,1.4525
1.524,TRAPJ,85.2311,0,0,0,0,0,-0.0343806,0.00286821,1.4525
1.525,TRAPJ,85.2561,0,0,0,0,0,-0.0343818,0.00285323,1.4525
1.526,TRAPJ,85.2809,0,0,0,0,0,-0.034383,0.00283832,1.4525
1.527,TRAPJ,85.3057,0,0,0,0,0,-0.0343843,0.00282348,1.4525
1.528,TRAPJ,85.3303,0,0,0,0,0,-0.0343855,0.00280872,1.4525
1.529,TRAPJ,85.3547,0,0,0,0,0,-0.0343867,0.00279402,1.4525
1.53,TRAPJ,85.3791,0,0,0,0,0,-0.0343879,0.0027794,1.4525
1.531,TRAPJ,85.4034,0,0,0,0,0,-0.034389,0.00276485,1.4525
1.532,TRAPJ,85.4275,0,0,0,0,0,-0.0343902,0.00275037,1.4525
1.533,TRAPJ,85.4515,0,0,0,0,0,-0.0343913,0.00273596,1.4525
1.534,TRAPJ,85.4754,0,0,0,0,0,-0.0343925,0.00272162,1.4525
1.535,TRAPJ,85.4991,0,0,0,0,0,-0.0343936,0.00270735,1.4525
1.536,TRAPJ,85.5228,0,0,0,0,0,-0.0343947,0.00269316,1.4525
1.537,TRAPJ,85.5463,0,0,0,0,0,-0.0343958,0.00267904,1.4525
1.538,TRAPJ,85.5697,0,0,0,0,0,-0.0343969,0.00266498,1.4525
1.539,TRAPJ,85.593,0,0,0,0,0,-0.034398,0.002651,1.4525
1.54,TRAPJ,85.6162,0,0,0,0,0,-0.0343991,0.00263709,1.4525
1.541,TRAPJ,85.6392,0,0,0,0,0,-0.0344001,0.00262326,1.4525
1.542,TRAPJ,85.6622,0,0,0,0,0,-0.0344012,0.00260949,1.4525
1.543,TRAPJ,85.685,0,0,0,0,0,-0.0344022,0.00259579,1.4525
1.544,TRAPJ,85.7077,0,0,0,0,0,-0.0344032,0.00258217,1.4525
1.545,TRAPJ,85.7302,0,0,0,0,0,-0.0344042,0.00256862,1.4525
1.546,TRAPJ,85.7527,0,0,0,0,0,-0.0344053,0.00255514,1.4525
1.547,TRAPJ,85.775,0,0,0,0,0,-0.0344062,0.00254173,1.4525
1.548,TRAPJ,85.7972,0,0,0,0,0,-0.0344072,0.00252839,1.4525
1.549,TRAPJ,85.8193,0,0,0,0,0,-0.0344082,0.00251513,1.4525
1.55,TRAPJ,85.8413,0,0,0,0,0,-0.0344092,0.00250193,1.4525
1.551,TRAPJ,85.8631,0,0,0,0,0,-0.0344101,0.00248881,1.4525
1.552,TRAPJ,85.8849,0,0,0,0,0,-0.0344111,0.00247576,1.4525
1.553,TRAPJ,85.9065,0,0,0,0,0,-0.034412,0.00246278,1.4525
1.554,TRAPJ,85.928,0,0,0,0,0,-0.0344129,0.00244987,1.4525
1.555,TRAPJ,85.9493,0,0,0,0,0,-0.0344138,0.00243703,1.4525
1.556,TRAPJ,85.9706,0,0,0,0,0,-0.0344147,0.00242427,1.4525
1.557,TRAPJ,85.9917,0,0,0,0,0,-0.0344156,0.00241158,1.4525
1.558,TRAPJ,86.0127,0,0,0,0,0,-0.0344165,0.00239895,1.4525
1.559,TRAPJ,86.0336,0,0,0,0,0,-0.0344174,0.0023864,1.4525
1.56,TRAPJ,86.0544,0,0,0,0,0,-0.0344182,0.00237393,1.4525
1.561,TRAPJ,86.075,0,0,0,0,0,-0.0344191,0.00236152,1.4525
1.562,TRAPJ,86.0956,0,0,0,0,0,-0.0344199,0.00234918,1.4525
1.563,TRAPJ,86.116,0,0,0,0,0,-0.0344208,0.00233692,1.4525
1.564,TRAPJ,86.1363,0,0,0,0,0,-0.0344216,0.00232473,1.4525
1.565,TRAPJ,86.1565,0,0,0,0,0,-0.0344224,0.00231261,1.4525
1.566,TRAPJ,86.1765,0,0,0,0,0,-0.0344232,0.00230056,1.4525
1.567,TRAPJ,86.1965,0,0,0,0,0,-0.034424,0.00228858,1.4525
1.568,TRAPJ,86.2163,0,0,0,0,0,-0.0344248,0.00227668,1.4525
1.569,TRAPJ,86.236,0,0,0,0,0,-0.0344256,0.00226484,1.4525
1.57,TRAPJ,86.2555,0,0,0,0,0,-0.0344264,0.00225308,1.4525
1.571,TRAPJ,86.275,0,0,0,0,0,-0.0344271,0.00224139,1.4525
1.572,TRAPJ,86.2943,0,0,0,0,0,-0.0344279,0.00222977,1.4525
1.573,TRAPJ,86.3135,0,0,0,0,0,-0.0344286,0.00221822,1.4525
1.574,TRAPJ,86.3326,0,0,0,0,0,-0.0344294,0.00220675,1.4525
1.575,TRAPJ,86.3516,0,0,0,0,0,-0.0344301,0.00219534,1.4525
1.576,TRAPJ,86.3705,0,0,0,0,0,-0.0344308,0.00218401,1.4525
1.577,TRAPJ,86.3892,0,0,0,0,0,-0.0344315,0.00217275,1.4525
1.578,TRAPJ,86.4078,0,0,0,0,0,-0.0344322,0.00216156,1.4525
1.579,TRAPJ,86.4263,0,0,0,0,0,-0.0344329,0.00215045,1.4525
1.58,TRAPJ,86.4447,0,0,0,0,0,-0.0344336,0.0021394,1.4525
1.581,TRAPJ,86.463,0,0,0,0,0,-0.0344343,0.00212843,1.4525
1.582,TRAPJ,86.4811,0,0,0,0,0,-0.034435,0.00211753,1.4525
1.583,TRAPJ,86.4991,0,0,0,0,0,-0.0344356,0.0021067,1.4525
1.584,TRAPJ,86.517,0,0,0,0,0,-0.0344363,0.00209594,1.4525
1.585,TRAPJ,86.5348,0,0,0,0,0,-0.0344369,0.00208525,1.4525
1.586,TRAPJ,86.5525,0,0,0,0,0,-0.0344376,0.00207464,1.4525
1.587,TRAPJ,86.57,0,0,0,0,0,-0.0344382,0.0020641,1.4525
1.588,TRAPJ,86.5874,0,0,0,0,0,-0.0344388,0.00205362,1.4525
1.589,TRAPJ,86.6047,0,0,0,0,0,-0.0344394,0.00204323,1.4525
1.59,TRAPJ,86.6219,0,0,0,0,0,-0.0344401,0.0020329,1.4525
1.591,TRAPJ,86.639,0,0,0,0,0,-0.0344407,0.00202264,1.4525
1.592,TRAPJ,86.6559,0,0,0,0,0,-0.0344413,0.00201246,1.4525
1.593,TRAPJ,86.6727,0,0,0,0,0,-0.0344418,0.00200235,1.4525
1.594,TRAPJ,86.6894,0,0,0,0,0,-0.0344424,0.00199231,1.4525
1.595,TRAPJ,86.706,0,0,0,0,0,-0.034443,0.00198234,1.4525
1.596,TRAPJ,86.7225,0,0,0,0,0,-0.0344436,0.00197244,1.4525
1.597,TRAPJ,86.7388,0,0,0,0,0,-0.0344441,0.00196262,1.4525
1.598,TRAPJ,86.7551,0,0,0,0,0,-0.0344447,0.00195286,1.4525
1.599,TRAPJ,86.7712,0,0,0,0,0,-0.0344452,0.00194318,1.4525
1.6,TRAPJ,86.7871,0,0,0,0,0,-0.0344458,0.00193357,1.4525
1.601,TRAPJ,86.803,0,0,0,0,0,-0.0344463,0.00192403,1.4525
1.602,TRAPJ,86.8188,0,0,0,0,0,-0.0344468,0.00191457,1.4525
1.603,TRAPJ,86.8344,0,0,0,0,0,-0.0344474,0.00190518,1.4525
1.604,TRAPJ,86.8499,0,0,0,0,0,-0.0344479,0.00189585,1.4525
1.605,TRAPJ,86.8653,0,0,0,0,0,-0.0344484,0.0018866,1.4525
1.606,TRAPJ,86.8805,0,0,0,0,0,-0.0344489,0.00187742,1.4525
1.607,TRAPJ,86.8957,0,0,0,0,0,-0.0344494,0.00186832,1.4525
1.608,TRAPJ,86.9107,0,0,0,0,0,-0.0344499,0.00185928,1.4525
1.609,TRAPJ,86.9256,0,0,0,0,0,-0.0344503,0.00185032,1.4525
1.61,TRAPJ,86.9404,0,0,0,0,0,-0.0344508,0.00184143,1.4525
1.611,TRAPJ,86.9551,0,0,0,0,0,-0.0344513,0.00183261,1.4525
1.612,TRAPJ,86.9696,0,0,0,0,0,-0.0344518,0.00182386,1.4525
1.613,TRAPJ,86.984,0,0,0,0,0,-0.0344522,0.00181519,1.4525
1.614,TRAPJ,86.9983,0,0,0,0,0,-0.0344527,0.00180659,1.4525
1.615,TRAPJ,87.0125,0,0,0,0,0,-0.0344531,0.00179805,1.4525
1.616,TRAPJ,87.0266,0,0,0,0,0,-0.0344536,0.00178959,1.4525
1.617,TRAPJ,87.0406,0,0,0,0,0,-0.034454,0.00178121,1.4525
1.618,TRAPJ,87.0544,0,0,0,0,0,-0.0344544,0.00177289,1.4525
1.619,TRAPJ,87.0681,0,0,0,0,0,-0.0344548,0.00176465,1.4525
1.62,TRAPJ,87.0817,0,0,0,0,0,-0.0344553,0.00175647,1.4525
1.621,TRAPJ,87.0951,0,0,0,0,0,-0.0344557,0.00174837,1.4525
1.622,TRAPJ,87.1085,0,0,0,0,0,-0.0344561,0.00174035,1.4525
1.623,TRAPJ,87.1217,0,0,0,0,0,-0.0344565,0.00173239,1.4525
1.624,TRAPJ,87.1348,0,0,0,0,0,-0.0344569,0.00172451,1.4525
1.625,TRAPJ,87.1478,0,0,0,0,0,-0.0344573,0.00171669,1.4525
1.626,TRAPJ,87.1607,0,0,0,0,0,-0.0344576,0.00170895,1.4525
1.627,TRAPJ,87.1735,0,0,0,0,0,-0.034458,0.00170128,1.4525
1.628,TRAPJ,87.1861,0,0,0,0,0,-0.0344584,0.00169369,1.4525
1.629,TRAPJ,87.1986,0,0,0,0,0,-0.0344588,0.00168616,1.4525
1.63,TRAPJ,87.211,0,0,0,0,0,-0.0344591,0.00167871,1.4525
1.631,TRAPJ,87.2233,0,0,0,0,0,-0.0344595,0.00167133,1.4525
1.632,TRAPJ,87.2354,0,0,0,0,0,-0.0344598,0.00166402,1.4525
1.633,TRAPJ,87.2474,0,0,0,0,0,-0.0344602,0.00165678,1.4525
1.634,TRAPJ,87.2594,0,0,0,0,0,-0.0344605,0.00164962,1.4525
1.635,TRAPJ,87.2712,0,0,0,0,0,-0.0344609,0.00164252,1.4525
1.636,TRAPJ,87.2828,0,0,0,0,0,-0.0344612,0.0016355,1.4525
1.637,TRAPJ,87.2944,0,0,0,0,0,-0.0344615,0.00162855,1.4525
1.638,TRAPJ,87.3058,0,0,0,0,0,-0.0344619,0.00162168,1.4525
1.639,TRAPJ,87.3171,0,0,0,0,0,-0.0344622,0.00161487,1.4525
1.64,TRAPJ,87.3283,0,0,0,0,0,-0.0344625,0.00160814,1.4525
1.641,TRAPJ,87.3394,0,0,0,0,0,-0.0344628,0.00160148,1.4525
1.642,TRAPJ,87.3504,0,0,0,0,0,-0.0344631,0.00159489,1.4525
1.643,TRAPJ,87.3612,0,0,0,0,0,-0.0344634,0.00158837,1.4525
1.644,TRAPJ,87.3719,0,0,0,0,0,-0.0344637,0.00158192,1.4525
1.645,TRAPJ,87.3825,0,0,0,0,0,-0.034464,0.00157555,1.4525
1.646,TRAPJ,87.393,0,0,0,0,0,-0.0344643,0.00156925,1.4525
1.647,TRAPJ,87.4033,0,0,0,0,0,-0.0344646,0.00156302,1.4525
1.648,TRAPJ,87.4136,0,0,0,0,0,-0.0344649,0.00155686,1.4525
1.649,TRAPJ,87.4237,0,0,0,0,0,-0.0344651,0.00155077,1.4525
1.65,TRAPJ,87.4337,0,0,0,0,0,-0.0344654,0.00154476,1.4525
1.651,TRAPJ,87.4436,0,0,0,0,0,-0.0344657,0.00153882,1.4525
1.652,TRAPJ,87.4533,0,0,0,0,0,-0.0344659,0.00153295,1.4525
1.653,TRAPJ,87.463,0,0,0,0,0,-0.0344662,0.00152715,1.4525
1.654,TRAPJ,87.4725,0,0,0,0,0,-0.0344664,0.00152142,1.4525
1.655,TRAPJ,87.4819,0,0,0,0,0,-0.0344667,0.00151577,1.4525
1.656,TRAPJ,87.4912,0,0,0,0,0,-0.0344669,0.00151019,1.4525
1.657,TRAPJ,87.5003,0,0,0,0,0,-0.0344672,0.00150468,1.4525
1.658,TRAPJ,87.5094,0,0,0,0,0,-0.0344674,0.00149924,1.4525
1.659,TRAPJ,87.5183,0,0,0,0,0,-0.0344676,0.00149388,1.4525
1.66,TRAPJ,87.5271,0,0,0,0,0,-0.0344679,0.00148858,1.4525
1.661,TRAPJ,87.5358,0,0,0,0,0,-0.0344681,0.00148336,1.4525
1.662,TRAPJ,87.5443,0,0,0,0,0,-0.0344683,0.00147821,1.4525
1.663,TRAPJ,87.5528,0,0,0,0,0,-0.0344685,0.00147313,1.4525
1.664,TRAPJ,87.5611,0,0,0,0,0,-0.0344687,0.00146813,1.4525
1.665,TRAPJ,87.5693,0,0,0,0,0,-0.034469,0.00146319,1.4525
1.666,TRAPJ,87.5774,0,0,0,0,0,-0.0344692,0.00145833,1.4525
1.667,TRAPJ,87.5853,0,0,0,0,0,-0.0344694,0.00145354,1.4525
1.668,TRAPJ,87.5932,0,0,0,0,0,-0.0344696,0.00144882,1.4525
1.669,TRAPJ,87.6009,0,0,0,0,0,-0.0344698,0.00144418,1.4525
1.67,TRAPJ,87.6085,0,0,0,0,0,-0.03447,0.0014396,1.4525
1.671,TRAPJ,87.616,0,0,0,0,0,-0.0344701,0.0014351,1.4525
1.672,TRAPJ,87.6233,0,0,0,0,0,-0.0344703,0.00143067,1.4525
1.673,TRAPJ,87.6306,0,0,0,0,0,-0.0344705,0.00142631,1.4525
1.674,TRAPJ,87.6377,0,0,0,0,0,-0.0344707,0.00142203,1.4525
1.675,TRAPJ,87.6447,0,0,0,0,0,-0.0344709,0.00141781,1.4525
1.676,TRAPJ,87.6516,0,0,0,0,0,-0.034471,0.00141367,1.4525
1.677,TRAPJ,87.6584,0,0,0,0,0,-0.0344712,0.0014096,1.4525
1.678,TRAPJ,87.665,0,0,0,0,0,-0.0344714,0.0014056,1.4525
1.679,TRAPJ,87.6715,0,0,0,0,0,-0.0344715,0.00140168,1.4525
1.68,TRAPJ,87.6779,0,0,0,0,0,-0.0344717,0.00139782,1.4525
1.681,TRAPJ,87.6842,0,0,0,0,0,-0.0344718,0.00139404,1.4525
1.682,TRAPJ,87.6904,0,0,0,0,0,-0.034472,0.00139033,1.4525
1.683,TRAPJ,87.6964,0,0,0,0,0,-0.0344721,0.00138669,1.4525
1.684,TRAPJ,87.7024,0,0,0,0,0,-0.0344723,0.00138313,1.4525
1.685,TRAPJ,87.7082,0,0,0,0,0,-0.0344724,0.00137963,1.4525
1.686,TRAPJ,87.7139,0,0,0,0,0,-0.0344725,0.00137621,1.4525
1.687,TRAPJ,87.7194,0,0,0,0,0,-0.0344727,0.00137286,1.4525
1.688,TRAPJ,87.7249,0,0,0,0,0,-0.0344728,0.00136958,1.4525
1.689,TRAPJ,87.7302,0,0,0,0,0,-0.0344729,0.00136638,1.4525
1.69,TRAPJ,87.7354,0,0,0,0,0,-0.0344731,0.00136324,1.4525
1.691,TRAPJ,87.7405,0,0,0,0,0,-0.0344732,0.00136018,1.4525
1.692,TRAPJ,87.7455,0,0,0,0,0,-0.0344733,0.00135719,1.4525
1.693,TRAPJ,87.7503,0,0,0,0,0,-0.0344734,0.00135428,1.4525
1.694,TRAPJ,87.755,0,0,0,0,0,-0.0344735,0.00135143,1.4525
1.695,TRAPJ,87.7597,0,0,0,0,0,-0.0344736,0.00134866,1.4525
1.696,TRAPJ,87.7641,0,0,0,0,0,-0.0344737,0.00134596,1.4525
1.697,TRAPJ,87.7685,0,0,0,0,0,-0.0344738,0.00134333,1.4525
1.698,TRAPJ,87.7728,0,0,0,0,0,-0.0344739,0.00134077,1.4525
1.699,TRAPJ,87.7769,0,0,0,0,0,-0.034474,0.00133828,1.4525
1.7,TRAPJ,87.7809,0,0,0,0,0,-0.0344741,0.00133587,1.4525
1.701,TRAPJ,87.7848,0,0,0,0,0,-0.0344742,0.00133353,1.4525
1.702,TRAPJ,87.7886,0,0,0,0,0,-0.0344743,0.00133126,1.4525
1.703,TRAPJ,87.7922,0,0,0,0,0,-0.0344744,0.00132906,1.4525
1.704,TRAPJ,87.7958,0,0,0,0,0,-0.0344745,0.00132694,1.4525
1.705,TRAPJ,87.7992,0,0,0,0,0,-0.0344746,0.00132488,1.4525
1.706,TRAPJ,87.8025,0,0,0,0,0,-0.0344746,0.0013229,1.4525
1.707,TRAPJ,87.8056,0,0,0,0,0,-0.0344747,0.00132099,1.4525
1.708,TRAPJ,87.8087,0,0,0,0,0,-0.0344748,0.00131916,1.4525
1.709,TRAPJ,87.8116,0,0,0,0,0,-0.0344748,0.00131739,1.4525
1.71,TRAPJ,87.8144,0,0,0,0,0,-0.0344749,0.0013157,1.4525
1.711,TRAPJ,87.8171,0,0,0,0,0,-0.034475,0.00131408,1.4525
1.712,TRAPJ,87.8197,0,0,0,0,0,-0.034475,0.00131253,1.4525
1.713,TRAPJ,87.8222,0,0,0,0,0,-0.0344751,0.00131105,1.4525
1.714,TRAPJ,87.8245,0,0,0,0,0,-0.0344751,0.00130965,1.4525
1.715,TRAPJ,87.8267,0,0,0,0,0,-0.0344752,0.00130831,1.4525
1.716,TRAPJ,87.8288,0,0,0,0,0,-0.0344752,0.00130705,1.4525
1.717,TRAPJ,87.8308,0,0,0,0,0,-0.0344753,0.00130586,1.4525
1.718,TRAPJ,87.8326,0,0,0,0,0,-0.0344753,0.00130475,1.4525
1.719,TRAPJ,87.8344,0,0,0,0,0,-0.0344754,0.0013037,1.4525
1.72,TRAPJ,87.836,0,0,0,0,0,-0.0344754,0.00130273,1.4525
1.721,TRAPJ,87.8375,0,0,0,0,0,-0.0344754,0.00130183,1.4525
1.722,TRAPJ,87.8389,0,0,0,0,0,-0.0344755,0.001301,1.4525
1.723,TRAPJ,87.8401,0,0,0,0,0,-0.0344755,0.00130024,1.4525
1.724,TRAPJ,87.8412,0,0,0,0,0,-0.0344755,0.00129956,1.4525
1.725,TRAPJ,87.8423,0,0,0,0,0,-0.0344755,0.00129895,1.4525
1.726,TRAPJ,87.8432,0,0,0,0,0,-0.0344756,0.00129841,1.4525
1.727,TRAPJ,87.8439,0,0,0,0,0,-0.0344756,0.00129794,1.4525
1.728,TRAPJ,87.8446,0,0,0,0,0,-0.0344756,0.00129754,1.4525
1.729,TRAPJ,87.8451,0,0,0,0,0,-0.0344756,0.00129722,1.4525
1.73,TRAPJ,87.8456,0,0,0,0,0,-0.0344756,0.00129697,1.4525
1.731,TRAPJ,87.8459,0,0,0,0,0,-0.0344756,0.00129679,1.4525
1.732,TRAPJ,87.846,0,0,0,0,0,-0.0344756,0.00129668,1.4525
1.733,TRAPJ,87.8461,0,0,0,0,0,-0.0344756,0.00129664,1.4525
1.734,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.735,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.736,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.737,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.738,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.739,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.74,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.741,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.742,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.743,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.744,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.745,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.746,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.747,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.748,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.749,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.75,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.751,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.752,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.753,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.754,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.755,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.756,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.757,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.758,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.759,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.76,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.761,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.762,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.763,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.764,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.765,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.766,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.767,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.768,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.769,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.77,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.771,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.772,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.773,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.774,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.775,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.776,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.777,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.778,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.779,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.78,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.781,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.782,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.783,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.784,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.785,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.786,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.787,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.788,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.789,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
