Time,J1,J2,J3,J4,J5,J6,TCP_X,TCP_Y,TCP_Z
1.5240,-0.0544,-5.3663,10.5245,0.0040,-5.6377,0.0504,-0.0087,0.0345,1.4475
1.5250,-0.0544,-5.3683,10.5286,0.0040,-5.6396,0.0504,-0.0087,0.0345,1.4475
1.5260,-0.0544,-5.3704,10.5327,0.0040,-5.6416,0.0505,-0.0087,0.0345,1.4475
1.5270,-0.0544,-5.3725,10.5367,0.0040,-5.6435,0.0505,-0.0087,0.0345,1.4475
1.5280,-0.0544,-5.3746,10.5408,0.0040,-5.6455,0.0505,-0.0087,0.0345,1.4475
1.5290,-0.0544,-5.3766,10.5448,0.0040,-5.6474,0.0505,-0.0087,0.0345,1.4475
1.5300,-0.0544,-5.3787,10.5489,0.0040,-5.6493,0.0505,-0.0087,0.0345,1.4475
1.5310,-0.0544,-5.3808,10.5530,0.0040,-5.6513,0.0505,-0.0087,0.0345,1.4475
1.5320,-0.0544,-5.3828,10.5570,0.0040,-5.6532,0.0505,-0.0087,0.0345,1.4475
1.5330,-0.0544,-5.3849,10.5611,0.0040,-5.6551,0.0505,-0.0087,0.0345,1.4475
1.5340,-0.0544,-5.3870,10.5651,0.0040,-5.6571,0.0505,-0.0087,0.0345,1.4475
1.5350,-0.0544,-5.3891,10.5692,0.0040,-5.6590,0.0505,-0.0087,0.0345,1.4475
1.5360,-0.0545,-5.3911,10.5732,0.0040,-5.6609,0.0505,-0.0087,0.0345,1.4475
1.5370,-0.0545,-5.3932,10.5772,0.0040,-5.6629,0.0505,-0.0087,0.0345,1.4475
1.5380,-0.0545,-5.3953,10.5813,0.0040,-5.6648,0.0505,-0.0087,0.0345,1.4475
1.5390,-0.0545,-5.3973,10.5853,0.0040,-5.6667,0.0505,-0.0087,0.0345,1.4475
1.5400,-0.0545,-5.3994,10.5894,0.0040,-5.6686,0.0505,-0.0088,0.0345,1.4475
1.5410,-0.0545,-5.4015,10.5934,0.0040,-5.6706,0.0505,-0.0088,0.0345,1.4474
1.5420,-0.0545,-5.4035,10.5974,0.0040,-5.6725,0.0505,-0.0088,0.0345,1.4474
1.5430,-0.0545,-5.4056,10.6015,0.0040,-5.6744,0.0505,-0.0088,0.0345,1.4474
1.5440,-0.0545,-5.4076,10.6055,0.0040,-5.6763,0.0505,-0.0088,0.0345,1.4474
1.5450,-0.0545,-5.4097,10.6096,0.0040,-5.6783,0.0505,-0.0088,0.0345,1.4474
1.5460,-0.0545,-5.4118,10.6136,0.0040,-5.6802,0.0505,-0.0088,0.0345,1.4474
1.5470,-0.0545,-5.4138,10.6176,0.0040,-5.6821,0.0505,-0.0088,0.0345,1.4474
1.5480,-0.0545,-5.4159,10.6216,0.0040,-5.6840,0.0505,-0.0088,0.0345,1.4474
1.5490,-0.0545,-5.4179,10.6257,0.0040,-5.6860,0.0506,-0.0088,0.0345,1.4474
1.5500,-0.0545,-5.4200,10.6297,0.0040,-5.6879,0.0506,-0.0088,0.0345,1.4474
1.5510,-0.0545,-5.4221,10.6337,0.0040,-5.6898,0.0506,-0.0088,0.0345,1.4474
1.5520,-0.0545,-5.4241,10.6378,0.0040,-5.6917,0.0506,-0.0088,0.0345,1.4474
1.5530,-0.0545,-5.4262,10.6418,0.0040,-5.6936,0.0506,-0.0088,0.0345,1.4474
1.5540,-0.0545,-5.4282,10.6458,0.0040,-5.6956,0.0506,-0.0088,0.0345,1.4474
1.5550,-0.0545,-5.4303,10.6498,0.0040,-5.6975,0.0506,-0.0088,0.0345,1.4474
1.5560,-0.0545,-5.4323,10.6538,0.0039,-5.6994,0.0506,-0.0088,0.0345,1.4474
1.5570,-0.0545,-5.4344,10.6579,0.0039,-5.7013,0.0506,-0.0088,0.0345,1.4474
1.5580,-0.0545,-5.4365,10.6619,0.0039,-5.7032,0.0506,-0.0088,0.0345,1.4474
1.5590,-0.0545,-5.4385,10.6659,0.0039,-5.7051,0.0506,-0.0088,0.0345,1.4474
1.5600,-0.0545,-5.4406,10.6699,0.0039,-5.7070,0.0506,-0.0088,0.0345,1.4474
1.5610,-0.0545,-5.4426,10.6739,0.0039,-5.7090,0.0506,-0.0088,0.0345,1.4474
1.5620,-0.0545,-5.4447,10.6779,0.0039,-5.7109,0.0506,-0.0088,0.0345,1.4474
1.5630,-0.0545,-5.4467,10.6819,0.0039,-5.7128,0.0506,-0.0088,0.0345,1.4474
1.5640,-0.0545,-5.4488,10.6859,0.0039,-5.7147,0.0506,-0.0088,0.0345,1.4474
1.5650,-0.0545,-5.4508,10.6899,0.0039,-5.7166,0.0506,-0.0088,0.0345,1.4474
1.5660,-0.0545,-5.4529,10.6940,0.0039,-5.7185,0.0506,-0.0088,0.0345,1.4474
1.5670,-0.0545,-5.4549,10.6980,0.0039,-5.7204,0.0506,-0.0088,0.0345,1.4473
1.5680,-0.0545,-5.4569,10.7020,0.0039,-5.7223,0.0506,-0.0088,0.0345,1.4473
1.5690,-0.0545,-5.4590,10.7060,0.0039,-5.7242,0.0506,-0.0088,0.0345,1.4473
1.5700,-0.0546,-5.4610,10.7100,0.0039,-5.7261,0.0506,-0.0088,0.0345,1.4473
1.5710,-0.0546,-5.4631,10.7140,0.0039,-5.7280,0.0506,-0.0088,0.0345,1.4473
1.5720,-0.0546,-5.4651,10.7180,0.0039,-5.7299,0.0506,-0.0088,0.0345,1.4473
1.5730,-0.0546,-5.4672,10.7219,0.0039,-5.7318,0.0507,-0.0088,0.0345,1.4473
1.5740,-0.0546,-5.4692,10.7259,0.0039,-5.7338,0.0507,-0.0089,0.0345,1.4473
1.5750,-0.0546,-5.4713,10.7299,0.0039,-5.7357,0.0507,-0.0089,0.0345,1.4473
1.5760,-0.0546,-5.4733,10.7339,0.0039,-5.7376,0.0507,-0.0089,0.0345,1.4473
1.5770,-0.0546,-5.4753,10.7379,0.0039,-5.7395,0.0507,-0.0089,0.0345,1.4473
1.5780,-0.0546,-5.4774,10.7419,0.0039,-5.7414,0.0507,-0.0089,0.0345,1.4473
1.5790,-0.0546,-5.4794,10.7459,0.0039,-5.7433,0.0507,-0.0089,0.0345,1.4473
1.5800,-0.0546,-5.4815,10.7499,0.0039,-5.7452,0.0507,-0.0089,0.0345,1.4473
1.5810,-0.0546,-5.4835,10.7539,0.0039,-5.7471,0.0507,-0.0089,0.0345,1.4473
1.5820,-0.0546,-5.4855,10.7579,0.0039,-5.7490,0.0507,-0.0089,0.0345,1.4473
1.5830,-0.0546,-5.4876,10.7618,0.0039,-5.7508,0.0507,-0.0089,0.0345,1.4473
1.5840,-0.0546,-5.4896,10.7658,0.0039,-5.7527,0.0507,-0.0089,0.0345,1.4473
1.5850,-0.0546,-5.4916,10.7698,0.0039,-5.7546,0.0507,-0.0089,0.0345,1.4473
1.5860,-0.0546,-5.4937,10.7738,0.0039,-5.7565,0.0507,-0.0089,0.0345,1.4473
1.5870,-0.0546,-5.4957,10.7777,0.0039,-5.7584,0.0507,-0.0089,0.0345,1.4473
1.5880,-0.0546,-5.4978,10.7817,0.0039,-5.7603,0.0507,-0.0089,0.0345,1.4473
1.5890,-0.0546,-5.4998,10.7857,0.0039,-5.7622,0.0507,-0.0089,0.0345,1.4473
1.5900,-0.0546,-5.5018,10.7897,0.0039,-5.7641,0.0507,-0.0089,0.0345,1.4473
1.5910,-0.0546,-5.5039,10.7936,0.0039,-5.7660,0.0507,-0.0089,0.0345,1.4473
1.5920,-0.0546,-5.5059,10.7976,0.0039,-5.7679,0.0507,-0.0089,0.0345,1.4473
1.5930,-0.0546,-5.5079,10.8016,0.0039,-5.7698,0.0507,-0.0089,0.0345,1.4472
1.5940,-0.0546,-5.5099,10.8055,0.0039,-5.7717,0.0507,-0.0089,0.0345,1.4472
1.5950,-0.0546,-5.5120,10.8095,0.0039,-5.7736,0.0507,-0.0089,0.0345,1.4472
1.5960,-0.0546,-5.5140,10.8135,0.0039,-5.7754,0.0507,-0.0089,0.0345,1.4472
1.5970,-0.0546,-5.5160,10.8174,0.0039,-5.7773,0.0507,-0.0089,0.0345,1.4472
1.5980,-0.0546,-5.5181,10.8214,0.0039,-5.7792,0.0507,-0.0089,0.0345,1.4472
1.5990,-0.0546,-5.5201,10.8254,0.0039,-5.7811,0.0508,-0.0089,0.0345,1.4472
1.6000,-0.0546,-5.5221,10.8293,0.0039,-5.7830,0.0508,-0.0089,0.0345,1.4472
1.6010,-0.0546,-5.5241,10.8333,0.0039,-5.7849,0.0508,-0.0089,0.0345,1.4472
1.6020,-0.0546,-5.5262,10.8372,0.0039,-5.7868,0.0508,-0.0089,0.0345,1.4472
1.6030,-0.0546,-5.5282,10.8412,0.0039,-5.7886,0.0508,-0.0089,0.0345,1.4472
1.6040,-0.0546,-5.5302,10.8452,0.0039,-5.7905,0.0508,-0.0089,0.0345,1.4472
1.6050,-0.0546,-5.5322,10.8491,0.0039,-5.7924,0.0508,-0.0089,0.0345,1.4472
1.6060,-0.0547,-5.5343,10.8531,0.0039,-5.7943,0.0508,-0.0089,0.0345,1.4472
1.6070,-0.0547,-5.5363,10.8570,0.0039,-5.7962,0.0508,-0.0089,0.0345,1.4472
1.6080,-0.0547,-5.5383,10.8610,0.0039,-5.7980,0.0508,-0.0090,0.0345,1.4472
1.6090,-0.0547,-5.5403,10.8649,0.0039,-5.7999,0.0508,-0.0090,0.0345,1.4472
1.6100,-0.0547,-5.5423,10.8688,0.0039,-5.8018,0.0508,-0.0090,0.0345,1.4472
1.6110,-0.0547,-5.5444,10.8728,0.0039,-5.8037,0.0508,-0.0090,0.0345,1.4472
1.6120,-0.0547,-5.5464,10.8767,0.0039,-5.8056,0.0508,-0.0090,0.0345,1.4472
1.6130,-0.0547,-5.5484,10.8807,0.0039,-5.8074,0.0508,-0.0090,0.0345,1.4472
1.6140,-0.0547,-5.5504,10.8846,0.0039,-5.8093,0.0508,-0.0090,0.0345,1.4472
1.6150,-0.0547,-5.5524,10.8886,0.0039,-5.8112,0.0508,-0.0090,0.0345,1.4472
1.6160,-0.0547,-5.5545,10.8925,0.0039,-5.8131,0.0508,-0.0090,0.0345,1.4472
1.6170,-0.0547,-5.5565,10.8964,0.0039,-5.8149,0.0508,-0.0090,0.0345,1.4472
1.6180,-0.0547,-5.5585,10.9004,0.0039,-5.8168,0.0508,-0.0090,0.0345,1.4472
1.6190,-0.0547,-5.5605,10.9043,0.0039,-5.8187,0.0508,-0.0090,0.0345,1.4471
1.6200,-0.0547,-5.5625,10.9082,0.0039,-5.8206,0.0508,-0.0090,0.0345,1.4471
1.6210,-0.0547,-5.5645,10.9122,0.0039,-5.8224,0.0508,-0.0090,0.0345,1.4471
1.6220,-0.0547,-5.5665,10.9161,0.0039,-5.8243,0.0508,-0.0090,0.0345,1.4471
1.6230,-0.0547,-5.5686,10.9200,0.0039,-5.8262,0.0508,-0.0090,0.0345,1.4471
1.6240,-0.0547,-5.5706,10.9240,0.0039,-5.8280,0.0508,-0.0090,0.0345,1.4471
1.6250,-0.0547,-5.5726,10.9279,0.0039,-5.8299,0.0509,-0.0090,0.0345,1.4471
1.6260,-0.0547,-5.5746,10.9318,0.0039,-5.8318,0.0509,-0.0090,0.0345,1.4471
1.6270,-0.0547,-5.5766,10.9357,0.0039,-5.8336,0.0509,-0.0090,0.0345,1.4471
1.6280,-0.0547,-5.5786,10.9397,0.0039,-5.8355,0.0509,-0.0090,0.0345,1.4471
1.6290,-0.0547,-5.5806,10.9436,0.0039,-5.8374,0.0509,-0.0090,0.0345,1.4471
1.6300,-0.0547,-5.5826,10.9475,0.0039,-5.8392,0.0509,-0.0090,0.0345,1.4471
1.6310,-0.0547,-5.5846,10.9514,0.0039,-5.8411,0.0509,-0.0090,0.0345,1.4471
1.6320,-0.0547,-5.5866,10.9553,0.0039,-5.8430,0.0509,-0.0090,0.0345,1.4471
1.6330,-0.0547,-5.5886,10.9593,0.0039,-5.8448,0.0509,-0.0090,0.0345,1.4471
1.6340,-0.0547,-5.5907,10.9632,0.0039,-5.8467,0.0509,-0.0090,0.0345,1.4471
1.6350,-0.0547,-5.5927,10.9671,0.0039,-5.8485,0.0509,-0.0090,0.0345,1.4471
1.6360,-0.0547,-5.5947,10.9710,0.0039,-5.8504,0.0509,-0.0090,0.0345,1.4471
1.6370,-0.0547,-5.5967,10.9749,0.0039,-5.8523,0.0509,-0.0090,0.0345,1.4471
1.6380,-0.0547,-5.5987,10.9788,0.0039,-5.8541,0.0509,-0.0090,0.0345,1.4471
1.6390,-0.0547,-5.6007,10.9827,0.0039,-5.8560,0.0509,-0.0090,0.0345,1.4471
1.6400,-0.0547,-5.6027,10.9866,0.0039,-5.8578,0.0509,-0.0090,0.0345,1.4471
1.6410,-0.0547,-5.6047,10.9905,0.0038,-5.8597,0.0509,-0.0091,0.0345,1.4471
1.6420,-0.0547,-5.6067,10.9945,0.0038,-5.8616,0.0509,-0.0091,0.0345,1.4471
1.6430,-0.0547,-5.6087,10.9984,0.0038,-5.8634,0.0509,-0.0091,0.0345,1.4471
1.6440,-0.0547,-5.6107,11.0023,0.0038,-5.8653,0.0509,-0.0091,0.0345,1.4471
1.6450,-0.0547,-5.6127,11.0062,0.0038,-5.8671,0.0509,-0.0091,0.0345,1.4470
1.6460,-0.0548,-5.6147,11.0101,0.0038,-5.8690,0.0509,-0.0091,0.0345,1.4470
1.6470,-0.0548,-5.6167,11.0140,0.0038,-5.8708,0.0509,-0.0091,0.0345,1.4470
1.6480,-0.0548,-5.6187,11.0179,0.0038,-5.8727,0.0509,-0.0091,0.0345,1.4470
1.6490,-0.0548,-5.6207,11.0218,0.0038,-5.8745,0.0509,-0.0091,0.0345,1.4470
1.6500,-0.0548,-5.6227,11.0257,0.0038,-5.8764,0.0509,-0.0091,0.0345,1.4470
1.6510,-0.0548,-5.6247,11.0295,0.0038,-5.8782,0.0509,-0.0091,0.0345,1.4470
1.6520,-0.0548,-5.6267,11.0334,0.0038,-5.8801,0.0509,-0.0091,0.0345,1.4470
1.6530,-0.0548,-5.6287,11.0373,0.0038,-5.8819,0.0509,-0.0091,0.0345,1.4470
1.6540,-0.0548,-5.6306,11.0412,0.0038,-5.8838,0.0510,-0.0091,0.0345,1.4470
1.6550,-0.0548,-5.6326,11.0451,0.0038,-5.8856,0.0510,-0.0091,0.0345,1.4470
1.6560,-0.0548,-5.6346,11.0490,0.0038,-5.8875,0.0510,-0.0091,0.0345,1.4470
1.6570,-0.0548,-5.6366,11.0529,0.0038,-5.8893,0.0510,-0.0091,0.0345,1.4470
1.6580,-0.0548,-5.6386,11.0568,0.0038,-5.8912,0.0510,-0.0091,0.0345,1.4470
1.6590,-0.0548,-5.6406,11.0607,0.0038,-5.8930,0.0510,-0.0091,0.0345,1.4470
1.6600,-0.0548,-5.6426,11.0645,0.0038,-5.8949,0.0510,-0.0091,0.0345,1.4470
1.6610,-0.0548,-5.6446,11.0684,0.0038,-5.8967,0.0510,-0.0091,0.0345,1.4470
1.6620,-0.0548,-5.6466,11.0723,0.0038,-5.8986,0.0510,-0.0091,0.0345,1.4470
1.6630,-0.0548,-5.6486,11.0762,0.0038,-5.9004,0.0510,-0.0091,0.0345,1.4470
1.6640,-0.0548,-5.6505,11.0801,0.0038,-5.9022,0.0510,-0.0091,0.0345,1.4470
1.6650,-0.0548,-5.6525,11.0839,0.0038,-5.9041,0.0510,-0.0091,0.0345,1.4470
1.6660,-0.0548,-5.6545,11.0878,0.0038,-5.9059,0.0510,-0.0091,0.0345,1.4470
1.6670,-0.0548,-5.6565,11.0917,0.0038,-5.9078,0.0510,-0.0091,0.0345,1.4470
1.6680,-0.0548,-5.6585,11.0956,0.0038,-5.9096,0.0510,-0.0091,0.0345,1.4470
1.6690,-0.0548,-5.6605,11.0994,0.0038,-5.9114,0.0510,-0.0091,0.0345,1.4470
1.6700,-0.0548,-5.6625,11.1033,0.0038,-5.9133,0.0510,-0.0091,0.0345,1.4470
1.6710,-0.0548,-5.6644,11.1072,0.0038,-5.9151,0.0510,-0.0091,0.0345,1.4469
1.6720,-0.0548,-5.6664,11.1110,0.0038,-5.9170,0.0510,-0.0091,0.0345,1.4469
1.6730,-0.0548,-5.6684,11.1149,0.0038,-5.9188,0.0510,-0.0091,0.0345,1.4469
1.6740,-0.0548,-5.6704,11.1188,0.0038,-5.9206,0.0510,-0.0091,0.0345,1.4469
1.6750,-0.0548,-5.6724,11.1226,0.0038,-5.9225,0.0510,-0.0092,0.0345,1.4469
1.6760,-0.0548,-5.6744,11.1265,0.0038,-5.9243,0.0510,-0.0092,0.0345,1.4469
1.6770,-0.0548,-5.6763,11.1304,0.0038,-5.9261,0.0510,-0.0092,0.0345,1.4469
1.6780,-0.0548,-5.6783,11.1342,0.0038,-5.9280,0.0510,-0.0092,0.0345,1.4469
1.6790,-0.0548,-5.6803,11.1381,0.0038,-5.9298,0.0510,-0.0092,0.0345,1.4469
1.6800,-0.0548,-5.6823,11.1419,0.0038,-5.9316,0.0510,-0.0092,0.0345,1.4469
1.6810,-0.0548,-5.6843,11.1458,0.0038,-5.9335,0.0510,-0.0092,0.0345,1.4469
1.6820,-0.0548,-5.6862,11.1496,0.0038,-5.9353,0.0510,-0.0092,0.0345,1.4469
1.6830,-0.0548,-5.6882,11.1535,0.0038,-5.9371,0.0511,-0.0092,0.0345,1.4469
1.6840,-0.0548,-5.6902,11.1574,0.0038,-5.9390,0.0511,-0.0092,0.0345,1.4469
1.6850,-0.0548,-5.6922,11.1612,0.0038,-5.9408,0.0511,-0.0092,0.0345,1.4469
1.6860,-0.0548,-5.6941,11.1651,0.0038,-5.9426,0.0511,-0.0092,0.0345,1.4469
1.6870,-0.0548,-5.6961,11.1689,0.0038,-5.9444,0.0511,-0.0092,0.0345,1.4469
1.6880,-0.0548,-5.6981,11.1728,0.0038,-5.9463,0.0511,-0.0092,0.0345,1.4469
1.6890,-0.0548,-5.7001,11.1766,0.0038,-5.9481,0.0511,-0.0092,0.0345,1.4469
1.6900,-0.0548,-5.7020,11.1804,0.0038,-5.9499,0.0511,-0.0092,0.0345,1.4469
1.6910,-0.0549,-5.7040,11.1843,0.0038,-5.9517,0.0511,-0.0092,0.0345,1.4469
1.6920,-0.0549,-5.7060,11.1881,0.0038,-5.9536,0.0511,-0.0092,0.0345,1.4469
1.6930,-0.0549,-5.7079,11.1920,0.0038,-5.9554,0.0511,-0.0092,0.0345,1.4469
1.6940,-0.0549,-5.7099,11.1958,0.0038,-5.9572,0.0511,-0.0092,0.0345,1.4469
1.6950,-0.0549,-5.7119,11.1997,0.0038,-5.9590,0.0511,-0.0092,0.0345,1.4469
1.6960,-0.0549,-5.7139,11.2035,0.0038,-5.9609,0.0511,-0.0092,0.0345,1.4469
1.6970,-0.0549,-5.7158,11.2073,0.0038,-5.9627,0.0511,-0.0092,0.0345,1.4468
1.6980,-0.0549,-5.7178,11.2112,0.0038,-5.9645,0.0511,-0.0092,0.0345,1.4468
1.6990,-0.0549,-5.7198,11.2150,0.0038,-5.9663,0.0511,-0.0092,0.0345,1.4468
1.7000,-0.0549,-5.7217,11.2188,0.0038,-5.9681,0.0511,-0.0092,0.0345,1.4468
1.7010,-0.0549,-5.7237,11.2227,0.0038,-5.9700,0.0511,-0.0092,0.0345,1.4468
1.7020,-0.0549,-5.7257,11.2265,0.0038,-5.9718,0.0511,-0.0092,0.0345,1.4468
1.7030,-0.0549,-5.7276,11.2303,0.0038,-5.9736,0.0511,-0.0092,0.0345,1.4468
1.7040,-0.0549,-5.7296,11.2342,0.0038,-5.9754,0.0511,-0.0092,0.0345,1.4468
1.7050,-0.0549,-5.7316,11.2380,0.0038,-5.9772,0.0511,-0.0092,0.0345,1.4468
1.7060,-0.0549,-5.7335,11.2418,0.0038,-5.9790,0.0511,-0.0092,0.0345,1.4468
1.7070,-0.0549,-5.7355,11.2456,0.0038,-5.9809,0.0511,-0.0092,0.0345,1.4468
1.7080,-0.0549,-5.7374,11.2495,0.0038,-5.9827,0.0511,-0.0092,0.0345,1.4468
1.7090,-0.0549,-5.7394,11.2533,0.0038,-5.9845,0.0511,-0.0093,0.0345,1.4468
1.7100,-0.0549,-5.7414,11.2571,0.0038,-5.9863,0.0511,-0.0093,0.0345,1.4468
1.7110,-0.0549,-5.7433,11.2609,0.0038,-5.9881,0.0511,-0.0093,0.0345,1.4468
1.7120,-0.0549,-5.7453,11.2647,0.0038,-5.9899,0.0511,-0.0093,0.0345,1.4468
1.7130,-0.0549,-5.7472,11.2686,0.0038,-5.9917,0.0511,-0.0093,0.0345,1.4468
1.7140,-0.0549,-5.7492,11.2724,0.0038,-5.9935,0.0511,-0.0093,0.0345,1.4468
