Time,Curr_X,Curr_Y,Curr_Z,Goal_Z
1.701,0.558997,0.0344999,0.659649,0.7515
1.702,0.558997,0.0344999,0.659653,0.7515
1.703,0.558997,0.0344999,0.659658,0.7515
1.704,0.558997,0.0344999,0.659663,0.7515
1.705,0.558997,0.0344999,0.659667,0.7515
1.706,0.558997,0.0344999,0.659672,0.7515
1.707,0.558997,0.0344999,0.659676,0.7515
1.708,0.558997,0.0344999,0.659681,0.7515
1.709,0.558997,0.0344999,0.659685,0.7515
1.71,0.558997,0.0344999,0.65969,0.7515
1.711,0.558997,0.0344999,0.659695,0.7515
1.712,0.558997,0.0344999,0.659699,0.7515
1.713,0.558997,0.0344999,0.659704,0.7515
1.714,0.558997,0.0344999,0.659708,0.7515
1.715,0.558997,0.0344999,0.659713,0.7515
1.716,0.558997,0.0344999,0.659718,0.7515
1.717,0.558997,0.0344999,0.659722,0.7515
1.718,0.558997,0.0344999,0.659727,0.7515
1.719,0.558997,0.0344999,0.659731,0.7515
1.72,0.558997,0.0344999,0.659736,0.7515
1.721,0.558997,0.0344999,0.659741,0.7515
1.722,0.558997,0.0344999,0.659745,0.7515
1.723,0.558997,0.0344999,0.65975,0.7515
1.724,0.558997,0.0344999,0.659754,0.7515
1.725,0.558997,0.0344999,0.659759,0.7515
1.726,0.558997,0.0344999,0.659763,0.7515
1.727,0.558997,0.0344999,0.659768,0.7515
1.728,0.558997,0.0344999,0.659773,0.7515
1.729,0.558997,0.0344999,0.659777,0.7515
1.73,0.558997,0.0344999,0.659782,0.7515
1.731,0.558997,0.0344999,0.659786,0.7515
1.732,0.558997,0.0344999,0.659791,0.7515
1.733,0.558997,0.0344999,0.659796,0.7515
1.734,0.558997,0.0344999,0.6598,0.7515
1.735,0.558997,0.0344999,0.659805,0.7515
1.736,0.558997,0.0344999,0.659809,0.7515
1.737,0.558997,0.0344999,0.659814,0.7515
1.738,0.558997,0.0344999,0.659818,0.7515
1.739,0.558997,0.0344999,0.659823,0.7515
1.74,0.558997,0.0344999,0.659828,0.7515
1.741,0.558997,0.0344999,0.659832,0.7515
1.742,0.558997,0.0344999,0.659837,0.7515
1.743,0.558997,0.0344999,0.659841,0.7515
1.744,0.558997,0.0344999,0.659846,0.7515
1.745,0.558997,0.0344999,0.659851,0.7515
1.746,0.558997,0.0344999,0.659855,0.7515
1.747,0.558997,0.0344999,0.65986,0.7515
1.748,0.558997,0.0344999,0.659864,0.7515
1.749,0.558997,0.0344999,0.659869,0.7515
1.75,0.558997,0.0344999,0.659873,0.7515
1.751,0.558997,0.0344999,0.659878,0.7515
1.752,0.558997,0.0344999,0.659883,0.7515
1.753,0.558997,0.0344999,0.659887,0.7515
1.754,0.558997,0.0344999,0.659892,0.7515
1.755,0.558997,0.0344999,0.659896,0.7515
1.756,0.558997,0.0344999,0.659901,0.7515
1.757,0.558997,0.0344999,0.659905,0.7515
1.758,0.558997,0.0344999,0.65991,0.7515
1.759,0.558997,0.0344999,0.659915,0.7515
1.76,0.558997,0.0344999,0.659919,0.7515
1.761,0.558997,0.0344999,0.659924,0.7515
1.762,0.558997,0.0344999,0.659928,0.7515
1.763,0.558997,0.0344999,0.659933,0.7515
1.764,0.558997,0.0344999,0.659937,0.7515
1.765,0.558997,0.0344999,0.659942,0.7515
1.766,0.558997,0.0344999,0.659947,0.7515
1.767,0.558997,0.0344999,0.659951,0.7515
1.768,0.558997,0.0344999,0.659956,0.7515
1.769,0.558997,0.0344999,0.65996,0.7515
1.77,0.558997,0.0344999,0.659965,0.7515
1.771,0.558997,0.0344999,0.659969,0.7515
1.772,0.558997,0.0344999,0.659974,0.7515
1.773,0.558997,0.0344999,0.659979,0.7515
1.774,0.558997,0.0344999,0.659983,0.7515
1.775,0.558997,0.0344999,0.659988,0.7515
1.776,0.558997,0.0344999,0.659992,0.7515
1.777,0.558997,0.0344999,0.659997,0.7515
1.778,0.558997,0.0344999,0.660002,0.7515
1.779,0.558997,0.0344999,0.660006,0.7515
1.78,0.558997,0.0344999,0.660011,0.7515
1.781,0.558997,0.0344999,0.660015,0.7515
1.782,0.558997,0.0344999,0.66002,0.7515
1.783,0.558997,0.0344999,0.660024,0.7515
1.784,0.558997,0.0344999,0.660029,0.7515
1.785,0.558997,0.0344999,0.660034,0.7515
1.786,0.558997,0.0344999,0.660038,0.7515
1.787,0.558997,0.0344999,0.660043,0.7515
1.788,0.558997,0.0344999,0.660047,0.7515
1.789,0.558997,0.0344999,0.660052,0.7515
1.79,0.558997,0.0344999,0.660056,0.7515
1.791,0.558997,0.0344999,0.660061,0.7515
1.792,0.558997,0.0344999,0.660065,0.7515
1.793,0.558997,0.0344999,0.66007,0.7515
1.794,0.558997,0.0344999,0.660075,0.7515
1.795,0.558997,0.0344999,0.660079,0.7515
1.796,0.558997,0.0344999,0.660084,0.7515
1.797,0.558997,0.0344999,0.660088,0.7515
1.798,0.558997,0.0344999,0.660093,0.7515
1.799,0.558997,0.0344999,0.660097,0.7515
1.8,0.558997,0.0344999,0.660102,0.7515
1.801,0.558997,0.0344999,0.660107,0.7515
1.802,0.558997,0.0344999,0.660111,0.7515
1.803,0.558997,0.0344999,0.660116,0.7515
1.804,0.558997,0.0344999,0.66012,0.7515
1.805,0.558997,0.0344999,0.660125,0.7515
1.806,0.558997,0.0344999,0.660129,0.7515
1.807,0.558997,0.0344999,0.660134,0.7515
1.808,0.558997,0.0344999,0.660139,0.7515
1.809,0.558997,0.0344999,0.660143,0.7515
1.81,0.558997,0.0344999,0.660148,0.7515
1.811,0.558997,0.0344999,0.660152,0.7515
1.812,0.558997,0.0344999,0.660157,0.7515
1.813,0.558997,0.0344999,0.660161,0.7515
1.814,0.558997,0.0344999,0.660166,0.7515
1.815,0.558997,0.0344999,0.660171,0.7515
1.816,0.558997,0.0344999,0.660175,0.7515
1.817,0.558997,0.0344999,0.66018,0.7515
1.818,0.558997,0.0344999,0.660184,0.7515
1.819,0.558997,0.0344999,0.660189,0.7515
1.82,0.558997,0.0344999,0.660193,0.7515
1.821,0.558997,0.0344999,0.660198,0.7515
1.822,0.558997,0.0344998,0.660202,0.7515
1.823,0.558997,0.0344998,0.660207,0.7515
1.824,0.558997,0.0344998,0.660212,0.7515
1.825,0.558997,0.0344998,0.660216,0.7515
1.826,0.558997,0.0344998,0.660221,0.7515
1.827,0.558997,0.0344998,0.660225,0.7515
1.828,0.558997,0.0344998,0.66023,0.7515
1.829,0.558997,0.0344998,0.660234,0.7515
1.83,0.558997,0.0344998,0.660239,0.7515
1.831,0.558997,0.0344998,0.660244,0.7515
1.832,0.558997,0.0344998,0.660248,0.7515
1.833,0.558997,0.0344998,0.660253,0.7515
1.834,0.558997,0.0344998,0.660257,0.7515
1.835,0.558997,0.0344998,0.660262,0.7515
1.836,0.558997,0.0344998,0.660266,0.7515
1.837,0.558997,0.0344998,0.660271,0.7515
1.838,0.558997,0.0344998,0.660275,0.7515
1.839,0.558997,0.0344998,0.66028,0.7515
1.84,0.558997,0.0344998,0.660285,0.7515
1.841,0.558997,0.0344998,0.660289,0.7515
1.842,0.558997,0.0344998,0.660294,0.7515
1.843,0.558997,0.0344998,0.660298,0.7515
1.844,0.558997,0.0344998,0.660303,0.7515
1.845,0.558997,0.0344998,0.660307,0.7515
1.846,0.558997,0.0344998,0.660312,0.7515
1.847,0.558997,0.0344998,0.660316,0.7515
1.848,0.558997,0.0344998,0.660321,0.7515
1.849,0.558997,0.0344998,0.660326,0.7515
1.85,0.558997,0.0344998,0.66033,0.7515
1.851,0.558997,0.0344998,0.660335,0.7515
1.852,0.558997,0.0344998,0.660339,0.7515
1.853,0.558997,0.0344998,0.660344,0.7515
1.854,0.558997,0.0344998,0.660348,0.7515
1.855,0.558997,0.0344998,0.660353,0.7515
1.856,0.558997,0.0344998,0.660357,0.7515
1.857,0.558997,0.0344998,0.660362,0.7515
1.858,0.558997,0.0344998,0.660367,0.7515
1.859,0.558997,0.0344998,0.660371,0.7515
1.86,0.558997,0.0344998,0.660376,0.7515
1.861,0.558997,0.0344998,0.66038,0.7515
1.862,0.558997,0.0344998,0.660385,0.7515
1.863,0.558997,0.0344998,0.660389,0.7515
1.864,0.558997,0.0344998,0.660394,0.7515
1.865,0.558997,0.0344998,0.660398,0.7515
1.866,0.558997,0.0344998,0.660403,0.7515
1.867,0.558997,0.0344998,0.660408,0.7515
1.868,0.558997,0.0344998,0.660412,0.7515
1.869,0.558997,0.0344998,0.660417,0.7515
1.87,0.558997,0.0344998,0.660421,0.7515
1.871,0.558997,0.0344998,0.660426,0.7515
1.872,0.558997,0.0344998,0.66043,0.7515
1.873,0.558997,0.0344998,0.660435,0.7515
1.874,0.558997,0.0344998,0.660439,0.7515
1.875,0.558997,0.0344998,0.660444,0.7515
1.876,0.558997,0.0344998,0.660448,0.7515
1.877,0.558997,0.0344998,0.660453,0.7515
1.878,0.558997,0.0344998,0.660458,0.7515
1.879,0.558997,0.0344998,0.660462,0.7515
1.88,0.558997,0.0344998,0.660467,0.7515
1.881,0.558997,0.0344998,0.660471,0.7515
1.882,0.558997,0.0344998,0.660476,0.7515
1.883,0.558997,0.0344998,0.66048,0.7515
1.884,0.558997,0.0344998,0.660485,0.7515
1.885,0.558997,0.0344998,0.660489,0.7515
1.886,0.558997,0.0344998,0.660494,0.7515
1.887,0.558997,0.0344998,0.660499,0.7515
1.888,0.558997,0.0344998,0.660503,0.7515
1.889,0.558997,0.0344998,0.660508,0.7515
1.89,0.558997,0.0344998,0.660512,0.7515
1.891,0.558997,0.0344998,0.660517,0.7515
1.892,0.558997,0.0344998,0.660521,0.7515
1.893,0.558997,0.0344998,0.660526,0.7515
1.894,0.558997,0.0344998,0.66053,0.7515
1.895,0.558997,0.0344998,0.660535,0.7515
1.896,0.558997,0.0344998,0.660539,0.7515
1.897,0.558997,0.0344998,0.660544,0.7515
1.898,0.558997,0.0344998,0.660549,0.7515
1.899,0.558997,0.0344998,0.660553,0.7515
1.9,0.558997,0.0344998,0.660558,0.7515
1.901,0.558997,0.0344998,0.660562,0.7515
1.902,0.558997,0.0344998,0.660567,0.7515
1.903,0.558997,0.0344998,0.660571,0.7515
1.904,0.558997,0.0344998,0.660576,0.7515
1.905,0.558997,0.0344998,0.66058,0.7515
1.906,0.558997,0.0344998,0.660585,0.7515
1.907,0.558997,0.0344998,0.660589,0.7515
1.908,0.558997,0.0344998,0.660594,0.7515
1.909,0.558997,0.0344998,0.660598,0.7515
1.91,0.558997,0.0344998,0.660603,0.7515
1.911,0.558997,0.0344998,0.660608,0.7515
1.912,0.558997,0.0344998,0.660612,0.7515
1.913,0.558997,0.0344998,0.660617,0.7515
1.914,0.558997,0.0344998,0.660621,0.7515
1.915,0.558997,0.0344998,0.660626,0.7515
1.916,0.558997,0.0344998,0.66063,0.7515
1.917,0.558997,0.0344998,0.660635,0.7515
1.918,0.558997,0.0344998,0.660639,0.7515
1.919,0.558997,0.0344998,0.660644,0.7515
1.92,0.558997,0.0344998,0.660648,0.7515
1.921,0.558997,0.0344998,0.660653,0.7515
1.922,0.558997,0.0344998,0.660658,0.7515
1.923,0.558997,0.0344998,0.660662,0.7515
1.924,0.558997,0.0344998,0.660667,0.7515
1.925,0.558997,0.0344998,0.660671,0.7515
1.926,0.558997,0.0344998,0.660676,0.7515
1.927,0.558997,0.0344998,0.66068,0.7515
1.928,0.558997,0.0344998,0.660685,0.7515
1.929,0.558997,0.0344998,0.660689,0.7515
1.93,0.558997,0.0344998,0.660694,0.7515
1.931,0.558997,0.0344998,0.660698,0.7515
1.932,0.558997,0.0344998,0.660703,0.7515
1.933,0.558997,0.0344998,0.660707,0.7515
1.934,0.558997,0.0344998,0.660712,0.7515
1.935,0.558997,0.0344998,0.660717,0.7515
1.936,0.558997,0.0344998,0.660721,0.7515
1.937,0.558997,0.0344998,0.660726,0.7515
1.938,0.558997,0.0344998,0.66073,0.7515
1.939,0.558997,0.0344998,0.660735,0.7515
1.94,0.558997,0.0344998,0.660739,0.7515
1.941,0.558997,0.0344998,0.660744,0.7515
1.942,0.558997,0.0344998,0.660748,0.7515
1.943,0.558997,0.0344998,0.660753,0.7515
1.944,0.558997,0.0344998,0.660757,0.7515
1.945,0.558997,0.0344998,0.660762,0.7515
1.946,0.558997,0.0344998,0.660766,0.7515
1.947,0.558997,0.0344998,0.660771,0.7515
1.948,0.558997,0.0344998,0.660775,0.7515
1.949,0.558997,0.0344998,0.66078,0.7515
1.95,0.558997,0.0344998,0.660785,0.7515
1.951,0.558997,0.0344998,0.660789,0.7515
1.952,0.558997,0.0344998,0.660794,0.7515
1.953,0.558997,0.0344998,0.660798,0.7515
1.954,0.558997,0.0344998,0.660803,0.7515
1.955,0.558997,0.0344998,0.660807,0.7515
1.956,0.558997,0.0344998,0.660812,0.7515
1.957,0.558997,0.0344998,0.660816,0.7515
1.958,0.558997,0.0344998,0.660821,0.7515
1.959,0.558997,0.0344998,0.660825,0.7515
1.96,0.558997,0.0344998,0.66083,0.7515
1.961,0.558997,0.0344998,0.660834,0.7515
1.962,0.558997,0.0344998,0.660839,0.7515
1.963,0.558997,0.0344998,0.660843,0.7515
1.964,0.558997,0.0344998,0.660848,0.7515
1.965,0.558997,0.0344998,0.660853,0.7515
1.966,0.558997,0.0344998,0.660857,0.7515
1.967,0.558997,0.0344998,0.660862,0.7515
1.968,0.558997,0.0344998,0.660866,0.7515
1.969,0.558997,0.0344998,0.660871,0.7515
1.97,0.558997,0.0344998,0.660875,0.7515
1.971,0.558997,0.0344998,0.66088,0.7515
1.972,0.558997,0.0344998,0.660884,0.7515
1.973,0.558997,0.0344998,0.660889,0.7515
1.974,0.558997,0.0344998,0.660893,0.7515
1.975,0.558997,0.0344998,0.660898,0.7515
1.976,0.558997,0.0344998,0.660902,0.7515
1.977,0.558997,0.0344998,0.660907,0.7515
1.978,0.558997,0.0344998,0.660911,0.7515
1.979,0.558997,0.0344998,0.660916,0.7515
1.98,0.558997,0.0344998,0.66092,0.7515
1.981,0.558997,0.0344998,0.660925,0.7515
1.982,0.558997,0.0344998,0.660929,0.7515
1.983,0.558997,0.0344998,0.660934,0.7515
1.984,0.558997,0.0344998,0.660939,0.7515
1.985,0.558997,0.0344998,0.660943,0.7515
1.986,0.558997,0.0344998,0.660948,0.7515
1.987,0.558997,0.0344998,0.660952,0.7515
1.988,0.558997,0.0344998,0.660957,0.7515
1.989,0.558997,0.0344998,0.660961,0.7515
1.99,0.558997,0.0344998,0.660966,0.7515
1.991,0.558997,0.0344998,0.66097,0.7515
1.992,0.558997,0.0344998,0.660975,0.7515
1.993,0.558997,0.0344998,0.660979,0.7515
1.994,0.558997,0.0344998,0.660984,0.7515
1.995,0.558997,0.0344998,0.660988,0.7515
1.996,0.558997,0.0344998,0.660993,0.7515
1.997,0.558997,0.0344998,0.660997,0.7515
1.998,0.558997,0.0344998,0.661002,0.7515
1.999,0.558997,0.0344998,0.661006,0.7515
2,0.558997,0.0344998,0.661011,0.7515
2.001,0.558997,0.0344998,0.661015,0.7515
2.002,0.558997,0.0344998,0.66102,0.7515
2.003,0.558997,0.0344998,0.661024,0.7515
2.004,0.558997,0.0344998,0.661029,0.7515
2.005,0.558997,0.0344998,0.661034,0.7515
2.006,0.558997,0.0344998,0.661038,0.7515
2.007,0.558997,0.0344998,0.661043,0.7515
2.008,0.558997,0.0344998,0.661047,0.7515
2.009,0.558997,0.0344998,0.661052,0.7515
2.01,0.558997,0.0344998,0.661056,0.7515
2.011,0.558997,0.0344998,0.661061,0.7515
2.012,0.558997,0.0344998,0.661065,0.7515
2.013,0.558997,0.0344998,0.66107,0.7515
2.014,0.558997,0.0344998,0.661074,0.7515
2.015,0.558997,0.0344998,0.661079,0.7515
2.016,0.558997,0.0344998,0.661083,0.7515
2.017,0.558997,0.0344998,0.661088,0.7515
2.018,0.558997,0.0344998,0.661092,0.7515
2.019,0.558997,0.0344998,0.661097,0.7515
2.02,0.558997,0.0344998,0.661101,0.7515
2.021,0.558997,0.0344998,0.661106,0.7515
2.022,0.558997,0.0344998,0.66111,0.7515
2.023,0.558997,0.0344998,0.661115,0.7515
2.024,0.558997,0.0344998,0.661119,0.7515
2.025,0.558997,0.0344998,0.661124,0.7515
2.026,0.558997,0.0344998,0.661128,0.7515
2.027,0.558997,0.0344998,0.661133,0.7515
2.028,0.558997,0.0344998,0.661137,0.7515
2.029,0.558997,0.0344998,0.661142,0.7515
2.03,0.558997,0.0344998,0.661146,0.7515
2.031,0.558997,0.0344998,0.661151,0.7515
2.032,0.558997,0.0344998,0.661155,0.7515
2.033,0.558997,0.0344998,0.66116,0.7515
2.034,0.558997,0.0344998,0.661165,0.7515
2.035,0.558997,0.0344998,0.661169,0.7515
2.036,0.558997,0.0344998,0.661174,0.7515
2.037,0.558997,0.0344998,0.661178,0.7515
2.038,0.558997,0.0344998,0.661183,0.7515
2.039,0.558997,0.0344998,0.661187,0.7515
2.04,0.558997,0.0344998,0.661192,0.7515
2.041,0.558997,0.0344998,0.661196,0.7515
2.042,0.558997,0.0344998,0.661201,0.7515
2.043,0.558997,0.0344998,0.661205,0.7515
2.044,0.558997,0.0344998,0.66121,0.7515
2.045,0.558997,0.0344998,0.661214,0.7515
2.046,0.558997,0.0344998,0.661219,0.7515
2.047,0.558997,0.0344998,0.661223,0.7515
2.048,0.558997,0.0344998,0.661228,0.7515
2.049,0.558997,0.0344998,0.661232,0.7515
2.05,0.558997,0.0344998,0.661237,0.7515
2.051,0.558997,0.0344998,0.661241,0.7515
2.052,0.558997,0.0344998,0.661246,0.7515
2.053,0.558997,0.0344998,0.66125,0.7515
2.054,0.558997,0.0344998,0.661255,0.7515
2.055,0.558997,0.0344998,0.661259,0.7515
2.056,0.558997,0.0344998,0.661264,0.7515
2.057,0.558997,0.0344998,0.661268,0.7515
2.058,0.558997,0.0344998,0.661273,0.7515
2.059,0.558997,0.0344998,0.661277,0.7515
2.06,0.558997,0.0344998,0.661282,0.7515
2.061,0.558997,0.0344998,0.661286,0.7515
2.062,0.558997,0.0344998,0.661291,0.7515
2.063,0.558997,0.0344998,0.661295,0.7515
2.064,0.558997,0.0344998,0.6613,0.7515
2.065,0.558997,0.0344998,0.661304,0.7515
2.066,0.558997,0.0344998,0.661309,0.7515
2.067,0.558997,0.0344998,0.661313,0.7515
2.068,0.558997,0.0344998,0.661318,0.7515
2.069,0.558997,0.0344998,0.661322,0.7515
2.07,0.558997,0.0344998,0.661327,0.7515
2.071,0.558997,0.0344998,0.661331,0.7515
2.072,0.558997,0.0344998,0.661336,0.7515
2.073,0.558997,0.0344998,0.66134,0.7515
2.074,0.558997,0.0344998,0.661345,0.7515
2.075,0.558997,0.0344998,0.661349,0.7515
2.076,0.558997,0.0344998,0.661354,0.7515
2.077,0.558997,0.0344998,0.661358,0.7515
2.078,0.558997,0.0344998,0.661363,0.7515
2.079,0.558997,0.0344998,0.661367,0.7515
2.08,0.558997,0.0344998,0.661372,0.7515
2.081,0.558997,0.0344998,0.661376,0.7515
2.082,0.558997,0.0344998,0.661381,0.7515
2.083,0.558997,0.0344998,0.661385,0.7515
2.084,0.558997,0.0344998,0.66139,0.7515
2.085,0.558997,0.0344998,0.661394,0.7515
2.086,0.558997,0.0344998,0.661399,0.7515
2.087,0.558997,0.0344998,0.661403,0.7515
2.088,0.558997,0.0344998,0.661408,0.7515
2.089,0.558997,0.0344998,0.661412,0.7515
2.09,0.558997,0.0344998,0.661417,0.7515
2.091,0.558997,0.0344998,0.661421,0.7515
2.092,0.558997,0.0344998,0.661426,0.7515
2.093,0.558997,0.0344998,0.66143,0.7515
2.094,0.558997,0.0344998,0.661435,0.7515
2.095,0.558997,0.0344998,0.661439,0.7515
2.096,0.558997,0.0344998,0.661444,0.7515
2.097,0.558997,0.0344998,0.661448,0.7515
2.098,0.558997,0.0344998,0.661453,0.7515
2.099,0.558997,0.0344998,0.661457,0.7515
2.1,0.558997,0.0344998,0.661462,0.7515
2.101,0.558997,0.0344998,0.661466,0.7515
2.102,0.558997,0.0344998,0.661471,0.7515
2.103,0.558997,0.0344998,0.661475,0.7515
2.104,0.558997,0.0344998,0.66148,0.7515
2.105,0.558997,0.0344998,0.661484,0.7515
2.106,0.558997,0.0344998,0.661489,0.7515
2.107,0.558997,0.0344998,0.661493,0.7515
2.108,0.558997,0.0344998,0.661498,0.7515
2.109,0.558997,0.0344998,0.661502,0.7515
2.11,0.558997,0.0344998,0.661507,0.7515
2.111,0.558997,0.0344998,0.661511,0.7515
2.112,0.558997,0.0344998,0.661516,0.7515
2.113,0.558997,0.0344998,0.66152,0.7515
2.114,0.558997,0.0344998,0.661525,0.7515
2.115,0.558997,0.0344998,0.661529,0.7515
2.116,0.558997,0.0344998,0.661534,0.7515
2.117,0.558997,0.0344998,0.661538,0.7515
2.118,0.558997,0.0344998,0.661543,0.7515
2.119,0.558997,0.0344998,0.661547,0.7515
2.12,0.558997,0.0344998,0.661552,0.7515
2.121,0.558997,0.0344998,0.661556,0.7515
2.122,0.558997,0.0344998,0.661561,0.7515
2.123,0.558997,0.0344998,0.661565,0.7515
2.124,0.558997,0.0344998,0.66157,0.7515
2.125,0.558997,0.0344998,0.661574,0.7515
2.126,0.558997,0.0344998,0.661579,0.7515
2.127,0.558997,0.0344998,0.661583,0.7515
2.128,0.558997,0.0344998,0.661588,0.7515
2.129,0.558997,0.0344998,0.661592,0.7515
2.13,0.558997,0.0344998,0.661597,0.7515
2.131,0.558997,0.0344998,0.661601,0.7515
2.132,0.558997,0.0344998,0.661606,0.7515
2.133,0.558997,0.0344998,0.66161,0.7515
2.134,0.558997,0.0344998,0.661615,0.7515
2.135,0.558997,0.0344998,0.661619,0.7515
2.136,0.558997,0.0344998,0.661624,0.7515
2.137,0.558997,0.0344998,0.661628,0.7515
2.138,0.558997,0.0344998,0.661633,0.7515
2.139,0.558997,0.0344998,0.661637,0.7515
2.14,0.558997,0.0344998,0.661642,0.7515
2.141,0.558997,0.0344998,0.661646,0.7515
2.142,0.558997,0.0344998,0.661651,0.7515
2.143,0.558997,0.0344998,0.661655,0.7515
2.144,0.558997,0.0344998,0.66166,0.7515
2.145,0.558997,0.0344998,0.661664,0.7515
2.146,0.558997,0.0344998,0.661669,0.7515
2.147,0.558997,0.0344998,0.661673,0.7515
2.148,0.558997,0.0344998,0.661678,0.7515
2.149,0.558997,0.0344998,0.661682,0.7515
2.15,0.558997,0.0344998,0.661687,0.7515
2.151,0.558997,0.0344998,0.661691,0.7515
2.152,0.558997,0.0344998,0.661696,0.7515
2.153,0.558997,0.0344998,0.6617,0.7515
2.154,0.558997,0.0344998,0.661705,0.7515
2.155,0.558997,0.0344998,0.661709,0.7515
2.156,0.558997,0.0344998,0.661714,0.7515
2.157,0.558997,0.0344998,0.661718,0.7515
2.158,0.558997,0.0344998,0.661723,0.7515
2.159,0.558997,0.0344998,0.661727,0.7515
2.16,0.558997,0.0344998,0.661731,0.7515
2.161,0.558997,0.0344998,0.661736,0.7515
2.162,0.558997,0.0344998,0.66174,0.7515
2.163,0.558997,0.0344998,0.661745,0.7515
2.164,0.558997,0.0344998,0.661749,0.7515
2.165,0.558997,0.0344998,0.661754,0.7515
2.166,0.558997,0.0344998,0.661758,0.7515
2.167,0.558997,0.0344998,0.661763,0.7515
2.168,0.558997,0.0344998,0.661767,0.7515
2.169,0.558997,0.0344998,0.661772,0.7515
2.17,0.558997,0.0344998,0.661776,0.7515
2.171,0.558997,0.0344998,0.661781,0.7515
2.172,0.558997,0.0344998,0.661785,0.7515
2.173,0.558997,0.0344998,0.66179,0.7515
2.174,0.558997,0.0344998,0.661794,0.7515
2.175,0.558997,0.0344998,0.661799,0.7515
2.176,0.558997,0.0344998,0.661803,0.7515
2.177,0.558997,0.0344998,0.661808,0.7515
2.178,0.558997,0.0344998,0.661812,0.7515
2.179,0.558997,0.0344998,0.661817,0.7515
2.18,0.558997,0.0344998,0.661821,0.7515
2.181,0.558997,0.0344998,0.661826,0.7515
2.182,0.558997,0.0344998,0.66183,0.7515
2.183,0.558997,0.0344998,0.661835,0.7515
2.184,0.558997,0.0344998,0.661839,0.7515
2.185,0.558997,0.0344998,0.661844,0.7515
2.186,0.558997,0.0344998,0.661848,0.7515
2.187,0.558997,0.0344998,0.661853,0.7515
2.188,0.558997,0.0344998,0.661857,0.7515
2.189,0.558997,0.0344998,0.661861,0.7515
2.19,0.558997,0.0344998,0.661866,0.7515
2.191,0.558997,0.0344998,0.66187,0.7515
2.192,0.558997,0.0344998,0.661875,0.7515
2.193,0.558997,0.0344998,0.661879,0.7515
2.194,0.558997,0.0344998,0.661884,0.7515
2.195,0.558997,0.0344998,0.661888,0.7515
2.196,0.558997,0.0344998,0.661893,0.7515
2.197,0.558997,0.0344998,0.661897,0.7515
2.198,0.558997,0.0344998,0.661902,0.7515
2.199,0.558997,0.0344998,0.661906,0.7515
2.2,0.558997,0.0344998,0.661911,0.7515
2.201,0.558997,0.0344998,0.661915,0.7515
2.202,0.558997,0.0344998,0.66192,0.7515
2.203,0.558997,0.0344998,0.661924,0.7515
2.204,0.558997,0.0344998,0.661929,0.7515
2.205,0.558997,0.0344998,0.661933,0.7515
2.206,0.558997,0.0344998,0.661938,0.7515
2.207,0.558997,0.0344998,0.661942,0.7515
2.208,0.558997,0.0344998,0.661947,0.7515
2.209,0.558997,0.0344998,0.661951,0.7515
2.21,0.558997,0.0344998,0.661955,0.7515
2.211,0.558997,0.0344998,0.66196,0.7515
2.212,0.558997,0.0344998,0.661964,0.7515
2.213,0.558997,0.0344998,0.661969,0.7515
2.214,0.558997,0.0344998,0.661973,0.7515
2.215,0.558997,0.0344998,0.661978,0.7515
2.216,0.558997,0.0344998,0.661982,0.7515
2.217,0.558997,0.0344998,0.661987,0.7515
2.218,0.558997,0.0344998,0.661991,0.7515
2.219,0.558997,0.0344998,0.661996,0.7515
2.22,0.558997,0.0344998,0.662,0.7515
2.221,0.558997,0.0344998,0.662005,0.7515
2.222,0.558997,0.0344998,0.662009,0.7515
2.223,0.558997,0.0344998,0.662014,0.7515
2.224,0.558997,0.0344998,0.662018,0.7515
2.225,0.558997,0.0344998,0.662023,0.7515
2.226,0.558997,0.0344998,0.662027,0.7515
2.227,0.558997,0.0344998,0.662032,0.7515
2.228,0.558997,0.0344998,0.662036,0.7515
2.229,0.558997,0.0344998,0.66204,0.7515
2.23,0.558997,0.0344998,0.662045,0.7515
2.231,0.558997,0.0344998,0.662049,0.7515
2.232,0.558997,0.0344998,0.662054,0.7515
2.233,0.558997,0.0344998,0.662058,0.7515
2.234,0.558997,0.0344998,0.662063,0.7515
2.235,0.558997,0.0344998,0.662067,0.7515
2.236,0.558997,0.0344998,0.662072,0.7515
2.237,0.558997,0.0344998,0.662076,0.7515
2.238,0.558997,0.0344998,0.662081,0.7515
2.239,0.558997,0.0344998,0.662085,0.7515
2.24,0.558997,0.0344998,0.66209,0.7515
2.241,0.558997,0.0344998,0.662094,0.7515
2.242,0.558997,0.0344998,0.662099,0.7515
2.243,0.558997,0.0344998,0.662103,0.7515
2.244,0.558997,0.0344998,0.662107,0.7515
2.245,0.558997,0.0344998,0.662112,0.7515
2.246,0.558997,0.0344998,0.662116,0.7515
2.247,0.558997,0.0344998,0.662121,0.7515
2.248,0.558997,0.0344998,0.662125,0.7515
2.249,0.558997,0.0344998,0.66213,0.7515
2.25,0.558997,0.0344998,0.662134,0.7515
2.251,0.558997,0.0344998,0.662139,0.7515
2.252,0.558997,0.0344998,0.662143,0.7515
2.253,0.558997,0.0344998,0.662148,0.7515
2.254,0.558997,0.0344998,0.662152,0.7515
2.255,0.558997,0.0344998,0.662157,0.7515
2.256,0.558997,0.0344998,0.662161,0.7515
2.257,0.558997,0.0344998,0.662166,0.7515
2.258,0.558997,0.0344998,0.66217,0.7515
