Time,Step,Target_J1,Target_J2,Target_J3,Target_J4,Target_J5,Target_J6,Actual_J1,Actual_J2,Actual_J3,Actual_J4,Actual_J5,Actual_J6,Q_Error,Exec_us
4.4700,2,0.0000,0.0000,1.1623,0.0000,0.2544,0.0000,0.0002,0.0034,1.4551,-0.0037,0.3189,0.0001,0.2998,0.1710
4.4710,2,0.0000,0.0000,1.1575,0.0000,0.2533,0.0000,0.0002,0.0034,1.4492,-0.0037,0.3176,0.0001,0.2988,0.1740
4.4720,2,0.0000,0.0000,1.1526,0.0000,0.2522,0.0000,0.0002,0.0034,1.4432,-0.0037,0.3162,0.0001,0.2976,0.4160
4.4730,2,0.0000,0.0000,1.1477,0.0000,0.2511,0.0000,0.0002,0.0034,1.4373,-0.0037,0.3149,0.0001,0.2966,0.4430
4.4740,2,0.0000,0.0000,1.1429,0.0000,0.2500,0.0000,0.0002,0.0034,1.4315,-0.0037,0.3136,0.0001,0.2956,0.1800
4.4750,2,0.0000,0.0000,1.1381,0.0000,0.2490,0.0000,0.0002,0.0034,1.4257,-0.0037,0.3122,0.0001,0.2945,0.1100
4.4760,2,0.0000,0.0000,1.1333,0.0000,0.2479,0.0000,0.0002,0.0033,1.4199,-0.0037,0.3109,0.0001,0.2935,0.1840
4.4770,2,0.0000,0.0000,1.1285,0.0000,0.2468,0.0000,0.0002,0.0033,1.4140,-0.0037,0.3096,0.0001,0.2923,0.1720
4.4780,2,0.0000,0.0000,1.1238,0.0000,0.2457,0.0000,0.0002,0.0033,1.4083,-0.0037,0.3084,0.0001,0.2913,0.1640
4.4790,2,0.0000,0.0000,1.1191,0.0000,0.2447,0.0000,0.0002,0.0033,1.4025,-0.0037,0.3070,0.0001,0.2902,0.5420
4.4800,2,0.0000,0.0000,1.1143,0.0000,0.2436,0.0000,0.0002,0.0033,1.3965,-0.0037,0.3059,0.0001,0.2890,0.4170
4.4810,2,0.0000,0.0000,1.1097,0.0000,0.2426,0.0000,0.0002,0.0033,1.3907,-0.0037,0.3045,0.0001,0.2879,0.4170
4.4820,2,0.0000,0.0000,1.1050,0.0000,0.2415,0.0000,0.0002,0.0033,1.3848,-0.0037,0.3033,0.0001,0.2866,0.1770
4.4830,2,0.0000,0.0000,1.1003,0.0000,0.2405,0.0000,0.0002,0.0033,1.3790,-0.0037,0.3022,0.0001,0.2854,0.0640
4.4840,2,0.0000,0.0000,1.0957,0.0000,0.2395,0.0000,0.0002,0.0033,1.3733,-0.0037,0.3010,0.0001,0.2844,0.0650
4.4850,2,0.0000,0.0000,1.0911,0.0000,0.2384,0.0000,0.0002,0.0033,1.3675,-0.0037,0.2998,0.0001,0.2832,0.0660
4.4860,2,0.0000,0.0000,1.0865,0.0000,0.2374,0.0000,0.0002,0.0033,1.3618,-0.0037,0.2986,0.0001,0.2821,0.1880
4.4870,2,0.0000,0.0000,1.0819,0.0000,0.2364,0.0000,0.0002,0.0033,1.3562,-0.0037,0.2974,0.0001,0.2811,0.1770
4.4880,2,0.0000,0.0000,1.0773,0.0000,0.2354,0.0000,0.0002,0.0033,1.3508,-0.0037,0.2962,0.0001,0.2802,0.5570
4.4890,2,0.0000,0.0000,1.0728,0.0000,0.2343,0.0000,0.0002,0.0033,1.3452,-0.0037,0.2950,0.0001,0.2791,0.1710
4.4900,2,0.0000,0.0000,1.0683,0.0000,0.2333,0.0000,0.0002,0.0033,1.3343,-0.0037,0.2928,0.0001,0.2726,0.1740
4.4910,2,0.0000,0.0000,1.0638,0.0000,0.2323,0.0000,0.0002,0.0033,1.3289,-0.0037,0.2916,0.0001,0.2718,0.0640
4.4920,2,0.0000,0.0000,1.0593,0.0000,0.2313,0.0000,0.0002,0.0033,1.3234,-0.0036,0.2906,0.0001,0.2707,0.1710
4.4930,2,0.0000,0.0000,1.0548,0.0000,0.2303,0.0000,0.0002,0.0033,1.3178,-0.0036,0.2894,0.0001,0.2696,0.1530
4.4940,2,0.0000,0.0000,1.0504,0.0000,0.2293,0.0000,0.0002,0.0033,1.3178,-0.0036,0.2894,0.0001,0.2741,0.3820
4.4950,2,0.0000,0.0000,1.0459,0.0000,0.2283,0.0000,0.0002,0.0033,1.3123,-0.0036,0.2884,0.0001,0.2731,0.0690
4.4960,2,0.0000,0.0000,1.0415,0.0000,0.2273,0.0000,0.0002,0.0033,1.3067,-0.0036,0.2872,0.0001,0.2719,0.0620
4.4970,2,0.0000,0.0000,1.0371,0.0000,0.2264,0.0000,0.0002,0.0033,1.3012,-0.0036,0.2862,0.0001,0.2708,0.1670
4.4980,2,0.0000,0.0000,1.0327,0.0000,0.2254,0.0000,0.0002,0.0033,1.2956,-0.0036,0.2850,0.0001,0.2696,0.0650
4.4990,2,0.0000,0.0000,1.0284,0.0000,0.2244,0.0000,0.0002,0.0032,1.2900,-0.0036,0.2839,0.0001,0.2684,0.1740
4.5000,2,0.0000,0.0000,1.0240,0.0000,0.2234,0.0000,0.0002,0.0032,1.2846,-0.0036,0.2828,0.0001,0.2672,0.0640
4.5010,2,0.0000,0.0000,1.0197,0.0000,0.2225,0.0000,0.0002,0.0032,1.2791,-0.0036,0.2817,0.0001,0.2661,0.1670
4.5020,2,0.0000,0.0000,1.0154,0.0000,0.2215,0.0000,0.0002,0.0032,1.2735,-0.0036,0.2807,0.0001,0.2649,0.0640
4.5030,2,0.0000,0.0000,1.0111,0.0000,0.2206,0.0000,0.0002,0.0032,1.2682,-0.0036,0.2795,0.0001,0.2638,0.0680
4.5040,2,0.0000,0.0000,1.0069,0.0000,0.2196,0.0000,0.0002,0.0032,1.2630,-0.0036,0.2785,0.0001,0.2628,0.5410
4.5050,2,0.0000,0.0000,1.0026,0.0000,0.2187,0.0000,0.0002,0.0032,1.2578,-0.0036,0.2773,0.0001,0.2618,0.3210
4.5060,2,0.0000,0.0000,0.9984,0.0000,0.2177,0.0000,0.0002,0.0032,1.2525,-0.0036,0.2762,0.0001,0.2609,0.0760
4.5070,2,0.0000,0.0000,0.9942,0.0000,0.2168,0.0000,0.0002,0.0032,1.2473,-0.0036,0.2752,0.0001,0.2599,0.4690
4.5080,2,0.0000,0.0000,0.9900,0.0000,0.2158,0.0000,0.0002,0.0032,1.2423,-0.0036,0.2742,0.0001,0.2591,0.4260
4.5090,2,0.0000,0.0000,0.9858,0.0000,0.2149,0.0000,0.0002,0.0032,1.2372,-0.0036,0.2730,0.0001,0.2581,0.0650
4.5100,2,0.0000,0.0000,0.9816,0.0000,0.2140,0.0000,0.0002,0.0032,1.2323,-0.0036,0.2719,0.0001,0.2573,0.0630
4.5110,2,0.0000,0.0000,0.9775,0.0000,0.2130,0.0000,0.0002,0.0032,1.2272,-0.0036,0.2709,0.0001,0.2564,0.0630
4.5120,2,0.0000,0.0000,0.9733,0.0000,0.2121,0.0000,0.0002,0.0032,1.2221,-0.0036,0.2697,0.0001,0.2554,0.0710
4.5130,2,0.0000,0.0000,0.9692,0.0000,0.2112,0.0000,0.0002,0.0033,1.2170,-0.0036,0.2687,0.0001,0.2544,0.4050
4.5140,2,0.0000,0.0000,0.9651,0.0000,0.2103,0.0000,0.0002,0.0033,1.2120,-0.0036,0.2675,0.0001,0.2535,0.0660
4.5150,2,0.0000,0.0000,0.9610,0.0000,0.2094,0.0000,0.0002,0.0033,1.2069,-0.0036,0.2663,0.0001,0.2524,0.1790
4.5160,2,0.0000,0.0000,0.9570,0.0000,0.2085,0.0000,0.0002,0.0033,1.2018,-0.0036,0.2653,0.0001,0.2514,0.2170
4.5170,2,0.0000,0.0000,0.9529,0.0000,0.2076,0.0000,0.0002,0.0033,1.1967,-0.0036,0.2641,0.0001,0.2503,0.1840
4.5180,2,0.0000,0.0000,0.9489,0.0000,0.2067,0.0000,0.0002,0.0033,1.1866,-0.0036,0.2619,0.0001,0.2441,0.2090
4.5190,2,0.0000,0.0000,0.9449,0.0000,0.2058,0.0000,0.0002,0.0033,1.1815,-0.0036,0.2607,0.0001,0.2430,0.2330
4.5200,2,0.0000,0.0000,0.9409,0.0000,0.2049,0.0000,0.0002,0.0033,1.1765,-0.0036,0.2595,0.0001,0.2419,0.4170
4.5210,2,0.0000,0.0000,0.9369,0.0000,0.2040,0.0000,0.0002,0.0033,1.1716,-0.0036,0.2583,0.0001,0.2410,0.1660
4.5220,2,0.0000,0.0000,0.9329,0.0000,0.2031,0.0000,0.0002,0.0033,1.1716,-0.0036,0.2583,0.0001,0.2451,0.0340
4.5230,2,0.0000,0.0000,0.9290,0.0000,0.2022,0.0000,0.0002,0.0033,1.1669,-0.0036,0.2573,0.0001,0.2443,0.1800
4.5240,2,0.0000,0.0000,0.9250,0.0000,0.2014,0.0000,0.0002,0.0033,1.1620,-0.0036,0.2561,0.0001,0.2433,0.0780
4.5250,2,0.0000,0.0000,0.9211,0.0000,0.2005,0.0000,0.0002,0.0033,1.1572,-0.0036,0.2549,0.0001,0.2423,0.1670
4.5260,2,0.0000,0.0000,0.9172,0.0000,0.1996,0.0000,0.0002,0.0033,1.1524,-0.0036,0.2539,0.0001,0.2414,0.0650
4.5270,2,0.0000,0.0000,0.9133,0.0000,0.1988,0.0000,0.0002,0.0033,1.1478,-0.0036,0.2527,0.0001,0.2406,0.0640
4.5280,2,0.0000,0.0000,0.9095,0.0000,0.1979,0.0000,0.0002,0.0033,1.1431,-0.0036,0.2515,0.0001,0.2397,0.4120
4.5290,2,0.0000,0.0000,0.9056,0.0000,0.1970,0.0000,0.0002,0.0032,1.1384,-0.0036,0.2503,0.0001,0.2389,0.4480
4.5300,2,0.0000,0.0000,0.9018,0.0000,0.1962,0.0000,0.0002,0.0032,1.1338,-0.0036,0.2491,0.0001,0.2380,0.0640
4.5310,2,0.0000,0.0000,0.8980,0.0000,0.1953,0.0000,0.0002,0.0032,1.1293,-0.0036,0.2481,0.0001,0.2373,0.4030
4.5320,2,0.0000,0.0000,0.8942,0.0000,0.1945,0.0000,0.0002,0.0032,1.1247,-0.0036,0.2469,0.0001,0.2364,0.0630
4.5330,2,0.0000,0.0000,0.8904,0.0000,0.1937,0.0000,0.0002,0.0032,1.1200,-0.0036,0.2457,0.0001,0.2355,0.5470
4.5340,2,0.0000,0.0000,0.8866,0.0000,0.1928,0.0000,0.0002,0.0032,1.1155,-0.0036,0.2445,0.0001,0.2348,0.4170
4.5350,2,0.0000,0.0000,0.8828,0.0000,0.1920,0.0000,0.0002,0.0032,1.1109,-0.0036,0.2435,0.0001,0.2339,0.4170
4.5360,2,0.0000,0.0000,0.8791,0.0000,0.1912,0.0000,0.0002,0.0032,1.1063,-0.0036,0.2423,0.0001,0.2329,0.4770
4.5370,2,0.0000,0.0000,0.8754,0.0000,0.1903,0.0000,0.0002,0.0032,1.1018,-0.0036,0.2411,0.0001,0.2321,0.5130
4.5380,2,0.0000,0.0000,0.8717,0.0000,0.1895,0.0000,0.0002,0.0032,1.0973,-0.0036,0.2400,0.0001,0.2312,0.5060
4.5390,2,0.0000,0.0000,0.8680,0.0000,0.1887,0.0000,0.0002,0.0032,1.0928,-0.0036,0.2388,0.0001,0.2304,0.0770
4.5400,2,0.0000,0.0000,0.8643,0.0000,0.1879,0.0000,0.0002,0.0032,1.0880,-0.0036,0.2377,0.0001,0.2293,0.4860
4.5410,2,0.0000,0.0000,0.8606,0.0000,0.1870,0.0000,0.0002,0.0032,1.0834,-0.0036,0.2366,0.0001,0.2283,0.5010
4.5420,2,0.0000,0.0000,0.8570,0.0000,0.1862,0.0000,0.0002,0.0032,1.0789,-0.0035,0.2354,0.0001,0.2273,0.2830
4.5430,2,0.0000,0.0000,0.8533,0.0000,0.1854,0.0000,0.0002,0.0032,1.0741,-0.0035,0.2342,0.0001,0.2262,0.4110
4.5440,2,0.0000,0.0000,0.8497,0.0000,0.1846,0.0000,0.0002,0.0032,1.0696,-0.0035,0.2330,0.0001,0.2252,0.2210
4.5450,2,0.0000,0.0000,0.8461,0.0000,0.1838,0.0000,0.0002,0.0032,1.0651,-0.0035,0.2320,0.0001,0.2243,0.6100
4.5460,2,0.0000,0.0000,0.8425,0.0000,0.1830,0.0000,0.0002,0.0032,1.0607,-0.0035,0.2308,0.0001,0.2234,0.4140
4.5470,2,0.0000,0.0000,0.8389,0.0000,0.1822,0.0000,0.0002,0.0032,1.0518,-0.0035,0.2286,0.0001,0.2179,0.5420
4.5480,2,0.0000,0.0000,0.8354,0.0000,0.1814,0.0000,0.0002,0.0032,1.0473,-0.0035,0.2275,0.0001,0.2170,0.1390
4.5490,2,0.0000,0.0000,0.8318,0.0000,0.1807,0.0000,0.0002,0.0032,1.0431,-0.0035,0.2263,0.0001,0.2162,0.4140
4.5500,2,0.0000,0.0000,0.8283,0.0000,0.1799,0.0000,0.0002,0.0032,1.0387,-0.0035,0.2253,0.0001,0.2153,0.1670
4.5510,2,0.0000,0.0000,0.8248,0.0000,0.1791,0.0000,0.0002,0.0032,1.0387,-0.0035,0.2253,0.0001,0.2189,0.4080
4.5520,2,0.0000,0.0000,0.8213,0.0000,0.1783,0.0000,0.0002,0.0032,1.0343,-0.0035,0.2241,0.0001,0.2179,0.4080
4.5530,2,0.0000,0.0000,0.8178,0.0000,0.1775,0.0000,0.0002,0.0032,1.0300,-0.0035,0.2231,0.0001,0.2171,0.4110
4.5540,2,0.0000,0.0000,0.8143,0.0000,0.1768,0.0000,0.0002,0.0032,1.0258,-0.0035,0.2219,0.0001,0.2162,0.1670
4.5550,2,0.0000,0.0000,0.8109,0.0000,0.1760,0.0000,0.0002,0.0032,1.0215,-0.0035,0.2209,0.0001,0.2154,0.0730
4.5560,2,0.0000,0.0000,0.8074,0.0000,0.1752,0.0000,0.0002,0.0032,1.0170,-0.0035,0.2197,0.0001,0.2143,0.4890
4.5570,2,0.0000,0.0000,0.8040,0.0000,0.1745,0.0000,0.0002,0.0032,1.0125,-0.0035,0.2186,0.0001,0.2132,0.1740
4.5580,2,0.0000,0.0000,0.8006,0.0000,0.1737,0.0000,0.0002,0.0031,1.0080,-0.0035,0.2176,0.0001,0.2120,0.0630
4.5590,2,0.0000,0.0000,0.7972,0.0000,0.1730,0.0000,0.0002,0.0031,1.0035,-0.0035,0.2166,0.0001,0.2109,0.5420
4.5600,2,0.0000,0.0000,0.7938,0.0000,0.1722,0.0000,0.0002,0.0031,0.9991,-0.0035,0.2155,0.0001,0.2099,0.4170
4.5610,2,0.0000,0.0000,0.7904,0.0000,0.1715,0.0000,0.0002,0.0031,0.9946,-0.0035,0.2146,0.0001,0.2087,0.5410
4.5620,2,0.0000,0.0000,0.7871,0.0000,0.1707,0.0000,0.0002,0.0031,0.9901,-0.0035,0.2136,0.0001,0.2075,0.0640
4.5630,2,0.0000,0.0000,0.7837,0.0000,0.1700,0.0000,0.0002,0.0031,0.9855,-0.0035,0.2127,0.0001,0.2064,0.4780
4.5640,2,0.0000,0.0000,0.7804,0.0000,0.1692,0.0000,0.0002,0.0031,0.9813,-0.0035,0.2117,0.0001,0.2054,0.1660
4.5650,2,0.0000,0.0000,0.7771,0.0000,0.1685,0.0000,0.0002,0.0031,0.9769,-0.0035,0.2108,0.0001,0.2043,0.2140
4.5660,2,0.0000,0.0000,0.7738,0.0000,0.1678,0.0000,0.0002,0.0031,0.9726,-0.0035,0.2098,0.0001,0.2033,0.5480
4.5670,2,0.0000,0.0000,0.7705,0.0000,0.1671,0.0000,0.0002,0.0031,0.9683,-0.0035,0.2089,0.0001,0.2023,0.4170
4.5680,2,0.0000,0.0000,0.7672,0.0000,0.1663,0.0000,0.0002,0.0031,0.9641,-0.0035,0.2080,0.0001,0.2013,0.0670
4.5690,2,0.0000,0.0000,0.7639,0.0000,0.1656,0.0000,0.0002,0.0031,0.9600,-0.0035,0.2071,0.0001,0.2005,0.1830
4.5700,2,0.0000,0.0000,0.7607,0.0000,0.1649,0.0000,0.0002,0.0031,0.9560,-0.0035,0.2062,0.0001,0.1997,0.4060
4.5710,2,0.0000,0.0000,0.7574,0.0000,0.1642,0.0000,0.0002,0.0031,0.9520,-0.0035,0.2053,0.0001,0.1989,0.4450
4.5720,2,0.0000,0.0000,0.7542,0.0000,0.1635,0.0000,0.0002,0.0031,0.9481,-0.0035,0.2044,0.0001,0.1982,0.5390
4.5730,2,0.0000,0.0000,0.7510,0.0000,0.1627,0.0000,0.0002,0.0031,0.9400,-0.0035,0.2025,0.0001,0.1932,0.2060
4.5740,2,0.0000,0.0000,0.7478,0.0000,0.1620,0.0000,0.0002,0.0031,0.9400,-0.0035,0.2025,0.0001,0.1965,0.3330
4.5750,2,0.0000,0.0000,0.7446,0.0000,0.1613,0.0000,0.0002,0.0031,0.9362,-0.0035,0.2018,0.0001,0.1959,0.3330
4.5760,2,0.0000,0.0000,0.7414,0.0000,0.1606,0.0000,0.0002,0.0031,0.9324,-0.0035,0.2009,0.0001,0.1952,0.1750
4.5770,2,0.0000,0.0000,0.7383,0.0000,0.1599,0.0000,0.0002,0.0031,0.9285,-0.0035,0.2000,0.0001,0.1944,0.0670
4.5780,2,0.0000,0.0000,0.7351,0.0000,0.1592,0.0000,0.0002,0.0031,0.9247,-0.0035,0.1991,0.0001,0.1937,0.1890
4.5790,2,0.0000,0.0000,0.7320,0.0000,0.1585,0.0000,0.0002,0.0031,0.9208,-0.0035,0.1983,0.0001,0.1930,0.0650
4.5800,2,0.0000,0.0000,0.7289,0.0000,0.1579,0.0000,0.0002,0.0031,0.9169,-0.0035,0.1975,0.0001,0.1922,0.3880
4.5810,2,0.0000,0.0000,0.7258,0.0000,0.1572,0.0000,0.0002,0.0031,0.9130,-0.0035,0.1967,0.0001,0.1913,0.1740
4.5820,2,0.0000,0.0000,0.7227,0.0000,0.1565,0.0000,0.0002,0.0031,0.9090,-0.0035,0.1958,0.0001,0.1905,0.4170
4.5830,2,0.0000,0.0000,0.7196,0.0000,0.1558,0.0000,0.0002,0.0031,0.9051,-0.0035,0.1949,0.0001,0.1896,0.5360
4.5840,2,0.0000,0.0000,0.7166,0.0000,0.1551,0.0000,0.0002,0.0031,0.9012,-0.0035,0.1942,0.0001,0.1888,0.4110
4.5850,2,0.0000,0.0000,0.7135,0.0000,0.1545,0.0000,0.0002,0.0029,0.8973,-0.0035,0.1933,0.0001,0.1879,0.0700
4.5860,2,0.0000,0.0000,0.7105,0.0000,0.1538,0.0000,0.0002,0.0029,0.8934,-0.0035,0.1926,0.0001,0.1870,0.5360
4.5870,2,0.0000,0.0000,0.7074,0.0000,0.1531,0.0000,0.0002,0.0029,0.8896,-0.0035,0.1917,0.0001,0.1862,0.0670
4.5880,2,0.0000,0.0000,0.7044,0.0000,0.1524,0.0000,0.0002,0.0029,0.8858,-0.0035,0.1909,0.0001,0.1855,0.0650
4.5890,2,0.0000,0.0000,0.7014,0.0000,0.1518,0.0000,0.0002,0.0029,0.8820,-0.0035,0.1902,0.0001,0.1847,0.0630
4.5900,2,0.0000,0.0000,0.6984,0.0000,0.1511,0.0000,0.0002,0.0029,0.8784,-0.0035,0.1895,0.0001,0.1841,0.4170
4.5910,2,0.0000,0.0000,0.6954,0.0000,0.1505,0.0000,0.0002,0.0029,0.8746,-0.0035,0.1887,0.0001,0.1833,0.4420
4.5920,2,0.0000,0.0000,0.6925,0.0000,0.1498,0.0000,0.0002,0.0029,0.8710,-0.0035,0.1880,0.0001,0.1826,0.2360
4.5930,2,0.0000,0.0000,0.6895,0.0000,0.1492,0.0000,0.0002,0.0029,0.8673,-0.0035,0.1872,0.0001,0.1818,0.0630
4.5940,2,0.0000,0.0000,0.6866,0.0000,0.1485,0.0000,0.0002,0.0029,0.8637,-0.0035,0.1865,0.0001,0.1812,0.4170
4.5950,2,0.0000,0.0000,0.6837,0.0000,0.1479,0.0000,0.0002,0.0029,0.8602,-0.0035,0.1858,0.0001,0.1806,0.5480
4.5960,2,0.0000,0.0000,0.6807,0.0000,0.1472,0.0000,0.0002,0.0029,0.8567,-0.0035,0.1850,0.0001,0.1801,0.3250
4.5970,2,0.0000,0.0000,0.6778,0.0000,0.1466,0.0000,0.0002,0.0029,0.8532,-0.0035,0.1844,0.0001,0.1794,0.0680
4.5980,2,0.0000,0.0000,0.6749,0.0000,0.1459,0.0000,0.0002,0.0029,0.8495,-0.0035,0.1837,0.0001,0.1786,0.1320
4.5990,2,0.0000,0.0000,0.6721,0.0000,0.1453,0.0000,0.0002,0.0029,0.8459,-0.0035,0.1829,0.0001,0.1780,0.0940
4.6000,2,0.0000,0.0000,0.6692,0.0000,0.1447,0.0000,0.0002,0.0029,0.8425,-0.0035,0.1824,0.0001,0.1774,0.0770
4.6010,2,0.0000,0.0000,0.6663,0.0000,0.1440,0.0000,0.0002,0.0029,0.8389,-0.0035,0.1816,0.0001,0.1767,0.0640
4.6020,2,0.0000,0.0000,0.6635,0.0000,0.1434,0.0000,0.0002,0.0029,0.8355,-0.0034,0.1809,0.0001,0.1761,0.0640
4.6030,2,0.0000,0.0000,0.6607,0.0000,0.1428,0.0000,0.0002,0.0029,0.8355,-0.0034,0.1809,0.0001,0.1790,0.3510
4.6040,2,0.0000,0.0000,0.6578,0.0000,0.1422,0.0000,0.0002,0.0029,0.8284,-0.0034,0.1795,0.0001,0.1746,0.4170
4.6050,2,0.0000,0.0000,0.6550,0.0000,0.1416,0.0000,0.0002,0.0029,0.8247,-0.0034,0.1790,0.0001,0.1738,0.4170
4.6060,2,0.0000,0.0000,0.6522,0.0000,0.1409,0.0000,0.0002,0.0029,0.8212,-0.0034,0.1782,0.0001,0.1730,0.4660
4.6070,2,0.0000,0.0000,0.6495,0.0000,0.1403,0.0000,0.0002,0.0029,0.8176,-0.0034,0.1776,0.0001,0.1723,0.0790
4.6080,2,0.0000,0.0000,0.6467,0.0000,0.1397,0.0000,0.0002,0.0029,0.8140,-0.0034,0.1769,0.0001,0.1715,0.4170
4.6090,2,0.0000,0.0000,0.6439,0.0000,0.1391,0.0000,0.0002,0.0029,0.8105,-0.0034,0.1763,0.0001,0.1707,0.3910
4.6100,2,0.0000,0.0000,0.6412,0.0000,0.1385,0.0000,0.0002,0.0029,0.8069,-0.0034,0.1755,0.0001,0.1699,0.7050
4.6110,2,0.0000,0.0000,0.6384,0.0000,0.1379,0.0000,0.0002,0.0029,0.8034,-0.0034,0.1748,0.0001,0.1691,0.4170
4.6120,2,0.0000,0.0000,0.6357,0.0000,0.1373,0.0000,0.0002,0.0029,0.7997,-0.0034,0.1742,0.0001,0.1681,0.4170
4.6130,2,0.0000,0.0000,0.6330,0.0000,0.1367,0.0000,0.0002,0.0029,0.7962,-0.0034,0.1735,0.0001,0.1674,0.4170
4.6140,2,0.0000,0.0000,0.6303,0.0000,0.1361,0.0000,0.0002,0.0029,0.7927,-0.0034,0.1729,0.0001,0.1666,0.3290
4.6150,2,0.0000,0.0000,0.6276,0.0000,0.1355,0.0000,0.0002,0.0029,0.7892,-0.0034,0.1721,0.0001,0.1658,0.0710
4.6160,2,0.0000,0.0000,0.6249,0.0000,0.1349,0.0000,0.0002,0.0029,0.7859,-0.0034,0.1715,0.0001,0.1652,0.4220
4.6170,2,0.0000,0.0000,0.6222,0.0000,0.1343,0.0000,0.0002,0.0029,0.7825,-0.0034,0.1708,0.0001,0.1644,0.4170
4.6180,2,0.0000,0.0000,0.6196,0.0000,0.1337,0.0000,0.0002,0.0029,0.7792,-0.0034,0.1702,0.0001,0.1638,0.0650
4.6190,2,0.0000,0.0000,0.6169,0.0000,0.1332,0.0000,0.0002,0.0029,0.7757,-0.0034,0.1695,0.0001,0.1630,0.4170
4.6200,2,0.0000,0.0000,0.6143,0.0000,0.1326,0.0000,0.0002,0.0029,0.7724,-0.0034,0.1689,0.0001,0.1623,0.4170
4.6210,2,0.0000,0.0000,0.6117,0.0000,0.1320,0.0000,0.0002,0.0028,0.7692,-0.0034,0.1683,0.0001,0.1617,0.4170
4.6220,2,0.0000,0.0000,0.6090,0.0000,0.1314,0.0000,0.0002,0.0028,0.7659,-0.0034,0.1675,0.0001,0.1610,0.0790
4.6230,2,0.0000,0.0000,0.6064,0.0000,0.1309,0.0000,0.0002,0.0028,0.7627,-0.0034,0.1670,0.0001,0.1604,0.4110
4.6240,2,0.0000,0.0000,0.6038,0.0000,0.1303,0.0000,0.0002,0.0028,0.7595,-0.0034,0.1662,0.0001,0.1598,0.4170
4.6250,2,0.0000,0.0000,0.6013,0.0000,0.1297,0.0000,0.0002,0.0028,0.7595,-0.0034,0.1662,0.0001,0.1624,0.3480
4.6260,2,0.0000,0.0000,0.5987,0.0000,0.1291,0.0000,0.0002,0.0028,0.7530,-0.0033,0.1650,0.0001,0.1584,0.4170
4.6270,2,0.0000,0.0000,0.5961,0.0000,0.1286,0.0000,0.0002,0.0030,0.7497,-0.0033,0.1643,0.0001,0.1578,0.1090
4.6280,2,0.0000,0.0000,0.5936,0.0000,0.1280,0.0000,0.0002,0.0029,0.7465,-0.0033,0.1637,0.0001,0.1571,0.0820
4.6290,2,0.0000,0.0000,0.5910,0.0000,0.1275,0.0000,0.0002,0.0029,0.7435,-0.0033,0.1630,0.0001,0.1566,0.2270
4.6300,2,0.0000,0.0000,0.5885,0.0000,0.1269,0.0000,0.0002,0.0029,0.7403,-0.0033,0.1622,0.0001,0.1559,0.0730
4.6310,2,0.0000,0.0000,0.5860,0.0000,0.1264,0.0000,0.0002,0.0029,0.7372,-0.0033,0.1616,0.0001,0.1553,0.2400
4.6320,2,0.0000,0.0000,0.5835,0.0000,0.1258,0.0000,0.0002,0.0029,0.7372,-0.0033,0.1616,0.0001,0.1579,0.0810
4.6330,2,0.0000,0.0000,0.5810,0.0000,0.1253,0.0000,0.0002,0.0029,0.7308,-0.0033,0.1601,0.0001,0.1539,0.0650
4.6340,2,0.0000,0.0000,0.5785,0.0000,0.1247,0.0000,0.0002,0.0029,0.7276,-0.0033,0.1596,0.0001,0.1532,0.4340
4.6350,2,0.0000,0.0000,0.5760,0.0000,0.1242,0.0000,0.0002,0.0029,0.7244,-0.0033,0.1588,0.0001,0.1524,0.4430
4.6360,2,0.0000,0.0000,0.5735,0.0000,0.1236,0.0000,0.0002,0.0029,0.7212,-0.0033,0.1582,0.0001,0.1517,0.0720
4.6370,2,0.0000,0.0000,0.5711,0.0000,0.1231,0.0000,0.0002,0.0029,0.7180,-0.0033,0.1575,0.0001,0.1509,0.1120
4.6380,2,0.0000,0.0000,0.5686,0.0000,0.1225,0.0000,0.0002,0.0029,0.7148,-0.0033,0.1569,0.0001,0.1502,0.1190
4.6390,2,0.0000,0.0000,0.5662,0.0000,0.1220,0.0000,0.0002,0.0029,0.7116,-0.0033,0.1561,0.0001,0.1494,0.4480
4.6400,2,0.0000,0.0000,0.5638,0.0000,0.1215,0.0000,0.0002,0.0029,0.7084,-0.0033,0.1556,0.0001,0.1486,0.0670
4.6410,2,0.0000,0.0000,0.5614,0.0000,0.1209,0.0000,0.0002,0.0029,0.7050,-0.0032,0.1548,0.0001,0.1477,0.0660
4.6420,2,0.0000,0.0000,0.5590,0.0000,0.1204,0.0000,0.0002,0.0029,0.7018,-0.0032,0.1542,0.0001,0.1469,0.0700
4.6430,2,0.0000,0.0000,0.5566,0.0000,0.1199,0.0000,0.0002,0.0029,0.6986,-0.0032,0.1535,0.0001,0.1461,0.1550
4.6440,2,0.0000,0.0000,0.5542,0.0000,0.1194,0.0000,0.0002,0.0029,0.6955,-0.0032,0.1529,0.0001,0.1454,0.1650
4.6450,2,0.0000,0.0000,0.5518,0.0000,0.1188,0.0000,0.0002,0.0029,0.6925,-0.0032,0.1523,0.0001,0.1447,0.1660
4.6460,2,0.0000,0.0000,0.5494,0.0000,0.1183,0.0000,0.0002,0.0029,0.6894,-0.0032,0.1517,0.0001,0.1439,0.1550
4.6470,2,0.0000,0.0000,0.5471,0.0000,0.1178,0.0000,0.0002,0.0029,0.6862,-0.0032,0.1510,0.0001,0.1431,0.0820
