Time,Step,Q_Err,DQ_Norm,DDQ_Norm,Exec_us,Reached
3.836000,2,101.354684,192.761481,218.972985,0.256000,0
3.837000,2,101.162585,192.553499,219.414500,0.257000,0
3.838000,2,100.970691,192.344932,219.852751,0.255000,0
3.839000,2,100.779002,192.135786,220.287723,0.300000,0
3.840000,2,100.587519,191.926066,220.719399,0.294000,0
3.841000,2,100.396244,191.715777,221.147768,0.284000,0
3.842000,2,100.205175,191.504926,221.572814,0.271000,0
3.843000,2,100.014315,191.293517,221.994526,0.268000,0
3.844000,2,99.823664,191.081556,222.412893,0.269000,0
3.845000,2,99.633221,190.869048,222.827902,0.259000,0
3.846000,2,99.442988,190.655999,223.239544,0.258000,0
3.847000,2,99.252966,190.442413,223.647809,0.259000,0
3.848000,2,99.063155,190.228298,224.052689,0.260000,0
3.849000,2,98.873554,190.013656,224.454174,0.259000,0
3.850000,2,98.684166,189.798495,224.852257,0.258000,0
3.851000,2,98.494991,189.582819,225.246930,0.261000,0
3.852000,2,98.306028,189.366633,225.638188,0.259000,0
3.853000,2,98.117279,189.149942,226.026025,0.259000,0
3.854000,2,97.928745,188.932752,226.410434,0.259000,0
3.855000,2,97.740424,188.715068,226.791412,0.260000,0
3.856000,2,97.552319,188.496895,227.168953,0.263000,0
3.857000,2,97.364430,188.278238,227.543055,0.258000,0
3.858000,2,97.176757,188.059102,227.913713,0.260000,0
3.859000,2,96.989300,187.839491,228.280925,0.260000,0
3.860000,2,96.802061,187.619412,228.644689,0.259000,0
3.861000,2,96.615039,187.398869,229.005002,0.295000,0
3.862000,2,96.428235,187.177867,229.361864,0.285000,0
3.863000,2,96.241650,186.956411,229.715273,0.284000,0
3.864000,2,96.055285,186.734505,230.065229,0.266000,0
3.865000,2,95.869138,186.512155,230.411732,0.256000,0
3.866000,2,95.683212,186.289366,230.754782,0.261000,0
3.867000,2,95.497506,186.066142,231.094379,0.346000,0
3.868000,2,95.312021,185.842489,231.430525,0.262000,0
3.869000,2,95.126757,185.618410,231.763222,0.260000,0
3.870000,2,94.941716,185.393911,232.092470,0.260000,0
3.871000,2,94.756896,185.168997,232.418272,0.260000,0
3.872000,2,94.572299,184.943672,232.740631,0.257000,0
3.873000,2,94.387925,184.717940,233.059550,0.257000,0
3.874000,2,94.203775,184.491807,233.375031,0.257000,0
3.875000,2,94.019849,184.265278,233.687078,0.257000,0
3.876000,2,93.836147,184.038356,233.995695,0.257000,0
3.877000,2,93.652670,183.811046,234.300886,0.256000,0
3.878000,2,93.469418,183.583353,234.602655,0.256000,0
3.879000,2,93.286392,183.355282,234.901008,0.256000,0
3.880000,2,93.103592,183.126837,235.195948,0.257000,0
3.881000,2,92.921018,182.898022,235.487481,0.267000,0
3.882000,2,92.738670,182.668843,235.775612,0.268000,0
3.883000,2,92.556550,182.439302,236.060348,0.258000,0
3.884000,2,92.374658,182.209406,236.341694,0.259000,0
3.885000,2,92.192993,181.979158,236.619656,0.259000,0
3.886000,2,92.011557,181.748562,236.894241,0.258000,0
3.887000,2,91.830349,181.517624,237.165455,0.258000,0
3.888000,2,91.649370,181.286346,237.433305,0.260000,0
3.889000,2,91.468620,181.054735,237.697799,0.261000,0
3.890000,2,91.288101,180.822793,237.958943,0.259000,0
3.891000,2,91.107811,180.590526,238.216745,0.258000,0
3.892000,2,90.927751,180.357937,238.471213,0.258000,0
3.893000,2,90.747923,180.125030,238.722354,0.260000,0
3.894000,2,90.568325,179.891811,238.970177,0.260000,0
3.895000,2,90.388958,179.658283,239.214690,0.257000,0
3.896000,2,90.209824,179.424450,239.455900,0.259000,0
3.897000,2,90.030921,179.190316,239.693818,0.261000,0
3.898000,2,89.852250,178.955886,239.928451,0.258000,0
3.899000,2,89.673813,178.721163,240.159808,0.260000,0
3.900000,2,89.495608,178.486152,240.387898,0.259000,0
3.901000,2,89.317636,178.250856,240.612731,0.257000,0
3.902000,2,89.139898,178.015281,240.834315,0.260000,0
3.903000,2,88.962394,177.779429,241.052660,0.259000,0
3.904000,2,88.785123,177.543304,241.267777,0.259000,0
3.905000,2,88.608087,177.306912,241.479673,0.259000,0
3.906000,2,88.431286,177.070255,241.688360,0.259000,0
3.907000,2,88.254720,176.833337,241.893847,0.263000,0
3.908000,2,88.078389,176.596163,242.096145,0.257000,0
3.909000,2,87.902293,176.358736,242.295263,0.258000,0
3.910000,2,87.726434,176.121061,242.491211,0.258000,0
3.911000,2,87.550810,175.883140,242.684001,0.260000,0
3.912000,2,87.375422,175.644979,242.873642,0.261000,0
3.913000,2,87.200271,175.406579,243.060145,0.259000,0
3.914000,2,87.025357,175.167947,243.243521,0.258000,0
3.915000,2,86.850680,174.929084,243.423781,0.259000,0
3.916000,2,86.676240,174.689995,243.600936,0.258000,0
3.917000,2,86.502038,174.450684,243.774996,0.259000,0
3.918000,2,86.328073,174.211154,243.945972,0.260000,0
3.919000,2,86.154346,173.971410,244.113876,0.260000,0
3.920000,2,85.980857,173.731453,244.278719,0.259000,0
3.921000,2,85.807607,173.491289,244.440511,0.259000,0
3.922000,2,85.634596,173.250921,244.599265,0.259000,0
3.923000,2,85.461823,173.010352,244.754992,0.258000,0
3.924000,2,85.289289,172.769587,244.907703,0.257000,0
3.925000,2,85.116995,172.528628,245.057410,0.259000,0
3.926000,2,84.944940,172.287479,245.204125,0.258000,0
3.927000,2,84.773125,172.046144,245.347858,0.258000,0
3.928000,2,84.601549,171.804625,245.488621,0.261000,0
3.929000,2,84.430214,171.562928,245.626428,0.260000,0
3.930000,2,84.259118,171.321055,245.761288,0.259000,0
3.931000,2,84.088264,171.079009,245.893215,0.259000,0
3.932000,2,83.917650,170.836794,246.022219,0.259000,0
3.933000,2,83.747276,170.594413,246.148313,0.260000,0
3.934000,2,83.577144,170.351870,246.271510,0.261000,0
3.935000,2,83.407252,170.109168,246.391820,0.260000,0
3.936000,2,83.237602,169.866310,246.509256,0.259000,0
3.937000,2,83.068194,169.623301,246.623830,0.258000,0
3.938000,2,82.899027,169.380142,246.735554,0.260000,0
3.939000,2,82.730102,169.136838,246.844440,0.259000,0
3.940000,2,82.561419,168.893391,246.950501,0.258000,0
3.941000,2,82.392977,168.649805,247.053748,0.259000,0
3.942000,2,82.224779,168.406083,247.154195,0.257000,0
3.943000,2,82.056822,168.162228,247.251852,0.258000,0
3.944000,2,81.889108,167.918244,247.346733,0.258000,0
3.945000,2,81.721637,167.674134,247.438850,0.260000,0
3.946000,2,81.554408,167.429900,247.528214,0.259000,0
3.947000,2,81.387423,167.185547,247.614839,0.259000,0
3.948000,2,81.220680,166.941076,247.698737,0.258000,0
3.949000,2,81.054181,166.696492,247.779920,0.260000,0
3.950000,2,80.887925,166.451797,247.858401,0.261000,0
3.951000,2,80.721912,166.206994,247.934191,0.259000,0
3.952000,2,80.556143,165.962087,248.007304,0.260000,0
3.953000,2,80.390617,165.717078,248.077751,0.259000,0
3.954000,2,80.225335,165.471971,248.145546,0.259000,0
3.955000,2,80.060298,165.226768,248.210700,0.257000,0
3.956000,2,79.895504,164.981472,248.273226,0.258000,0
3.957000,2,79.730954,164.736087,248.333136,0.259000,0
3.958000,2,79.566648,164.490616,248.390444,0.257000,0
3.959000,2,79.402587,164.245060,248.445161,0.257000,0
3.960000,2,79.238769,163.999424,248.497299,0.259000,0
3.961000,2,79.075197,163.753710,248.546872,0.261000,0
3.962000,2,78.911869,163.507921,248.593891,0.259000,0
3.963000,2,78.748785,163.262059,248.638370,0.258000,0
3.964000,2,78.585946,163.016129,248.680320,0.260000,0
3.965000,2,78.423352,162.770132,248.719754,0.260000,0
3.966000,2,78.261003,162.524071,248.756685,0.257000,0
3.967000,2,78.098898,162.277949,248.791124,0.258000,0
3.968000,2,77.937039,162.031770,248.823085,0.258000,0
3.969000,2,77.775424,161.785535,248.852579,0.259000,0
3.970000,2,77.614055,161.539247,248.879620,0.257000,0
3.971000,2,77.452931,161.292909,248.904219,0.257000,0
3.972000,2,77.292052,161.046525,248.926388,0.258000,0
3.973000,2,77.131418,160.800096,248.946141,0.259000,0
3.974000,2,76.971030,160.553625,248.963490,0.257000,0
3.975000,2,76.810887,160.307115,248.978446,0.258000,0
3.976000,2,76.650989,160.060569,248.991023,0.257000,0
3.977000,2,76.491337,159.813989,249.001232,0.316000,0
3.978000,2,76.331930,159.567377,249.009086,0.262000,0
3.979000,2,76.172769,159.320737,249.014598,0.261000,0
3.980000,2,76.013853,159.074071,249.017778,0.262000,0
3.981000,2,75.855183,158.827382,249.018640,0.260000,0
3.982000,2,75.696759,158.580672,249.017197,0.260000,0
3.983000,2,75.538580,158.333943,249.013459,0.259000,0
3.984000,2,75.380647,158.087199,249.007440,0.262000,0
3.985000,2,75.222960,157.840442,248.999151,0.262000,0
3.986000,2,75.065518,157.593673,248.988604,0.258000,0
3.987000,2,74.908322,157.346897,248.975813,0.262000,0
3.988000,2,74.751372,157.100114,248.960788,0.258000,0
3.989000,2,74.594667,156.853328,248.943542,0.261000,0
3.990000,2,74.438208,156.606541,248.924087,0.260000,0
3.991000,2,74.281995,156.359756,248.902436,0.261000,0
3.992000,2,74.126028,156.112974,248.878599,0.260000,0
3.993000,2,73.970307,155.866199,248.852590,0.260000,0
3.994000,2,73.814831,155.619432,248.824419,0.260000,0
3.995000,2,73.659601,155.372677,248.794100,0.260000,0
3.996000,2,73.504617,155.125935,248.761643,0.259000,0
3.997000,2,73.349879,154.879208,248.727061,0.261000,0
3.998000,2,73.195386,154.632499,248.690366,0.262000,0
3.999000,2,73.041139,154.385811,248.651570,0.261000,0
4.000000,2,72.887138,154.139145,248.610684,0.261000,0
4.001000,2,72.733383,153.892504,248.567720,0.262000,0
4.002000,2,72.579873,153.645891,248.522690,0.260000,0
4.003000,2,72.426609,153.399306,248.475605,0.259000,0
4.004000,2,72.273590,153.152753,248.426478,0.261000,0
4.005000,2,72.120817,152.906234,248.375320,0.260000,0
4.006000,2,71.968290,152.659751,248.322142,0.262000,0
4.007000,2,71.816008,152.413307,248.266957,0.261000,0
4.008000,2,71.663972,152.166902,248.209776,0.262000,0
4.009000,2,71.512181,151.920541,248.150610,0.261000,0
4.010000,2,71.360636,151.674223,248.089471,0.261000,0
4.011000,2,71.209336,151.427953,248.026370,0.261000,0
4.012000,2,71.058281,151.181732,247.961320,0.261000,0
4.013000,2,70.907472,150.935562,247.894330,0.259000,0
4.014000,2,70.756908,150.689445,247.825414,0.261000,0
4.015000,2,70.606589,150.443383,247.754581,0.259000,0
4.016000,2,70.456515,150.197378,247.681844,0.256000,0
4.017000,2,70.306687,149.951433,247.607214,0.260000,0
4.018000,2,70.157103,149.705549,247.530702,0.261000,0
4.019000,2,70.007765,149.459729,247.452319,0.341000,0
4.020000,2,69.858671,149.213974,247.372076,0.263000,0
4.021000,2,69.709822,148.968287,247.289985,0.260000,0
4.022000,2,69.561218,148.722669,247.206057,0.259000,0
4.023000,2,69.412859,148.477122,247.120303,0.260000,0
4.024000,2,69.264745,148.231649,247.032734,0.259000,0
4.025000,2,69.116875,147.986251,246.943360,0.260000,0
4.026000,2,68.969249,147.740930,246.852194,0.263000,0
4.027000,2,68.821868,147.495689,246.759246,0.263000,0
4.028000,2,68.674732,147.250529,246.664526,0.261000,0
4.029000,2,68.527840,147.005452,246.568047,0.260000,0
4.030000,2,68.381192,146.760459,246.469818,0.261000,0
4.031000,2,68.234788,146.515554,246.369851,0.259000,0
4.032000,2,68.088628,146.270737,246.268156,0.259000,0
4.033000,2,67.942713,146.026010,246.164744,0.261000,0
4.034000,2,67.797041,145.781376,246.059626,0.259000,0
4.035000,2,67.651613,145.536836,245.952812,0.263000,0
4.036000,2,67.506428,145.292392,245.844314,0.259000,0
4.037000,2,67.361488,145.048046,245.734141,0.259000,0
4.038000,2,67.216790,144.803799,245.622304,0.260000,0
4.039000,2,67.072337,144.559654,245.508815,0.259000,0
4.040000,2,66.928126,144.315611,245.393683,0.259000,0
4.041000,2,66.784159,144.071674,245.276919,0.258000,0
4.042000,2,66.640435,143.827843,245.158533,0.260000,0
4.043000,2,66.496954,143.584121,245.038536,0.262000,0
4.044000,2,66.353716,143.340508,244.916938,0.260000,0
4.045000,2,66.210721,143.097007,244.793750,0.260000,0
4.046000,2,66.067968,142.853620,244.668981,0.263000,0
4.047000,2,65.925458,142.610348,244.542642,0.258000,0
4.048000,2,65.783191,142.367193,244.414744,0.260000,0
4.049000,2,65.641166,142.124156,244.285296,0.260000,0
4.050000,2,65.499383,141.881239,244.154308,0.259000,0
4.051000,2,65.357842,141.638444,244.021791,0.262000,0
4.052000,2,65.216543,141.395772,243.887755,0.261000,0
4.053000,2,65.075487,141.153225,243.752210,0.262000,0
4.054000,2,64.934672,140.910805,243.615165,0.257000,0
4.055000,2,64.794098,140.668513,243.476631,0.258000,0
4.056000,2,64.653766,140.426351,243.336618,0.259000,0
4.057000,2,64.513676,140.184320,243.195136,0.261000,0
4.058000,2,64.373827,139.942422,243.052194,0.258000,0
4.059000,2,64.234219,139.700659,242.907802,0.260000,0
4.060000,2,64.094852,139.459031,242.761970,0.259000,0
4.061000,2,63.955726,139.217541,242.614708,0.258000,0
4.062000,2,63.816841,138.976190,242.466025,0.257000,0
4.063000,2,63.678196,138.734980,242.315932,0.257000,0
4.064000,2,63.539792,138.493911,242.164437,0.261000,0
4.065000,2,63.401628,138.252986,242.011551,0.259000,0
4.066000,2,63.263704,138.012206,241.857282,0.259000,0
4.067000,2,63.126020,137.771573,241.701642,0.262000,0
4.068000,2,62.988577,137.531087,241.544638,0.259000,0
4.069000,2,62.851373,137.290751,241.386280,0.260000,0
4.070000,2,62.714408,137.050565,241.226578,0.260000,0
4.071000,2,62.577684,136.810532,241.065542,0.261000,0
4.072000,2,62.441198,136.570652,240.903180,0.259000,0
4.073000,2,62.304952,136.330928,240.739501,0.261000,0
4.074000,2,62.168944,136.091359,240.574516,0.261000,0
4.075000,2,62.033176,135.851949,240.408233,0.258000,0
4.076000,2,61.897646,135.612697,240.240662,0.258000,0
4.077000,2,61.762355,135.373606,240.071811,0.258000,0
4.078000,2,61.627302,135.134677,239.901690,0.258000,0
4.079000,2,61.492487,134.895911,239.730307,0.259000,0
4.080000,2,61.357910,134.657310,239.557673,0.259000,0
4.081000,2,61.223572,134.418875,239.383796,0.258000,0
4.082000,2,61.089471,134.180606,239.208684,0.260000,0
4.083000,2,60.955608,133.942506,239.032347,0.258000,0
4.084000,2,60.821982,133.704576,238.854794,0.258000,0
4.085000,2,60.688593,133.466817,238.676033,0.257000,0
4.086000,2,60.555441,133.229230,238.496074,0.258000,0
4.087000,2,60.422527,132.991817,238.314924,0.257000,0
4.088000,2,60.289849,132.754578,238.132594,0.257000,0
4.089000,2,60.157407,132.517516,237.949091,0.259000,0
4.090000,2,60.025202,132.280631,237.764425,0.258000,0
4.091000,2,59.893234,132.043924,237.578603,0.259000,0
4.092000,2,59.761501,131.807398,237.391635,0.257000,0
4.093000,2,59.630004,131.571052,237.203529,0.261000,0
4.094000,2,59.498743,131.334888,237.014293,0.260000,0
4.095000,2,59.367717,131.098907,236.823937,0.260000,0
4.096000,2,59.236927,130.863111,236.632468,0.260000,0
4.097000,2,59.106372,130.627501,236.439895,0.260000,0
4.098000,2,58.976051,130.392078,236.246226,0.260000,0
4.099000,2,58.845966,130.156842,236.051471,0.260000,0
4.100000,2,58.716115,129.921796,235.855636,0.259000,0
4.101000,2,58.586498,129.686940,235.658730,0.259000,0
4.102000,2,58.457116,129.452275,235.460762,0.258000,0
4.103000,2,58.327968,129.217803,235.261740,0.260000,0
4.104000,2,58.199053,128.983524,235.061671,0.260000,0
4.105000,2,58.070373,128.749440,234.860565,0.259000,0
4.106000,2,57.941925,128.515552,234.658429,0.260000,0
4.107000,2,57.813711,128.281861,234.455271,0.259000,0
4.108000,2,57.685730,128.048368,234.251099,0.262000,0
4.109000,2,57.557982,127.815073,234.045921,0.259000,0
4.110000,2,57.430466,127.581979,233.839746,0.257000,0
4.111000,2,57.303183,127.349086,233.632581,0.260000,0
4.112000,2,57.176133,127.116395,233.424433,0.259000,0
4.113000,2,57.049314,126.883907,233.215312,0.257000,0
4.114000,2,56.922727,126.651624,233.005224,0.259000,0
4.115000,2,56.796372,126.419545,232.794178,0.260000,0
4.116000,2,56.670248,126.187673,232.582181,0.259000,0
4.117000,2,56.544356,125.956008,232.369240,0.259000,0
4.118000,2,56.418694,125.724551,232.155365,0.259000,0
4.119000,2,56.293264,125.493304,231.940561,0.259000,0
4.120000,2,56.168064,125.262266,231.724838,0.262000,0
4.121000,2,56.043094,125.031440,231.508202,0.259000,0
4.122000,2,55.918355,124.800825,231.290661,0.259000,0
4.123000,2,55.793846,124.570424,231.072222,0.261000,0
4.124000,2,55.669566,124.340237,230.852893,0.262000,0
4.125000,2,55.545516,124.110264,230.632682,0.259000,0
4.126000,2,55.421696,123.880507,230.411595,0.259000,0
4.127000,2,55.298105,123.650967,230.189641,0.259000,0
4.128000,2,55.174742,123.421645,229.966826,0.260000,0
4.129000,2,55.051608,123.192541,229.743157,0.258000,0
4.130000,2,54.928703,122.963657,229.518643,0.258000,0
4.131000,2,54.806026,122.734993,229.293291,0.259000,0
4.132000,2,54.683578,122.506550,229.067106,0.258000,0
4.133000,2,54.561357,122.278329,228.840098,0.257000,0
4.134000,2,54.439363,122.050331,228.612272,0.259000,0
4.135000,2,54.317597,121.822557,228.383636,0.260000,0
4.136000,2,54.196059,121.595007,228.154197,0.258000,0
4.137000,2,54.074747,121.367683,227.923962,0.259000,0
4.138000,2,53.953662,121.140585,227.692939,0.259000,0
4.139000,2,53.832804,120.913714,227.461133,0.260000,0
4.140000,2,53.712171,120.687072,227.228552,0.259000,0
4.141000,2,53.591765,120.460657,226.995203,0.259000,0
4.142000,2,53.471585,120.234473,226.761093,0.259000,0
4.143000,2,53.351630,120.008519,226.526228,0.260000,0
4.144000,2,53.231901,119.782795,226.290616,0.261000,0
4.145000,2,53.112397,119.557304,226.054263,0.259000,0
4.146000,2,52.993118,119.332046,225.817175,0.263000,0
4.147000,2,52.874063,119.107021,225.579361,0.263000,0
4.148000,2,52.755233,118.882230,225.340825,0.260000,0
4.149000,2,52.636627,118.657674,225.101576,0.259000,0
4.150000,2,52.518246,118.433353,224.861619,0.258000,0
4.151000,2,52.400088,118.209269,224.620962,0.261000,0
4.152000,2,52.282153,117.985423,224.379610,0.259000,0
4.153000,2,52.164442,117.761814,224.137570,0.259000,0
4.154000,2,52.046954,117.538444,223.894849,0.260000,0
4.155000,2,51.929688,117.315313,223.651453,0.261000,0
4.156000,2,51.812645,117.092422,223.407389,0.257000,0
4.157000,2,51.695825,116.869772,223.162663,0.258000,0
4.158000,2,51.579227,116.647363,222.917281,0.256000,0
4.159000,2,51.462850,116.425196,222.671250,0.258000,0
4.160000,2,51.346695,116.203272,222.424576,0.257000,0
4.161000,2,51.230762,115.981592,222.177265,0.257000,0
4.162000,2,51.115049,115.760155,221.929324,0.259000,0
4.163000,2,50.999558,115.538964,221.680758,0.256000,0
4.164000,2,50.884287,115.318018,221.431575,0.259000,0
4.165000,2,50.769237,115.097317,221.181779,0.257000,0
4.166000,2,50.654406,114.876864,220.931378,0.258000,0
4.167000,2,50.539796,114.656658,220.680377,0.262000,0
4.168000,2,50.425405,114.436700,220.428783,0.259000,0
4.169000,2,50.311234,114.216990,220.176601,0.258000,0
4.170000,2,50.197282,113.997530,219.923837,0.353000,0
4.171000,2,50.083549,113.778319,219.670497,0.275000,0
4.172000,2,49.970035,113.559359,219.416588,0.259000,0
4.173000,2,49.856739,113.340649,219.162116,0.261000,0
4.174000,2,49.743661,113.122192,218.907085,0.258000,0
4.175000,2,49.630801,112.903986,218.651502,0.261000,0
4.176000,2,49.518159,112.686033,218.395373,0.260000,0
4.177000,2,49.405734,112.468334,218.138704,0.260000,0
4.178000,2,49.293526,112.250888,217.881500,0.262000,0
4.179000,2,49.181535,112.033697,217.623768,0.259000,0
4.180000,2,49.069761,111.816760,217.365512,0.261000,0
4.181000,2,48.958204,111.600080,217.106738,0.261000,0
4.182000,2,48.846862,111.383655,216.847453,0.259000,0
4.183000,2,48.735737,111.167487,216.587661,0.257000,0
4.184000,2,48.624827,110.951576,216.327369,0.261000,0
4.185000,2,48.514132,110.735922,216.066582,0.258000,0
4.186000,2,48.403653,110.520527,215.805306,0.261000,0
4.187000,2,48.293389,110.305390,215.543545,0.260000,0
4.188000,2,48.183339,110.090513,215.281306,0.262000,0
4.189000,2,48.073503,109.875895,215.018594,0.260000,0
4.190000,2,47.963882,109.661538,214.755414,0.260000,0
4.191000,2,47.854474,109.447441,214.491772,0.262000,0
4.192000,2,47.745280,109.233605,214.227673,0.259000,0
4.193000,2,47.636300,109.020031,213.963122,0.257000,0
4.194000,2,47.527532,108.806719,213.698126,0.262000,0
4.195000,2,47.418978,108.593669,213.432688,0.257000,0
4.196000,2,47.310635,108.380882,213.166815,0.261000,0
4.197000,2,47.202506,108.168359,212.900512,0.257000,0
4.198000,2,47.094588,107.956100,212.633783,0.260000,0
4.199000,2,46.986882,107.744105,212.366634,0.259000,0
4.200000,2,46.879387,107.532375,212.099070,0.260000,0
4.201000,2,46.772104,107.320910,211.831097,0.260000,0
4.202000,2,46.665031,107.109711,211.562719,0.259000,0
4.203000,2,46.558170,106.898778,211.293942,0.261000,0
4.204000,2,46.451518,106.688111,211.024770,0.261000,0
4.205000,2,46.345077,106.477711,210.755208,0.258000,0
4.206000,2,46.238846,106.267579,210.485262,0.260000,0
4.207000,2,46.132824,106.057714,210.214937,0.261000,0
4.208000,2,46.027012,105.848117,209.944237,0.260000,0
4.209000,2,45.921409,105.638789,209.673167,0.260000,0
4.210000,2,45.816015,105.429730,209.401733,0.261000,0
4.211000,2,45.710829,105.220940,209.129939,0.262000,0
4.212000,2,45.605852,105.012419,208.857790,0.258000,0
4.213000,2,45.501083,104.804169,208.585290,0.258000,0
4.214000,2,45.396521,104.596189,208.312445,0.277000,0
4.215000,2,45.292167,104.388479,208.039260,0.272000,0
4.216000,2,45.188020,104.181041,207.765738,0.269000,0
4.217000,2,45.084081,103.973874,207.491885,0.261000,0
4.218000,2,44.980348,103.766979,207.217706,0.257000,0
4.219000,2,44.876821,103.560356,206.943205,0.260000,0
4.220000,2,44.773500,103.354006,206.668387,0.259000,0
4.221000,2,44.670385,103.147928,206.393256,0.259000,0
4.222000,2,44.567476,102.942124,206.117817,0.257000,0
4.223000,2,44.464773,102.736593,205.842074,0.260000,0
4.224000,2,44.362274,102.531336,205.566033,0.259000,0
4.225000,2,44.259980,102.326352,205.289697,0.261000,0
4.226000,2,44.157891,102.121643,205.013072,0.259000,0
4.227000,2,44.056005,101.917209,204.736160,0.258000,0
4.228000,2,43.954324,101.713050,204.458968,0.261000,0
4.229000,2,43.852847,101.509166,204.181500,0.260000,0
4.230000,2,43.751573,101.305558,203.903759,0.257000,0
4.231000,2,43.650502,101.102226,203.625750,0.260000,0
4.232000,2,43.549633,100.899169,203.347478,0.260000,0
4.233000,2,43.448968,100.696389,203.068947,0.261000,0
4.234000,2,43.348505,100.493886,202.790161,0.260000,0
4.235000,2,43.248244,100.291660,202.511125,0.262000,0
4.236000,2,43.148184,100.089711,202.231842,0.258000,0
4.237000,2,43.048326,99.888039,201.952317,0.262000,0
4.238000,2,42.948670,99.686645,201.672554,0.260000,0
4.239000,2,42.849214,99.485530,201.392558,0.261000,0
4.240000,2,42.749959,99.284692,201.112332,0.258000,0
4.241000,2,42.650904,99.084133,200.831881,0.258000,0
4.242000,2,42.552050,98.883852,200.551208,0.258000,0
4.243000,2,42.453395,98.683851,200.270319,0.260000,0
4.244000,2,42.354940,98.484128,199.989216,0.260000,0
4.245000,2,42.256684,98.284685,199.707904,0.263000,0
4.246000,2,42.158627,98.085522,199.426387,0.263000,0
4.247000,2,42.060768,97.886638,199.144669,0.259000,0
4.248000,2,41.963109,97.688035,198.862754,0.258000,0
4.249000,2,41.865647,97.489712,198.580646,0.257000,0
4.250000,2,41.768383,97.291669,198.298349,0.259000,0
4.251000,2,41.671317,97.093907,198.015867,0.260000,0
4.252000,2,41.574448,96.896425,197.733203,0.261000,0
4.253000,2,41.477776,96.699225,197.450362,0.261000,0
4.254000,2,41.381301,96.502306,197.167348,0.261000,0
4.255000,2,41.285023,96.305668,196.884163,0.261000,0
4.256000,2,41.188940,96.109312,196.600813,0.258000,0
4.257000,2,41.093054,95.913238,196.317300,0.259000,0
4.258000,2,40.997363,95.717446,196.033629,0.260000,0
4.259000,2,40.901867,95.521935,195.749803,0.263000,0
4.260000,2,40.806567,95.326707,195.465826,0.263000,0
4.261000,2,40.711461,95.131762,195.181702,0.259000,0
4.262000,2,40.616550,94.937099,194.897435,0.260000,0
4.263000,2,40.521833,94.742719,194.613027,0.261000,0
4.264000,2,40.427310,94.548621,194.328483,0.263000,0
4.265000,2,40.332981,94.354807,194.043807,0.259000,0
4.266000,2,40.238845,94.161276,193.759001,0.262000,0
4.267000,2,40.144902,93.968028,193.474070,0.258000,0
4.268000,2,40.051152,93.775064,193.189017,0.257000,0
4.269000,2,39.957594,93.582383,192.903846,0.260000,0
4.270000,2,39.864229,93.389986,192.618559,0.260000,0
4.271000,2,39.771056,93.197873,192.333162,0.261000,0
4.272000,2,39.678074,93.006043,192.047656,0.259000,0
4.273000,2,39.585284,92.814498,191.762046,0.262000,0
4.274000,2,39.492685,92.623237,191.476335,0.260000,0
4.275000,2,39.400277,92.432260,191.190526,0.261000,0
4.276000,2,39.308059,92.241568,190.904623,0.262000,0
4.277000,2,39.216032,92.051160,190.618628,0.261000,0
4.278000,2,39.124194,91.861037,190.332547,0.261000,0
4.279000,2,39.032546,91.671198,190.046381,0.260000,0
4.280000,2,38.941088,91.481645,189.760135,0.259000,0
4.281000,2,38.849819,91.292376,189.473810,0.260000,0
4.282000,2,38.758739,91.103392,189.187412,0.261000,0
4.283000,2,38.667847,90.914693,188.900942,0.263000,0
4.284000,2,38.577143,90.726279,188.614405,0.260000,0
4.285000,2,38.486628,90.538151,188.327803,0.260000,0
4.286000,2,38.396300,90.350307,188.041140,0.261000,0
4.287000,2,38.306160,90.162750,187.754418,0.260000,0
4.288000,2,38.216206,89.975477,187.467641,0.258000,0
4.289000,2,38.126440,89.788490,187.180813,0.259000,0
4.290000,2,38.036860,89.601788,186.893936,0.260000,0
4.291000,2,37.947467,89.415372,186.607013,0.259000,0
4.292000,2,37.858259,89.229242,186.320047,0.260000,0
4.293000,2,37.769237,89.043397,186.033042,0.258000,0
4.294000,2,37.680401,88.857839,185.746000,0.259000,0
4.295000,2,37.591750,88.672565,185.458925,0.259000,0
4.296000,2,37.503283,88.487578,185.171820,0.257000,0
4.297000,2,37.415001,88.302877,184.884687,0.259000,0
4.298000,2,37.326904,88.118461,184.597530,0.260000,0
4.299000,2,37.238990,87.934331,184.310351,0.262000,0
4.300000,2,37.151261,87.750488,184.023153,0.259000,0
4.301000,2,37.063714,87.566930,183.735940,0.258000,0
4.302000,2,36.976351,87.383658,183.448714,0.262000,0
4.303000,2,36.889171,87.200672,183.161479,0.261000,0
4.304000,2,36.802173,87.017973,182.874236,0.262000,0
4.305000,2,36.715358,86.835559,182.586989,0.259000,0
4.306000,2,36.628724,86.653431,182.299741,0.260000,0
4.307000,2,36.542273,86.471590,182.012495,0.260000,0
4.308000,2,36.456002,86.290034,181.725253,0.259000,0
4.309000,2,36.369913,86.108765,181.438018,0.259000,0
4.310000,2,36.284005,85.927782,181.150793,0.259000,0
4.311000,2,36.198277,85.747084,180.863580,0.259000,0
4.312000,2,36.112730,85.566673,180.576383,0.257000,0
4.313000,2,36.027363,85.386548,180.289204,0.260000,0
4.314000,2,35.942175,85.206709,180.002046,0.258000,0
4.315000,2,35.857167,85.027156,179.714911,0.261000,0
4.316000,2,35.772338,84.847888,179.427802,0.262000,0
