Time,J1,J2,J3,J4,J5,J6,X,Y,Z
3.114000,-16.364667,13.324633,-101.404500,0.056637,-91.664987,-21.809238,-0.389781,0.150290,0.653541
3.115000,-16.411069,13.319431,-101.401234,0.056684,-91.663620,-21.839971,-0.389712,0.150621,0.653535
3.116000,-16.457370,13.314251,-101.397982,0.056732,-91.662259,-21.870582,-0.389642,0.150951,0.653529
3.117000,-16.503569,13.309094,-101.394745,0.056780,-91.660904,-21.901074,-0.389571,0.151280,0.653523
3.118000,-16.549664,13.303959,-101.391523,0.056827,-91.659555,-21.931445,-0.389501,0.151609,0.653517
3.119000,-16.595656,13.298845,-101.388314,0.056874,-91.658213,-21.961696,-0.389430,0.151936,0.653511
3.120000,-16.641543,13.293755,-101.385120,0.056921,-91.656876,-21.991827,-0.389359,0.152263,0.653506
3.121000,-16.687327,13.288686,-101.381940,0.056968,-91.655545,-22.021840,-0.389288,0.152589,0.653500
3.122000,-16.733005,13.283639,-101.378774,0.057014,-91.654220,-22.051733,-0.389217,0.152915,0.653494
3.123000,-16.778577,13.278614,-101.375623,0.057060,-91.652901,-22.081507,-0.389145,0.153239,0.653488
3.124000,-16.824044,13.273611,-101.372485,0.057106,-91.651588,-22.111163,-0.389073,0.153563,0.653482
3.125000,-16.869403,13.268630,-101.369361,0.057152,-91.650281,-22.140700,-0.389001,0.153886,0.653477
3.126000,-16.914656,13.263670,-101.366251,0.057198,-91.648979,-22.170120,-0.388929,0.154208,0.653471
3.127000,-16.959802,13.258732,-101.363155,0.057243,-91.647684,-22.199423,-0.388857,0.154529,0.653465
3.128000,-17.004839,13.253815,-101.360073,0.057288,-91.646394,-22.228608,-0.388784,0.154850,0.653460
3.129000,-17.049768,13.248920,-101.357005,0.057333,-91.645110,-22.257676,-0.388711,0.155170,0.653454
3.130000,-17.094588,13.244047,-101.353950,0.057378,-91.643832,-22.286628,-0.388638,0.155488,0.653448
3.131000,-17.139299,13.239194,-101.350910,0.057423,-91.642560,-22.315464,-0.388565,0.155807,0.653443
3.132000,-17.183901,13.234363,-101.347882,0.057467,-91.641293,-22.344184,-0.388492,0.156124,0.653437
3.133000,-17.228392,13.229553,-101.344869,0.057511,-91.640032,-22.372788,-0.388418,0.156440,0.653431
3.134000,-17.272773,13.224764,-101.341868,0.057555,-91.638777,-22.401277,-0.388345,0.156756,0.653426
3.135000,-17.317044,13.219996,-101.338882,0.057599,-91.637527,-22.429650,-0.388271,0.157070,0.653420
3.136000,-17.361203,13.215249,-101.335909,0.057643,-91.636283,-22.457910,-0.388197,0.157384,0.653415
3.137000,-17.405250,13.210523,-101.332949,0.057686,-91.635045,-22.486055,-0.388123,0.157697,0.653409
3.138000,-17.449186,13.205818,-101.330002,0.057729,-91.633812,-22.514085,-0.388049,0.158009,0.653404
3.139000,-17.493010,13.201133,-101.327069,0.057772,-91.632585,-22.542003,-0.387974,0.158321,0.653398
3.140000,-17.536721,13.196469,-101.324149,0.057815,-91.631363,-22.569807,-0.387900,0.158631,0.653393
3.141000,-17.580319,13.191825,-101.321242,0.057858,-91.630147,-22.597497,-0.387825,0.158941,0.653387
3.142000,-17.623804,13.187202,-101.318348,0.057900,-91.628936,-22.625076,-0.387750,0.159250,0.653382
3.143000,-17.667175,13.182600,-101.315467,0.057942,-91.627731,-22.652541,-0.387675,0.159558,0.653376
3.144000,-17.710433,13.178017,-101.312599,0.057984,-91.626531,-22.679895,-0.387600,0.159865,0.653371
3.145000,-17.753577,13.173455,-101.309745,0.058026,-91.625337,-22.707137,-0.387525,0.160171,0.653365
3.146000,-17.796606,13.168913,-101.306903,0.058068,-91.624148,-22.734267,-0.387450,0.160476,0.653360
3.147000,-17.839521,13.164392,-101.304074,0.058109,-91.622965,-22.761287,-0.387374,0.160781,0.653355
3.148000,-17.882321,13.159890,-101.301258,0.058151,-91.621787,-22.788195,-0.387299,0.161084,0.653349
3.149000,-17.925005,13.155408,-101.298454,0.058192,-91.620614,-22.814993,-0.387223,0.161387,0.653344
3.150000,-17.967574,13.150946,-101.295663,0.058232,-91.619447,-22.841682,-0.387147,0.161689,0.653339
3.151000,-18.010028,13.146504,-101.292885,0.058273,-91.618285,-22.868260,-0.387071,0.161990,0.653333
3.152000,-18.052366,13.142082,-101.290120,0.058314,-91.617128,-22.894729,-0.386995,0.162290,0.653328
3.153000,-18.094587,13.137679,-101.287367,0.058354,-91.615976,-22.921088,-0.386919,0.162590,0.653323
3.154000,-18.136692,13.133296,-101.284627,0.058394,-91.614830,-22.947339,-0.386843,0.162888,0.653318
3.155000,-18.178681,13.128933,-101.281899,0.058434,-91.613689,-22.973481,-0.386767,0.163186,0.653312
3.156000,-18.220553,13.124589,-101.279184,0.058474,-91.612553,-22.999515,-0.386691,0.163482,0.653307
3.157000,-18.262308,13.120264,-101.276481,0.058514,-91.611423,-23.025442,-0.386614,0.163778,0.653302
3.158000,-18.303946,13.115959,-101.273790,0.058553,-91.610297,-23.051261,-0.386538,0.164073,0.653297
3.159000,-18.345467,13.111673,-101.271111,0.058592,-91.609177,-23.076972,-0.386461,0.164367,0.653292
3.160000,-18.386870,13.107406,-101.268445,0.058631,-91.608062,-23.102577,-0.386384,0.164660,0.653287
3.161000,-18.428155,13.103158,-101.265791,0.058670,-91.606952,-23.128075,-0.386308,0.164953,0.653281
3.162000,-18.469322,13.098929,-101.263149,0.058709,-91.605847,-23.153467,-0.386231,0.165244,0.653276
3.163000,-18.510372,13.094719,-101.260519,0.058747,-91.604747,-23.178753,-0.386154,0.165534,0.653271
3.164000,-18.551303,13.090528,-101.257902,0.058786,-91.603653,-23.203934,-0.386077,0.165824,0.653266
3.165000,-18.592117,13.086356,-101.255296,0.058824,-91.602563,-23.229010,-0.386000,0.166113,0.653261
3.166000,-18.632812,13.082203,-101.252703,0.058862,-91.601478,-23.253981,-0.385923,0.166401,0.653256
3.167000,-18.673389,13.078069,-101.250122,0.058900,-91.600398,-23.278847,-0.385846,0.166688,0.653251
3.168000,-18.713847,13.073954,-101.247552,0.058937,-91.599324,-23.303610,-0.385769,0.166974,0.653246
3.169000,-18.754187,13.069857,-101.244995,0.058975,-91.598254,-23.328269,-0.385691,0.167259,0.653241
3.170000,-18.794408,13.065779,-101.242450,0.059012,-91.597189,-23.352824,-0.385614,0.167543,0.653236
3.171000,-18.834510,13.061720,-101.239917,0.059049,-91.596129,-23.377276,-0.385537,0.167827,0.653231
3.172000,-18.874494,13.057679,-101.237395,0.059086,-91.595074,-23.401626,-0.385459,0.168109,0.653226
3.173000,-18.914358,13.053657,-101.234885,0.059123,-91.594024,-23.425873,-0.385382,0.168391,0.653221
3.174000,-18.954103,13.049652,-101.232387,0.059160,-91.592979,-23.450018,-0.385305,0.168672,0.653216
3.175000,-18.993729,13.045666,-101.229900,0.059196,-91.591938,-23.474061,-0.385227,0.168952,0.653211
3.176000,-19.033235,13.041698,-101.227425,0.059233,-91.590903,-23.498003,-0.385150,0.169231,0.653207
3.177000,-19.072622,13.037748,-101.224961,0.059269,-91.589872,-23.521843,-0.385072,0.169509,0.653202
3.178000,-19.111889,13.033817,-101.222509,0.059305,-91.588846,-23.545582,-0.384995,0.169786,0.653197
3.179000,-19.151037,13.029902,-101.220069,0.059341,-91.587825,-23.569221,-0.384917,0.170062,0.653192
3.180000,-19.190066,13.026006,-101.217639,0.059376,-91.586808,-23.592760,-0.384839,0.170338,0.653187
3.181000,-19.228974,13.022127,-101.215221,0.059412,-91.585796,-23.616199,-0.384762,0.170612,0.653182
3.182000,-19.267763,13.018267,-101.212814,0.059447,-91.584789,-23.639538,-0.384684,0.170886,0.653178
3.183000,-19.306432,13.014423,-101.210418,0.059482,-91.583786,-23.662777,-0.384607,0.171158,0.653173
3.184000,-19.344981,13.010597,-101.208034,0.059517,-91.582788,-23.685918,-0.384529,0.171430,0.653168
3.185000,-19.383411,13.006789,-101.205660,0.059552,-91.581795,-23.708960,-0.384451,0.171701,0.653163
3.186000,-19.421720,13.002998,-101.203298,0.059586,-91.580806,-23.731904,-0.384374,0.171971,0.653159
3.187000,-19.459910,12.999224,-101.200946,0.059621,-91.579822,-23.754750,-0.384296,0.172241,0.653154
3.188000,-19.497979,12.995467,-101.198605,0.059655,-91.578843,-23.777498,-0.384218,0.172509,0.653149
3.189000,-19.535929,12.991727,-101.196276,0.059689,-91.577868,-23.800149,-0.384141,0.172776,0.653145
3.190000,-19.573759,12.988005,-101.193957,0.059723,-91.576898,-23.822702,-0.384063,0.173043,0.653140
3.191000,-19.611469,12.984299,-101.191649,0.059757,-91.575932,-23.845159,-0.383986,0.173308,0.653136
3.192000,-19.649059,12.980611,-101.189351,0.059791,-91.574970,-23.867520,-0.383908,0.173573,0.653131
3.193000,-19.686529,12.976939,-101.187064,0.059825,-91.574014,-23.889784,-0.383830,0.173837,0.653126
3.194000,-19.723879,12.973284,-101.184788,0.059858,-91.573061,-23.911953,-0.383753,0.174100,0.653122
3.195000,-19.761109,12.969646,-101.182523,0.059891,-91.572113,-23.934026,-0.383675,0.174362,0.653117
3.196000,-19.798220,12.966024,-101.180268,0.059924,-91.571170,-23.956004,-0.383598,0.174623,0.653113
3.197000,-19.835210,12.962419,-101.178023,0.059957,-91.570231,-23.977888,-0.383520,0.174883,0.653108
3.198000,-19.872081,12.958831,-101.175790,0.059990,-91.569296,-23.999677,-0.383443,0.175143,0.653104
3.199000,-19.908832,12.955259,-101.173566,0.060022,-91.568366,-24.021371,-0.383366,0.175401,0.653099
3.200000,-19.945463,12.951703,-101.171353,0.060055,-91.567440,-24.042972,-0.383288,0.175659,0.653095
3.201000,-19.981975,12.948164,-101.169150,0.060087,-91.566518,-24.064480,-0.383211,0.175916,0.653090
3.202000,-20.018367,12.944641,-101.166958,0.060119,-91.565601,-24.085894,-0.383133,0.176172,0.653086
3.203000,-20.054640,12.941134,-101.164775,0.060151,-91.564688,-24.107215,-0.383056,0.176427,0.653081
3.204000,-20.090793,12.937643,-101.162603,0.060183,-91.563779,-24.128444,-0.382979,0.176681,0.653077
3.205000,-20.126826,12.934168,-101.160442,0.060215,-91.562874,-24.149581,-0.382902,0.176934,0.653073
3.206000,-20.162740,12.930710,-101.158290,0.060246,-91.561974,-24.170625,-0.382825,0.177186,0.653068
3.207000,-20.198535,12.927267,-101.156148,0.060278,-91.561078,-24.191578,-0.382747,0.177438,0.653064
3.208000,-20.234211,12.923840,-101.154017,0.060309,-91.560187,-24.212440,-0.382670,0.177688,0.653060
3.209000,-20.269768,12.920429,-101.151895,0.060340,-91.559299,-24.233211,-0.382593,0.177938,0.653055
3.210000,-20.305205,12.917034,-101.149783,0.060371,-91.558416,-24.253892,-0.382516,0.178187,0.653051
3.211000,-20.340524,12.913654,-101.147682,0.060402,-91.557536,-24.274482,-0.382440,0.178435,0.653047
3.212000,-20.375724,12.910290,-101.145590,0.060432,-91.556661,-24.294982,-0.382363,0.178682,0.653042
3.213000,-20.410805,12.906942,-101.143508,0.060463,-91.555791,-24.315392,-0.382286,0.178928,0.653038
3.214000,-20.445767,12.903609,-101.141436,0.060493,-91.554924,-24.335713,-0.382209,0.179173,0.653034
3.215000,-20.480611,12.900291,-101.139373,0.060523,-91.554061,-24.355945,-0.382133,0.179418,0.653030
3.216000,-20.515336,12.896989,-101.137320,0.060554,-91.553202,-24.376088,-0.382056,0.179661,0.653025
3.217000,-20.549944,12.893702,-101.135277,0.060583,-91.552348,-24.396143,-0.381979,0.179904,0.653021
3.218000,-20.584432,12.890430,-101.133244,0.060613,-91.551497,-24.416110,-0.381903,0.180146,0.653017
3.219000,-20.618803,12.887174,-101.131220,0.060643,-91.550651,-24.435989,-0.381827,0.180387,0.653013
3.220000,-20.653056,12.883933,-101.129206,0.060672,-91.549808,-24.455781,-0.381750,0.180627,0.653009
3.221000,-20.687191,12.880706,-101.127201,0.060702,-91.548970,-24.475485,-0.381674,0.180866,0.653005
3.222000,-20.721208,12.877495,-101.125206,0.060731,-91.548135,-24.495103,-0.381598,0.181104,0.653000
3.223000,-20.755107,12.874299,-101.123220,0.060760,-91.547305,-24.514634,-0.381522,0.181342,0.652996
3.224000,-20.788889,12.871117,-101.121243,0.060789,-91.546478,-24.534079,-0.381446,0.181578,0.652992
3.225000,-20.822554,12.867951,-101.119276,0.060818,-91.545655,-24.553438,-0.381370,0.181814,0.652988
3.226000,-20.856101,12.864799,-101.117318,0.060846,-91.544837,-24.572712,-0.381294,0.182049,0.652984
3.227000,-20.889531,12.861662,-101.115370,0.060875,-91.544022,-24.591900,-0.381218,0.182283,0.652980
3.228000,-20.922845,12.858539,-101.113430,0.060903,-91.543211,-24.611004,-0.381143,0.182516,0.652976
3.229000,-20.956041,12.855431,-101.111500,0.060932,-91.542403,-24.630023,-0.381067,0.182749,0.652972
3.230000,-20.989121,12.852338,-101.109579,0.060960,-91.541600,-24.648957,-0.380992,0.182980,0.652968
3.231000,-21.022085,12.849259,-101.107667,0.060988,-91.540801,-24.667807,-0.380916,0.183211,0.652964
3.232000,-21.054932,12.846194,-101.105764,0.061016,-91.540005,-24.686574,-0.380841,0.183440,0.652960
3.233000,-21.087663,12.843144,-101.103871,0.061043,-91.539213,-24.705257,-0.380766,0.183669,0.652956
3.234000,-21.120278,12.840108,-101.101986,0.061071,-91.538425,-24.723858,-0.380691,0.183897,0.652952
3.235000,-21.152777,12.837086,-101.100110,0.061098,-91.537641,-24.742375,-0.380616,0.184124,0.652948
3.236000,-21.185161,12.834078,-101.098243,0.061126,-91.536860,-24.760810,-0.380541,0.184351,0.652944
3.237000,-21.217429,12.831085,-101.096385,0.061153,-91.536083,-24.779163,-0.380466,0.184576,0.652941
3.238000,-21.249581,12.828105,-101.094536,0.061180,-91.535310,-24.797434,-0.380391,0.184801,0.652937
3.239000,-21.281619,12.825140,-101.092696,0.061207,-91.534540,-24.815623,-0.380317,0.185025,0.652933
3.240000,-21.313541,12.822188,-101.090864,0.061234,-91.533775,-24.833731,-0.380242,0.185248,0.652929
3.241000,-21.345349,12.819250,-101.089041,0.061261,-91.533012,-24.851758,-0.380168,0.185470,0.652925
3.242000,-21.377042,12.816326,-101.087227,0.061287,-91.532254,-24.869705,-0.380093,0.185691,0.652921
3.243000,-21.408620,12.813416,-101.085421,0.061313,-91.531499,-24.887571,-0.380019,0.185912,0.652918
3.244000,-21.440085,12.810519,-101.083624,0.061340,-91.530748,-24.905357,-0.379945,0.186131,0.652914
3.245000,-21.471435,12.807637,-101.081836,0.061366,-91.530000,-24.923064,-0.379871,0.186350,0.652910
3.246000,-21.502671,12.804767,-101.080056,0.061392,-91.529256,-24.940691,-0.379797,0.186568,0.652906
3.247000,-21.533794,12.801911,-101.078285,0.061418,-91.528516,-24.958238,-0.379724,0.186785,0.652903
3.248000,-21.564803,12.799069,-101.076522,0.061444,-91.527779,-24.975707,-0.379650,0.187002,0.652899
3.249000,-21.595698,12.796240,-101.074768,0.061469,-91.527045,-24.993098,-0.379577,0.187217,0.652895
3.250000,-21.626481,12.793425,-101.073022,0.061495,-91.526316,-25.010410,-0.379503,0.187432,0.652892
3.251000,-21.657151,12.790622,-101.071284,0.061520,-91.525589,-25.027644,-0.379430,0.187646,0.652888
3.252000,-21.687708,12.787833,-101.069555,0.061546,-91.524866,-25.044801,-0.379357,0.187859,0.652884
3.253000,-21.718152,12.785057,-101.067834,0.061571,-91.524147,-25.061880,-0.379284,0.188071,0.652881
3.254000,-21.748485,12.782295,-101.066121,0.061596,-91.523431,-25.078882,-0.379211,0.188282,0.652877
3.255000,-21.778705,12.779545,-101.064417,0.061621,-91.522719,-25.095807,-0.379138,0.188493,0.652873
3.256000,-21.808813,12.776808,-101.062720,0.061646,-91.522010,-25.112656,-0.379065,0.188702,0.652870
3.257000,-21.838810,12.774085,-101.061032,0.061670,-91.521304,-25.129429,-0.378993,0.188911,0.652866
3.258000,-21.868695,12.771374,-101.059352,0.061695,-91.520602,-25.146126,-0.378921,0.189119,0.652863
3.259000,-21.898468,12.768676,-101.057680,0.061719,-91.519903,-25.162747,-0.378848,0.189327,0.652859
3.260000,-21.928131,12.765991,-101.056016,0.061744,-91.519207,-25.179293,-0.378776,0.189533,0.652855
3.261000,-21.957683,12.763318,-101.054360,0.061768,-91.518515,-25.195764,-0.378704,0.189739,0.652852
3.262000,-21.987125,12.760659,-101.052712,0.061792,-91.517827,-25.212160,-0.378632,0.189944,0.652848
3.263000,-22.016456,12.758012,-101.051072,0.061816,-91.517141,-25.228482,-0.378561,0.190148,0.652845
3.264000,-22.045677,12.755377,-101.049440,0.061840,-91.516459,-25.244729,-0.378489,0.190351,0.652841
3.265000,-22.074787,12.752755,-101.047815,0.061864,-91.515780,-25.260903,-0.378418,0.190554,0.652838
3.266000,-22.103789,12.750146,-101.046199,0.061887,-91.515105,-25.277003,-0.378346,0.190755,0.652835
3.267000,-22.132680,12.747548,-101.044590,0.061911,-91.514433,-25.293030,-0.378275,0.190956,0.652831
3.268000,-22.161463,12.744964,-101.042989,0.061934,-91.513764,-25.308984,-0.378204,0.191156,0.652828
3.269000,-22.190136,12.742391,-101.041396,0.061958,-91.513098,-25.324865,-0.378133,0.191356,0.652824
3.270000,-22.218701,12.739831,-101.039810,0.061981,-91.512435,-25.340674,-0.378062,0.191554,0.652821
3.271000,-22.247157,12.737283,-101.038232,0.062004,-91.511776,-25.356411,-0.377992,0.191752,0.652817
3.272000,-22.275505,12.734747,-101.036662,0.062027,-91.511120,-25.372075,-0.377921,0.191949,0.652814
3.273000,-22.303745,12.732224,-101.035100,0.062050,-91.510467,-25.387669,-0.377851,0.192145,0.652811
3.274000,-22.331877,12.729712,-101.033544,0.062072,-91.509817,-25.403190,-0.377781,0.192340,0.652807
3.275000,-22.359901,12.727212,-101.031997,0.062095,-91.509171,-25.418641,-0.377711,0.192535,0.652804
3.276000,-22.387818,12.724725,-101.030457,0.062118,-91.508527,-25.434021,-0.377641,0.192729,0.652801
3.277000,-22.415628,12.722249,-101.028924,0.062140,-91.507887,-25.449331,-0.377571,0.192922,0.652797
3.278000,-22.443331,12.719785,-101.027399,0.062162,-91.507249,-25.464571,-0.377501,0.193114,0.652794
3.279000,-22.470927,12.717333,-101.025881,0.062184,-91.506615,-25.479740,-0.377432,0.193306,0.652791
3.280000,-22.498417,12.714892,-101.024371,0.062207,-91.505984,-25.494840,-0.377363,0.193496,0.652788
3.281000,-22.525801,12.712463,-101.022868,0.062229,-91.505356,-25.509871,-0.377293,0.193686,0.652784
3.282000,-22.553079,12.710046,-101.021372,0.062250,-91.504731,-25.524832,-0.377224,0.193876,0.652781
3.283000,-22.580251,12.707641,-101.019883,0.062272,-91.504110,-25.539725,-0.377156,0.194064,0.652778
3.284000,-22.607318,12.705247,-101.018402,0.062294,-91.503491,-25.554549,-0.377087,0.194252,0.652775
3.285000,-22.634280,12.702864,-101.016928,0.062315,-91.502875,-25.569305,-0.377018,0.194439,0.652772
3.286000,-22.661136,12.700493,-101.015461,0.062337,-91.502262,-25.583993,-0.376950,0.194625,0.652768
3.287000,-22.687889,12.698133,-101.014001,0.062358,-91.501652,-25.598614,-0.376882,0.194810,0.652765
3.288000,-22.714536,12.695785,-101.012548,0.062379,-91.501046,-25.613167,-0.376814,0.194995,0.652762
3.289000,-22.741080,12.693448,-101.011102,0.062400,-91.500442,-25.627652,-0.376746,0.195179,0.652759
3.290000,-22.767520,12.691122,-101.009664,0.062422,-91.499841,-25.642071,-0.376678,0.195362,0.652756
3.291000,-22.793856,12.688807,-101.008232,0.062442,-91.499243,-25.656423,-0.376610,0.195544,0.652753
3.292000,-22.820089,12.686504,-101.006807,0.062463,-91.498648,-25.670709,-0.376543,0.195726,0.652750
3.293000,-22.846218,12.684212,-101.005390,0.062484,-91.498056,-25.684929,-0.376476,0.195907,0.652747
3.294000,-22.872246,12.681931,-101.003980,0.062505,-91.497466,-25.699084,-0.376408,0.196087,0.652743
3.295000,-22.898171,12.679662,-101.002577,0.062525,-91.496880,-25.713173,-0.376341,0.196267,0.652740
3.296000,-22.923993,12.677403,-101.001181,0.062546,-91.496297,-25.727197,-0.376275,0.196445,0.652737
3.297000,-22.949714,12.675156,-100.999792,0.062566,-91.495716,-25.741156,-0.376208,0.196623,0.652734
3.298000,-22.975333,12.672920,-100.998410,0.062586,-91.495139,-25.755050,-0.376141,0.196801,0.652731
3.299000,-23.000851,12.670695,-100.997034,0.062606,-91.494564,-25.768881,-0.376075,0.196977,0.652728
3.300000,-23.026268,12.668481,-100.995666,0.062626,-91.493992,-25.782647,-0.376009,0.197153,0.652725
3.301000,-23.051584,12.666278,-100.994305,0.062646,-91.493423,-25.796349,-0.375943,0.197328,0.652722
3.302000,-23.076799,12.664086,-100.992950,0.062666,-91.492857,-25.809988,-0.375877,0.197502,0.652719
3.303000,-23.101914,12.661905,-100.991603,0.062686,-91.492293,-25.823563,-0.375811,0.197676,0.652716
3.304000,-23.126929,12.659734,-100.990262,0.062706,-91.491733,-25.837076,-0.375746,0.197849,0.652713
3.305000,-23.151844,12.657574,-100.988928,0.062725,-91.491175,-25.850525,-0.375680,0.198021,0.652710
3.306000,-23.176659,12.655424,-100.987600,0.062745,-91.490620,-25.863912,-0.375615,0.198192,0.652708
3.307000,-23.201375,12.653285,-100.986279,0.062764,-91.490067,-25.877237,-0.375550,0.198363,0.652705
3.308000,-23.225992,12.651157,-100.984965,0.062783,-91.489517,-25.890499,-0.375485,0.198533,0.652702
3.309000,-23.250510,12.649039,-100.983657,0.062802,-91.488970,-25.903700,-0.375420,0.198702,0.652699
3.310000,-23.274930,12.646931,-100.982356,0.062821,-91.488426,-25.916839,-0.375356,0.198871,0.652696
3.311000,-23.299251,12.644834,-100.981061,0.062840,-91.487884,-25.929917,-0.375291,0.199039,0.652693
3.312000,-23.323475,12.642747,-100.979772,0.062859,-91.487345,-25.942934,-0.375227,0.199206,0.652690
3.313000,-23.347601,12.640670,-100.978490,0.062878,-91.486809,-25.955890,-0.375163,0.199373,0.652687
3.314000,-23.371629,12.638603,-100.977215,0.062897,-91.486276,-25.968786,-0.375099,0.199539,0.652685
3.315000,-23.395560,12.636546,-100.975945,0.062915,-91.485744,-25.981621,-0.375036,0.199704,0.652682
3.316000,-23.419394,12.634500,-100.974682,0.062934,-91.485216,-25.994396,-0.374972,0.199868,0.652679
3.317000,-23.443131,12.632463,-100.973425,0.062952,-91.484690,-26.007111,-0.374909,0.200032,0.652676
3.318000,-23.466773,12.630437,-100.972175,0.062971,-91.484167,-26.019766,-0.374845,0.200195,0.652673
3.319000,-23.490317,12.628420,-100.970931,0.062989,-91.483646,-26.032363,-0.374782,0.200357,0.652671
3.320000,-23.513767,12.626413,-100.969692,0.063007,-91.483128,-26.044900,-0.374719,0.200519,0.652668
3.321000,-23.537120,12.624416,-100.968460,0.063025,-91.482613,-26.057378,-0.374657,0.200680,0.652665
3.322000,-23.560378,12.622429,-100.967234,0.063043,-91.482100,-26.069798,-0.374594,0.200840,0.652663
3.323000,-23.583541,12.620451,-100.966014,0.063061,-91.481589,-26.082159,-0.374532,0.201000,0.652660
3.324000,-23.606610,12.618483,-100.964800,0.063079,-91.481081,-26.094462,-0.374470,0.201159,0.652657
3.325000,-23.629584,12.616525,-100.963593,0.063097,-91.480576,-26.106707,-0.374408,0.201317,0.652654
3.326000,-23.652463,12.614576,-100.962391,0.063114,-91.480073,-26.118894,-0.374346,0.201475,0.652652
3.327000,-23.675249,12.612637,-100.961195,0.063132,-91.479572,-26.131025,-0.374284,0.201631,0.652649
3.328000,-23.697941,12.610707,-100.960004,0.063149,-91.479074,-26.143097,-0.374223,0.201788,0.652646
3.329000,-23.720540,12.608786,-100.958820,0.063167,-91.478579,-26.155113,-0.374161,0.201943,0.652644
3.330000,-23.743045,12.606875,-100.957642,0.063184,-91.478086,-26.167073,-0.374100,0.202098,0.652641
3.331000,-23.765458,12.604974,-100.956469,0.063201,-91.477595,-26.178975,-0.374039,0.202252,0.652638
3.332000,-23.787778,12.603081,-100.955303,0.063218,-91.477107,-26.190822,-0.373978,0.202406,0.652636
3.333000,-23.810006,12.601198,-100.954142,0.063235,-91.476621,-26.202612,-0.373918,0.202559,0.652633
3.334000,-23.832142,12.599324,-100.952987,0.063252,-91.476137,-26.214347,-0.373857,0.202711,0.652631
3.335000,-23.854186,12.597459,-100.951837,0.063269,-91.475656,-26.226026,-0.373797,0.202863,0.652628
3.336000,-23.876139,12.595604,-100.950693,0.063286,-91.475178,-26.237650,-0.373737,0.203014,0.652626
3.337000,-23.898000,12.593757,-100.949555,0.063302,-91.474701,-26.249219,-0.373677,0.203164,0.652623
3.338000,-23.919771,12.591920,-100.948423,0.063319,-91.474227,-26.260733,-0.373617,0.203314,0.652620
3.339000,-23.941451,12.590091,-100.947296,0.063335,-91.473756,-26.272193,-0.373558,0.203463,0.652618
3.340000,-23.963040,12.588272,-100.946174,0.063352,-91.473287,-26.283598,-0.373498,0.203611,0.652615
3.341000,-23.984540,12.586461,-100.945059,0.063368,-91.472820,-26.294949,-0.373439,0.203759,0.652613
3.342000,-24.005949,12.584659,-100.943949,0.063384,-91.472355,-26.306246,-0.373380,0.203906,0.652610
3.343000,-24.027270,12.582866,-100.942844,0.063401,-91.471893,-26.317489,-0.373321,0.204053,0.652608
3.344000,-24.048501,12.581082,-100.941745,0.063417,-91.471433,-26.328679,-0.373263,0.204199,0.652605
3.345000,-24.069643,12.579307,-100.940651,0.063433,-91.470975,-26.339816,-0.373204,0.204344,0.652603
3.346000,-24.090696,12.577541,-100.939563,0.063449,-91.470520,-26.350900,-0.373146,0.204488,0.652601
3.347000,-24.111661,12.575783,-100.938480,0.063464,-91.470066,-26.361931,-0.373088,0.204632,0.652598
3.348000,-24.132538,12.574033,-100.937402,0.063480,-91.469615,-26.372909,-0.373030,0.204776,0.652596
3.349000,-24.153327,12.572293,-100.936330,0.063496,-91.469167,-26.383835,-0.372972,0.204918,0.652593
3.350000,-24.174029,12.570561,-100.935263,0.063512,-91.468720,-26.394709,-0.372914,0.205061,0.652591
3.351000,-24.194643,12.568837,-100.934202,0.063527,-91.468276,-26.405532,-0.372857,0.205202,0.652588
3.352000,-24.215170,12.567122,-100.933145,0.063543,-91.467834,-26.416302,-0.372800,0.205343,0.652586
3.353000,-24.235611,12.565415,-100.932094,0.063558,-91.467394,-26.427021,-0.372743,0.205483,0.652584
3.354000,-24.255965,12.563717,-100.931049,0.063573,-91.466957,-26.437689,-0.372686,0.205623,0.652581
3.355000,-24.276233,12.562027,-100.930008,0.063588,-91.466521,-26.448306,-0.372629,0.205762,0.652579
3.356000,-24.296415,12.560346,-100.928973,0.063604,-91.466088,-26.458872,-0.372572,0.205900,0.652577
3.357000,-24.316511,12.558672,-100.927942,0.063619,-91.465657,-26.469388,-0.372516,0.206038,0.652574
3.358000,-24.336522,12.557007,-100.926917,0.063634,-91.465228,-26.479853,-0.372460,0.206175,0.652572
3.359000,-24.356448,12.555350,-100.925897,0.063649,-91.464801,-26.490268,-0.372404,0.206312,0.652570
3.360000,-24.376289,12.553702,-100.924882,0.063663,-91.464376,-26.500634,-0.372348,0.206448,0.652567
3.361000,-24.396046,12.552061,-100.923872,0.063678,-91.463954,-26.510949,-0.372292,0.206583,0.652565
3.362000,-24.415718,12.550429,-100.922867,0.063693,-91.463533,-26.521215,-0.372237,0.206718,0.652563
3.363000,-24.435307,12.548804,-100.921867,0.063708,-91.463115,-26.531432,-0.372182,0.206852,0.652560
3.364000,-24.454812,12.547188,-100.920872,0.063722,-91.462699,-26.541600,-0.372126,0.206986,0.652558
3.365000,-24.474233,12.545579,-100.919882,0.063737,-91.462284,-26.551719,-0.372072,0.207119,0.652556
3.366000,-24.493571,12.543979,-100.918897,0.063751,-91.461872,-26.561789,-0.372017,0.207251,0.652554
3.367000,-24.512827,12.542386,-100.917917,0.063765,-91.461462,-26.571811,-0.371962,0.207383,0.652551
