Time,Step,Target_Info,Actual_J1,Actual_J2,Actual_J3,Actual_J4,Actual_J5,Actual_J6,Q_Error,Exec_us
0.7740,0,Initialize,0.0017,-0.0165,14.2085,0.0035,9.7307,0.0003,1.2486,0.0530
0.7750,0,Initialize,0.0017,-0.0163,14.1380,0.0035,9.7013,0.0003,1.2466,0.0530
0.7760,0,Initialize,0.0017,-0.0161,14.0675,0.0036,9.6719,0.0003,1.2446,0.0650
0.7770,0,Initialize,0.0017,-0.0159,13.9971,0.0036,9.6423,0.0003,1.2423,0.0540
0.7780,0,Initialize,0.0017,-0.0159,13.9267,0.0036,9.6127,0.0003,1.2399,0.0540
0.7790,0,Initialize,0.0017,-0.0158,13.8563,0.0037,9.5831,0.0003,1.2373,0.0520
0.7800,0,Initialize,0.0017,-0.0156,13.7861,0.0037,9.5538,0.0003,1.2349,0.0540
0.7810,0,Initialize,0.0017,-0.0151,13.6453,0.0037,9.4949,0.0003,1.1557,0.0550
0.7820,0,Initialize,0.0015,-0.0151,13.5751,0.0038,9.4654,0.0003,1.1529,0.0530
0.7830,0,Initialize,0.0015,-0.0150,13.5046,0.0038,9.4361,0.0003,1.1497,0.0540
0.7840,0,Initialize,0.0015,-0.0148,13.4346,0.0038,9.4068,0.0003,1.1468,0.2090
0.7850,0,Initialize,0.0015,-0.0146,13.3642,0.0039,9.3773,0.0003,1.1433,0.0630
0.7860,0,Initialize,0.0015,-0.0146,13.3642,0.0039,9.3773,0.0003,1.2159,0.0540
0.7870,0,Initialize,0.0015,-0.0146,13.2940,0.0039,9.3481,0.0003,1.2124,0.1160
0.7880,0,Initialize,0.0015,-0.0145,13.2238,0.0039,9.3188,0.0003,1.2086,0.0530
0.7890,0,Initialize,0.0015,-0.0144,13.1538,0.0039,9.2897,0.0003,1.2050,0.0530
0.7900,0,Initialize,0.0015,-0.0144,13.0840,0.0040,9.2605,0.0003,1.2014,0.0520
0.7910,0,Initialize,0.0015,-0.0143,13.0145,0.0040,9.2313,0.0003,1.1979,0.1080
0.7920,0,Initialize,0.0015,-0.0142,12.9452,0.0040,9.2020,0.0003,1.1942,0.1020
0.7930,0,Initialize,0.0015,-0.0142,12.8761,0.0040,9.1727,0.0003,1.1907,0.0530
0.7940,0,Initialize,0.0015,-0.0142,12.8076,0.0041,9.1434,0.0003,1.1875,0.1150
0.7950,0,Initialize,0.0017,-0.0143,12.7394,0.0041,9.1142,0.0003,1.1845,0.0660
0.7960,0,Initialize,0.0017,-0.0143,12.6712,0.0041,9.0850,0.0003,1.1814,0.0530
0.7970,0,Initialize,0.0017,-0.0144,12.6035,0.0041,9.0559,0.0003,1.1785,0.0960
0.7980,0,Initialize,0.0017,-0.0143,12.5366,0.0042,9.0269,0.0003,1.1762,0.0630
0.7990,0,Initialize,0.0017,-0.0143,12.4696,0.0042,8.9978,0.0003,1.1737,0.0550
0.8000,0,Initialize,0.0017,-0.0144,12.4028,0.0042,8.9691,0.0003,1.1714,0.1380
0.8010,0,Initialize,0.0017,-0.0144,12.3362,0.0043,8.9403,0.0003,1.1691,0.0610
0.8020,0,Initialize,0.0017,-0.0145,12.2697,0.0043,8.9112,0.0003,1.1665,0.0510
0.8030,0,Initialize,0.0017,-0.0147,12.2036,0.0043,8.8822,0.0003,1.1642,0.1100
0.8040,0,Initialize,0.0017,-0.0147,12.1375,0.0043,8.8533,0.0003,1.1618,0.0650
0.8050,0,Initialize,0.0017,-0.0148,12.0714,0.0044,8.8245,0.0003,1.1592,0.0530
0.8060,0,Initialize,0.0017,-0.0148,12.0053,0.0044,8.7952,0.0003,1.1563,0.1400
0.8070,0,Initialize,0.0017,-0.0149,11.9393,0.0044,8.7660,0.0003,1.1533,0.0660
0.8080,0,Initialize,0.0017,-0.0149,11.8734,0.0044,8.7370,0.0003,1.1504,0.0520
0.8090,0,Initialize,0.0017,-0.0149,11.7415,0.0045,8.6786,0.0003,1.0751,0.0920
0.8100,0,Initialize,0.0017,-0.0149,11.6756,0.0045,8.6495,0.0003,1.0718,0.0520
0.8110,0,Initialize,0.0017,-0.0151,11.6099,0.0045,8.6205,0.0003,1.0685,0.0510
0.8120,0,Initialize,0.0017,-0.0152,11.5441,0.0046,8.5914,0.0003,1.0650,0.0830
0.8130,0,Initialize,0.0017,-0.0152,11.4784,0.0046,8.5623,0.0003,1.0614,0.0510
0.8140,0,Initialize,0.0017,-0.0154,11.4128,0.0046,8.5332,0.0003,1.0578,0.0530
0.8150,0,Initialize,0.0017,-0.0154,11.3473,0.0046,8.5041,0.0003,1.0540,0.0530
0.8160,0,Initialize,0.0017,-0.0156,11.2820,0.0047,8.4748,0.0003,1.0502,0.1550
0.8170,0,Initialize,0.0017,-0.0156,11.2171,0.0047,8.4454,0.0003,1.0466,0.0670
0.8180,0,Initialize,0.0017,-0.0158,11.1523,0.0047,8.4161,0.0003,1.0430,0.0620
0.8190,0,Initialize,0.0017,-0.0161,11.0880,0.0047,8.3865,0.0003,1.0395,0.1010
0.8200,0,Initialize,0.0017,-0.0162,11.0240,0.0048,8.3572,0.0003,1.0362,0.0640
0.8210,0,Initialize,0.0017,-0.0162,11.0240,0.0048,8.3572,0.0003,1.1031,0.0490
0.8220,0,Initialize,0.0017,-0.0164,10.9605,0.0048,8.3279,0.0003,1.1000,0.1580
0.8230,0,Initialize,0.0018,-0.0166,10.8974,0.0048,8.2986,0.0003,1.0971,0.0650
0.8240,0,Initialize,0.0018,-0.0167,10.8346,0.0048,8.2693,0.0003,1.0942,0.0520
0.8250,0,Initialize,0.0018,-0.0169,10.7723,0.0049,8.2401,0.0003,1.0917,0.0510
0.8260,0,Initialize,0.0018,-0.0171,10.7100,0.0049,8.2108,0.0003,1.0890,0.1380
0.8270,0,Initialize,0.0018,-0.0174,10.6484,0.0049,8.1813,0.0003,1.0867,0.0660
0.8280,0,Initialize,0.0019,-0.0175,10.5869,0.0049,8.1520,0.0003,1.0844,0.0570
0.8290,0,Initialize,0.0019,-0.0178,10.5254,0.0050,8.1227,0.0003,1.0819,0.0780
0.8300,0,Initialize,0.0019,-0.0180,10.4644,0.0050,8.0932,0.0003,1.0797,0.0550
0.8310,0,Initialize,0.0019,-0.0181,10.4033,0.0050,8.0638,0.0003,1.0772,0.0520
0.8320,0,Initialize,0.0019,-0.0182,10.3422,0.0050,8.0342,0.0003,1.0745,0.0550
0.8330,0,Initialize,0.0019,-0.0183,10.2813,0.0051,8.0047,0.0003,1.0718,0.3510
0.8340,0,Initialize,0.0018,-0.0184,10.2203,0.0051,7.9751,0.0003,1.0689,0.0780
0.8350,0,Initialize,0.0018,-0.0184,10.1597,0.0051,7.9455,0.0003,1.0661,0.0520
0.8360,0,Initialize,0.0018,-0.0185,10.0382,0.0052,7.8862,0.0003,0.9955,0.0530
0.8370,0,Initialize,0.0018,-0.0185,9.9775,0.0052,7.8568,0.0003,0.9924,0.0540
0.8380,0,Initialize,0.0018,-0.0185,9.9170,0.0052,7.8275,0.0003,0.9894,0.4810
0.8390,0,Initialize,0.0018,-0.0184,9.8564,0.0052,7.7979,0.0003,0.9860,0.5410
0.8400,0,Initialize,0.0018,-0.0184,9.7960,0.0053,7.7681,0.0003,0.9826,0.0540
0.8410,0,Initialize,0.0018,-0.0184,9.7358,0.0053,7.7385,0.0003,0.9792,0.3360
0.8420,0,Initialize,0.0018,-0.0184,9.6755,0.0053,7.7090,0.0003,0.9757,0.3160
0.8430,0,Initialize,0.0018,-0.0185,9.6156,0.0053,7.6794,0.0003,0.9723,0.3850
0.8440,0,Initialize,0.0018,-0.0187,9.5559,0.0054,7.6498,0.0003,0.9689,0.0540
0.8450,0,Initialize,0.0018,-0.0187,9.4966,0.0054,7.6202,0.0003,0.9657,0.0550
0.8460,0,Initialize,0.0018,-0.0187,9.4375,0.0054,7.5907,0.0003,0.9626,0.0540
0.8470,0,Initialize,0.0018,-0.0189,9.3787,0.0054,7.5610,0.0003,0.9595,0.0670
0.8480,0,Initialize,0.0018,-0.0189,9.3203,0.0054,7.5315,0.0003,0.9567,0.1020
0.8490,0,Initialize,0.0018,-0.0190,9.2624,0.0055,7.5021,0.0003,0.9541,0.0560
0.8500,0,Initialize,0.0018,-0.0190,9.2047,0.0055,7.4726,0.0003,0.9517,0.0770
0.8510,0,Initialize,0.0018,-0.0191,9.1476,0.0055,7.4433,0.0003,0.9496,0.0540
0.8520,0,Initialize,0.0019,-0.0191,9.0918,0.0055,7.4147,0.0003,0.9490,0.0760
0.8530,0,Initialize,0.0019,-0.0191,9.0379,0.0054,7.3867,0.0003,0.9500,0.0540
0.8540,0,Initialize,0.0019,-0.0192,8.9855,0.0054,7.3595,0.0003,0.9527,0.1110
0.8550,0,Initialize,0.0019,-0.0192,8.9855,0.0054,7.3595,0.0003,1.0141,0.0290
0.8560,0,Initialize,0.0019,-0.0191,8.9351,0.0054,7.3330,0.0003,1.0185,0.0560
0.8570,0,Initialize,0.0019,-0.0191,8.8858,0.0055,7.3074,0.0003,1.0241,0.0500
0.8580,0,Initialize,0.0018,-0.0192,8.8368,0.0056,7.2813,0.0003,1.0296,0.0530
0.8590,0,Initialize,0.0018,-0.0192,8.7871,0.0057,7.2551,0.0003,1.0343,0.0520
0.8600,0,Initialize,0.0018,-0.0193,8.7363,0.0057,7.2289,0.0003,1.0379,0.0510
0.8610,0,Initialize,0.0017,-0.0194,8.6307,0.0057,7.1747,0.0003,0.9798,0.0530
0.8620,0,Initialize,0.0017,-0.0194,8.5765,0.0058,7.1470,0.0003,0.9793,0.3530
0.8630,0,Initialize,0.0017,-0.0195,8.5218,0.0058,7.1192,0.0003,0.9783,0.0530
0.8640,0,Initialize,0.0017,-0.0195,8.4669,0.0058,7.0908,0.0003,0.9765,0.0530
0.8650,0,Initialize,0.0017,-0.0197,8.4109,0.0058,7.0617,0.0003,0.9734,0.0540
0.8660,0,Initialize,0.0017,-0.0197,8.3542,0.0058,7.0320,0.0003,0.9692,0.3300
0.8670,0,Initialize,0.0017,-0.0197,8.2966,0.0057,7.0019,0.0003,0.9638,0.0540
0.8680,0,Initialize,0.0018,-0.0198,8.2385,0.0057,6.9713,0.0003,0.9576,0.0530
0.8690,0,Initialize,0.0018,-0.0198,8.1816,0.0058,6.9406,0.0003,0.9523,0.0520
0.8700,0,Initialize,0.0019,-0.0200,8.1261,0.0058,6.9104,0.0003,0.9483,0.0530
0.8710,0,Initialize,0.0019,-0.0200,8.0722,0.0056,6.8810,0.0003,0.9459,0.0540
0.8720,0,Initialize,0.0019,-0.0199,8.0204,0.0057,6.8519,0.0003,0.9453,0.0510
0.8730,0,Initialize,0.0019,-0.0200,7.9695,0.0057,6.8237,0.0003,0.9457,0.0540
0.8740,0,Initialize,0.0020,-0.0200,7.9192,0.0057,6.7960,0.0003,0.9468,0.0510
0.8750,0,Initialize,0.0020,-0.0199,7.8697,0.0057,6.7684,0.0003,0.9486,0.0510
0.8760,0,Initialize,0.0020,-0.0199,7.8202,0.0058,6.7411,0.0003,0.9502,0.0510
0.8770,0,Initialize,0.0019,-0.0197,7.7706,0.0058,6.7137,0.0003,0.9516,0.0720
0.8780,0,Initialize,0.0019,-0.0195,7.7204,0.0058,6.6861,0.0003,0.9522,0.1150
0.8790,0,Initialize,0.0018,-0.0193,7.6697,0.0058,6.6581,0.0003,0.9521,0.0510
0.8800,0,Initialize,0.0018,-0.0191,7.6187,0.0058,6.6299,0.0003,0.9514,0.0530
0.8810,0,Initialize,0.0018,-0.0190,7.5671,0.0059,6.6016,0.0003,0.9500,0.0560
0.8820,0,Initialize,0.0017,-0.0188,7.5150,0.0059,6.5730,0.0003,0.9478,0.0520
0.8830,0,Initialize,0.0017,-0.0187,7.4632,0.0059,6.5440,0.0003,0.9456,0.0510
0.8840,0,Initialize,0.0017,-0.0185,7.4108,0.0059,6.5150,0.0003,0.9427,0.3300
0.8850,0,Initialize,0.0017,-0.0185,7.4108,0.0059,6.5150,0.0003,0.9995,0.0300
0.8860,0,Initialize,0.0017,-0.0181,7.3068,0.0060,6.4571,0.0003,0.9372,0.0540
0.8870,0,Initialize,0.0017,-0.0179,7.2551,0.0060,6.4281,0.0003,0.9344,0.0530
0.8880,0,Initialize,0.0017,-0.0178,7.2038,0.0060,6.3991,0.0003,0.9319,0.0500
0.8890,0,Initialize,0.0017,-0.0176,7.1528,0.0060,6.3702,0.0003,0.9295,0.0550
0.8900,0,Initialize,0.0017,-0.0176,7.1021,0.0060,6.3412,0.0003,0.9271,0.0530
0.8910,0,Initialize,0.0017,-0.0174,7.0521,0.0059,6.3121,0.0003,0.9253,0.0510
0.8920,0,Initialize,0.0017,-0.0171,7.0023,0.0059,6.2833,0.0003,0.9235,0.0510
0.8930,0,Initialize,0.0017,-0.0169,6.9527,0.0060,6.2541,0.0003,0.9215,0.0540
0.8940,0,Initialize,0.0017,-0.0167,6.9038,0.0060,6.2249,0.0003,0.9199,0.0520
0.8950,0,Initialize,0.0017,-0.0165,6.8548,0.0060,6.1958,0.0003,0.9182,0.0520
0.8960,0,Initialize,0.0017,-0.0163,6.8060,0.0059,6.1666,0.0003,0.9165,0.0490
0.8970,0,Initialize,0.0017,-0.0161,6.7575,0.0059,6.1372,0.0003,0.9147,0.0490
0.8980,0,Initialize,0.0017,-0.0159,6.7092,0.0059,6.1078,0.0003,0.9131,0.0510
0.8990,0,Initialize,0.0017,-0.0157,6.6611,0.0059,6.0784,0.0003,0.9113,0.0500
0.9000,0,Initialize,0.0017,-0.0155,6.6129,0.0060,6.0491,0.0003,0.9094,0.0510
0.9010,0,Initialize,0.0017,-0.0151,6.5651,0.0058,6.0197,0.0003,0.9077,0.0500
0.9020,0,Initialize,0.0017,-0.0148,6.5172,0.0058,5.9906,0.0003,0.9058,0.0510
0.9030,0,Initialize,0.0017,-0.0146,6.4695,0.0059,5.9614,0.0003,0.9040,0.0520
0.9040,0,Initialize,0.0017,-0.0143,6.4218,0.0059,5.9318,0.0003,0.9018,0.0480
0.9050,0,Initialize,0.0017,-0.0141,6.3743,0.0059,5.9023,0.0003,0.8996,0.0500
0.9060,0,Initialize,0.0015,-0.0139,6.3267,0.0059,5.8730,0.0003,0.8973,0.3330
0.9070,0,Initialize,0.0015,-0.0136,6.2793,0.0059,5.8433,0.0003,0.8948,0.0550
0.9080,0,Initialize,0.0015,-0.0133,6.2321,0.0060,5.8135,0.0003,0.8923,0.3610
0.9090,0,Initialize,0.0015,-0.0131,6.1847,0.0060,5.7838,0.0003,0.8895,0.0500
0.9100,0,Initialize,0.0015,-0.0129,6.1375,0.0060,5.7543,0.0003,0.8869,0.3300
0.9110,0,Initialize,0.0015,-0.0127,6.0904,0.0060,5.7245,0.0003,0.8840,0.0540
0.9120,0,Initialize,0.0015,-0.0121,5.9967,0.0061,5.6655,0.0003,0.8260,0.0530
0.9130,0,Initialize,0.0015,-0.0119,5.9501,0.0061,5.6359,0.0003,0.8233,0.0540
0.9140,0,Initialize,0.0015,-0.0117,5.9040,0.0059,5.6064,0.0003,0.8210,0.0530
0.9150,0,Initialize,0.0015,-0.0117,5.9040,0.0059,5.6064,0.0003,0.8732,0.1280
0.9160,0,Initialize,0.0015,-0.0115,5.8578,0.0060,5.5772,0.0003,0.8707,0.0620
0.9170,0,Initialize,0.0015,-0.0115,5.8122,0.0060,5.5478,0.0003,0.8684,0.3450
0.9180,0,Initialize,0.0015,-0.0113,5.7665,0.0060,5.5182,0.0003,0.8658,0.0630
0.9190,0,Initialize,0.0015,-0.0112,5.7210,0.0059,5.4887,0.0003,0.8632,0.0520
0.9200,0,Initialize,0.0015,-0.0110,5.6759,0.0059,5.4592,0.0003,0.8608,0.0530
0.9210,0,Initialize,0.0015,-0.0106,5.6308,0.0059,5.4295,0.0003,0.8582,0.3390
0.9220,0,Initialize,0.0017,-0.0106,5.5865,0.0059,5.3999,0.0003,0.8561,0.0530
0.9230,0,Initialize,0.0017,-0.0105,5.5420,0.0058,5.3705,0.0003,0.8539,0.0520
0.9240,0,Initialize,0.0017,-0.0103,5.4977,0.0058,5.3412,0.0003,0.8517,0.0530
0.9250,0,Initialize,0.0017,-0.0102,5.4535,0.0058,5.3116,0.0003,0.8492,0.3450
0.9260,0,Initialize,0.0017,-0.0100,5.4097,0.0057,5.2822,0.0003,0.8471,0.0530
0.9270,0,Initialize,0.0017,-0.0098,5.3658,0.0057,5.2527,0.0003,0.8447,0.0520
0.9280,0,Initialize,0.0017,-0.0097,5.3222,0.0057,5.2231,0.0003,0.8423,0.0530
0.9290,0,Initialize,0.0017,-0.0095,5.2785,0.0058,5.1936,0.0003,0.8398,0.0520
0.9300,0,Initialize,0.0015,-0.0094,5.2350,0.0056,5.1640,0.0003,0.8372,0.0510
0.9310,0,Initialize,0.0015,-0.0093,5.1915,0.0056,5.1344,0.0003,0.8345,0.0520
0.9320,0,Initialize,0.0015,-0.0091,5.1480,0.0057,5.1048,0.0003,0.8316,0.0540
0.9330,0,Initialize,0.0015,-0.0089,5.1047,0.0057,5.0750,0.0003,0.8286,0.0520
0.9340,0,Initialize,0.0015,-0.0087,5.0613,0.0057,5.0456,0.0003,0.8256,0.0740
0.9350,0,Initialize,0.0015,-0.0086,5.0181,0.0057,5.0160,0.0003,0.8226,0.0530
0.9360,0,Initialize,0.0015,-0.0087,4.9749,0.0057,4.9864,0.0003,0.8194,0.0770
0.9370,0,Initialize,0.0015,-0.0086,4.9321,0.0057,4.9569,0.0003,0.8165,0.0530
0.9380,0,Initialize,0.0015,-0.0085,4.8893,0.0058,4.9274,0.0003,0.8134,0.0530
0.9390,0,Initialize,0.0015,-0.0083,4.8468,0.0058,4.8980,0.0003,0.8105,0.0760
0.9400,0,Initialize,0.0015,-0.0082,4.8041,0.0058,4.8688,0.0003,0.8074,0.0550
0.9410,0,Initialize,0.0015,-0.0080,4.7199,0.0058,4.8105,0.0003,0.7535,0.0530
0.9420,0,Initialize,0.0015,-0.0081,4.6783,0.0058,4.7813,0.0003,0.7510,0.1700
0.9430,0,Initialize,0.0015,-0.0080,4.6365,0.0059,4.7523,0.0003,0.7483,0.0740
0.9440,0,Initialize,0.0015,-0.0080,4.5954,0.0059,4.7231,0.0003,0.7459,0.0530
0.9450,0,Initialize,0.0015,-0.0080,4.5546,0.0059,4.6937,0.0003,0.7435,0.0540
0.9460,0,Initialize,0.0015,-0.0081,4.5138,0.0058,4.6642,0.0003,0.7409,0.0540
0.9470,0,Initialize,0.0015,-0.0081,4.4731,0.0058,4.6349,0.0003,0.7384,0.0530
0.9480,0,Initialize,0.0015,-0.0081,4.4330,0.0058,4.6056,0.0003,0.7362,0.0540
0.9490,0,Initialize,0.0015,-0.0082,4.3927,0.0058,4.5764,0.0003,0.7338,0.0540
0.9500,0,Initialize,0.0015,-0.0083,4.3527,0.0058,4.5472,0.0003,0.7315,0.0550
0.9510,0,Initialize,0.0015,-0.0083,4.3127,0.0058,4.5181,0.0003,0.7290,0.0540
0.9520,0,Initialize,0.0015,-0.0083,4.3127,0.0058,4.5181,0.0003,0.7759,0.1020
0.9530,0,Initialize,0.0015,-0.0085,4.2731,0.0059,4.4891,0.0003,0.7736,0.0720
0.9540,0,Initialize,0.0017,-0.0087,4.1942,0.0059,4.4313,0.0003,0.7225,0.0550
0.9550,0,Initialize,0.0017,-0.0087,4.1942,0.0059,4.4313,0.0003,0.7690,0.0720
0.9560,0,Initialize,0.0017,-0.0088,4.1550,0.0059,4.4022,0.0003,0.7665,0.0790
0.9570,0,Initialize,0.0017,-0.0088,4.1160,0.0059,4.3730,0.0003,0.7640,0.0480
0.9580,0,Initialize,0.0017,-0.0090,4.0770,0.0059,4.3441,0.0003,0.7616,0.0490
0.9590,0,Initialize,0.0017,-0.0090,4.0384,0.0059,4.3150,0.0003,0.7591,0.0490
0.9600,0,Initialize,0.0017,-0.0090,3.9997,0.0060,4.2856,0.0003,0.7564,0.0950
0.9610,0,Initialize,0.0017,-0.0092,3.9613,0.0060,4.2565,0.0003,0.7539,0.0770
0.9620,0,Initialize,0.0017,-0.0092,3.9229,0.0060,4.2275,0.0003,0.7513,0.0750
0.9630,0,Initialize,0.0017,-0.0094,3.8847,0.0060,4.1983,0.0003,0.7486,0.0940
0.9640,0,Initialize,0.0017,-0.0095,3.8467,0.0060,4.1691,0.0003,0.7460,0.0780
0.9650,0,Initialize,0.0017,-0.0095,3.8089,0.0060,4.1401,0.0003,0.7435,0.0600
0.9660,0,Initialize,0.0017,-0.0097,3.7714,0.0061,4.1112,0.0003,0.7412,0.0980
0.9670,0,Initialize,0.0017,-0.0097,3.7338,0.0061,4.0822,0.0003,0.7386,0.0750
0.9680,0,Initialize,0.0017,-0.0097,3.6966,0.0061,4.0531,0.0003,0.7360,0.0520
0.9690,0,Initialize,0.0017,-0.0098,3.6594,0.0061,4.0240,0.0003,0.7335,0.0950
0.9700,0,Initialize,0.0017,-0.0099,3.5857,0.0061,3.9654,0.0003,0.6838,0.0600
0.9710,0,Initialize,0.0017,-0.0100,3.5491,0.0061,3.9361,0.0003,0.6813,0.1650
0.9720,0,Initialize,0.0017,-0.0100,3.5128,0.0062,3.9066,0.0003,0.6788,0.1960
0.9730,0,Initialize,0.0017,-0.0100,3.4765,0.0062,3.8772,0.0003,0.6761,0.0640
0.9740,0,Initialize,0.0017,-0.0101,3.4407,0.0062,3.8477,0.0003,0.6736,0.0640
0.9750,0,Initialize,0.0017,-0.0101,3.4048,0.0062,3.8184,0.0003,0.6711,0.0940
0.9760,0,Initialize,0.0017,-0.0101,3.3693,0.0062,3.7889,0.0003,0.6686,0.1220
0.9770,0,Initialize,0.0017,-0.0101,3.3337,0.0062,3.7595,0.0003,0.6660,0.0750
0.9780,0,Initialize,0.0017,-0.0102,3.2987,0.0061,3.7302,0.0003,0.6637,0.0560
0.9790,0,Initialize,0.0017,-0.0102,3.2638,0.0061,3.7007,0.0003,0.6612,0.0780
0.9800,0,Initialize,0.0017,-0.0102,3.2289,0.0061,3.6711,0.0003,0.6586,0.0600
0.9810,0,Initialize,0.0017,-0.0104,3.1944,0.0061,3.6416,0.0003,0.6562,0.0610
0.9820,0,Initialize,0.0017,-0.0104,3.1601,0.0061,3.6123,0.0003,0.6540,0.0630
0.9830,0,Initialize,0.0017,-0.0104,3.1262,0.0062,3.5827,0.0003,0.6517,0.0830
0.9840,0,Initialize,0.0017,-0.0104,3.0923,0.0062,3.5530,0.0003,0.6492,0.0870
0.9850,0,Initialize,0.0017,-0.0105,3.0587,0.0062,3.5237,0.0003,0.6471,0.0850
0.9860,0,Initialize,0.0017,-0.0105,3.0253,0.0062,3.4940,0.0003,0.6448,0.0610
0.9870,0,Initialize,0.0017,-0.0105,2.9922,0.0062,3.4644,0.0003,0.6426,0.0580
0.9880,0,Initialize,0.0017,-0.0105,2.9592,0.0062,3.4350,0.0003,0.6404,0.0620
0.9890,0,Initialize,0.0017,-0.0105,2.9592,0.0062,3.4350,0.0003,0.6823,0.0350
0.9900,0,Initialize,0.0017,-0.0105,2.9265,0.0062,3.4055,0.0003,0.6801,0.0600
0.9910,0,Initialize,0.0017,-0.0106,2.8948,0.0062,3.3768,0.0003,0.6790,0.0620
0.9920,0,Initialize,0.0017,-0.0106,2.8640,0.0063,3.3488,0.0003,0.6789,0.0840
0.9930,0,Initialize,0.0017,-0.0106,2.8341,0.0063,3.3217,0.0003,0.6800,0.0820
0.9940,0,Initialize,0.0017,-0.0105,2.8054,0.0063,3.2951,0.0003,0.6822,0.0590
0.9950,0,Initialize,0.0017,-0.0107,2.7770,0.0063,3.2689,0.0003,0.6847,0.0840
0.9960,0,Initialize,0.0015,-0.0107,2.7207,0.0063,3.2173,0.0003,0.6495,0.0610
0.9970,0,Initialize,0.0015,-0.0106,2.6921,0.0063,3.1908,0.0003,0.6515,0.0820
0.9980,0,Initialize,0.0015,-0.0106,2.6628,0.0063,3.1636,0.0003,0.6523,0.0570
0.9990,0,Initialize,0.0015,-0.0107,2.6332,0.0064,3.1361,0.0003,0.6526,0.0830
1.0000,0,Initialize,0.0015,-0.0108,2.6029,0.0064,3.1079,0.0003,0.6518,0.0570
1.0010,0,Initialize,0.0015,-0.0108,2.5725,0.0064,3.0794,0.0003,0.6506,0.0800
1.0020,0,Initialize,0.0015,-0.0110,2.5418,0.0064,3.0502,0.0003,0.6486,0.0610
1.0030,0,Initialize,0.0015,-0.0111,2.5111,0.0063,3.0209,0.0003,0.6464,0.0790
1.0040,0,Initialize,0.0017,-0.0114,2.4805,0.0063,2.9913,0.0003,0.6439,0.0810
1.0050,0,Initialize,0.0017,-0.0114,2.4502,0.0063,2.9617,0.0003,0.6415,0.0570
1.0060,0,Initialize,0.0017,-0.0115,2.4206,0.0063,2.9324,0.0003,0.6396,0.0920
1.0070,0,Initialize,0.0017,-0.0116,2.3916,0.0062,2.9033,0.0003,0.6384,0.0530
1.0080,0,Initialize,0.0018,-0.0117,2.3630,0.0062,2.8742,0.0003,0.6371,0.0540
1.0090,0,Initialize,0.0018,-0.0117,2.3348,0.0060,2.8452,0.0003,0.6360,0.0820
1.0100,0,Initialize,0.0018,-0.0117,2.3071,0.0060,2.8166,0.0003,0.6355,0.0740
1.0110,0,Initialize,0.0018,-0.0118,2.2794,0.0061,2.7874,0.0003,0.6345,0.0760
1.0120,0,Initialize,0.0018,-0.0118,2.2519,0.0059,2.7580,0.0003,0.6333,0.0550
1.0130,0,Initialize,0.0018,-0.0117,2.2245,0.0059,2.7294,0.0003,0.6326,0.1400
1.0140,0,Initialize,0.0018,-0.0117,2.1970,0.0059,2.7004,0.0003,0.6315,0.1240
1.0150,0,Initialize,0.0017,-0.0116,2.1693,0.0060,2.6715,0.0003,0.6688,0.8280
1.0160,0,Initialize,0.0017,-0.0115,2.1417,0.0060,2.6428,0.0003,0.6290,0.0590
1.0170,0,Initialize,0.0017,-0.0114,2.1141,0.0058,2.6139,0.0003,0.6276,0.0560
1.0180,0,Initialize,0.0017,-0.0113,2.0864,0.0058,2.5847,0.0003,0.6258,0.0800
1.0190,0,Initialize,0.0017,-0.0111,2.0588,0.0059,2.5554,0.0003,0.6238,0.0550
1.0200,0,Initialize,0.0015,-0.0110,2.0308,0.0059,2.5260,0.0003,0.6214,0.0530
1.0210,0,Initialize,0.0015,-0.0108,2.0028,0.0059,2.4965,0.0003,0.6189,0.0510
1.0220,0,Initialize,0.0015,-0.0106,1.9749,0.0059,2.4666,0.0003,0.6159,0.0890
1.0230,0,Initialize,0.0015,-0.0104,1.9473,0.0059,2.4366,0.0003,0.6130,0.0550
1.0240,0,Initialize,0.0015,-0.0104,1.9473,0.0059,2.4366,0.0003,0.6506,0.0760
1.0250,0,Initialize,0.0015,-0.0103,1.9198,0.0058,2.4069,0.0003,0.6478,0.0610
1.0260,0,Initialize,0.0015,-0.0101,1.8929,0.0058,2.3775,0.0003,0.6453,0.0610
1.0270,0,Initialize,0.0015,-0.0098,1.8663,0.0058,2.3482,0.0003,0.6428,0.0530
1.0280,0,Initialize,0.0015,-0.0094,1.8148,0.0057,2.2906,0.0003,0.6025,0.0520
1.0290,0,Initialize,0.0015,-0.0093,1.7896,0.0057,2.2622,0.0003,0.6010,0.0500
1.0300,0,Initialize,0.0015,-0.0091,1.7644,0.0057,2.2337,0.0003,0.5993,0.1040
1.0310,0,Initialize,0.0015,-0.0089,1.7397,0.0055,2.2056,0.0003,0.5978,0.0600
1.0320,0,Initialize,0.0015,-0.0086,1.7152,0.0055,2.1770,0.0003,0.5957,0.0530
1.0330,0,Initialize,0.0015,-0.0084,1.6908,0.0056,2.1483,0.0003,0.5934,0.0920
1.0340,0,Initialize,0.0015,-0.0082,1.6666,0.0054,2.1196,0.0003,0.5908,0.0670
1.0350,0,Initialize,0.0015,-0.0080,1.6425,0.0054,2.0910,0.0003,0.5882,0.0480
