Time,X,Y,Z,Vel_X,Vel_Y,Vel_Z,Err_Norm
0.660000,0.029376,-0.293760,0.117504,0.046225,-0.462250,0.184900,0.763915
0.661000,0.029422,-0.294222,0.117689,0.046225,-0.462250,0.184900,0.763415
0.662000,0.029468,-0.294684,0.117874,0.046225,-0.462250,0.184900,0.762915
0.663000,0.029515,-0.295147,0.118059,0.046225,-0.462250,0.184900,0.762415
0.664000,0.029561,-0.295609,0.118244,0.046225,-0.462250,0.184900,0.761915
0.665000,0.029607,-0.296071,0.118428,0.046225,-0.462250,0.184900,0.761415
0.666000,0.029653,-0.296533,0.118613,0.046225,-0.462250,0.184900,0.760915
0.667000,0.029700,-0.296996,0.118798,0.046225,-0.462250,0.184900,0.760415
0.668000,0.029746,-0.297458,0.118983,0.046225,-0.462250,0.184900,0.759915
0.669000,0.029792,-0.297920,0.119168,0.046225,-0.462250,0.184900,0.759415
0.670000,0.029838,-0.298382,0.119353,0.046225,-0.462250,0.184900,0.758915
0.671000,0.029884,-0.298845,0.119538,0.046225,-0.462250,0.184900,0.758415
0.672000,0.029931,-0.299307,0.119723,0.046225,-0.462250,0.184900,0.757915
0.673000,0.029977,-0.299769,0.119908,0.046225,-0.462250,0.184900,0.757415
0.674000,0.030023,-0.300231,0.120093,0.046225,-0.462250,0.184900,0.756915
0.675000,0.030069,-0.300694,0.120277,0.046225,-0.462250,0.184900,0.756415
0.676000,0.030116,-0.301156,0.120462,0.046225,-0.462250,0.184900,0.755915
0.677000,0.030162,-0.301618,0.120647,0.046225,-0.462250,0.184900,0.755415
0.678000,0.030208,-0.302080,0.120832,0.046225,-0.462250,0.184900,0.754915
0.679000,0.030254,-0.302543,0.121017,0.046225,-0.462250,0.184900,0.754415
0.680000,0.030300,-0.303005,0.121202,0.046225,-0.462250,0.184900,0.753915
0.681000,0.030347,-0.303467,0.121387,0.046225,-0.462250,0.184900,0.753415
0.682000,0.030393,-0.303929,0.121572,0.046225,-0.462250,0.184900,0.752915
0.683000,0.030439,-0.304392,0.121757,0.046225,-0.462250,0.184900,0.752415
0.684000,0.030485,-0.304854,0.121942,0.046225,-0.462250,0.184900,0.751915
0.685000,0.030532,-0.305316,0.122126,0.046225,-0.462250,0.184900,0.751415
0.686000,0.030578,-0.305778,0.122311,0.046225,-0.462250,0.184900,0.750915
0.687000,0.030624,-0.306241,0.122496,0.046225,-0.462250,0.184900,0.750415
0.688000,0.030670,-0.306703,0.122681,0.046225,-0.462250,0.184900,0.749915
0.689000,0.030717,-0.307165,0.122866,0.046225,-0.462250,0.184900,0.749415
0.690000,0.030763,-0.307627,0.123051,0.046225,-0.462250,0.184900,0.748915
0.691000,0.030809,-0.308090,0.123236,0.046225,-0.462250,0.184900,0.748415
0.692000,0.030855,-0.308552,0.123421,0.046225,-0.462250,0.184900,0.747915
0.693000,0.030901,-0.309014,0.123606,0.046225,-0.462250,0.184900,0.747415
0.694000,0.030948,-0.309476,0.123791,0.046225,-0.462250,0.184900,0.746915
0.695000,0.030994,-0.309939,0.123975,0.046225,-0.462250,0.184900,0.746415
0.696000,0.031040,-0.310401,0.124160,0.046225,-0.462250,0.184900,0.745915
0.697000,0.031086,-0.310863,0.124345,0.046225,-0.462250,0.184900,0.745415
0.698000,0.031133,-0.311325,0.124530,0.046225,-0.462250,0.184900,0.744915
0.699000,0.031179,-0.311788,0.124715,0.046225,-0.462250,0.184900,0.744415
0.700000,0.031225,-0.312250,0.124900,0.046225,-0.462250,0.184900,0.743915
0.701000,0.031271,-0.312712,0.125085,0.046225,-0.462250,0.184900,0.743415
0.702000,0.031317,-0.313174,0.125270,0.046225,-0.462250,0.184900,0.742915
0.703000,0.031364,-0.313637,0.125455,0.046225,-0.462250,0.184900,0.742415
0.704000,0.031410,-0.314099,0.125640,0.046225,-0.462250,0.184900,0.741915
0.705000,0.031456,-0.314561,0.125824,0.046225,-0.462250,0.184900,0.741415
0.706000,0.031502,-0.315023,0.126009,0.046225,-0.462250,0.184900,0.740915
0.707000,0.031549,-0.315486,0.126194,0.046225,-0.462250,0.184900,0.740415
0.708000,0.031595,-0.315948,0.126379,0.046225,-0.462250,0.184900,0.739915
0.709000,0.031641,-0.316410,0.126564,0.046225,-0.462250,0.184900,0.739415
0.710000,0.031687,-0.316872,0.126749,0.046225,-0.462250,0.184900,0.738915
0.711000,0.031733,-0.317335,0.126934,0.046225,-0.462250,0.184900,0.738415
0.712000,0.031780,-0.317797,0.127119,0.046225,-0.462250,0.184900,0.737915
0.713000,0.031826,-0.318259,0.127304,0.046225,-0.462250,0.184900,0.737415
0.714000,0.031872,-0.318721,0.127489,0.046225,-0.462250,0.184900,0.736915
0.715000,0.031918,-0.319184,0.127673,0.046225,-0.462250,0.184900,0.736415
0.716000,0.031965,-0.319646,0.127858,0.046225,-0.462250,0.184900,0.735915
0.717000,0.032011,-0.320108,0.128043,0.046225,-0.462250,0.184900,0.735415
0.718000,0.032057,-0.320570,0.128228,0.046225,-0.462250,0.184900,0.734915
0.719000,0.032103,-0.321033,0.128413,0.046225,-0.462250,0.184900,0.734415
0.720000,0.032149,-0.321495,0.128598,0.046225,-0.462250,0.184900,0.733915
0.721000,0.032196,-0.321957,0.128783,0.046225,-0.462250,0.184900,0.733415
0.722000,0.032242,-0.322419,0.128968,0.046225,-0.462250,0.184900,0.732915
0.723000,0.032288,-0.322882,0.129153,0.046225,-0.462250,0.184900,0.732415
0.724000,0.032334,-0.323344,0.129338,0.046225,-0.462250,0.184900,0.731915
0.725000,0.032381,-0.323806,0.129522,0.046225,-0.462250,0.184900,0.731415
0.726000,0.032427,-0.324268,0.129707,0.046225,-0.462250,0.184900,0.730915
0.727000,0.032473,-0.324731,0.129892,0.046225,-0.462250,0.184900,0.730415
0.728000,0.032519,-0.325193,0.130077,0.046225,-0.462250,0.184900,0.729915
0.729000,0.032566,-0.325655,0.130262,0.046225,-0.462250,0.184900,0.729415
0.730000,0.032612,-0.326117,0.130447,0.046225,-0.462250,0.184900,0.728915
0.731000,0.032658,-0.326580,0.130632,0.046225,-0.462250,0.184900,0.728415
0.732000,0.032704,-0.327042,0.130817,0.046225,-0.462250,0.184900,0.727915
0.733000,0.032750,-0.327504,0.131002,0.046225,-0.462250,0.184900,0.727415
0.734000,0.032797,-0.327966,0.131187,0.046225,-0.462250,0.184900,0.726915
0.735000,0.032843,-0.328429,0.131371,0.046225,-0.462250,0.184900,0.726415
0.736000,0.032889,-0.328891,0.131556,0.046225,-0.462250,0.184900,0.725915
0.737000,0.032935,-0.329353,0.131741,0.046225,-0.462250,0.184900,0.725415
0.738000,0.032982,-0.329815,0.131926,0.046225,-0.462250,0.184900,0.724915
0.739000,0.033028,-0.330278,0.132111,0.046225,-0.462250,0.184900,0.724415
0.740000,0.033074,-0.330740,0.132296,0.046225,-0.462250,0.184900,0.723915
0.741000,0.033120,-0.331202,0.132481,0.046225,-0.462250,0.184900,0.723415
0.742000,0.033166,-0.331664,0.132666,0.046225,-0.462250,0.184900,0.722915
0.743000,0.033213,-0.332127,0.132851,0.046225,-0.462250,0.184900,0.722415
0.744000,0.033259,-0.332589,0.133036,0.046225,-0.462250,0.184900,0.721915
0.745000,0.033305,-0.333051,0.133220,0.046225,-0.462250,0.184900,0.721415
0.746000,0.033351,-0.333513,0.133405,0.046225,-0.462250,0.184900,0.720915
0.747000,0.033398,-0.333976,0.133590,0.046225,-0.462250,0.184900,0.720415
0.748000,0.033444,-0.334438,0.133775,0.046225,-0.462250,0.184900,0.719915
0.749000,0.033490,-0.334900,0.133960,0.046225,-0.462250,0.184900,0.719415
0.750000,0.033536,-0.335362,0.134145,0.046225,-0.462250,0.184900,0.718915
0.751000,0.033582,-0.335825,0.134330,0.046225,-0.462250,0.184900,0.718415
0.752000,0.033629,-0.336287,0.134515,0.046225,-0.462250,0.184900,0.717915
0.753000,0.033675,-0.336749,0.134700,0.046225,-0.462250,0.184900,0.717415
0.754000,0.033721,-0.337211,0.134885,0.046225,-0.462250,0.184900,0.716915
0.755000,0.033767,-0.337674,0.135069,0.046225,-0.462250,0.184900,0.716415
0.756000,0.033814,-0.338136,0.135254,0.046225,-0.462250,0.184900,0.715915
0.757000,0.033860,-0.338598,0.135439,0.046225,-0.462250,0.184900,0.715415
0.758000,0.033906,-0.339060,0.135624,0.046225,-0.462250,0.184900,0.714915
0.759000,0.033952,-0.339523,0.135809,0.046225,-0.462250,0.184900,0.714415
0.760000,0.033998,-0.339985,0.135994,0.046225,-0.462250,0.184900,0.713915
0.761000,0.034045,-0.340447,0.136179,0.046225,-0.462250,0.184900,0.713415
0.762000,0.034091,-0.340909,0.136364,0.046225,-0.462250,0.184900,0.712915
0.763000,0.034137,-0.341372,0.136549,0.046225,-0.462250,0.184900,0.712415
0.764000,0.034183,-0.341834,0.136734,0.046225,-0.462250,0.184900,0.711915
0.765000,0.034230,-0.342296,0.136918,0.046225,-0.462250,0.184900,0.711415
0.766000,0.034276,-0.342758,0.137103,0.046225,-0.462250,0.184900,0.710915
0.767000,0.034322,-0.343221,0.137288,0.046225,-0.462250,0.184900,0.710415
0.768000,0.034368,-0.343683,0.137473,0.046225,-0.462250,0.184900,0.709915
0.769000,0.034415,-0.344145,0.137658,0.046225,-0.462250,0.184900,0.709415
0.770000,0.034461,-0.344607,0.137843,0.046225,-0.462250,0.184900,0.708915
0.771000,0.034507,-0.345070,0.138028,0.046225,-0.462250,0.184900,0.708415
0.772000,0.034553,-0.345532,0.138213,0.046225,-0.462250,0.184900,0.707915
0.773000,0.034599,-0.345994,0.138398,0.046225,-0.462250,0.184900,0.707415
0.774000,0.034646,-0.346456,0.138583,0.046225,-0.462250,0.184900,0.706915
0.775000,0.034692,-0.346919,0.138767,0.046225,-0.462250,0.184900,0.706415
0.776000,0.034738,-0.347381,0.138952,0.046225,-0.462250,0.184900,0.705915
0.777000,0.034784,-0.347843,0.139137,0.046225,-0.462250,0.184900,0.705415
0.778000,0.034831,-0.348305,0.139322,0.046225,-0.462250,0.184900,0.704915
0.779000,0.034877,-0.348768,0.139507,0.046225,-0.462250,0.184900,0.704415
0.780000,0.034923,-0.349230,0.139692,0.046225,-0.462250,0.184900,0.703915
0.781000,0.034969,-0.349692,0.139877,0.046225,-0.462250,0.184900,0.703415
0.782000,0.035015,-0.350154,0.140062,0.046225,-0.462250,0.184900,0.702915
0.783000,0.035062,-0.350617,0.140247,0.046225,-0.462250,0.184900,0.702415
0.784000,0.035108,-0.351079,0.140432,0.046225,-0.462250,0.184900,0.701915
0.785000,0.035154,-0.351541,0.140616,0.046225,-0.462250,0.184900,0.701415
0.786000,0.035200,-0.352003,0.140801,0.046225,-0.462250,0.184900,0.700915
0.787000,0.035247,-0.352466,0.140986,0.046225,-0.462250,0.184900,0.700415
0.788000,0.035293,-0.352928,0.141171,0.046225,-0.462250,0.184900,0.699915
0.789000,0.035339,-0.353390,0.141356,0.046225,-0.462250,0.184900,0.699415
0.790000,0.035385,-0.353853,0.141541,0.046225,-0.462250,0.184900,0.698915
0.791000,0.035431,-0.354315,0.141726,0.046225,-0.462250,0.184900,0.698415
0.792000,0.035478,-0.354777,0.141911,0.046225,-0.462250,0.184900,0.697915
0.793000,0.035524,-0.355239,0.142096,0.046225,-0.462250,0.184900,0.697415
0.794000,0.035570,-0.355702,0.142281,0.046225,-0.462250,0.184900,0.696915
0.795000,0.035616,-0.356164,0.142466,0.046225,-0.462250,0.184900,0.696415
0.796000,0.035663,-0.356626,0.142650,0.046225,-0.462250,0.184900,0.695915
0.797000,0.035709,-0.357088,0.142835,0.046225,-0.462250,0.184900,0.695415
0.798000,0.035755,-0.357551,0.143020,0.046225,-0.462250,0.184900,0.694915
0.799000,0.035801,-0.358013,0.143205,0.046225,-0.462250,0.184900,0.694415
0.800000,0.035848,-0.358475,0.143390,0.046225,-0.462250,0.184900,0.693915
0.801000,0.035894,-0.358937,0.143575,0.046225,-0.462250,0.184900,0.693415
0.802000,0.035940,-0.359400,0.143760,0.046225,-0.462250,0.184900,0.692915
0.803000,0.035986,-0.359862,0.143945,0.046225,-0.462250,0.184900,0.692415
0.804000,0.036032,-0.360324,0.144130,0.046225,-0.462250,0.184900,0.691915
0.805000,0.036079,-0.360786,0.144315,0.046225,-0.462250,0.184900,0.691415
0.806000,0.036125,-0.361249,0.144499,0.046225,-0.462250,0.184900,0.690915
0.807000,0.036171,-0.361711,0.144684,0.046225,-0.462250,0.184900,0.690415
0.808000,0.036217,-0.362173,0.144869,0.046225,-0.462250,0.184900,0.689915
0.809000,0.036264,-0.362635,0.145054,0.046225,-0.462250,0.184900,0.689415
0.810000,0.036310,-0.363098,0.145239,0.046225,-0.462250,0.184900,0.688915
0.811000,0.036356,-0.363560,0.145424,0.046225,-0.462250,0.184900,0.688415
0.812000,0.036402,-0.364022,0.145609,0.046225,-0.462250,0.184900,0.687915
0.813000,0.036448,-0.364484,0.145794,0.046225,-0.462250,0.184900,0.687415
0.814000,0.036495,-0.364947,0.145979,0.046225,-0.462250,0.184900,0.686915
0.815000,0.036541,-0.365409,0.146164,0.046225,-0.462250,0.184900,0.686415
0.816000,0.036587,-0.365871,0.146348,0.046225,-0.462250,0.184900,0.685915
0.817000,0.036633,-0.366333,0.146533,0.046225,-0.462250,0.184900,0.685415
0.818000,0.036680,-0.366796,0.146718,0.046225,-0.462250,0.184900,0.684915
0.819000,0.036726,-0.367258,0.146903,0.046225,-0.462250,0.184900,0.684415
0.820000,0.036772,-0.367720,0.147088,0.046225,-0.462250,0.184900,0.683915
0.821000,0.036818,-0.368182,0.147273,0.046225,-0.462250,0.184900,0.683415
0.822000,0.036864,-0.368645,0.147458,0.046225,-0.462250,0.184900,0.682915
0.823000,0.036911,-0.369107,0.147643,0.046225,-0.462250,0.184900,0.682415
0.824000,0.036957,-0.369569,0.147828,0.046225,-0.462250,0.184900,0.681915
0.825000,0.037003,-0.370031,0.148013,0.046225,-0.462250,0.184900,0.681415
0.826000,0.037049,-0.370494,0.148197,0.046225,-0.462250,0.184900,0.680915
0.827000,0.037096,-0.370956,0.148382,0.046225,-0.462250,0.184900,0.680415
0.828000,0.037142,-0.371418,0.148567,0.046225,-0.462250,0.184900,0.679915
0.829000,0.037188,-0.371880,0.148752,0.046225,-0.462250,0.184900,0.679415
0.830000,0.037234,-0.372343,0.148937,0.046225,-0.462250,0.184900,0.678915
0.831000,0.037280,-0.372805,0.149122,0.046225,-0.462250,0.184900,0.678415
0.832000,0.037327,-0.373267,0.149307,0.046225,-0.462250,0.184900,0.677915
0.833000,0.037373,-0.373729,0.149492,0.046225,-0.462250,0.184900,0.677415
0.834000,0.037419,-0.374192,0.149677,0.046225,-0.462250,0.184900,0.676915
0.835000,0.037465,-0.374654,0.149862,0.046225,-0.462250,0.184900,0.676415
0.836000,0.037512,-0.375116,0.150046,0.046225,-0.462250,0.184900,0.675915
0.837000,0.037558,-0.375578,0.150231,0.046225,-0.462250,0.184900,0.675415
0.838000,0.037604,-0.376041,0.150416,0.046225,-0.462250,0.184900,0.674915
0.839000,0.037650,-0.376503,0.150601,0.046225,-0.462250,0.184900,0.674415
0.840000,0.037697,-0.376965,0.150786,0.046225,-0.462250,0.184900,0.673915
0.841000,0.037743,-0.377427,0.150971,0.046225,-0.462250,0.184900,0.673415
0.842000,0.037789,-0.377890,0.151156,0.046225,-0.462250,0.184900,0.672915
0.843000,0.037835,-0.378352,0.151341,0.046225,-0.462250,0.184900,0.672415
0.844000,0.037881,-0.378814,0.151526,0.046225,-0.462250,0.184900,0.671915
0.845000,0.037928,-0.379276,0.151711,0.046225,-0.462250,0.184900,0.671415
0.846000,0.037974,-0.379739,0.151895,0.046225,-0.462250,0.184900,0.670915
0.847000,0.038020,-0.380201,0.152080,0.046225,-0.462250,0.184900,0.670415
0.848000,0.038066,-0.380663,0.152265,0.046225,-0.462250,0.184900,0.669915
0.849000,0.038113,-0.381125,0.152450,0.046225,-0.462250,0.184900,0.669415
0.850000,0.038159,-0.381588,0.152635,0.046225,-0.462250,0.184900,0.668915
0.851000,0.038205,-0.382050,0.152820,0.046225,-0.462250,0.184900,0.668415
0.852000,0.038251,-0.382512,0.153005,0.046225,-0.462250,0.184900,0.667915
0.853000,0.038297,-0.382974,0.153190,0.046225,-0.462250,0.184900,0.667415
0.854000,0.038344,-0.383437,0.153375,0.046225,-0.462250,0.184900,0.666915
0.855000,0.038390,-0.383899,0.153560,0.046225,-0.462250,0.184900,0.666415
0.856000,0.038436,-0.384361,0.153744,0.046225,-0.462250,0.184900,0.665915
0.857000,0.038482,-0.384823,0.153929,0.046225,-0.462250,0.184900,0.665415
0.858000,0.038529,-0.385286,0.154114,0.046225,-0.462250,0.184900,0.664915
0.859000,0.038575,-0.385748,0.154299,0.046225,-0.462250,0.184900,0.664415
0.860000,0.038621,-0.386210,0.154484,0.046225,-0.462250,0.184900,0.663915
0.861000,0.038667,-0.386672,0.154669,0.046225,-0.462250,0.184900,0.663415
0.862000,0.038713,-0.387135,0.154854,0.046225,-0.462250,0.184900,0.662915
0.863000,0.038760,-0.387597,0.155039,0.046225,-0.462250,0.184900,0.662415
0.864000,0.038806,-0.388059,0.155224,0.046225,-0.462250,0.184900,0.661915
0.865000,0.038852,-0.388521,0.155409,0.046225,-0.462250,0.184900,0.661415
0.866000,0.038898,-0.388984,0.155593,0.046225,-0.462250,0.184900,0.660915
0.867000,0.038945,-0.389446,0.155778,0.046225,-0.462250,0.184900,0.660415
0.868000,0.038991,-0.389908,0.155963,0.046225,-0.462250,0.184900,0.659915
0.869000,0.039037,-0.390370,0.156148,0.046225,-0.462250,0.184900,0.659415
0.870000,0.039083,-0.390833,0.156333,0.046225,-0.462250,0.184900,0.658915
0.871000,0.039129,-0.391295,0.156518,0.046225,-0.462250,0.184900,0.658415
0.872000,0.039176,-0.391757,0.156703,0.046225,-0.462250,0.184900,0.657915
0.873000,0.039222,-0.392219,0.156888,0.046225,-0.462250,0.184900,0.657415
0.874000,0.039268,-0.392682,0.157073,0.046225,-0.462250,0.184900,0.656915
0.875000,0.039314,-0.393144,0.157258,0.046225,-0.462250,0.184900,0.656415
0.876000,0.039361,-0.393606,0.157442,0.046225,-0.462250,0.184900,0.655915
0.877000,0.039407,-0.394068,0.157627,0.046225,-0.462250,0.184900,0.655415
0.878000,0.039453,-0.394531,0.157812,0.046225,-0.462250,0.184900,0.654915
0.879000,0.039499,-0.394993,0.157997,0.046225,-0.462250,0.184900,0.654415
0.880000,0.039546,-0.395455,0.158182,0.046225,-0.462250,0.184900,0.653915
0.881000,0.039592,-0.395917,0.158367,0.046225,-0.462250,0.184900,0.653415
0.882000,0.039638,-0.396380,0.158552,0.046225,-0.462250,0.184900,0.652915
0.883000,0.039684,-0.396842,0.158737,0.046225,-0.462250,0.184900,0.652415
0.884000,0.039730,-0.397304,0.158922,0.046225,-0.462250,0.184900,0.651915
0.885000,0.039777,-0.397766,0.159107,0.046225,-0.462250,0.184900,0.651415
0.886000,0.039823,-0.398229,0.159291,0.046225,-0.462250,0.184900,0.650915
0.887000,0.039869,-0.398691,0.159476,0.046225,-0.462250,0.184900,0.650415
0.888000,0.039915,-0.399153,0.159661,0.046225,-0.462250,0.184900,0.649915
0.889000,0.039962,-0.399615,0.159846,0.046225,-0.462250,0.184900,0.649415
0.890000,0.040008,-0.400078,0.160031,0.046225,-0.462250,0.184900,0.648915
0.891000,0.040054,-0.400540,0.160216,0.046225,-0.462250,0.184900,0.648415
0.892000,0.040100,-0.401002,0.160401,0.046225,-0.462250,0.184900,0.647915
0.893000,0.040146,-0.401464,0.160586,0.046225,-0.462250,0.184900,0.647415
0.894000,0.040193,-0.401927,0.160771,0.046225,-0.462250,0.184900,0.646915
0.895000,0.040239,-0.402389,0.160956,0.046225,-0.462250,0.184900,0.646415
0.896000,0.040285,-0.402851,0.161140,0.046225,-0.462250,0.184900,0.645915
0.897000,0.040331,-0.403313,0.161325,0.046225,-0.462250,0.184900,0.645415
0.898000,0.040378,-0.403776,0.161510,0.046225,-0.462250,0.184900,0.644915
0.899000,0.040424,-0.404238,0.161695,0.046225,-0.462250,0.184900,0.644415
0.900000,0.040470,-0.404700,0.161880,0.046225,-0.462250,0.184900,0.643915
0.901000,0.040516,-0.405162,0.162065,0.046225,-0.462250,0.184900,0.643415
0.902000,0.040562,-0.405625,0.162250,0.046225,-0.462250,0.184900,0.642915
0.903000,0.040609,-0.406087,0.162435,0.046225,-0.462250,0.184900,0.642415
0.904000,0.040655,-0.406549,0.162620,0.046225,-0.462250,0.184900,0.641915
0.905000,0.040701,-0.407011,0.162805,0.046225,-0.462250,0.184900,0.641415
0.906000,0.040747,-0.407474,0.162989,0.046225,-0.462250,0.184900,0.640915
0.907000,0.040794,-0.407936,0.163174,0.046225,-0.462250,0.184900,0.640415
0.908000,0.040840,-0.408398,0.163359,0.046225,-0.462250,0.184900,0.639915
0.909000,0.040886,-0.408860,0.163544,0.046225,-0.462250,0.184900,0.639415
0.910000,0.040932,-0.409323,0.163729,0.046225,-0.462250,0.184900,0.638915
0.911000,0.040978,-0.409785,0.163914,0.046225,-0.462250,0.184900,0.638415
0.912000,0.041025,-0.410247,0.164099,0.046225,-0.462250,0.184900,0.637915
0.913000,0.041071,-0.410709,0.164284,0.046225,-0.462250,0.184900,0.637415
0.914000,0.041117,-0.411172,0.164469,0.046225,-0.462250,0.184900,0.636915
0.915000,0.041163,-0.411634,0.164654,0.046225,-0.462250,0.184900,0.636415
0.916000,0.041210,-0.412096,0.164838,0.046225,-0.462250,0.184900,0.635915
0.917000,0.041256,-0.412558,0.165023,0.046225,-0.462250,0.184900,0.635415
0.918000,0.041302,-0.413021,0.165208,0.046225,-0.462250,0.184900,0.634915
0.919000,0.041348,-0.413483,0.165393,0.046225,-0.462250,0.184900,0.634415
0.920000,0.041395,-0.413945,0.165578,0.046225,-0.462250,0.184900,0.633915
0.921000,0.041441,-0.414407,0.165763,0.046225,-0.462250,0.184900,0.633415
0.922000,0.041487,-0.414870,0.165948,0.046225,-0.462250,0.184900,0.632915
0.923000,0.041533,-0.415332,0.166133,0.046225,-0.462250,0.184900,0.632415
0.924000,0.041579,-0.415794,0.166318,0.046225,-0.462250,0.184900,0.631915
0.925000,0.041626,-0.416256,0.166503,0.046225,-0.462250,0.184900,0.631415
0.926000,0.041672,-0.416719,0.166687,0.046225,-0.462250,0.184900,0.630915
0.927000,0.041718,-0.417181,0.166872,0.046225,-0.462250,0.184900,0.630415
0.928000,0.041764,-0.417643,0.167057,0.046225,-0.462250,0.184900,0.629915
0.929000,0.041811,-0.418105,0.167242,0.046225,-0.462250,0.184900,0.629415
0.930000,0.041857,-0.418568,0.167427,0.046225,-0.462250,0.184900,0.628915
0.931000,0.041903,-0.419030,0.167612,0.046225,-0.462250,0.184900,0.628415
0.932000,0.041949,-0.419492,0.167797,0.046225,-0.462250,0.184900,0.627915
0.933000,0.041995,-0.419954,0.167982,0.046225,-0.462250,0.184900,0.627415
0.934000,0.042042,-0.420417,0.168167,0.046225,-0.462250,0.184900,0.626915
0.935000,0.042088,-0.420879,0.168352,0.046225,-0.462250,0.184900,0.626415
0.936000,0.042134,-0.421341,0.168536,0.046225,-0.462250,0.184900,0.625915
0.937000,0.042180,-0.421803,0.168721,0.046225,-0.462250,0.184900,0.625415
0.938000,0.042227,-0.422266,0.168906,0.046225,-0.462250,0.184900,0.624915
0.939000,0.042273,-0.422728,0.169091,0.046225,-0.462250,0.184900,0.624415
0.940000,0.042319,-0.423190,0.169276,0.046225,-0.462250,0.184900,0.623915
0.941000,0.042365,-0.423652,0.169461,0.046225,-0.462250,0.184900,0.623415
0.942000,0.042411,-0.424115,0.169646,0.046225,-0.462250,0.184900,0.622915
0.943000,0.042458,-0.424577,0.169831,0.046225,-0.462250,0.184900,0.622415
0.944000,0.042504,-0.425039,0.170016,0.046225,-0.462250,0.184900,0.621915
0.945000,0.042550,-0.425501,0.170201,0.046225,-0.462250,0.184900,0.621415
0.946000,0.042596,-0.425964,0.170385,0.046225,-0.462250,0.184900,0.620915
0.947000,0.042643,-0.426426,0.170570,0.046225,-0.462250,0.184900,0.620415
0.948000,0.042689,-0.426888,0.170755,0.046225,-0.462250,0.184900,0.619915
0.949000,0.042735,-0.427350,0.170940,0.046225,-0.462250,0.184900,0.619415
0.950000,0.042781,-0.427813,0.171125,0.046225,-0.462250,0.184900,0.618915
0.951000,0.042827,-0.428275,0.171310,0.046225,-0.462250,0.184900,0.618415
0.952000,0.042874,-0.428737,0.171495,0.046225,-0.462250,0.184900,0.617915
0.953000,0.042920,-0.429199,0.171680,0.046225,-0.462250,0.184900,0.617415
0.954000,0.042966,-0.429662,0.171865,0.046225,-0.462250,0.184900,0.616915
0.955000,0.043012,-0.430124,0.172050,0.046225,-0.462250,0.184900,0.616415
0.956000,0.043059,-0.430586,0.172234,0.046225,-0.462250,0.184900,0.615915
0.957000,0.043105,-0.431048,0.172419,0.046225,-0.462250,0.184900,0.615415
0.958000,0.043151,-0.431511,0.172604,0.046225,-0.462250,0.184900,0.614915
0.959000,0.043197,-0.431973,0.172789,0.046225,-0.462250,0.184900,0.614415
0.960000,0.043244,-0.432435,0.172974,0.046225,-0.462250,0.184900,0.613915
0.961000,0.043290,-0.432897,0.173159,0.046225,-0.462250,0.184900,0.613415
0.962000,0.043336,-0.433360,0.173344,0.046225,-0.462250,0.184900,0.612915
0.963000,0.043382,-0.433822,0.173529,0.046225,-0.462250,0.184900,0.612415
0.964000,0.043428,-0.434284,0.173714,0.046225,-0.462250,0.184900,0.611915
0.965000,0.043475,-0.434746,0.173899,0.046225,-0.462250,0.184900,0.611415
0.966000,0.043521,-0.435209,0.174083,0.046225,-0.462250,0.184900,0.610915
0.967000,0.043567,-0.435671,0.174268,0.046225,-0.462250,0.184900,0.610415
0.968000,0.043613,-0.436133,0.174453,0.046225,-0.462250,0.184900,0.609915
0.969000,0.043660,-0.436595,0.174638,0.046225,-0.462250,0.184900,0.609415
0.970000,0.043706,-0.437058,0.174823,0.046225,-0.462250,0.184900,0.608915
0.971000,0.043752,-0.437520,0.175008,0.046225,-0.462250,0.184900,0.608415
0.972000,0.043798,-0.437982,0.175193,0.046225,-0.462250,0.184900,0.607915
0.973000,0.043844,-0.438444,0.175378,0.046225,-0.462250,0.184900,0.607415
0.974000,0.043891,-0.438907,0.175563,0.046225,-0.462250,0.184900,0.606915
0.975000,0.043937,-0.439369,0.175748,0.046225,-0.462250,0.184900,0.606415
0.976000,0.043983,-0.439831,0.175932,0.046225,-0.462250,0.184900,0.605915
0.977000,0.044029,-0.440293,0.176117,0.046225,-0.462250,0.184900,0.605415
0.978000,0.044076,-0.440756,0.176302,0.046225,-0.462250,0.184900,0.604915
0.979000,0.044122,-0.441218,0.176487,0.046225,-0.462250,0.184900,0.604415
0.980000,0.044168,-0.441680,0.176672,0.046225,-0.462250,0.184900,0.603915
0.981000,0.044214,-0.442142,0.176857,0.046225,-0.462250,0.184900,0.603415
0.982000,0.044260,-0.442605,0.177042,0.046225,-0.462250,0.184900,0.602915
0.983000,0.044307,-0.443067,0.177227,0.046225,-0.462250,0.184900,0.602415
0.984000,0.044353,-0.443529,0.177412,0.046225,-0.462250,0.184900,0.601915
0.985000,0.044399,-0.443991,0.177597,0.046225,-0.462250,0.184900,0.601415
0.986000,0.044445,-0.444454,0.177781,0.046225,-0.462250,0.184900,0.600915
0.987000,0.044492,-0.444916,0.177966,0.046225,-0.462250,0.184900,0.600415
0.988000,0.044538,-0.445378,0.178151,0.046225,-0.462250,0.184900,0.599915
0.989000,0.044584,-0.445840,0.178336,0.046225,-0.462250,0.184900,0.599415
0.990000,0.044630,-0.446303,0.178521,0.046225,-0.462250,0.184900,0.598915
0.991000,0.044676,-0.446765,0.178706,0.046225,-0.462250,0.184900,0.598415
