Time,Step,X,Y,Z,Att_X,Att_Y,Att_Z,Goal_X,Goal_Y,Goal_Z,P_Err,R_Err,Vel_Norm,Reached
1.506000,2,0.227385,0.034500,1.086036,0.219006,0.034500,1.080364,0.077866,0.034500,0.986179,0.179798,0.000000,0.000000,0
1.507000,2,0.227353,0.034500,1.086016,0.218615,0.034500,1.080103,0.077866,0.034500,0.986179,0.179760,0.000000,0.000000,0
1.508000,2,0.227319,0.034500,1.085995,0.218216,0.034500,1.079837,0.077866,0.034500,0.986179,0.179720,0.000000,0.000000,0
1.509000,2,0.227284,0.034500,1.085972,0.217809,0.034500,1.079565,0.077866,0.034500,0.986179,0.179678,0.000000,0.000000,0
1.510000,2,0.227247,0.034500,1.085949,0.217393,0.034500,1.079287,0.077866,0.034500,0.986179,0.179634,0.000000,0.000000,0
1.511000,2,0.227208,0.034500,1.085924,0.216977,0.034500,1.079010,0.077866,0.034500,0.986179,0.179588,0.000000,0.000000,0
1.512000,2,0.227167,0.034500,1.085898,0.216561,0.034500,1.078732,0.077866,0.034500,0.986179,0.179539,0.000000,0.000000,0
1.513000,2,0.227124,0.034500,1.085871,0.216145,0.034500,1.078455,0.077866,0.034500,0.986179,0.179488,0.000000,0.000000,0
1.514000,2,0.227079,0.034500,1.085842,0.215729,0.034500,1.078177,0.077866,0.034500,0.986179,0.179435,0.000000,0.000000,0
1.515000,2,0.227031,0.034500,1.085812,0.215313,0.034500,1.077900,0.077866,0.034500,0.986179,0.179379,0.000000,0.000000,0
1.516000,2,0.226982,0.034500,1.085780,0.214897,0.034500,1.077622,0.077866,0.034500,0.986179,0.179321,0.000000,0.000000,0
1.517000,2,0.226931,0.034500,1.085748,0.214481,0.034500,1.077345,0.077866,0.034500,0.986179,0.179260,0.000000,0.000000,0
1.518000,2,0.226877,0.034500,1.085713,0.214065,0.034500,1.077067,0.077866,0.034500,0.986179,0.179196,0.000000,0.000000,0
1.519000,2,0.226821,0.034500,1.085677,0.213650,0.034500,1.076790,0.077866,0.034500,0.986179,0.179130,0.000000,0.000000,0
1.520000,2,0.226763,0.034500,1.085640,0.213234,0.034500,1.076512,0.077866,0.034500,0.986179,0.179060,0.000000,0.000000,0
1.521000,2,0.226702,0.034500,1.085601,0.212818,0.034500,1.076234,0.077866,0.034500,0.986179,0.178988,0.000000,0.000000,0
1.522000,2,0.226639,0.034500,1.085560,0.212402,0.034500,1.075957,0.077866,0.034500,0.986179,0.178913,0.000000,0.000000,0
1.523000,2,0.226573,0.034500,1.085517,0.211986,0.034500,1.075679,0.077866,0.034500,0.986179,0.178834,0.000000,0.000000,0
1.524000,2,0.226504,0.034500,1.085473,0.211570,0.034500,1.075402,0.077866,0.034500,0.986179,0.178753,0.000000,0.000000,0
1.525000,2,0.226433,0.034500,1.085427,0.211154,0.034500,1.075124,0.077866,0.034500,0.986179,0.178668,0.000000,0.000000,0
1.526000,2,0.226359,0.034500,1.085379,0.210738,0.034500,1.074847,0.077866,0.034500,0.986179,0.178580,0.000000,0.000000,0
1.527000,2,0.226283,0.034500,1.085330,0.210322,0.034500,1.074569,0.077866,0.034500,0.986179,0.178489,0.000000,0.000000,0
1.528000,2,0.226203,0.034500,1.085279,0.209906,0.034500,1.074292,0.077866,0.034500,0.986179,0.178394,0.000000,0.000000,0
1.529000,2,0.226121,0.034500,1.085225,0.209491,0.034500,1.074014,0.077866,0.034500,0.986179,0.178296,0.000000,0.000000,0
1.530000,2,0.226036,0.034500,1.085170,0.209075,0.034500,1.073737,0.077866,0.034500,0.986179,0.178195,0.000000,0.000000,0
1.531000,2,0.225948,0.034500,1.085113,0.208659,0.034500,1.073459,0.077866,0.034500,0.986179,0.178090,0.000000,0.000000,0
1.532000,2,0.225856,0.034500,1.085054,0.208243,0.034500,1.073182,0.077866,0.034500,0.986179,0.177981,0.000000,0.000000,0
1.533000,2,0.225762,0.034500,1.084993,0.207827,0.034500,1.072904,0.077866,0.034500,0.986179,0.177869,0.000000,0.000000,0
1.534000,2,0.225665,0.034500,1.084930,0.207411,0.034500,1.072626,0.077866,0.034500,0.986179,0.177753,0.000000,0.000000,0
1.535000,2,0.225564,0.034500,1.084865,0.206995,0.034500,1.072349,0.077866,0.034500,0.986179,0.177633,0.000000,0.000000,0
1.536000,2,0.225461,0.034500,1.084797,0.206579,0.034500,1.072071,0.077866,0.034500,0.986179,0.177509,0.000000,0.000000,0
1.537000,2,0.225354,0.034500,1.084728,0.206163,0.034500,1.071794,0.077866,0.034500,0.986179,0.177382,0.000000,0.000000,0
1.538000,2,0.225244,0.034500,1.084656,0.205747,0.034500,1.071516,0.077866,0.034500,0.986179,0.177251,0.000000,0.000000,0
1.539000,2,0.225130,0.034500,1.084583,0.205332,0.034500,1.071239,0.077866,0.034500,0.986179,0.177115,0.000000,0.000000,0
1.540000,2,0.225013,0.034500,1.084507,0.204916,0.034500,1.070961,0.077866,0.034500,0.986179,0.176976,0.000000,0.000000,0
1.541000,2,0.224893,0.034500,1.084428,0.204500,0.034500,1.070684,0.077866,0.034500,0.986179,0.176833,0.000000,0.000000,0
1.542000,2,0.224769,0.034500,1.084348,0.204084,0.034500,1.070406,0.077866,0.034500,0.986179,0.176685,0.000000,0.000000,0
1.543000,2,0.224642,0.034500,1.084265,0.203668,0.034500,1.070129,0.077866,0.034500,0.986179,0.176533,0.000000,0.000000,0
1.544000,2,0.224511,0.034500,1.084180,0.203252,0.034500,1.069851,0.077866,0.034500,0.986179,0.176377,0.000000,0.000000,0
1.545000,2,0.224377,0.034500,1.084093,0.202836,0.034500,1.069574,0.077866,0.034500,0.986179,0.176217,0.000000,0.000000,0
1.546000,2,0.224239,0.034500,1.084003,0.202420,0.034500,1.069296,0.077866,0.034500,0.986179,0.176053,0.000000,0.000000,0
1.547000,2,0.224098,0.034500,1.083911,0.202004,0.034500,1.069018,0.077866,0.034500,0.986179,0.175884,0.000000,0.000000,0
1.548000,2,0.223953,0.034500,1.083817,0.201588,0.034500,1.068741,0.077866,0.034500,0.986179,0.175711,0.000001,0.000000,0
1.549000,2,0.223804,0.034500,1.083720,0.201173,0.034500,1.068463,0.077866,0.034500,0.986179,0.175534,0.000001,0.000000,0
1.550000,2,0.223652,0.034500,1.083621,0.200757,0.034500,1.068186,0.077866,0.034500,0.986179,0.175352,0.000001,0.000000,0
1.551000,2,0.223495,0.034500,1.083519,0.200341,0.034500,1.067908,0.077866,0.034500,0.986179,0.175166,0.000001,0.000000,0
1.552000,2,0.223335,0.034500,1.083415,0.199925,0.034500,1.067631,0.077866,0.034500,0.986179,0.174975,0.000001,0.000000,0
1.553000,2,0.223172,0.034500,1.083309,0.199509,0.034500,1.067353,0.077866,0.034500,0.986179,0.174779,0.000001,0.000000,0
1.554000,2,0.223004,0.034500,1.083199,0.199093,0.034500,1.067076,0.077866,0.034500,0.986179,0.174579,0.000001,0.000000,0
1.555000,2,0.222833,0.034500,1.083088,0.198677,0.034500,1.066798,0.077866,0.034500,0.986179,0.174375,0.000001,0.000000,0
1.556000,2,0.222658,0.034500,1.082974,0.198261,0.034500,1.066521,0.077866,0.034500,0.986179,0.174166,0.000001,0.000000,0
1.557000,2,0.222478,0.034500,1.082857,0.197845,0.034500,1.066243,0.077866,0.034500,0.986179,0.173952,0.000001,0.000000,0
1.558000,2,0.222295,0.034500,1.082737,0.197429,0.034500,1.065966,0.077866,0.034500,0.986179,0.173733,0.000001,0.000000,0
1.559000,2,0.222108,0.034500,1.082615,0.197014,0.034500,1.065688,0.077866,0.034500,0.986179,0.173510,0.000001,0.000000,0
1.560000,2,0.221917,0.034500,1.082491,0.196598,0.034500,1.065410,0.077866,0.034500,0.986179,0.173282,0.000001,0.000000,0
1.561000,2,0.221722,0.034500,1.082364,0.196182,0.034500,1.065133,0.077866,0.034500,0.986179,0.173049,0.000001,0.000000,0
1.562000,2,0.221523,0.034500,1.082234,0.195766,0.034500,1.064855,0.077866,0.034500,0.986179,0.172812,0.000001,0.000000,0
1.563000,2,0.221320,0.034500,1.082101,0.195350,0.034500,1.064578,0.077866,0.034500,0.986179,0.172569,0.000001,0.000000,0
1.564000,2,0.221114,0.034500,1.081966,0.194934,0.034500,1.064300,0.077866,0.034500,0.986179,0.172322,0.000001,0.000000,0
1.565000,2,0.220902,0.034500,1.081829,0.194518,0.034500,1.064023,0.077866,0.034500,0.986179,0.172070,0.000001,0.000000,0
1.566000,2,0.220687,0.034500,1.081688,0.194102,0.034500,1.063745,0.077866,0.034500,0.986179,0.171813,0.000001,0.000000,0
1.567000,2,0.220468,0.034500,1.081545,0.193686,0.034500,1.063468,0.077866,0.034500,0.986179,0.171552,0.000001,0.000000,0
1.568000,2,0.220245,0.034500,1.081399,0.193270,0.034500,1.063190,0.077866,0.034500,0.986179,0.171285,0.000001,0.000000,0
1.569000,2,0.220018,0.034500,1.081250,0.192855,0.034500,1.062913,0.077866,0.034500,0.986179,0.171013,0.000001,0.000000,0
1.570000,2,0.219786,0.034500,1.081099,0.192439,0.034500,1.062635,0.077866,0.034500,0.986179,0.170737,0.000001,0.000000,0
1.571000,2,0.219551,0.034500,1.080945,0.192023,0.034500,1.062358,0.077866,0.034500,0.986179,0.170455,0.000001,0.000000,0
1.572000,2,0.219311,0.034500,1.080788,0.191607,0.034500,1.062080,0.077866,0.034500,0.986179,0.170169,0.000001,0.000000,0
1.573000,2,0.219067,0.034500,1.080628,0.191191,0.034500,1.061803,0.077866,0.034500,0.986179,0.169877,0.000001,0.000000,0
1.574000,2,0.218819,0.034500,1.080466,0.190775,0.034500,1.061525,0.077866,0.034500,0.986179,0.169581,0.000001,0.000000,0
1.575000,2,0.218567,0.034500,1.080301,0.190359,0.034500,1.061247,0.077866,0.034500,0.986179,0.169280,0.000001,0.000000,0
1.576000,2,0.218311,0.034500,1.080133,0.189943,0.034500,1.060970,0.077866,0.034500,0.986179,0.168973,0.000001,0.000000,0
1.577000,2,0.218050,0.034500,1.079962,0.189527,0.034500,1.060692,0.077866,0.034500,0.986179,0.168662,0.000001,0.000000,0
1.578000,2,0.217786,0.034500,1.079788,0.189111,0.034500,1.060415,0.077866,0.034500,0.986179,0.168345,0.000001,0.000000,0
1.579000,2,0.217517,0.034500,1.079612,0.188696,0.034500,1.060137,0.077866,0.034500,0.986179,0.168024,0.000001,0.000000,0
1.580000,2,0.217244,0.034500,1.079433,0.188280,0.034500,1.059860,0.077866,0.034500,0.986179,0.167697,0.000001,0.000000,0
1.581000,2,0.216967,0.034500,1.079251,0.187864,0.034500,1.059582,0.077866,0.034500,0.986179,0.167366,0.000001,0.000000,0
1.582000,2,0.216686,0.034500,1.079066,0.187448,0.034500,1.059305,0.077866,0.034500,0.986179,0.167029,0.000001,0.000000,0
1.583000,2,0.216400,0.034500,1.078879,0.187032,0.034500,1.059027,0.077866,0.034500,0.986179,0.166688,0.000001,0.000000,0
1.584000,2,0.216111,0.034500,1.078688,0.186616,0.034500,1.058750,0.077866,0.034500,0.986179,0.166341,0.000001,0.000000,0
1.585000,2,0.215817,0.034500,1.078495,0.186200,0.034500,1.058472,0.077866,0.034500,0.986179,0.165990,0.000001,0.000000,0
1.586000,2,0.215519,0.034500,1.078299,0.185784,0.034500,1.058195,0.077866,0.034500,0.986179,0.165633,0.000001,0.000000,0
1.587000,2,0.215217,0.034500,1.078100,0.185368,0.034500,1.057917,0.077866,0.034500,0.986179,0.165271,0.000002,0.000000,0
1.588000,2,0.214911,0.034500,1.077898,0.184952,0.034500,1.057639,0.077866,0.034500,0.986179,0.164904,0.000002,0.000000,0
1.589000,2,0.214600,0.034500,1.077693,0.184537,0.034500,1.057362,0.077866,0.034500,0.986179,0.164533,0.000002,0.000000,0
1.590000,2,0.214286,0.034500,1.077486,0.184121,0.034500,1.057084,0.077866,0.034500,0.986179,0.164156,0.000002,0.000000,0
1.591000,2,0.213967,0.034500,1.077276,0.183705,0.034500,1.056807,0.077866,0.034500,0.986179,0.163774,0.000002,0.000000,0
1.592000,2,0.213644,0.034500,1.077062,0.183289,0.034500,1.056529,0.077866,0.034500,0.986179,0.163387,0.000002,0.000000,0
1.593000,2,0.213318,0.034500,1.076846,0.182873,0.034500,1.056252,0.077866,0.034500,0.986179,0.162996,0.000002,0.000000,0
1.594000,2,0.212987,0.034500,1.076628,0.182457,0.034500,1.055974,0.077866,0.034500,0.986179,0.162599,0.000002,0.000000,0
1.595000,2,0.212652,0.034500,1.076406,0.182041,0.034500,1.055697,0.077866,0.034500,0.986179,0.162197,0.000002,0.000000,0
1.596000,2,0.212313,0.034500,1.076181,0.181625,0.034500,1.055419,0.077866,0.034500,0.986179,0.161791,0.000002,0.000000,0
1.597000,2,0.211969,0.034500,1.075954,0.181209,0.034500,1.055142,0.077866,0.034500,0.986179,0.161379,0.000002,0.000000,0
1.598000,2,0.211622,0.034500,1.075724,0.180793,0.034500,1.054864,0.077866,0.034500,0.986179,0.160963,0.000002,0.000000,0
1.599000,2,0.211271,0.034500,1.075491,0.180378,0.034500,1.054587,0.077866,0.034500,0.986179,0.160541,0.000002,0.000000,0
1.600000,2,0.210916,0.034500,1.075255,0.179962,0.034500,1.054309,0.077866,0.034500,0.986179,0.160115,0.000002,0.000000,0
1.601000,2,0.210557,0.034500,1.075017,0.179546,0.034500,1.054031,0.077866,0.034500,0.986179,0.159684,0.000002,0.000000,0
1.602000,2,0.210193,0.034500,1.074775,0.179130,0.034500,1.053754,0.077866,0.034500,0.986179,0.159247,0.000002,0.000000,0
1.603000,2,0.209826,0.034500,1.074531,0.178714,0.034500,1.053476,0.077866,0.034500,0.986179,0.158806,0.000002,0.000000,0
1.604000,2,0.209455,0.034500,1.074284,0.178298,0.034500,1.053199,0.077866,0.034500,0.986179,0.158361,0.000002,0.000000,0
1.605000,2,0.209080,0.034500,1.074034,0.177882,0.034500,1.052921,0.077866,0.034500,0.986179,0.157910,0.000002,0.000000,0
1.606000,2,0.208701,0.034500,1.073782,0.177466,0.034500,1.052644,0.077866,0.034500,0.986179,0.157455,0.000002,0.000000,0
1.607000,2,0.208318,0.034500,1.073526,0.177050,0.034500,1.052366,0.077866,0.034500,0.986179,0.156994,0.000002,0.000000,0
1.608000,2,0.207932,0.034500,1.073268,0.176634,0.034500,1.052089,0.077866,0.034500,0.986179,0.156529,0.000002,0.000000,0
1.609000,2,0.207541,0.034500,1.073007,0.176219,0.034500,1.051811,0.077866,0.034500,0.986179,0.156060,0.000002,0.000000,0
1.610000,2,0.207147,0.034500,1.072744,0.175803,0.034500,1.051534,0.077866,0.034500,0.986179,0.155585,0.000002,0.000000,0
1.611000,2,0.206749,0.034500,1.072477,0.175387,0.034500,1.051256,0.077866,0.034500,0.986179,0.155106,0.000002,0.000000,0
1.612000,2,0.206347,0.034500,1.072208,0.174971,0.034500,1.050979,0.077866,0.034500,0.986179,0.154623,0.000002,0.000000,0
1.613000,2,0.205941,0.034500,1.071936,0.174555,0.034500,1.050701,0.077866,0.034500,0.986179,0.154134,0.000002,0.000000,0
1.614000,2,0.205532,0.034500,1.071661,0.174139,0.034500,1.050423,0.077866,0.034500,0.986179,0.153641,0.000002,0.000000,0
1.615000,2,0.205119,0.034500,1.071384,0.173723,0.034500,1.050146,0.077866,0.034500,0.986179,0.153144,0.000002,0.000000,0
1.616000,2,0.204702,0.034500,1.071104,0.173307,0.034500,1.049868,0.077866,0.034500,0.986179,0.152642,0.000002,0.000000,0
1.617000,2,0.204281,0.034500,1.070821,0.172891,0.034500,1.049591,0.077866,0.034500,0.986179,0.152135,0.000002,0.000000,0
1.618000,2,0.203857,0.034500,1.070536,0.172475,0.034500,1.049313,0.077866,0.034500,0.986179,0.151624,0.000002,0.000000,0
1.619000,2,0.203430,0.034500,1.070248,0.172060,0.034500,1.049036,0.077866,0.034500,0.986179,0.151109,0.000002,0.000000,0
1.620000,2,0.202999,0.034500,1.069957,0.171644,0.034500,1.048758,0.077866,0.034500,0.986179,0.150589,0.000002,0.000000,0
1.621000,2,0.202564,0.034500,1.069664,0.171228,0.034500,1.048481,0.077866,0.034500,0.986179,0.150064,0.000002,0.000000,0
1.622000,2,0.202126,0.034500,1.069368,0.170812,0.034500,1.048203,0.077866,0.034500,0.986179,0.149535,0.000002,0.000000,0
1.623000,2,0.201684,0.034500,1.069070,0.170396,0.034500,1.047926,0.077866,0.034500,0.986179,0.149002,0.000002,0.000000,0
1.624000,2,0.201239,0.034500,1.068768,0.169980,0.034500,1.047648,0.077866,0.034500,0.986179,0.148465,0.000002,0.000000,0
1.625000,2,0.200791,0.034500,1.068465,0.169564,0.034500,1.047371,0.077866,0.034500,0.986179,0.147923,0.000002,0.000000,0
1.626000,2,0.200339,0.034500,1.068158,0.169148,0.034500,1.047093,0.077866,0.034500,0.986179,0.147378,0.000002,0.000000,0
1.627000,2,0.199884,0.034500,1.067849,0.168732,0.034500,1.046815,0.077866,0.034500,0.986179,0.146828,0.000002,0.000000,0
1.628000,2,0.199425,0.034500,1.067538,0.168316,0.034500,1.046538,0.077866,0.034500,0.986179,0.146273,0.000002,0.000000,0
1.629000,2,0.198964,0.034500,1.067224,0.167901,0.034500,1.046260,0.077866,0.034500,0.986179,0.145715,0.000002,0.000000,0
1.630000,2,0.198499,0.034500,1.066908,0.167485,0.034500,1.045983,0.077866,0.034500,0.986179,0.145153,0.000002,0.000000,0
1.631000,2,0.198031,0.034500,1.066589,0.167069,0.034500,1.045705,0.077866,0.034500,0.986179,0.144586,0.000002,0.000000,0
1.632000,2,0.197559,0.034500,1.066267,0.166653,0.034500,1.045428,0.077866,0.034500,0.986179,0.144016,0.000002,0.000000,0
1.633000,2,0.197085,0.034500,1.065944,0.166237,0.034500,1.045150,0.077866,0.034500,0.986179,0.143441,0.000002,0.000000,0
1.634000,2,0.196607,0.034500,1.065617,0.165821,0.034500,1.044873,0.077866,0.034500,0.986179,0.142863,0.000002,0.000000,0
1.635000,2,0.196127,0.034500,1.065289,0.165405,0.034500,1.044595,0.077866,0.034500,0.986179,0.142281,0.000002,0.000000,0
1.636000,2,0.195643,0.034500,1.064957,0.164989,0.034500,1.044318,0.077866,0.034500,0.986179,0.141695,0.000002,0.000000,0
1.637000,2,0.195157,0.034500,1.064624,0.164573,0.034500,1.044040,0.077866,0.034500,0.986179,0.141105,0.000002,0.000000,0
1.638000,2,0.194667,0.034500,1.064288,0.164157,0.034500,1.043763,0.077866,0.034500,0.986179,0.140511,0.000002,0.000000,0
1.639000,2,0.194175,0.034500,1.063950,0.163742,0.034500,1.043485,0.077866,0.034500,0.986179,0.139914,0.000002,0.000000,0
1.640000,2,0.193679,0.034500,1.063609,0.163326,0.034500,1.043207,0.077866,0.034500,0.986179,0.139313,0.000003,0.000000,0
1.641000,2,0.193181,0.034500,1.063267,0.162910,0.034500,1.042930,0.077866,0.034500,0.986179,0.138708,0.000003,0.000000,0
1.642000,2,0.192680,0.034500,1.062922,0.162494,0.034500,1.042652,0.077866,0.034500,0.986179,0.138100,0.000003,0.000000,0
1.643000,2,0.192177,0.034500,1.062574,0.162078,0.034500,1.042375,0.077866,0.034500,0.986179,0.137488,0.000003,0.000000,0
1.644000,2,0.191670,0.034500,1.062225,0.161662,0.034500,1.042097,0.077866,0.034500,0.986179,0.136873,0.000003,0.000000,0
1.645000,2,0.191161,0.034500,1.061873,0.161246,0.034500,1.041820,0.077866,0.034500,0.986179,0.136255,0.000003,0.000000,0
1.646000,2,0.190650,0.034500,1.061519,0.160830,0.034500,1.041542,0.077866,0.034500,0.986179,0.135632,0.000003,0.000000,0
1.647000,2,0.190135,0.034500,1.061163,0.160414,0.034500,1.041265,0.077866,0.034500,0.986179,0.135007,0.000003,0.000000,0
1.648000,2,0.189618,0.034500,1.060805,0.159998,0.034500,1.040987,0.077866,0.034500,0.986179,0.134378,0.000003,0.000000,0
1.649000,2,0.189099,0.034500,1.060444,0.159583,0.034500,1.040710,0.077866,0.034500,0.986179,0.133746,0.000003,0.000000,0
1.650000,2,0.188577,0.034500,1.060082,0.159167,0.034500,1.040432,0.077866,0.034500,0.986179,0.133111,0.000003,0.000000,0
1.651000,2,0.188053,0.034500,1.059717,0.158751,0.034500,1.040155,0.077866,0.034500,0.986179,0.132473,0.000003,0.000000,0
1.652000,2,0.187527,0.034500,1.059350,0.158335,0.034500,1.039877,0.077866,0.034500,0.986179,0.131831,0.000003,0.000000,0
1.653000,2,0.186998,0.034500,1.058982,0.157919,0.034500,1.039599,0.077866,0.034500,0.986179,0.131186,0.000003,0.000000,0
1.654000,2,0.186466,0.034500,1.058611,0.157503,0.034500,1.039322,0.077866,0.034500,0.986179,0.130539,0.000003,0.000000,0
1.655000,2,0.185933,0.034500,1.058238,0.157087,0.034500,1.039044,0.077866,0.034500,0.986179,0.129888,0.000003,0.000000,0
1.656000,2,0.185397,0.034500,1.057864,0.156671,0.034500,1.038767,0.077866,0.034500,0.986179,0.129235,0.000003,0.000000,0
1.657000,2,0.184859,0.034500,1.057487,0.156255,0.034500,1.038489,0.077866,0.034500,0.986179,0.128578,0.000003,0.000000,0
1.658000,2,0.184319,0.034500,1.057109,0.155839,0.034500,1.038212,0.077866,0.034500,0.986179,0.127919,0.000003,0.000000,0
1.659000,2,0.183777,0.034500,1.056729,0.155424,0.034500,1.037934,0.077866,0.034500,0.986179,0.127257,0.000003,0.000000,0
1.660000,2,0.183233,0.034500,1.056346,0.155008,0.034500,1.037657,0.077866,0.034500,0.986179,0.126592,0.000003,0.000000,0
1.661000,2,0.182687,0.034500,1.055962,0.154592,0.034500,1.037379,0.077866,0.034500,0.986179,0.125925,0.000003,0.000000,0
1.662000,2,0.182139,0.034500,1.055577,0.154176,0.034500,1.037102,0.077866,0.034500,0.986179,0.125255,0.000003,0.000000,0
1.663000,2,0.181589,0.034500,1.055189,0.153760,0.034500,1.036824,0.077866,0.034500,0.986179,0.124583,0.000003,0.000000,0
1.664000,2,0.181037,0.034500,1.054800,0.153344,0.034500,1.036547,0.077866,0.034500,0.986179,0.123907,0.000003,0.000000,0
1.665000,2,0.180484,0.034500,1.054409,0.152928,0.034500,1.036269,0.077866,0.034500,0.986179,0.123230,0.000003,0.000000,0
1.666000,2,0.179928,0.034500,1.054016,0.152512,0.034500,1.035991,0.077866,0.034500,0.986179,0.122550,0.000003,0.000000,0
1.667000,2,0.179371,0.034500,1.053622,0.152096,0.034500,1.035714,0.077866,0.034500,0.986179,0.121868,0.000003,0.000000,0
1.668000,2,0.178812,0.034500,1.053226,0.151680,0.034500,1.035436,0.077866,0.034500,0.986179,0.121183,0.000003,0.000000,0
1.669000,2,0.178252,0.034500,1.052828,0.151265,0.034500,1.035159,0.077866,0.034500,0.986179,0.120496,0.000003,0.000000,0
1.670000,2,0.177690,0.034500,1.052429,0.150849,0.034500,1.034881,0.077866,0.034500,0.986179,0.119807,0.000003,0.000000,0
1.671000,2,0.177126,0.034500,1.052028,0.150433,0.034500,1.034604,0.077866,0.034500,0.986179,0.119116,0.000003,0.000000,0
1.672000,2,0.176561,0.034500,1.051626,0.150017,0.034500,1.034326,0.077866,0.034500,0.986179,0.118423,0.000003,0.000000,0
1.673000,2,0.175994,0.034500,1.051223,0.149601,0.034500,1.034049,0.077866,0.034500,0.986179,0.117727,0.000003,0.000000,0
1.674000,2,0.175426,0.034500,1.050817,0.149185,0.034500,1.033771,0.077866,0.034500,0.986179,0.117030,0.000003,0.000000,0
1.675000,2,0.174856,0.034500,1.050411,0.148769,0.034500,1.033494,0.077866,0.034500,0.986179,0.116331,0.000003,0.000000,0
1.676000,2,0.174286,0.034500,1.050003,0.148353,0.034500,1.033216,0.077866,0.034500,0.986179,0.115629,0.000003,0.000000,0
1.677000,2,0.173713,0.034500,1.049594,0.147937,0.034500,1.032939,0.077866,0.034500,0.986179,0.114926,0.000003,0.000000,0
1.678000,2,0.173140,0.034500,1.049183,0.147521,0.034500,1.032661,0.077866,0.034500,0.986179,0.114222,0.000003,0.000000,0
1.679000,2,0.172566,0.034500,1.048771,0.147106,0.034500,1.032383,0.077866,0.034500,0.986179,0.113515,0.000003,0.000000,0
1.680000,2,0.171990,0.034500,1.048358,0.146690,0.034500,1.032106,0.077866,0.034500,0.986179,0.112807,0.000003,0.000000,0
1.681000,2,0.171413,0.034500,1.047943,0.146274,0.034500,1.031828,0.077866,0.034500,0.986179,0.112097,0.000003,0.000000,0
1.682000,2,0.170835,0.034500,1.047528,0.145858,0.034500,1.031551,0.077866,0.034500,0.986179,0.111386,0.000003,0.000000,0
1.683000,2,0.170256,0.034500,1.047111,0.145442,0.034500,1.031273,0.077866,0.034500,0.986179,0.110673,0.000003,0.000000,0
1.684000,2,0.169676,0.034500,1.046693,0.145026,0.034500,1.030996,0.077866,0.034500,0.986179,0.109959,0.000003,0.000000,0
1.685000,2,0.169095,0.034500,1.046274,0.144610,0.034500,1.030718,0.077866,0.034500,0.986179,0.109243,0.000003,0.000000,0
1.686000,2,0.168513,0.034500,1.045854,0.144194,0.034500,1.030441,0.077866,0.034500,0.986179,0.108526,0.000003,0.000000,0
1.687000,2,0.167930,0.034500,1.045432,0.143778,0.034500,1.030163,0.077866,0.034500,0.986179,0.107808,0.000003,0.000000,0
1.688000,2,0.167347,0.034500,1.045010,0.143362,0.034500,1.029886,0.077866,0.034500,0.986179,0.107088,0.000003,0.000000,0
1.689000,2,0.166763,0.034500,1.044587,0.142947,0.034500,1.029608,0.077866,0.034500,0.986179,0.106367,0.000003,0.000000,0
1.690000,2,0.166177,0.034500,1.044163,0.142531,0.034500,1.029331,0.077866,0.034500,0.986179,0.105645,0.000003,0.000000,0
1.691000,2,0.165592,0.034500,1.043737,0.142115,0.034500,1.029053,0.077866,0.034500,0.986179,0.104922,0.000003,0.000000,0
1.692000,2,0.165005,0.034500,1.043311,0.141699,0.034500,1.028775,0.077866,0.034500,0.986179,0.104198,0.000003,0.000000,0
1.693000,2,0.164418,0.034500,1.042885,0.141283,0.034500,1.028498,0.077866,0.034500,0.986179,0.103473,0.000003,0.000000,0
1.694000,2,0.163831,0.034500,1.042457,0.140867,0.034500,1.028220,0.077866,0.034500,0.986179,0.102747,0.000003,0.000000,0
1.695000,2,0.163242,0.034500,1.042028,0.140451,0.034500,1.027943,0.077866,0.034500,0.986179,0.102021,0.000003,0.000000,0
1.696000,2,0.162654,0.034500,1.041599,0.140035,0.034500,1.027665,0.077866,0.034500,0.986179,0.101293,0.000003,0.000000,0
1.697000,2,0.162065,0.034500,1.041169,0.139619,0.034500,1.027388,0.077866,0.034500,0.986179,0.100565,0.000003,0.000000,0
1.698000,2,0.161475,0.034500,1.040738,0.139203,0.034500,1.027110,0.077866,0.034500,0.986179,0.099836,0.000003,0.000000,0
1.699000,2,0.160885,0.034500,1.040307,0.138788,0.034500,1.026833,0.077866,0.034500,0.986179,0.099106,0.000003,0.000000,0
1.700000,2,0.160295,0.034500,1.039875,0.138372,0.034500,1.026555,0.077866,0.034500,0.986179,0.098376,0.000003,0.000000,0
1.701000,2,0.159705,0.034500,1.039442,0.137956,0.034500,1.026278,0.077866,0.034500,0.986179,0.097645,0.000003,0.000000,0
1.702000,2,0.159114,0.034500,1.039009,0.137540,0.034500,1.026000,0.077866,0.034500,0.986179,0.096913,0.000003,0.000000,0
1.703000,2,0.158523,0.034500,1.038576,0.137124,0.034500,1.025723,0.077866,0.034500,0.986179,0.096181,0.000003,0.000000,0
1.704000,2,0.157932,0.034500,1.038141,0.136708,0.034500,1.025445,0.077866,0.034500,0.986179,0.095449,0.000003,0.000000,0
1.705000,2,0.157341,0.034500,1.037707,0.136292,0.034500,1.025167,0.077866,0.034500,0.986179,0.094717,0.000003,0.000000,0
1.706000,2,0.156749,0.034500,1.037272,0.135876,0.034500,1.024890,0.077866,0.034500,0.986179,0.093984,0.000003,0.000000,0
