Time,Step,Target_Info,Actual_J1,Actual_J2,Actual_J3,Actual_J4,Actual_J5,Actual_J6,Q_Error,Exec_us
5.0900,3,J1_90_Rotate,48.6225,-1.7587,19.2174,0.0021,129.2657,0.0003,96.1628,0.0580
5.0910,3,J1_90_Rotate,48.6225,-1.7588,19.2174,0.0021,129.2657,0.0003,96.2594,0.0610
5.0920,3,J1_90_Rotate,48.6225,-1.7588,19.2174,0.0021,129.2657,0.0003,96.3562,0.5030
5.0930,3,J1_90_Rotate,48.6225,-1.7588,19.2174,0.0021,129.2657,0.0003,96.4533,0.0600
5.0940,3,J1_90_Rotate,48.6225,-1.7588,19.2173,0.0021,129.2657,0.0003,96.5507,0.3760
5.0950,3,J1_90_Rotate,48.6225,-1.7588,19.2173,0.0021,129.2657,0.0003,96.6483,0.0590
5.0960,3,J1_90_Rotate,48.6225,-1.7588,19.2173,0.0021,129.2657,0.0003,96.7462,0.0800
5.0970,3,J1_90_Rotate,48.6225,-1.7588,19.2173,0.0021,129.2657,0.0003,96.8444,0.0600
5.0980,3,J1_90_Rotate,48.6225,-1.7590,19.2173,0.0021,129.2657,0.0003,96.9428,0.0570
5.0990,3,J1_90_Rotate,48.6225,-1.7590,19.2173,0.0021,129.2657,0.0003,97.0414,0.0600
5.1000,3,J1_90_Rotate,48.6225,-1.7591,19.2173,0.0021,129.2657,0.0003,97.1404,0.0730
5.1010,3,J1_90_Rotate,48.6225,-1.7592,19.2173,0.0021,129.2657,0.0003,97.2396,0.0780
5.1020,3,J1_90_Rotate,48.6226,-1.7593,19.2172,0.0022,129.2657,0.0003,97.3391,0.3960
5.1030,3,J1_90_Rotate,48.6226,-1.7594,19.2172,0.0022,129.2657,0.0003,97.4389,0.0840
5.1040,3,J1_90_Rotate,48.6226,-1.7597,19.2171,0.0022,129.2657,0.0003,97.5390,0.3760
5.1050,3,J1_90_Rotate,48.6226,-1.7599,19.2169,0.0024,129.2657,0.0003,97.6393,0.0550
5.1060,3,J1_90_Rotate,48.6226,-1.7603,19.2167,0.0024,129.2657,0.0003,97.7401,0.0560
5.1070,3,J1_90_Rotate,48.6226,-1.7610,19.2161,0.0025,129.2657,0.0003,97.8414,0.2400
5.1080,3,J1_90_Rotate,48.6226,-1.7619,19.2154,0.0025,129.2657,0.0003,97.9430,0.3560
5.1090,3,J1_90_Rotate,48.6226,-1.7619,19.2154,0.0025,129.2657,0.0003,98.0443,0.2870
5.1100,3,J1_90_Rotate,48.6226,-1.7654,19.2130,0.0028,129.2657,0.0003,98.1479,0.4080
5.1110,3,J1_90_Rotate,48.6226,-1.7668,19.2116,0.0028,129.2657,0.0003,98.2509,0.3910
5.1120,3,J1_90_Rotate,48.6226,-1.7665,19.2100,0.0028,129.2657,0.0003,98.3544,0.4070
5.1130,3,J1_90_Rotate,48.6227,-1.7667,19.2081,0.0030,129.2657,0.0003,98.4582,0.4020
5.1140,3,J1_90_Rotate,48.6227,-1.7667,19.2061,0.0030,129.2657,0.0003,98.5625,0.4050
5.1150,3,J1_90_Rotate,48.6229,-1.7667,19.2049,0.0031,129.2657,0.0003,98.6663,0.3840
5.1160,3,J1_90_Rotate,48.6230,-1.7667,19.2052,0.0033,129.2657,0.0003,98.7692,0.3960
5.1170,3,J1_90_Rotate,48.6232,-1.7667,19.2053,0.0034,129.2657,0.0003,98.8724,0.3990
5.1180,3,J1_90_Rotate,48.6236,-1.7667,19.2052,0.0037,129.2657,0.0003,98.9761,0.3700
5.1190,3,J1_90_Rotate,48.6240,-1.7667,19.2052,0.0040,129.2657,0.0003,99.0799,0.0600
5.1200,3,J1_90_Rotate,48.6246,-1.7667,19.2052,0.0043,129.2657,0.0003,99.1839,0.3280
5.1210,3,J1_90_Rotate,48.6253,-1.7667,19.2052,0.0047,129.2657,0.0003,99.2882,0.0570
5.1220,3,J1_90_Rotate,48.6259,-1.7667,19.2052,0.0052,129.2657,0.0003,99.3928,0.0580
5.1230,3,J1_90_Rotate,48.6266,-1.7667,19.2052,0.0056,129.2657,0.0003,99.4975,0.3700
5.1240,3,J1_90_Rotate,48.6274,-1.7667,19.2052,0.0062,129.2657,0.0003,99.6026,0.0860
5.1250,3,J1_90_Rotate,48.6281,-1.7667,19.2051,0.0070,129.2657,0.0003,99.7080,0.0650
5.1260,3,J1_90_Rotate,48.6288,-1.7667,19.2051,0.0077,129.2657,0.0003,99.8136,0.0600
5.1270,3,J1_90_Rotate,48.6294,-1.7667,19.2051,0.0086,129.2657,0.0003,99.9194,0.0580
5.1280,3,J1_90_Rotate,48.6295,-1.7667,19.2051,0.0095,129.2657,0.0003,100.0256,0.3760
5.1290,3,J1_90_Rotate,48.6292,-1.7667,19.2051,0.0105,129.2657,0.0003,100.1322,0.0620
5.1300,3,J1_90_Rotate,48.6291,-1.7667,19.2051,0.0115,129.2657,0.0003,100.2390,0.0600
5.1310,3,J1_90_Rotate,48.6291,-1.7667,19.2051,0.0127,129.2657,0.0003,100.3461,0.0590
5.1320,3,J1_90_Rotate,48.6292,-1.7667,19.2051,0.0141,129.2657,0.0003,100.4533,0.5900
5.1330,3,J1_90_Rotate,48.6294,-1.7667,19.2051,0.0152,129.2657,0.0003,100.5608,0.3750
5.1340,3,J1_90_Rotate,48.6294,-1.7667,19.2051,0.0152,129.2657,0.0003,100.6686,0.0570
5.1350,3,J1_90_Rotate,48.6292,-1.7667,19.2051,0.0151,129.2657,0.0003,100.7767,0.4050
5.1360,3,J1_90_Rotate,48.6292,-1.7667,19.2051,0.0151,129.2657,0.0003,100.8851,0.0590
5.1370,3,J1_90_Rotate,48.6292,-1.7667,19.2051,0.0151,129.2657,0.0003,100.9936,0.0610
5.1380,3,J1_90_Rotate,48.6292,-1.7667,19.2051,0.0151,129.2657,0.0003,101.1025,0.4890
5.1390,3,J1_90_Rotate,48.6292,-1.7667,19.2051,0.0151,129.2657,0.0003,101.2116,0.3070
5.1400,3,J1_90_Rotate,48.6292,-1.7667,19.2051,0.0151,129.2657,0.0003,101.3209,0.0710
5.1410,3,J1_90_Rotate,48.6294,-1.7667,19.2051,0.0151,129.2657,0.0003,101.4305,0.3900
5.1420,3,J1_90_Rotate,48.6294,-1.7667,19.2051,0.0151,129.2657,0.0003,101.5403,0.0610
5.1430,3,J1_90_Rotate,48.6294,-1.7667,19.2051,0.0151,129.2657,0.0003,101.6505,0.0600
5.1440,3,J1_90_Rotate,48.6294,-1.7667,19.2051,0.0151,129.2657,0.0003,101.7608,0.0580
5.1450,3,J1_90_Rotate,48.6294,-1.7667,19.2051,0.0151,129.2657,0.0003,101.8715,0.3990
5.1460,3,J1_90_Rotate,48.6294,-1.7667,19.2052,0.0151,129.2657,0.0003,101.9822,0.3570
5.1470,3,J1_90_Rotate,48.6294,-1.7667,19.2052,0.0151,129.2657,0.0003,102.0934,0.4280
5.1480,3,J1_90_Rotate,48.6294,-1.7667,19.2052,0.0151,129.2657,0.0003,102.2048,0.0600
5.1490,3,J1_90_Rotate,48.6294,-1.7667,19.2052,0.0151,129.2657,0.0003,102.3164,0.0570
5.1500,3,J1_90_Rotate,48.6294,-1.7667,19.2052,0.0150,129.2657,0.0003,102.4283,0.0580
5.1510,3,J1_90_Rotate,48.6294,-1.7667,19.2052,0.0150,129.2657,0.0003,102.5405,0.0620
5.1520,3,J1_90_Rotate,48.6294,-1.7667,19.2053,0.0150,129.2657,0.0003,102.6528,0.0610
5.1530,3,J1_90_Rotate,48.6294,-1.7667,19.2053,0.0150,129.2657,0.0003,102.7655,0.3940
5.1540,3,J1_90_Rotate,48.6294,-1.7665,19.2055,0.0148,129.2657,0.0003,102.8783,0.0570
5.1550,3,J1_90_Rotate,48.6294,-1.7665,19.2056,0.0148,129.2657,0.0003,102.9914,0.0640
5.1560,3,J1_90_Rotate,48.6292,-1.7665,19.2059,0.0147,129.2657,0.0003,103.1045,0.1490
5.1570,3,J1_90_Rotate,48.6292,-1.7665,19.2065,0.0145,129.2657,0.0003,103.2177,0.2460
5.1580,3,J1_90_Rotate,48.6292,-1.7665,19.2072,0.0144,129.2657,0.0003,103.3311,0.1130
5.1590,3,J1_90_Rotate,48.6291,-1.7664,19.2083,0.0141,129.2657,0.0003,103.4445,0.0950
5.1600,3,J1_90_Rotate,48.6291,-1.7663,19.2095,0.0138,129.2657,0.0003,103.5579,0.1000
5.1610,3,J1_90_Rotate,48.6291,-1.7661,19.2108,0.0133,129.2657,0.0003,103.6716,0.0980
5.1620,3,J1_90_Rotate,48.6290,-1.7656,19.2124,0.0129,129.2657,0.0003,103.7852,0.1650
5.1630,3,J1_90_Rotate,48.6288,-1.7648,19.2142,0.0124,129.2657,0.0003,103.8990,0.0900
5.1640,3,J1_90_Rotate,48.6285,-1.7637,19.2164,0.0120,129.2657,0.0003,104.0128,0.0570
5.1650,3,J1_90_Rotate,48.6282,-1.7623,19.2174,0.0117,129.2657,0.0003,104.1277,0.2990
5.1660,3,J1_90_Rotate,48.6278,-1.7604,19.2171,0.0114,129.2657,0.0003,104.2440,0.0540
5.1670,3,J1_90_Rotate,48.6270,-1.7596,19.2173,0.0107,129.2657,0.0003,104.3603,0.0520
5.1680,3,J1_90_Rotate,48.6266,-1.7596,19.2173,0.0102,129.2657,0.0003,104.4768,0.0540
5.1690,3,J1_90_Rotate,48.6266,-1.7596,19.2173,0.0102,129.2657,0.0003,104.5935,0.2870
5.1700,3,J1_90_Rotate,48.6264,-1.7596,19.2173,0.0096,129.2657,0.0003,104.7106,0.0500
5.1710,3,J1_90_Rotate,48.6263,-1.7596,19.2173,0.0087,129.2657,0.0003,104.8278,0.0500
5.1720,3,J1_90_Rotate,48.6262,-1.7596,19.2173,0.0078,129.2657,0.0003,104.9453,0.0540
5.1730,3,J1_90_Rotate,48.6262,-1.7594,19.2173,0.0068,129.2657,0.0003,105.0630,0.0550
5.1740,3,J1_90_Rotate,48.6261,-1.7594,19.2173,0.0058,129.2657,0.0003,105.1811,0.0540
5.1750,3,J1_90_Rotate,48.6261,-1.7594,19.2173,0.0046,129.2657,0.0003,105.2993,0.0530
5.1760,3,J1_90_Rotate,48.6259,-1.7594,19.2173,0.0034,129.2657,0.0003,105.4178,0.0500
5.1770,3,J1_90_Rotate,48.6259,-1.7594,19.2173,0.0021,129.2657,0.0003,105.5365,0.2860
5.1780,3,J1_90_Rotate,48.6258,-1.7594,19.2173,0.0019,129.2657,0.0003,105.6555,0.0500
5.1790,3,J1_90_Rotate,48.6257,-1.7594,19.2173,0.0021,129.2657,0.0003,105.7748,0.0550
5.1800,3,J1_90_Rotate,48.6257,-1.7594,19.2173,0.0021,129.2657,0.0003,105.8943,0.2890
5.1810,3,J1_90_Rotate,48.6256,-1.7594,19.2173,0.0021,129.2657,0.0003,106.0140,0.0540
5.1820,3,J1_90_Rotate,48.6253,-1.7594,19.2173,0.0021,129.2657,0.0003,106.1341,0.0550
5.1830,3,J1_90_Rotate,48.6252,-1.7594,19.2173,0.0021,129.2657,0.0003,106.2543,0.2920
5.1840,3,J1_90_Rotate,48.6249,-1.7594,19.2173,0.0021,129.2657,0.0003,106.3749,0.0500
5.1850,3,J1_90_Rotate,48.6245,-1.7594,19.2173,0.0021,129.2657,0.0003,106.4957,0.0490
5.1860,3,J1_90_Rotate,48.6242,-1.7594,19.2173,0.0021,129.2657,0.0003,106.6168,0.0510
5.1870,3,J1_90_Rotate,48.6237,-1.7594,19.2173,0.0021,129.2657,0.0003,106.7382,0.0500
5.1880,3,J1_90_Rotate,48.6231,-1.7594,19.2173,0.0021,129.2657,0.0003,106.8598,0.0510
5.1890,3,J1_90_Rotate,48.6226,-1.7594,19.2173,0.0021,129.2657,0.0003,106.9817,0.4450
5.1900,3,J1_90_Rotate,48.6224,-1.7594,19.2173,0.0021,129.2657,0.0003,107.1037,0.0620
5.1910,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,107.2259,0.0500
5.1920,3,J1_90_Rotate,48.6226,-1.7594,19.2173,0.0021,129.2657,0.0003,107.3484,0.0500
5.1930,3,J1_90_Rotate,48.6226,-1.7594,19.2173,0.0021,129.2657,0.0003,107.4711,0.0520
5.1940,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,107.5941,0.0500
5.1950,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,107.7173,0.0210
5.1960,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,107.8408,0.0490
5.1970,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,107.9645,0.0490
5.1980,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,108.0885,0.0490
5.1990,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,108.2127,0.2860
5.2000,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,108.3372,0.0500
5.2010,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,108.4619,0.4150
5.2020,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,108.5869,0.2920
5.2030,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,108.7121,0.0520
5.2040,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,108.8376,0.0540
5.2050,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,108.9633,0.4330
5.2060,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,109.0892,0.4420
5.2070,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,109.2155,0.0490
5.2080,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,109.3419,0.0500
5.2090,3,J1_90_Rotate,48.6225,-1.7594,19.2173,0.0021,129.2657,0.0003,109.4686,0.2800
5.2100,3,J1_90_Rotate,48.6226,-1.7594,19.2173,0.0021,129.2657,0.0003,109.5955,0.0500
5.2110,3,J1_90_Rotate,48.6226,-1.7594,19.2173,0.0021,129.2657,0.0003,109.7227,0.0500
5.2120,3,J1_90_Rotate,48.6226,-1.7594,19.2173,0.0021,129.2657,0.0003,109.8502,0.0490
5.2130,3,J1_90_Rotate,48.6226,-1.7594,19.2173,0.0021,129.2657,0.0003,109.9779,0.0520
5.2140,3,J1_90_Rotate,48.6226,-1.7596,19.2173,0.0021,129.2657,0.0003,110.1058,0.0500
5.2150,3,J1_90_Rotate,48.6226,-1.7596,19.2173,0.0021,129.2657,0.0003,110.2340,0.3440
5.2160,3,J1_90_Rotate,48.6226,-1.7596,19.2173,0.0021,129.2657,0.0003,110.3625,0.0540
5.2170,3,J1_90_Rotate,48.6226,-1.7596,19.2173,0.0021,129.2657,0.0003,110.4911,0.3070
5.2180,3,J1_90_Rotate,48.6226,-1.7597,19.2172,0.0021,129.2657,0.0003,110.6202,0.2950
5.2190,3,J1_90_Rotate,48.6226,-1.7597,19.2172,0.0021,129.2657,0.0003,110.7494,0.0520
5.2200,3,J1_90_Rotate,48.6227,-1.7597,19.2172,0.0021,129.2657,0.0003,110.8788,0.0530
5.2210,3,J1_90_Rotate,48.6227,-1.7598,19.2172,0.0021,129.2657,0.0003,111.0084,0.0510
5.2220,3,J1_90_Rotate,48.6227,-1.7599,19.2172,0.0022,129.2657,0.0003,111.1384,0.4340
5.2230,3,J1_90_Rotate,48.6227,-1.7600,19.2172,0.0022,129.2657,0.0003,111.2685,0.1380
5.2240,3,J1_90_Rotate,48.6227,-1.7604,19.2172,0.0022,129.2657,0.0003,111.3989,0.0520
5.2250,3,J1_90_Rotate,48.6227,-1.7607,19.2172,0.0022,129.2657,0.0003,111.5296,0.0510
5.2260,3,J1_90_Rotate,48.6227,-1.7613,19.2171,0.0022,129.2657,0.0003,111.6606,0.2860
5.2270,3,J1_90_Rotate,48.6227,-1.7620,19.2171,0.0022,129.2657,0.0003,111.7918,0.0540
5.2280,3,J1_90_Rotate,48.6227,-1.7631,19.2168,0.0022,129.2657,0.0003,111.9234,0.0540
5.2290,3,J1_90_Rotate,48.6229,-1.7644,19.2167,0.0022,129.2657,0.0003,112.0551,0.0500
5.2300,3,J1_90_Rotate,48.6229,-1.7661,19.2164,0.0024,129.2657,0.0003,112.1873,0.2920
5.2310,3,J1_90_Rotate,48.6229,-1.7667,19.2159,0.0024,129.2657,0.0003,112.3199,0.1890
5.2320,3,J1_90_Rotate,48.6230,-1.7663,19.2153,0.0024,129.2657,0.0003,112.4527,0.0510
5.2330,3,J1_90_Rotate,48.6230,-1.7664,19.2146,0.0024,129.2657,0.0003,112.5859,0.0530
5.2340,3,J1_90_Rotate,48.6231,-1.7664,19.2139,0.0025,129.2657,0.0003,112.7193,0.0540
5.2350,3,J1_90_Rotate,48.6232,-1.7664,19.2130,0.0025,129.2657,0.0003,112.8530,0.4930
5.2360,3,J1_90_Rotate,48.6234,-1.7664,19.2121,0.0027,129.2657,0.0003,112.9871,0.0530
5.2370,3,J1_90_Rotate,48.6237,-1.7664,19.2113,0.0027,129.2657,0.0003,113.1213,0.0540
5.2380,3,J1_90_Rotate,48.6239,-1.7664,19.2103,0.0028,129.2657,0.0003,113.2559,0.3290
5.2390,3,J1_90_Rotate,48.6242,-1.7664,19.2094,0.0028,129.2657,0.0003,113.3906,0.0550
5.2400,3,J1_90_Rotate,48.6245,-1.7664,19.2083,0.0030,129.2657,0.0003,113.5258,0.0540
5.2410,3,J1_90_Rotate,48.6247,-1.7664,19.2072,0.0030,129.2657,0.0003,113.6611,0.2840
5.2420,3,J1_90_Rotate,48.6251,-1.7664,19.2062,0.0030,129.2657,0.0003,113.7967,0.1710
5.2430,3,J1_90_Rotate,48.6255,-1.7664,19.2056,0.0031,129.2657,0.0003,113.9322,0.2920
5.2440,3,J1_90_Rotate,48.6257,-1.7664,19.2059,0.0031,129.2657,0.0003,114.0672,0.0500
5.2450,3,J1_90_Rotate,48.6259,-1.7664,19.2061,0.0033,129.2657,0.0003,114.2026,0.0500
5.2460,3,J1_90_Rotate,48.6264,-1.7664,19.2058,0.0034,129.2657,0.0003,114.3385,0.2920
5.2470,3,J1_90_Rotate,48.6264,-1.7664,19.2058,0.0034,129.2657,0.0003,114.4746,0.2510
5.2480,3,J1_90_Rotate,48.6265,-1.7664,19.2059,0.0036,129.2657,0.0003,114.6108,0.0500
5.2490,3,J1_90_Rotate,48.6266,-1.7664,19.2058,0.0038,129.2657,0.0003,114.7474,0.1510
5.2500,3,J1_90_Rotate,48.6268,-1.7664,19.2058,0.0040,129.2657,0.0003,114.8842,0.2860
5.2510,3,J1_90_Rotate,48.6268,-1.7664,19.2058,0.0043,129.2657,0.0003,115.0213,0.0510
5.2520,3,J1_90_Rotate,48.6268,-1.7664,19.2058,0.0046,129.2657,0.0003,115.1586,0.0500
5.2530,3,J1_90_Rotate,48.6268,-1.7664,19.2058,0.0049,129.2657,0.0003,115.2961,0.0530
5.2540,3,J1_90_Rotate,48.6268,-1.7664,19.2058,0.0050,129.2657,0.0003,115.4339,0.0490
5.2550,3,J1_90_Rotate,48.6268,-1.7664,19.2058,0.0052,129.2657,0.0003,115.5720,0.0500
5.2560,3,J1_90_Rotate,48.6266,-1.7664,19.2058,0.0053,129.2657,0.0003,115.7103,0.0490
5.2570,3,J1_90_Rotate,48.6266,-1.7664,19.2058,0.0053,129.2657,0.0003,115.8489,0.0500
5.2580,3,J1_90_Rotate,48.6266,-1.7664,19.2058,0.0053,129.2657,0.0003,115.9877,0.0480
5.2590,3,J1_90_Rotate,48.6268,-1.7664,19.2059,0.0053,129.2657,0.0003,116.1266,0.2860
5.2600,3,J1_90_Rotate,48.6268,-1.7664,19.2059,0.0053,129.2657,0.0003,116.2658,0.0510
5.2610,3,J1_90_Rotate,48.6268,-1.7664,19.2059,0.0053,129.2657,0.0003,116.4054,0.0510
5.2620,3,J1_90_Rotate,48.6268,-1.7664,19.2059,0.0053,129.2657,0.0003,116.5451,0.4380
5.2630,3,J1_90_Rotate,48.6268,-1.7664,19.2061,0.0053,129.2657,0.0003,116.6851,0.0530
5.2640,3,J1_90_Rotate,48.6268,-1.7664,19.2061,0.0053,129.2657,0.0003,116.8253,0.0510
5.2650,3,J1_90_Rotate,48.6268,-1.7664,19.2062,0.0052,129.2657,0.0003,116.9657,0.5870
5.2660,3,J1_90_Rotate,48.6269,-1.7664,19.2064,0.0052,129.2657,0.0003,117.1063,0.1600
5.2670,3,J1_90_Rotate,48.6269,-1.7664,19.2068,0.0052,129.2657,0.0003,117.2470,0.0490
5.2680,3,J1_90_Rotate,48.6269,-1.7664,19.2074,0.0052,129.2657,0.0003,117.3878,0.2950
5.2690,3,J1_90_Rotate,48.6269,-1.7664,19.2081,0.0050,129.2657,0.0003,117.5287,0.0500
5.2700,3,J1_90_Rotate,48.6269,-1.7664,19.2081,0.0050,129.2657,0.0003,117.6704,0.0220
5.2710,3,J1_90_Rotate,48.6268,-1.7664,19.2098,0.0049,129.2657,0.0003,117.8111,0.0510
5.2720,3,J1_90_Rotate,48.6268,-1.7664,19.2109,0.0049,129.2657,0.0003,117.9525,0.0540
5.2730,3,J1_90_Rotate,48.6268,-1.7664,19.2121,0.0047,129.2657,0.0003,118.0940,0.0540
5.2740,3,J1_90_Rotate,48.6266,-1.7663,19.2134,0.0047,129.2657,0.0003,118.2357,0.4310
5.2750,3,J1_90_Rotate,48.6266,-1.7663,19.2149,0.0046,129.2657,0.0003,118.3775,0.0480
5.2760,3,J1_90_Rotate,48.6265,-1.7663,19.2165,0.0046,129.2657,0.0003,118.5196,0.2870
5.2770,3,J1_90_Rotate,48.6264,-1.7662,19.2175,0.0046,129.2657,0.0003,118.6622,0.0490
5.2780,3,J1_90_Rotate,48.6263,-1.7661,19.2171,0.0046,129.2657,0.0003,118.8063,0.0480
5.2790,3,J1_90_Rotate,48.6262,-1.7657,19.2168,0.0046,129.2657,0.0003,118.9505,0.0530
5.2800,3,J1_90_Rotate,48.6261,-1.7652,19.2169,0.0046,129.2657,0.0003,119.0946,0.0550
5.2810,3,J1_90_Rotate,48.6259,-1.7644,19.2173,0.0044,129.2657,0.0003,119.2388,0.3300
5.2820,3,J1_90_Rotate,48.6258,-1.7635,19.2173,0.0044,129.2657,0.0003,119.3835,0.0490
5.2830,3,J1_90_Rotate,48.6257,-1.7623,19.2172,0.0043,129.2657,0.0003,119.5285,0.0500
5.2840,3,J1_90_Rotate,48.6256,-1.7609,19.2173,0.0041,129.2657,0.0003,119.6736,0.2860
5.2850,3,J1_90_Rotate,48.6255,-1.7596,19.2173,0.0040,129.2657,0.0003,119.8191,0.5670
5.2860,3,J1_90_Rotate,48.6255,-1.7598,19.2173,0.0037,129.2657,0.0003,119.9647,0.0540
5.2870,3,J1_90_Rotate,48.6253,-1.7600,19.2173,0.0036,129.2657,0.0003,120.1107,0.2860
5.2880,3,J1_90_Rotate,48.6253,-1.7599,19.2173,0.0034,129.2657,0.0003,120.2569,0.3530
5.2890,3,J1_90_Rotate,48.6253,-1.7599,19.2173,0.0034,129.2657,0.0003,120.4033,0.0230
5.2900,3,J1_90_Rotate,48.6253,-1.7599,19.2173,0.0028,129.2657,0.0003,120.5499,0.0460
5.2910,3,J1_90_Rotate,48.6253,-1.7599,19.2173,0.0025,129.2657,0.0003,120.6968,0.0590
5.2920,3,J1_90_Rotate,48.6253,-1.7599,19.2173,0.0022,129.2657,0.0003,120.8440,0.0510
5.2930,3,J1_90_Rotate,48.6253,-1.7599,19.2173,0.0021,129.2657,0.0003,120.9914,0.0550
5.2940,3,J1_90_Rotate,48.6252,-1.7599,19.2173,0.0022,129.2657,0.0003,121.1390,0.2860
5.2950,3,J1_90_Rotate,48.6252,-1.7598,19.2173,0.0022,129.2657,0.0003,121.2869,0.0510
5.2960,3,J1_90_Rotate,48.6252,-1.7598,19.2173,0.0022,129.2657,0.0003,121.4350,0.8960
5.2970,3,J1_90_Rotate,48.6251,-1.7598,19.2173,0.0022,129.2657,0.0003,121.5834,0.0960
5.2980,3,J1_90_Rotate,48.6251,-1.7598,19.2173,0.0022,129.2657,0.0003,121.7321,0.0850
5.2990,3,J1_90_Rotate,48.6250,-1.7598,19.2173,0.0022,129.2657,0.0003,121.8810,0.0630
5.3000,3,J1_90_Rotate,48.6249,-1.7598,19.2173,0.0022,129.2657,0.0003,122.0301,0.0590
5.3010,3,J1_90_Rotate,48.6247,-1.7598,19.2173,0.0022,129.2657,0.0003,122.1795,0.0620
5.3020,3,J1_90_Rotate,48.6247,-1.7598,19.2173,0.0022,129.2657,0.0003,122.3291,0.0570
5.3030,3,J1_90_Rotate,48.6246,-1.7598,19.2173,0.0022,129.2657,0.0003,122.4790,0.3960
5.3040,3,J1_90_Rotate,48.6246,-1.7598,19.2173,0.0022,129.2657,0.0003,122.6291,0.5760
5.3050,3,J1_90_Rotate,48.6244,-1.7598,19.2173,0.0022,129.2657,0.0003,122.7795,0.5820
5.3060,3,J1_90_Rotate,48.6244,-1.7598,19.2173,0.0022,129.2657,0.0003,122.9301,0.0590
5.3070,3,J1_90_Rotate,48.6243,-1.7598,19.2173,0.0022,129.2657,0.0003,123.0810,0.3900
5.3080,3,J1_90_Rotate,48.6242,-1.7598,19.2173,0.0022,129.2657,0.0003,123.2321,0.5920
5.3090,3,J1_90_Rotate,48.6240,-1.7598,19.2173,0.0022,129.2657,0.0003,123.3834,0.0590
5.3100,3,J1_90_Rotate,48.6240,-1.7598,19.2173,0.0022,129.2657,0.0003,123.5350,0.0590
5.3110,3,J1_90_Rotate,48.6239,-1.7598,19.2173,0.0022,129.2657,0.0003,123.6869,0.3440
5.3120,3,J1_90_Rotate,48.6238,-1.7598,19.2173,0.0022,129.2657,0.0003,123.8390,0.0630
5.3130,3,J1_90_Rotate,48.6237,-1.7598,19.2173,0.0022,129.2657,0.0003,123.9913,0.3900
5.3140,3,J1_90_Rotate,48.6236,-1.7598,19.2173,0.0022,129.2657,0.0003,124.1439,0.0590
5.3150,3,J1_90_Rotate,48.6236,-1.7598,19.2173,0.0022,129.2657,0.0003,124.2967,0.0590
5.3160,3,J1_90_Rotate,48.6234,-1.7598,19.2173,0.0022,129.2657,0.0003,124.4498,0.0610
5.3170,3,J1_90_Rotate,48.6233,-1.7598,19.2173,0.0022,129.2657,0.0003,124.6031,0.2490
5.3180,3,J1_90_Rotate,48.6233,-1.7598,19.2173,0.0022,129.2657,0.0003,124.7567,0.5450
5.3190,3,J1_90_Rotate,48.6233,-1.7598,19.2173,0.0022,129.2657,0.0003,124.9105,0.4170
5.3200,3,J1_90_Rotate,48.6233,-1.7598,19.2173,0.0022,129.2657,0.0003,125.0645,0.0610
5.3210,3,J1_90_Rotate,48.6233,-1.7598,19.2173,0.0022,129.2657,0.0003,125.2188,0.3900
5.3220,3,J1_90_Rotate,48.6233,-1.7598,19.2173,0.0022,129.2657,0.0003,125.3733,0.0600
5.3230,3,J1_90_Rotate,48.6233,-1.7598,19.2173,0.0022,129.2657,0.0003,125.5281,0.0610
5.3240,3,J1_90_Rotate,48.6233,-1.7598,19.2173,0.0022,129.2657,0.0003,125.6831,0.0630
5.3250,3,J1_90_Rotate,48.6233,-1.7598,19.2173,0.0022,129.2657,0.0003,125.8384,0.3440
5.3260,3,J1_90_Rotate,48.6234,-1.7598,19.2173,0.0022,129.2657,0.0003,125.9939,0.3900
5.3270,3,J1_90_Rotate,48.6234,-1.7598,19.2173,0.0022,129.2657,0.0003,126.1497,0.0580
5.3280,3,J1_90_Rotate,48.6234,-1.7598,19.2173,0.0022,129.2657,0.0003,126.3057,0.0590
5.3290,3,J1_90_Rotate,48.6234,-1.7598,19.2173,0.0022,129.2657,0.0003,126.4619,0.0600
